ID,hero_id,talent_icon,talent_name,talent_id,talent_lv,cost_item1,cost_num1,cost_item2,cost_num2,return_type1,return_value1,return_type2,return_value2,attribute_type1,attribute_addvalue1,attribute_type2,attribute_addvalue2,attribute_type3,attribute_addvalue3,skill_id,skill_lv
450,3003,1001,双巧手,300303,5,0,0,0,0,42300304,22,42000001,22,30,7600,6,358500,99,5466666,700005,5
451,3004,1001,双巧手,300401,0,42300404,1,42000001,1,42300404,0,42000001,0,0,0,0,0,99,0,0,0
452,3004,1001,双巧手,300401,1,42300404,3,42000001,3,42300404,1,42000001,1,7,3000,9,8200,99,403217,500001,1
453,3004,1001,双巧手,300401,2,42300404,6,42000001,6,42300404,4,42000001,4,7,7400,9,20000,99,984455,500002,2
454,3004,1001,双巧手,300401,3,42300404,6,42000001,6,42300404,10,42000001,10,7,13200,9,35500,99,1743714,500003,3
455,3004,1001,双巧手,300401,4,42300404,6,42000001,6,42300404,16,42000001,16,7,20200,9,54600,99,2680995,500004,4
456,3004,1001,双巧手,300401,5,0,0,0,0,42300404,22,42000001,22,7,28600,9,77300,99,3796296,500005,5
457,3004,1001,双巧手,300402,0,42300404,1,42000001,1,42300404,0,42000001,0,0,0,0,0,99,0,0,0
458,3004,1001,双巧手,300402,1,42300404,3,42000001,3,42300404,1,42000001,1,8,600,10,1500,99,403217,600001,1
459,3004,1001,双巧手,300402,2,42300404,6,42000001,6,42300404,4,42000001,4,8,1400,10,3700,99,984455,600002,2
460,3004,1001,双巧手,300402,3,42300404,6,42000001,6,42300404,10,42000001,10,8,2600,10,6500,99,1743714,600003,3
461,3004,1001,双巧手,300402,4,42300404,6,42000001,6,42300404,16,42000001,16,8,3900,10,10000,99,2680995,600004,4
462,3004,1001,双巧手,300402,5,0,0,0,0,42300404,22,42000001,22,8,5600,10,14200,99,3796296,600005,5
463,3004,1001,双巧手,300403,0,42300404,1,42000001,1,42300404,0,42000001,0,0,0,0,0,99,0,0,0
464,3004,1001,双巧手,300403,1,42300404,3,42000001,3,42300404,1,42000001,1,30,700,6,27000,99,403217,700001,1
465,3004,1001,双巧手,300403,2,42300404,6,42000001,6,42300404,4,42000001,4,30,1700,6,66000,99,984455,700002,2
466,3004,1001,双巧手,300403,3,42300404,6,42000001,6,42300404,10,42000001,10,30,3000,6,117000,99,1743714,700003,3
467,3004,1001,双巧手,300403,4,42300404,6,42000001,6,42300404,16,42000001,16,30,4600,6,179800,99,2680995,700004,4
468,3004,1001,双巧手,300403,5,0,0,0,0,42300404,22,42000001,22,30,6500,6,254700,99,3796296,700005,5
469,3005,1001,双巧手,300501,0,42300504,1,42000001,1,42300504,0,42000001,0,0,0,0,0,99,0,0,0
470,3005,1001,双巧手,300501,1,42300504,3,42000001,3,42300504,1,42000001,1,7,3200,6,32600,99,580633,500001,1
471,3005,1001,双巧手,300501,2,42300504,6,42000001,6,42300504,4,42000001,4,7,7800,6,79500,99,1417616,500002,2
472,3005,1001,双巧手,300501,3,42300504,6,42000001,6,42300504,10,42000001,10,7,13800,6,140900,99,2510949,500003,3
473,3005,1001,双巧手,300501,4,42300504,6,42000001,6,42300504,16,42000001,16,7,21200,6,216600,99,3860633,500004,4
474,3005,1001,双巧手,300501,5,0,0,0,0,42300504,22,42000001,22,7,30100,6,306800,99,5466666,500005,5
475,3005,1001,双巧手,300502,0,42300504,1,42000001,1,42300504,0,42000001,0,0,0,0,0,99,0,0,0
476,3005,1001,双巧手,300502,1,42300504,3,42000001,3,42300504,1,42000001,1,8,2200,10,2500,99,580633,600001,1
477,3005,1001,双巧手,300502,2,42300504,6,42000001,6,42300504,4,42000001,4,8,5400,10,6200,99,1417616,600002,2
478,3005,1001,双巧手,300502,3,42300504,6,42000001,6,42300504,10,42000001,10,8,9500,10,11000,99,2510949,600003,3
479,3005,1001,双巧手,300502,4,42300504,6,42000001,6,42300504,16,42000001,16,8,14600,10,16900,99,3860633,600004,4
480,3005,1001,双巧手,300502,5,0,0,0,0,42300504,22,42000001,22,8,20700,10,23900,99,5466666,600005,5
481,3005,1001,双巧手,300503,0,42300504,1,42000001,1,42300504,0,42000001,0,0,0,0,0,99,0,0,0
482,3005,1001,双巧手,300503,1,42300504,3,42000001,3,42300504,1,42000001,1,30,1300,6,32600,99,580633,700001,1
483,3005,1001,双巧手,300503,2,42300504,6,42000001,6,42300504,4,42000001,4,30,3100,6,79500,99,1417616,700002,2
484,3005,1001,双巧手,300503,3,42300504,6,42000001,6,42300504,10,42000001,10,30,5600,6,140900,99,2510949,700003,3
485,3005,1001,双巧手,300503,4,42300504,6,42000001,6,42300504,16,42000001,16,30,8500,6,216600,99,3860633,700004,4
486,3005,1001,双巧手,300503,5,0,0,0,0,42300504,22,42000001,22,30,12100,6,306800,99,5466666,700005,5
487,3006,1001,双巧手,300601,0,42300604,1,42000001,1,42300604,0,42000001,0,0,0,0,0,99,0,0,0
488,3006,1001,双巧手,300601,1,42300604,3,42000001,3,42300604,1,42000001,1,7,4600,29,5500,99,483860,500001,1
489,3006,1001,双巧手,300601,2,42300604,6,42000001,6,42300604,4,42000001,4,7,11200,29,13400,99,1181346,500002,2
490,3006,1001,双巧手,300601,3,42300604,6,42000001,6,42300604,10,42000001,10,7,19900,29,23800,99,2092457,500003,3
491,3006,1001,双巧手,300601,4,42300604,6,42000001,6,42300604,16,42000001,16,7,30600,29,36600,99,3217194,500004,4
492,3006,1001,双巧手,300601,5,0,0,0,0,42300604,22,42000001,22,7,43300,29,51800,99,4555555,500005,5
493,3006,1001,双巧手,300602,0,42300604,1,42000001,1,42300604,0,42000001,0,0,0,0,0,99,0,0,0
494,3006,1001,双巧手,300602,1,42300604,3,42000001,3,42300604,1,42000001,1,8,600,10,1300,99,483860,600001,1
495,3006,1001,双巧手,300602,2,42300604,6,42000001,6,42300604,4,42000001,4,8,1600,10,3200,99,1181346,600002,2
496,3006,1001,双巧手,300602,3,42300604,6,42000001,6,42300604,10,42000001,10,8,2800,10,5600,99,2092457,600003,3
497,3006,1001,双巧手,300602,4,42300604,6,42000001,6,42300604,16,42000001,16,8,4300,10,8600,99,3217194,600004,4
498,3006,1001,双巧手,300602,5,0,0,0,0,42300604,22,42000001,22,8,6100,10,12200,99,4555555,600005,5
499,3006,1001,双巧手,300603,0,42300604,1,42000001,1,42300604,0,42000001,0,0,0,0,0,99,0,0,0
500,3006,1001,双巧手,300603,1,42300604,3,42000001,3,42300604,1,42000001,1,30,800,6,33500,99,483860,700001,1
501,3006,1001,双巧手,300603,2,42300604,6,42000001,6,42300604,4,42000001,4,30,1900,6,81900,99,1181346,700002,2
502,3006,1001,双巧手,300603,3,42300604,6,42000001,6,42300604,10,42000001,10,30,3400,6,145000,99,2092457,700003,3
503,3006,1001,双巧手,300603,4,42300604,6,42000001,6,42300604,16,42000001,16,30,5300,6,223000,99,3217194,700004,4
504,3006,1001,双巧手,300603,5,0,0,0,0,42300604,22,42000001,22,30,7500,6,315800,99,4555555,700005,5
505,3007,1001,双巧手,300701,0,42300704,1,42000001,1,42300704,0,42000001,0,0,0,0,0,99,0,0,0
506,3007,1001,双巧手,300701,1,42300704,3,42000001,3,42300704,1,42000001,1,7,3800,6,39100,99,696759,500001,1
507,3007,1001,双巧手,300701,2,42300704,6,42000001,6,42300704,4,42000001,4,7,9300,6,95400,99,1701139,500002,2
508,3007,1001,双巧手,300701,3,42300704,6,42000001,6,42300704,10,42000001,10,7,16500,6,169000,99,3013139,500003,3
509,3007,1001,双巧手,300701,4,42300704,6,42000001,6,42300704,16,42000001,16,7,25400,6,259900,99,4632759,500004,4
510,3007,1001,双巧手,300701,5,0,0,0,0,42300704,22,42000001,22,7,36000,6,368000,99,6560000,500005,5
511,3007,1001,双巧手,300702,0,42300704,1,42000001,1,42300704,0,42000001,0,0,0,0,0,99,0,0,0
512,3007,1001,双巧手,300702,1,42300704,3,42000001,3,42300704,1,42000001,1,8,2500,10,3200,99,696759,600001,1
513,3007,1001,双巧手,300702,2,42300704,6,42000001,6,42300704,4,42000001,4,8,6100,10,7800,99,1701139,600002,2
514,3007,1001,双巧手,300702,3,42300704,6,42000001,6,42300704,10,42000001,10,8,10900,10,13800,99,3013139,600003,3
515,3007,1001,双巧手,300702,4,42300704,6,42000001,6,42300704,16,42000001,16,8,16700,10,21300,99,4632759,600004,4
516,3007,1001,双巧手,300702,5,0,0,0,0,42300704,22,42000001,22,8,23700,10,30100,99,6560000,600005,5
517,3007,1001,双巧手,300703,0,42300704,1,42000001,1,42300704,0,42000001,0,0,0,0,0,99,0,0,0
518,3007,1001,双巧手,300703,1,42300704,3,42000001,3,42300704,1,42000001,1,30,1500,6,39100,99,696759,700001,1
519,3007,1001,双巧手,300703,2,42300704,6,42000001,6,42300704,4,42000001,4,30,3700,6,95400,99,1701139,700002,2
520,3007,1001,双巧手,300703,3,42300704,6,42000001,6,42300704,10,42000001,10,30,6500,6,169000,99,3013139,700003,3
521,3007,1001,双巧手,300703,4,42300704,6,42000001,6,42300704,16,42000001,16,30,10000,6,259900,99,4632759,700004,4
522,3007,1001,双巧手,300703,5,0,0,0,0,42300704,22,42000001,22,30,14100,6,368000,99,6560000,700005,5
523,3008,1001,双巧手,300801,0,42300804,1,42000001,1,42300804,0,42000001,0,0,0,0,0,99,0,0,0
524,3008,1001,双巧手,300801,1,42300804,3,42000001,3,42300804,1,42000001,1,7,2600,6,27200,99,483860,500001,1
525,3008,1001,双巧手,300801,2,42300804,6,42000001,6,42300804,4,42000001,4,7,6400,6,66500,99,1181346,500002,2
526,3008,1001,双巧手,300801,3,42300804,6,42000001,6,42300804,10,42000001,10,7,11400,6,117800,99,2092457,500003,3
527,3008,1001,双巧手,300801,4,42300804,6,42000001,6,42300804,16,42000001,16,7,17500,6,181100,99,3217194,500004,4
528,3008,1001,双巧手,300801,5,0,0,0,0,42300804,22,42000001,22,7,24800,6,256400,99,4555555,500005,5
529,3008,1001,双巧手,300802,0,42300804,1,42000001,1,42300804,0,42000001,0,0,0,0,0,99,0,0,0
530,3008,1001,双巧手,300802,1,42300804,3,42000001,3,42300804,1,42000001,1,8,1800,10,2100,99,483860,600001,1
531,3008,1001,双巧手,300802,2,42300804,6,42000001,6,42300804,4,42000001,4,8,4500,10,5200,99,1181346,600002,2
532,3008,1001,双巧手,300802,3,42300804,6,42000001,6,42300804,10,42000001,10,8,8000,10,9200,99,2092457,600003,3
533,3008,1001,双巧手,300802,4,42300804,6,42000001,6,42300804,16,42000001,16,8,12300,10,14200,99,3217194,600004,4
534,3008,1001,双巧手,300802,5,0,0,0,0,42300804,22,42000001,22,8,17400,10,20100,99,4555555,600005,5
535,3008,1001,双巧手,300803,0,42300804,1,42000001,1,42300804,0,42000001,0,0,0,0,0,99,0,0,0
536,3008,1001,双巧手,300803,1,42300804,3,42000001,3,42300804,1,42000001,1,30,1100,6,27200,99,483860,700001,1
537,3008,1001,双巧手,300803,2,42300804,6,42000001,6,42300804,4,42000001,4,30,2600,6,66500,99,1181346,700002,2
538,3008,1001,双巧手,300803,3,42300804,6,42000001,6,42300804,10,42000001,10,30,4600,6,117800,99,2092457,700003,3
539,3008,1001,双巧手,300803,4,42300804,6,42000001,6,42300804,16,42000001,16,30,7000,6,181100,99,3217194,700004,4
540,3008,1001,双巧手,300803,5,0,0,0,0,42300804,22,42000001,22,30,10000,6,256400,99,4555555,700005,5
541,3009,1001,双巧手,300901,0,42300904,1,42000001,1,42300904,0,42000001,0,0,0,0,0,99,0,0,0
542,3009,1001,双巧手,300901,1,42300904,3,42000001,3,42300904,1,42000001,1,7,5000,9,13400,99,580633,500001,1
543,3009,1001,双巧手,300901,2,42300904,6,42000001,6,42300904,4,42000001,4,7,12200,9,32600,99,1417616,500002,2
544,3009,1001,双巧手,300901,3,42300904,6,42000001,6,42300904,10,42000001,10,7,21600,9,57800,99,2510949,500003,3
545,3009,1001,双巧手,300901,4,42300904,6,42000001,6,42300904,16,42000001,16,7,33200,9,88800,99,3860633,500004,4
546,3009,1001,双巧手,300901,5,0,0,0,0,42300904,22,42000001,22,7,47000,9,125800,99,5466666,500005,5
547,3009,1001,双巧手,300902,0,42300904,1,42000001,1,42300904,0,42000001,0,0,0,0,0,99,0,0,0
548,3009,1001,双巧手,300902,1,42300904,3,42000001,3,42300904,1,42000001,1,8,700,10,1800,99,580633,600001,1
549,3009,1001,双巧手,300902,2,42300904,6,42000001,6,42300904,4,42000001,4,8,1800,10,4500,99,1417616,600002,2
550,3009,1001,双巧手,300902,3,42300904,6,42000001,6,42300904,10,42000001,10,8,3200,10,8000,99,2510949,600003,3
551,3009,1001,双巧手,300902,4,42300904,6,42000001,6,42300904,16,42000001,16,8,4900,10,12200,99,3860633,600004,4
552,3009,1001,双巧手,300902,5,0,0,0,0,42300904,22,42000001,22,8,6900,10,17300,99,5466666,600005,5
553,3009,1001,双巧手,300903,0,42300904,1,42000001,1,42300904,0,42000001,0,0,0,0,0,99,0,0,0
554,3009,1001,双巧手,300903,1,42300904,3,42000001,3,42300904,1,42000001,1,30,700,6,37500,99,580633,700001,1
555,3009,1001,双巧手,300903,2,42300904,6,42000001,6,42300904,4,42000001,4,30,1800,6,91600,99,1417616,700002,2
556,3009,1001,双巧手,300903,3,42300904,6,42000001,6,42300904,10,42000001,10,30,3100,6,162200,99,2510949,700003,3
557,3009,1001,双巧手,300903,4,42300904,6,42000001,6,42300904,16,42000001,16,30,4800,6,249300,99,3860633,700004,4
558,3009,1001,双巧手,300903,5,0,0,0,0,42300904,22,42000001,22,30,6800,6,353000,99,5466666,700005,5
559,3010,1001,双巧手,301001,0,42301004,1,42000001,1,42301004,0,42000001,0,0,0,0,0,99,0,0,0
560,3010,1001,双巧手,301001,1,42301004,3,42000001,3,42301004,1,42000001,1,7,10400,29,12300,99,1045139,500001,1
561,3010,1001,双巧手,301001,2,42301004,6,42000001,6,42301004,4,42000001,4,7,25500,29,29900,99,2551709,500002,2
562,3010,1001,双巧手,301001,3,42301004,6,42000001,6,42301004,10,42000001,10,7,45200,29,53000,99,4519709,500003,3
563,3010,1001,双巧手,301001,4,42301004,6,42000001,6,42301004,16,42000001,16,7,69400,29,81600,99,6949139,500004,4
564,3010,1001,双巧手,301001,5,0,0,0,0,42301004,22,42000001,22,7,98300,29,115500,99,9840000,500005,5
565,3010,1001,双巧手,301002,0,42301004,1,42000001,1,42301004,0,42000001,0,0,0,0,0,99,0,0,0
566,3010,1001,双巧手,301002,1,42301004,3,42000001,3,42301004,1,42000001,1,8,1300,10,2600,99,1045139,600001,1
567,3010,1001,双巧手,301002,2,42301004,6,42000001,6,42301004,4,42000001,4,8,3200,10,6400,99,2551709,600002,2
568,3010,1001,双巧手,301002,3,42301004,6,42000001,6,42301004,10,42000001,10,8,5700,10,11400,99,4519709,600003,3
569,3010,1001,双巧手,301002,4,42301004,6,42000001,6,42301004,16,42000001,16,8,8700,10,17500,99,6949139,600004,4
570,3010,1001,双巧手,301002,5,0,0,0,0,42301004,22,42000001,22,8,12300,10,24800,99,9840000,600005,5
571,3010,1001,双巧手,301003,0,42301004,1,42000001,1,42301004,0,42000001,0,0,0,0,0,99,0,0,0
572,3010,1001,双巧手,301003,1,42301004,3,42000001,3,42301004,1,42000001,1,30,1600,6,71600,99,1045139,700001,1
573,3010,1001,双巧手,301003,2,42301004,6,42000001,6,42301004,4,42000001,4,30,4000,6,174800,99,2551709,700002,2
574,3010,1001,双巧手,301003,3,42301004,6,42000001,6,42301004,10,42000001,10,30,7100,6,309600,99,4519709,700003,3
575,3010,1001,双巧手,301003,4,42301004,6,42000001,6,42301004,16,42000001,16,30,10900,6,476100,99,6949139,700004,4
576,3010,1001,双巧手,301003,5,0,0,0,0,42301004,22,42000001,22,30,15400,6,674100,99,9840000,700005,5
577,3011,1001,双巧手,301101,0,42301104,1,42000001,1,42301104,0,42000001,0,0,0,0,0,99,0,0,0
578,3011,1001,双巧手,301101,1,42301104,3,42000001,3,42301104,1,42000001,1,7,5700,9,15600,99,696759,500001,1
579,3011,1001,双巧手,301101,2,42301104,6,42000001,6,42301104,4,42000001,4,7,13800,9,38000,99,1701139,500002,2
580,3011,1001,双巧手,301101,3,42301104,6,42000001,6,42301104,10,42000001,10,7,24500,9,67300,99,3013139,500003,3
581,3011,1001,双巧手,301101,4,42301104,6,42000001,6,42301104,16,42000001,16,7,37700,9,103500,99,4632759,500004,4
582,3011,1001,双巧手,301101,5,0,0,0,0,42301104,22,42000001,22,7,53400,9,146600,99,6560000,500005,5
583,3011,1001,双巧手,301102,0,42301104,1,42000001,1,42301104,0,42000001,0,0,0,0,0,99,0,0,0
584,3011,1001,双巧手,301102,1,42301104,3,42000001,3,42301104,1,42000001,1,8,1000,10,2600,99,696759,600001,1
585,3011,1001,双巧手,301102,2,42301104,6,42000001,6,42301104,4,42000001,4,8,2500,10,6300,99,1701139,600002,2
586,3011,1001,双巧手,301102,3,42301104,6,42000001,6,42301104,10,42000001,10,8,4400,10,11100,99,3013139,600003,3
587,3011,1001,双巧手,301102,4,42301104,6,42000001,6,42301104,16,42000001,16,8,6700,10,17100,99,4632759,600004,4
588,3011,1001,双巧手,301102,5,0,0,0,0,42301104,22,42000001,22,8,9500,10,24300,99,6560000,600005,5
589,3011,1001,双巧手,301103,0,42301104,1,42000001,1,42301104,0,42000001,0,0,0,0,0,99,0,0,0
590,3011,1001,双巧手,301103,1,42301104,3,42000001,3,42301104,1,42000001,1,30,1000,6,45100,99,696759,700001,1
591,3011,1001,双巧手,301103,2,42301104,6,42000001,6,42301104,4,42000001,4,30,2500,6,110200,99,1701139,700002,2
592,3011,1001,双巧手,301103,3,42301104,6,42000001,6,42301104,10,42000001,10,30,4400,6,195200,99,3013139,700003,3
593,3011,1001,双巧手,301103,4,42301104,6,42000001,6,42301104,16,42000001,16,30,6700,6,300100,99,4632759,700004,4
594,3011,1001,双巧手,301103,5,0,0,0,0,42301104,22,42000001,22,30,9500,6,424900,99,6560000,700005,5
595,3012,1001,双巧手,301201,0,42301204,1,42000001,1,42301204,0,42000001,0,0,0,0,0,99,0,0,0
596,3012,1001,双巧手,301201,1,42301204,3,42000001,3,42301204,1,42000001,1,7,5500,6,16800,99,483860,500001,1
597,3012,1001,双巧手,301201,2,42301204,6,42000001,6,42301204,4,42000001,4,7,13400,6,41000,99,1181346,500002,2
598,3012,1001,双巧手,301201,3,42301204,6,42000001,6,42301204,10,42000001,10,7,23800,6,72700,99,2092457,500003,3
599,3012,1001,双巧手,301201,4,42301204,6,42000001,6,42301204,16,42000001,16,7,36600,6,111800,99,3217194,500004,4
600,3012,1001,双巧手,301201,5,0,0,0,0,42301204,22,42000001,22,7,51800,6,158300,99,4555555,500005,5
601,3012,1001,双巧手,301202,0,42301204,1,42000001,1,42301204,0,42000001,0,0,0,0,0,99,0,0,0
602,3012,1001,双巧手,301202,1,42301204,3,42000001,3,42301204,1,42000001,1,8,800,10,1300,99,483860,600001,1
603,3012,1001,双巧手,301202,2,42301204,6,42000001,6,42301204,4,42000001,4,8,1900,10,3100,99,1181346,600002,2
604,3012,1001,双巧手,301202,3,42301204,6,42000001,6,42301204,10,42000001,10,8,3400,10,5400,99,2092457,600003,3
605,3012,1001,双巧手,301202,4,42301204,6,42000001,6,42301204,16,42000001,16,8,5200,10,8300,99,3217194,600004,4
606,3012,1001,双巧手,301202,5,0,0,0,0,42301204,22,42000001,22,8,7400,10,11800,99,4555555,600005,5
607,3012,1001,双巧手,301203,0,42301204,1,42000001,1,42301204,0,42000001,0,0,0,0,0,99,0,0,0
608,3012,1001,双巧手,301203,1,42301204,3,42000001,3,42301204,1,42000001,1,30,600,6,16800,99,483860,700001,1
609,3012,1001,双巧手,301203,2,42301204,6,42000001,6,42301204,4,42000001,4,30,1500,6,41000,99,1181346,700002,2
610,3012,1001,双巧手,301203,3,42301204,6,42000001,6,42301204,10,42000001,10,30,2700,6,72700,99,2092457,700003,3
611,3012,1001,双巧手,301203,4,42301204,6,42000001,6,42301204,16,42000001,16,30,4200,6,111800,99,3217194,700004,4
612,3012,1001,双巧手,301203,5,0,0,0,0,42301204,22,42000001,22,30,6000,6,158300,99,4555555,700005,5
613,4001,1001,双巧手,400101,0,42400104,1,42000001,1,42400104,0,42000001,0,0,0,0,0,99,0,0,0
614,4001,1001,双巧手,400101,1,42400104,3,42000001,3,42400104,1,42000001,1,7,2600,6,27400,99,483860,500001,1
615,4001,1001,双巧手,400101,2,42400104,6,42000001,6,42400104,4,42000001,4,7,6200,6,67000,99,1181346,500002,2
616,4001,1001,双巧手,400101,3,42400104,6,42000001,6,42400104,10,42000001,10,7,11100,6,118700,99,2092457,500003,3
617,4001,1001,双巧手,400101,4,42400104,6,42000001,6,42400104,16,42000001,16,7,17000,6,182500,99,3217194,500004,4
618,4001,1001,双巧手,400101,5,0,0,0,0,42400104,22,42000001,22,7,24100,6,258400,99,4555555,500005,5
619,4001,1001,双巧手,400102,0,42400104,1,42000001,1,42400104,0,42000001,0,0,0,0,0,99,0,0,0
620,4001,1001,双巧手,400102,1,42400104,3,42000001,3,42400104,1,42000001,1,8,1800,10,2400,99,483860,600001,1
621,4001,1001,双巧手,400102,2,42400104,6,42000001,6,42400104,4,42000001,4,8,4300,10,5800,99,1181346,600002,2
622,4001,1001,双巧手,400102,3,42400104,6,42000001,6,42400104,10,42000001,10,8,7600,10,10300,99,2092457,600003,3
623,4001,1001,双巧手,400102,4,42400104,6,42000001,6,42400104,16,42000001,16,8,11700,10,15900,99,3217194,600004,4
624,4001,1001,双巧手,400102,5,0,0,0,0,42400104,22,42000001,22,8,16600,10,22500,99,4555555,600005,5
625,4001,1001,双巧手,400103,0,42400104,1,42000001,1,42400104,0,42000001,0,0,0,0,0,99,0,0,0
626,4001,1001,双巧手,400103,1,42400104,3,42000001,3,42400104,1,42000001,1,30,1100,6,27400,99,483860,700001,1
627,4001,1001,双巧手,400103,2,42400104,6,42000001,6,42400104,4,42000001,4,30,2600,6,67000,99,1181346,700002,2
628,4001,1001,双巧手,400103,3,42400104,6,42000001,6,42400104,10,42000001,10,30,4600,6,118700,99,2092457,700003,3
629,4001,1001,双巧手,400103,4,42400104,6,42000001,6,42400104,16,42000001,16,30,7100,6,182500,99,3217194,700004,4
630,4001,1001,双巧手,400103,5,0,0,0,0,42400104,22,42000001,22,30,10000,6,258400,99,4555555,700005,5
631,4002,1001,双巧手,400201,0,42400204,1,42000001,1,42400204,0,42000001,0,0,0,0,0,99,0,0,0
632,4002,1001,双巧手,400201,1,42400204,3,42000001,3,42400204,1,42000001,1,7,3600,9,7300,99,696759,500001,1
633,4002,1001,双巧手,400201,2,42400204,6,42000001,6,42400204,4,42000001,4,7,8800,9,17800,99,1701139,500002,2
634,4002,1001,双巧手,400201,3,42400204,6,42000001,6,42400204,10,42000001,10,7,15500,9,31500,99,3013139,500003,3
635,4002,1001,双巧手,400201,4,42400204,6,42000001,6,42400204,16,42000001,16,7,23800,9,48400,99,4632759,500004,4
636,4002,1001,双巧手,400201,5,0,0,0,0,42400204,22,42000001,22,7,33800,9,68600,99,6560000,500005,5
637,4002,1001,双巧手,400202,0,42400204,1,42000001,1,42400204,0,42000001,0,0,0,0,0,99,0,0,0
638,4002,1001,双巧手,400202,1,42400204,3,42000001,3,42400204,1,42000001,1,8,1500,10,5000,99,696759,600001,1
639,4002,1001,双巧手,400202,2,42400204,6,42000001,6,42400204,4,42000001,4,8,3700,10,12200,99,1701139,600002,2
640,4002,1001,双巧手,400202,3,42400204,6,42000001,6,42400204,10,42000001,10,8,6500,10,21700,99,3013139,600003,3
641,4002,1001,双巧手,400202,4,42400204,6,42000001,6,42400204,16,42000001,16,8,10100,10,33300,99,4632759,600004,4
642,4002,1001,双巧手,400202,5,0,0,0,0,42400204,22,42000001,22,8,14200,10,47200,99,6560000,600005,5
643,4002,1001,双巧手,400203,0,42400204,1,42000001,1,42400204,0,42000001,0,0,0,0,0,99,0,0,0
644,4002,1001,双巧手,400203,1,42400204,3,42000001,3,42400204,1,42000001,1,30,1800,6,67900,99,696759,700001,1
645,4002,1001,双巧手,400203,2,42400204,6,42000001,6,42400204,4,42000001,4,30,4500,6,165800,99,1701139,700002,2
646,4002,1001,双巧手,400203,3,42400204,6,42000001,6,42400204,10,42000001,10,30,7900,6,293700,99,3013139,700003,3
647,4002,1001,双巧手,400203,4,42400204,6,42000001,6,42400204,16,42000001,16,30,12200,6,451600,99,4632759,700004,4
648,4002,1001,双巧手,400203,5,0,0,0,0,42400204,22,42000001,22,30,17300,6,639400,99,6560000,700005,5
649,4003,1001,双巧手,400301,0,42400304,1,42000001,1,42400304,0,42000001,0,0,0,0,0,99,0,0,0
650,4003,1001,双巧手,400301,1,42400304,3,42000001,3,42400304,1,42000001,1,7,5500,29,5500,99,1045139,500001,1
651,4003,1001,双巧手,400301,2,42400304,6,42000001,6,42400304,4,42000001,4,7,13400,29,13500,99,2551709,500002,2
652,4003,1001,双巧手,400301,3,42400304,6,42000001,6,42400304,10,42000001,10,7,23800,29,23800,99,4519709,500003,3
653,4003,1001,双巧手,400301,4,42400304,6,42000001,6,42400304,16,42000001,16,7,36600,29,36700,99,6949139,500004,4
654,4003,1001,双巧手,400301,5,0,0,0,0,42400304,22,42000001,22,7,51800,29,51900,99,9840000,500005,5
655,4003,1001,双巧手,400302,0,42400304,1,42000001,1,42400304,0,42000001,0,0,0,0,0,99,0,0,0
656,4003,1001,双巧手,400302,1,42400304,3,42000001,3,42400304,1,42000001,1,8,2300,10,5100,99,1045139,600001,1
657,4003,1001,双巧手,400302,2,42400304,6,42000001,6,42400304,4,42000001,4,8,5600,10,12300,99,2551709,600002,2
658,4003,1001,双巧手,400302,3,42400304,6,42000001,6,42400304,10,42000001,10,8,9900,10,21900,99,4519709,600003,3
659,4003,1001,双巧手,400302,4,42400304,6,42000001,6,42400304,16,42000001,16,8,15200,10,33600,99,6949139,600004,4
660,4003,1001,双巧手,400302,5,0,0,0,0,42400304,22,42000001,22,8,21600,10,47600,99,9840000,600005,5
661,4003,1001,双巧手,400303,0,42400304,1,42000001,1,42400304,0,42000001,0,0,0,0,0,99,0,0,0
662,4003,1001,双巧手,400303,1,42400304,3,42000001,3,42400304,1,42000001,1,30,3700,6,107200,99,1045139,700001,1
663,4003,1001,双巧手,400303,2,42400304,6,42000001,6,42400304,4,42000001,4,30,9200,6,261800,99,2551709,700002,2
664,4003,1001,双巧手,400303,3,42400304,6,42000001,6,42400304,10,42000001,10,30,16200,6,463700,99,4519709,700003,3
665,4003,1001,双巧手,400303,4,42400304,6,42000001,6,42400304,16,42000001,16,30,24900,6,712900,99,6949139,700004,4
666,4003,1001,双巧手,400303,5,0,0,0,0,42400304,22,42000001,22,30,35300,6,1009500,99,9840000,700005,5
667,4004,1001,双巧手,400401,0,42400404,1,42000001,1,42400404,0,42000001,0,0,0,0,0,99,0,0,0
668,4004,1001,双巧手,400401,1,42400404,3,42000001,3,42400404,1,42000001,1,7,3700,6,38700,99,696759,500001,1
669,4004,1001,双巧手,400401,2,42400404,6,42000001,6,42400404,4,42000001,4,7,9000,6,94600,99,1701139,500002,2
670,4004,1001,双巧手,400401,3,42400404,6,42000001,6,42400404,10,42000001,10,7,15900,6,167500,99,3013139,500003,3
671,4004,1001,双巧手,400401,4,42400404,6,42000001,6,42400404,16,42000001,16,7,24500,6,257600,99,4632759,500004,4
672,4004,1001,双巧手,400401,5,0,0,0,0,42400404,22,42000001,22,7,34600,6,364800,99,6560000,500005,5
673,4004,1001,双巧手,400402,0,42400404,1,42000001,1,42400404,0,42000001,0,0,0,0,0,99,0,0,0
674,4004,1001,双巧手,400402,1,42400404,3,42000001,3,42400404,1,42000001,1,8,2500,10,3400,99,696759,600001,1
675,4004,1001,双巧手,400402,2,42400404,6,42000001,6,42400404,4,42000001,4,8,6100,10,8400,99,1701139,600002,2
