id,gourp,level,type,parm1,parm2,parm3,parm4,attribute_type1,value1,attribute_type2,value2,player_level,cost_id,cost_num,complete_time,describe,label
663,512,249,0,0,0,0,0,6,712600,99,14252000,1,91000033,40000,12000,0,5
664,512,250,0,0,0,0,0,6,715600,99,14312000,1,91000033,40000,12000,0,5
665,512,251,0,0,0,0,0,6,731900,99,14638000,1,91000033,40000,12000,0,5
666,512,252,0,0,0,0,0,6,735000,99,14700000,1,91000033,40000,12000,0,5
667,512,253,0,0,0,0,0,6,738000,99,14760000,1,91000033,40000,12000,0,5
668,512,254,0,0,0,0,0,6,741100,99,14822000,1,91000033,40000,12000,0,5
669,512,255,0,0,0,0,0,6,744100,99,14882000,1,91000033,40000,12000,0,5
670,512,256,0,0,0,0,0,6,747200,99,14944000,1,91000033,40000,12000,0,5
671,512,257,0,0,0,0,0,6,750200,99,15004000,1,91000033,40000,12000,0,5
672,512,258,0,0,0,0,0,6,753300,99,15066000,1,91000033,40000,12000,0,5
673,512,259,0,0,0,0,0,6,756300,99,15126000,1,91000033,40000,12000,0,5
674,512,260,0,0,0,0,0,6,759400,99,15188000,1,91000033,40000,12000,0,5
675,512,261,0,0,0,0,0,6,776300,99,15526000,1,91000033,40000,12000,0,5
676,512,262,0,0,0,0,0,6,779400,99,15588000,1,91000033,40000,12000,0,5
677,512,263,0,0,0,0,0,6,782500,99,15650000,1,91000033,40000,12000,0,5
678,512,264,0,0,0,0,0,6,785600,99,15712000,1,91000033,40000,12000,0,5
679,512,265,0,0,0,0,0,6,788800,99,15776000,1,91000033,40000,12000,0,5
680,512,266,0,0,0,0,0,6,791900,99,15838000,1,91000033,40000,12000,0,5
681,512,267,0,0,0,0,0,6,795000,99,15900000,1,91000033,40000,12000,0,5
682,512,268,0,0,0,0,0,6,798100,99,15962000,1,91000033,40000,12000,0,5
683,512,269,0,0,0,0,0,6,801200,99,16024000,1,91000033,40000,12000,0,5
684,512,270,0,0,0,0,0,6,804300,99,16086000,1,91000033,40000,12000,0,5
685,512,271,0,0,0,0,0,6,821800,99,16436000,1,91000033,40000,12000,0,5
686,512,272,0,0,0,0,0,6,825000,99,16500000,1,91000033,40000,12000,0,5
687,512,273,0,0,0,0,0,6,828200,99,16564000,1,91000033,40000,12000,0,5
688,512,274,0,0,0,0,0,6,831300,99,16626000,1,91000033,40000,12000,0,5
689,512,275,0,0,0,0,0,6,834500,99,16690000,1,91000033,40000,12000,0,5
690,512,276,0,0,0,0,0,6,837700,99,16754000,1,91000033,40000,12000,0,5
691,512,277,0,0,0,0,0,6,840800,99,16816000,1,91000033,40000,12000,0,5
692,512,278,0,0,0,0,0,6,844000,99,16880000,1,91000033,40000,12000,0,5
693,512,279,0,0,0,0,0,6,847200,99,16944000,1,91000033,40000,12000,0,5
694,512,280,0,0,0,0,0,6,850300,99,17006000,1,91000033,40000,12000,0,5
695,512,281,0,0,0,0,0,6,868500,99,17370000,1,91000033,40000,12000,0,5
696,512,282,0,0,0,0,0,6,871700,99,17434000,1,91000033,40000,12000,0,5
697,512,283,0,0,0,0,0,6,874900,99,17498000,1,91000033,40000,12000,0,5
698,512,284,0,0,0,0,0,6,878200,99,17564000,1,91000033,40000,12000,0,5
699,512,285,0,0,0,0,0,6,881400,99,17628000,1,91000033,40000,12000,0,5
700,512,286,0,0,0,0,0,6,884600,99,17692000,1,91000033,40000,12000,0,5
701,512,287,0,0,0,0,0,6,887800,99,17756000,1,91000033,40000,12000,0,5
702,512,288,0,0,0,0,0,6,891000,99,17820000,1,91000033,40000,12000,0,5
703,512,289,0,0,0,0,0,6,894300,99,17886000,1,91000033,40000,12000,0,5
704,512,290,0,0,0,0,0,6,897500,99,17950000,1,91000033,40000,12000,0,5
705,512,291,0,0,0,0,0,6,916200,99,18324000,1,91000033,40000,12000,0,5
706,512,292,0,0,0,0,0,6,919500,99,18390000,1,91000033,40000,12000,0,5
707,512,293,0,0,0,0,0,6,922800,99,18456000,1,91000033,40000,12000,0,5
708,512,294,0,0,0,0,0,6,926100,99,18522000,1,91000033,40000,12000,0,5
709,512,295,0,0,0,0,0,6,929300,99,18586000,1,91000033,40000,12000,0,5
710,512,296,0,0,0,0,0,6,932600,99,18652000,1,91000033,40000,12000,0,5
711,512,297,0,0,0,0,0,6,935900,99,18718000,1,91000033,40000,12000,0,5
712,512,298,0,0,0,0,0,6,939200,99,18784000,1,91000033,40000,12000,0,5
713,512,299,0,0,0,0,0,6,942500,99,18850000,1,91000033,40000,12000,0,5
714,512,300,0,0,0,0,0,6,945700,99,18914000,1,91000033,0,0,0,5
715,131,0,0,0,0,0,0,8,0,99,0,1,91000033,100,60,0,1
716,131,1,0,0,0,0,0,8,100,99,10000,1,91000033,500,180,0,1
717,131,2,0,0,0,0,0,8,150,99,15000,1,91000033,1000,360,0,1
718,131,3,0,0,0,0,0,8,200,99,20000,1,91000033,3000,720,0,1
719,131,4,0,0,0,0,0,8,250,99,25000,1,91000033,6000,1800,0,1
720,131,5,0,0,0,0,0,8,300,99,30000,1,91000033,8000,2400,0,1
721,131,6,0,0,0,0,0,8,350,99,35000,1,91000033,10000,3000,0,1
722,131,7,0,0,0,0,0,8,400,99,40000,1,91000033,12000,3600,0,1
723,131,8,0,0,0,0,0,8,450,99,45000,1,91000033,14000,4200,0,1
724,131,9,0,0,0,0,0,8,500,99,50000,1,91000033,16000,4800,0,1
725,131,10,0,0,0,0,0,8,550,99,55000,1,91000033,0,0,0,1
726,231,0,0,0,0,0,0,8,0,99,0,1,91000033,18000,5400,0,2
727,231,1,0,0,0,0,0,8,50,99,5000,1,91000033,20000,6000,0,2
728,231,2,0,0,0,0,0,8,100,99,10000,1,91000033,22000,6600,0,2
729,231,3,0,0,0,0,0,8,150,99,15000,1,91000033,24000,7200,0,2
730,231,4,0,0,0,0,0,8,200,99,20000,1,91000033,26000,7800,0,2
731,231,5,0,0,0,0,0,8,250,99,25000,1,91000033,28000,8400,0,2
732,231,6,0,0,0,0,0,8,360,99,36000,1,91000033,30000,9000,0,2
733,231,7,0,0,0,0,0,8,490,99,49000,1,91000033,32000,9600,0,2
734,231,8,0,0,0,0,0,8,630,99,63000,1,91000033,34000,10200,0,2
735,231,9,0,0,0,0,0,8,770,99,77000,1,91000033,36000,10800,0,2
736,231,10,0,0,0,0,0,8,930,99,93000,1,91000033,38000,11400,0,2
737,231,11,0,0,0,0,0,8,1140,99,114000,1,91000033,40000,12000,0,2
738,231,12,0,0,0,0,0,8,1320,99,132000,1,91000033,40000,12000,0,2
739,231,13,0,0,0,0,0,8,1500,99,150000,1,91000033,40000,12000,0,2
740,231,14,0,0,0,0,0,8,1680,99,168000,1,91000033,40000,12000,0,2
741,231,15,0,0,0,0,0,8,1860,99,186000,1,91000033,40000,12000,0,2
742,231,16,0,0,0,0,0,8,2030,99,203000,1,91000033,40000,12000,0,2
743,231,17,0,0,0,0,0,8,2210,99,221000,1,91000033,40000,12000,0,2
744,231,18,0,0,0,0,0,8,2390,99,239000,1,91000033,40000,12000,0,2
745,231,19,0,0,0,0,0,8,2570,99,257000,1,91000033,40000,12000,0,2
746,231,20,0,0,0,0,0,8,2740,99,274000,1,91000033,0,0,0,2
747,331,0,0,0,0,0,0,8,0,99,0,1,91000033,40000,12000,0,3
748,331,1,0,0,0,0,0,8,290,99,29000,1,91000033,40000,12000,0,3
749,331,2,0,0,0,0,0,8,470,99,47000,1,91000033,40000,12000,0,3
750,331,3,0,0,0,0,0,8,660,99,66000,1,91000033,40000,12000,0,3
751,331,4,0,0,0,0,0,8,840,99,84000,1,91000033,40000,12000,0,3
752,331,5,0,0,0,0,0,8,1020,99,102000,1,91000033,40000,12000,0,3
753,331,6,0,0,0,0,0,8,1210,99,121000,1,91000033,40000,12000,0,3
754,331,7,0,0,0,0,0,8,1390,99,139000,1,91000033,40000,12000,0,3
755,331,8,0,0,0,0,0,8,1570,99,157000,1,91000033,40000,12000,0,3
756,331,9,0,0,0,0,0,8,1760,99,176000,1,91000033,40000,12000,0,3
757,331,10,0,0,0,0,0,8,1940,99,194000,1,91000033,40000,12000,0,3
758,331,11,0,0,0,0,0,8,2290,99,229000,1,91000033,40000,12000,0,3
759,331,12,0,0,0,0,0,8,2480,99,248000,1,91000033,40000,12000,0,3
760,331,13,0,0,0,0,0,8,2670,99,267000,1,91000033,40000,12000,0,3
761,331,14,0,0,0,0,0,8,2850,99,285000,1,91000033,40000,12000,0,3
762,331,15,0,0,0,0,0,8,3040,99,304000,1,91000033,40000,12000,0,3
763,331,16,0,0,0,0,0,8,3230,99,323000,1,91000033,40000,12000,0,3
764,331,17,0,0,0,0,0,8,3420,99,342000,1,91000033,40000,12000,0,3
765,331,18,0,0,0,0,0,8,3610,99,361000,1,91000033,40000,12000,0,3
766,331,19,0,0,0,0,0,8,3800,99,380000,1,91000033,40000,12000,0,3
767,331,20,0,0,0,0,0,8,3990,99,399000,1,91000033,40000,12000,0,3
768,331,21,0,0,0,0,0,8,4400,99,440000,1,91000033,40000,12000,0,3
769,331,22,0,0,0,0,0,8,4590,99,459000,1,91000033,40000,12000,0,3
770,331,23,0,0,0,0,0,8,4790,99,479000,1,91000033,40000,12000,0,3
771,331,24,0,0,0,0,0,8,4980,99,498000,1,91000033,40000,12000,0,3
772,331,25,0,0,0,0,0,8,5170,99,517000,1,91000033,40000,12000,0,3
773,331,26,0,0,0,0,0,8,5370,99,537000,1,91000033,40000,12000,0,3
774,331,27,0,0,0,0,0,8,5560,99,556000,1,91000033,40000,12000,0,3
775,331,28,0,0,0,0,0,8,5760,99,576000,1,91000033,40000,12000,0,3
776,331,29,0,0,0,0,0,8,5950,99,595000,1,91000033,40000,12000,0,3
777,331,30,0,0,0,0,0,8,6150,99,615000,1,91000033,0,0,0,3
778,431,0,0,0,0,0,0,8,0,99,0,1,91000033,40000,12000,0,4
779,431,1,0,0,0,0,0,8,470,99,47000,1,91000033,40000,12000,0,4
780,431,2,0,0,0,0,0,8,670,99,67000,1,91000033,40000,12000,0,4
781,431,3,0,0,0,0,0,8,870,99,87000,1,91000033,40000,12000,0,4
782,431,4,0,0,0,0,0,8,1070,99,107000,1,91000033,40000,12000,0,4
783,431,5,0,0,0,0,0,8,1270,99,127000,1,91000033,40000,12000,0,4
784,431,6,0,0,0,0,0,8,1470,99,147000,1,91000033,40000,12000,0,4
785,431,7,0,0,0,0,0,8,1670,99,167000,1,91000033,40000,12000,0,4
786,431,8,0,0,0,0,0,8,1870,99,187000,1,91000033,40000,12000,0,4
787,431,9,0,0,0,0,0,8,2070,99,207000,1,91000033,40000,12000,0,4
788,431,10,0,0,0,0,0,8,2270,99,227000,1,91000033,40000,12000,0,4
789,431,11,0,0,0,0,0,8,2800,99,280000,1,91000033,40000,12000,0,4
790,431,12,0,0,0,0,0,8,3000,99,300000,1,91000033,40000,12000,0,4
791,431,13,0,0,0,0,0,8,3210,99,321000,1,91000033,40000,12000,0,4
792,431,14,0,0,0,0,0,8,3410,99,341000,1,91000033,40000,12000,0,4
793,431,15,0,0,0,0,0,8,3620,99,362000,1,91000033,40000,12000,0,4
794,431,16,0,0,0,0,0,8,3820,99,382000,1,91000033,40000,12000,0,4
795,431,17,0,0,0,0,0,8,4030,99,403000,1,91000033,40000,12000,0,4
796,431,18,0,0,0,0,0,8,4240,99,424000,1,91000033,40000,12000,0,4
797,431,19,0,0,0,0,0,8,4440,99,444000,1,91000033,40000,12000,0,4
798,431,20,0,0,0,0,0,8,4650,99,465000,1,91000033,40000,12000,0,4
799,431,21,0,0,0,0,0,8,5240,99,524000,1,91000033,40000,12000,0,4
800,431,22,0,0,0,0,0,8,5450,99,545000,1,91000033,40000,12000,0,4
801,431,23,0,0,0,0,0,8,5660,99,566000,1,91000033,40000,12000,0,4
802,431,24,0,0,0,0,0,8,5870,99,587000,1,91000033,40000,12000,0,4
803,431,25,0,0,0,0,0,8,6080,99,608000,1,91000033,40000,12000,0,4
804,431,26,0,0,0,0,0,8,6290,99,629000,1,91000033,40000,12000,0,4
805,431,27,0,0,0,0,0,8,6510,99,651000,1,91000033,40000,12000,0,4
806,431,28,0,0,0,0,0,8,6720,99,672000,1,91000033,40000,12000,0,4
807,431,29,0,0,0,0,0,8,6930,99,693000,1,91000033,40000,12000,0,4
808,431,30,0,0,0,0,0,8,7140,99,714000,1,91000033,40000,12000,0,4
809,431,31,0,0,0,0,0,8,7790,99,779000,1,91000033,40000,12000,0,4
810,431,32,0,0,0,0,0,8,8010,99,801000,1,91000033,40000,12000,0,4
811,431,33,0,0,0,0,0,8,8220,99,822000,1,91000033,40000,12000,0,4
812,431,34,0,0,0,0,0,8,8440,99,844000,1,91000033,40000,12000,0,4
813,431,35,0,0,0,0,0,8,8660,99,866000,1,91000033,40000,12000,0,4
814,431,36,0,0,0,0,0,8,8870,99,887000,1,91000033,40000,12000,0,4
815,431,37,0,0,0,0,0,8,9090,99,909000,1,91000033,40000,12000,0,4
816,431,38,0,0,0,0,0,8,9310,99,931000,1,91000033,40000,12000,0,4
817,431,39,0,0,0,0,0,8,9520,99,952000,1,91000033,40000,12000,0,4
818,431,40,0,0,0,0,0,8,9740,99,974000,1,91000033,0,0,0,4
819,531,101,0,0,0,0,0,8,19900,99,1990000,1,91000033,40000,12000,0,5
820,531,102,0,0,0,0,0,8,20120,99,2012000,1,91000033,40000,12000,0,5
821,531,103,0,0,0,0,0,8,20340,99,2034000,1,91000033,40000,12000,0,5
822,531,104,0,0,0,0,0,8,20560,99,2056000,1,91000033,40000,12000,0,5
823,531,105,0,0,0,0,0,8,20780,99,2078000,1,91000033,40000,12000,0,5
824,531,106,0,0,0,0,0,8,21010,99,2101000,1,91000033,40000,12000,0,5
825,531,107,0,0,0,0,0,8,21230,99,2123000,1,91000033,40000,12000,0,5
826,531,108,0,0,0,0,0,8,21450,99,2145000,1,91000033,40000,12000,0,5
827,531,109,0,0,0,0,0,8,21670,99,2167000,1,91000033,40000,12000,0,5
828,531,110,0,0,0,0,0,8,21900,99,2190000,1,91000033,40000,12000,0,5
829,531,111,0,0,0,0,0,8,22670,99,2267000,1,91000033,40000,12000,0,5
830,531,112,0,0,0,0,0,8,22900,99,2290000,1,91000033,40000,12000,0,5
831,531,113,0,0,0,0,0,8,23130,99,2313000,1,91000033,40000,12000,0,5
832,531,114,0,0,0,0,0,8,23350,99,2335000,1,91000033,40000,12000,0,5
833,531,115,0,0,0,0,0,8,23580,99,2358000,1,91000033,40000,12000,0,5
834,531,116,0,0,0,0,0,8,23810,99,2381000,1,91000033,40000,12000,0,5
835,531,117,0,0,0,0,0,8,24040,99,2404000,1,91000033,40000,12000,0,5
836,531,118,0,0,0,0,0,8,24270,99,2427000,1,91000033,40000,12000,0,5
837,531,119,0,0,0,0,0,8,24490,99,2449000,1,91000033,40000,12000,0,5
838,531,120,0,0,0,0,0,8,24720,99,2472000,1,91000033,40000,12000,0,5
839,531,121,0,0,0,0,0,8,25560,99,2556000,1,91000033,40000,12000,0,5
840,531,122,0,0,0,0,0,8,25790,99,2579000,1,91000033,40000,12000,0,5
841,531,123,0,0,0,0,0,8,26020,99,2602000,1,91000033,40000,12000,0,5
842,531,124,0,0,0,0,0,8,26260,99,2626000,1,91000033,40000,12000,0,5
843,531,125,0,0,0,0,0,8,26490,99,2649000,1,91000033,40000,12000,0,5
844,531,126,0,0,0,0,0,8,26720,99,2672000,1,91000033,40000,12000,0,5
845,531,127,0,0,0,0,0,8,26960,99,2696000,1,91000033,40000,12000,0,5
846,531,128,0,0,0,0,0,8,27190,99,2719000,1,91000033,40000,12000,0,5
847,531,129,0,0,0,0,0,8,27420,99,2742000,1,91000033,40000,12000,0,5
848,531,130,0,0,0,0,0,8,27660,99,2766000,1,91000033,40000,12000,0,5
849,531,131,0,0,0,0,0,8,28550,99,2855000,1,91000033,40000,12000,0,5
850,531,132,0,0,0,0,0,8,28790,99,2879000,1,91000033,40000,12000,0,5
851,531,133,0,0,0,0,0,8,29030,99,2903000,1,91000033,40000,12000,0,5
852,531,134,0,0,0,0,0,8,29270,99,2927000,1,91000033,40000,12000,0,5
853,531,135,0,0,0,0,0,8,29510,99,2951000,1,91000033,40000,12000,0,5
854,531,136,0,0,0,0,0,8,29750,99,2975000,1,91000033,40000,12000,0,5
855,531,137,0,0,0,0,0,8,29990,99,2999000,1,91000033,40000,12000,0,5
856,531,138,0,0,0,0,0,8,30230,99,3023000,1,91000033,40000,12000,0,5
857,531,139,0,0,0,0,0,8,30470,99,3047000,1,91000033,40000,12000,0,5
858,531,140,0,0,0,0,0,8,30700,99,3070000,1,91000033,40000,12000,0,5
859,531,141,0,0,0,0,0,8,31660,99,3166000,1,91000033,40000,12000,0,5
860,531,142,0,0,0,0,0,8,31910,99,3191000,1,91000033,40000,12000,0,5
861,531,143,0,0,0,0,0,8,32150,99,3215000,1,91000033,40000,12000,0,5
862,531,144,0,0,0,0,0,8,32400,99,3240000,1,91000033,40000,12000,0,5
863,531,145,0,0,0,0,0,8,32640,99,3264000,1,91000033,40000,12000,0,5
864,531,146,0,0,0,0,0,8,32890,99,3289000,1,91000033,40000,12000,0,5
865,531,147,0,0,0,0,0,8,33130,99,3313000,1,91000033,40000,12000,0,5
866,531,148,0,0,0,0,0,8,33370,99,3337000,1,91000033,40000,12000,0,5
867,531,149,0,0,0,0,0,8,33620,99,3362000,1,91000033,40000,12000,0,5
868,531,150,0,0,0,0,0,8,33860,99,3386000,1,91000033,40000,12000,0,5
869,531,151,0,0,0,0,0,8,34880,99,3488000,1,91000033,40000,12000,0,5
870,531,152,0,0,0,0,0,8,35130,99,3513000,1,91000033,40000,12000,0,5
871,531,153,0,0,0,0,0,8,35380,99,3538000,1,91000033,40000,12000,0,5
872,531,154,0,0,0,0,0,8,35630,99,3563000,1,91000033,40000,12000,0,5
873,531,155,0,0,0,0,0,8,35880,99,3588000,1,91000033,40000,12000,0,5
874,531,156,0,0,0,0,0,8,36130,99,3613000,1,91000033,40000,12000,0,5
875,531,157,0,0,0,0,0,8,36380,99,3638000,1,91000033,40000,12000,0,5
876,531,158,0,0,0,0,0,8,36630,99,3663000,1,91000033,40000,12000,0,5
877,531,159,0,0,0,0,0,8,36880,99,3688000,1,91000033,40000,12000,0,5
878,531,160,0,0,0,0,0,8,37130,99,3713000,1,91000033,40000,12000,0,5
879,531,161,0,0,0,0,0,8,38210,99,3821000,1,91000033,40000,12000,0,5
880,531,162,0,0,0,0,0,8,38470,99,3847000,1,91000033,40000,12000,0,5
881,531,163,0,0,0,0,0,8,38720,99,3872000,1,91000033,40000,12000,0,5
882,531,164,0,0,0,0,0,8,38980,99,3898000,1,91000033,40000,12000,0,5
883,531,165,0,0,0,0,0,8,39240,99,3924000,1,91000033,40000,12000,0,5
884,531,166,0,0,0,0,0,8,39490,99,3949000,1,91000033,40000,12000,0,5
885,531,167,0,0,0,0,0,8,39750,99,3975000,1,91000033,40000,12000,0,5
886,531,168,0,0,0,0,0,8,40000,99,4000000,1,91000033,40000,12000,0,5
887,531,169,0,0,0,0,0,8,40260,99,4026000,1,91000033,40000,12000,0,5
888,531,170,0,0,0,0,0,8,40510,99,4051000,1,91000033,40000,12000,0,5
889,531,171,0,0,0,0,0,8,41660,99,4166000,1,91000033,40000,12000,0,5
890,531,172,0,0,0,0,0,8,41920,99,4192000,1,91000033,40000,12000,0,5
891,531,173,0,0,0,0,0,8,42180,99,4218000,1,91000033,40000,12000,0,5
892,531,174,0,0,0,0,0,8,42440,99,4244000,1,91000033,40000,12000,0,5
893,531,175,0,0,0,0,0,8,42700,99,4270000,1,91000033,40000,12000,0,5
894,531,176,0,0,0,0,0,8,42960,99,4296000,1,91000033,40000,12000,0,5
895,531,177,0,0,0,0,0,8,43220,99,4322000,1,91000033,40000,12000,0,5
896,531,178,0,0,0,0,0,8,43480,99,4348000,1,91000033,40000,12000,0,5
897,531,179,0,0,0,0,0,8,43740,99,4374000,1,91000033,40000,12000,0,5
898,531,180,0,0,0,0,0,8,44010,99,4401000,1,91000033,40000,12000,0,5
899,531,181,0,0,0,0,0,8,45210,99,4521000,1,91000033,40000,12000,0,5
900,531,182,0,0,0,0,0,8,45470,99,4547000,1,91000033,40000,12000,0,5
901,531,183,0,0,0,0,0,8,45740,99,4574000,1,91000033,40000,12000,0,5
902,531,184,0,0,0,0,0,8,46010,99,4601000,1,91000033,40000,12000,0,5
903,531,185,0,0,0,0,0,8,46270,99,4627000,1,91000033,40000,12000,0,5
904,531,186,0,0,0,0,0,8,46540,99,4654000,1,91000033,40000,12000,0,5
905,531,187,0,0,0,0,0,8,46810,99,4681000,1,91000033,40000,12000,0,5
906,531,188,0,0,0,0,0,8,47070,99,4707000,1,91000033,40000,12000,0,5
907,531,189,0,0,0,0,0,8,47340,99,4734000,1,91000033,40000,12000,0,5
908,531,190,0,0,0,0,0,8,47610,99,4761000,1,91000033,40000,12000,0,5
909,531,191,0,0,0,0,0,8,48870,99,4887000,1,91000033,40000,12000,0,5
910,531,192,0,0,0,0,0,8,49140,99,4914000,1,91000033,40000,12000,0,5
911,531,193,0,0,0,0,0,8,49420,99,4942000,1,91000033,40000,12000,0,5
912,531,194,0,0,0,0,0,8,49690,99,4969000,1,91000033,40000,12000,0,5
913,531,195,0,0,0,0,0,8,49960,99,4996000,1,91000033,40000,12000,0,5
914,531,196,0,0,0,0,0,8,50230,99,5023000,1,91000033,40000,12000,0,5
915,531,197,0,0,0,0,0,8,50510,99,5051000,1,91000033,40000,12000,0,5
916,531,198,0,0,0,0,0,8,50780,99,5078000,1,91000033,40000,12000,0,5
917,531,199,0,0,0,0,0,8,51050,99,5105000,1,91000033,40000,12000,0,5
918,531,200,0,0,0,0,0,8,51320,99,5132000,1,91000033,40000,12000,0,5
919,531,201,0,0,0,0,0,8,52650,99,5265000,1,91000033,40000,12000,0,5
920,531,202,0,0,0,0,0,8,52930,99,5293000,1,91000033,40000,12000,0,5
921,531,203,0,0,0,0,0,8,53200,99,5320000,1,91000033,40000,12000,0,5
922,531,204,0,0,0,0,0,8,53480,99,5348000,1,91000033,40000,12000,0,5
923,531,205,0,0,0,0,0,8,53760,99,5376000,1,91000033,40000,12000,0,5
924,531,206,0,0,0,0,0,8,54040,99,5404000,1,91000033,40000,12000,0,5
925,531,207,0,0,0,0,0,8,54310,99,5431000,1,91000033,40000,12000,0,5
926,531,208,0,0,0,0,0,8,54590,99,5459000,1,91000033,40000,12000,0,5
927,531,209,0,0,0,0,0,8,54870,99,5487000,1,91000033,40000,12000,0,5
928,531,210,0,0,0,0,0,8,55150,99,5515000,1,91000033,40000,12000,0,5
929,531,211,0,0,0,0,0,8,56530,99,5653000,1,91000033,40000,12000,0,5
930,531,212,0,0,0,0,0,8,56820,99,5682000,1,91000033,40000,12000,0,5
931,531,213,0,0,0,0,0,8,57100,99,5710000,1,91000033,40000,12000,0,5
932,531,214,0,0,0,0,0,8,57380,99,5738000,1,91000033,40000,12000,0,5
933,531,215,0,0,0,0,0,8,57670,99,5767000,1,91000033,40000,12000,0,5
934,531,216,0,0,0,0,0,8,57950,99,5795000,1,91000033,40000,12000,0,5
935,531,217,0,0,0,0,0,8,58230,99,5823000,1,91000033,40000,12000,0,5
936,531,218,0,0,0,0,0,8,58520,99,5852000,1,91000033,40000,12000,0,5
937,531,219,0,0,0,0,0,8,58800,99,5880000,1,91000033,40000,12000,0,5
938,531,220,0,0,0,0,0,8,59080,99,5908000,1,91000033,40000,12000,0,5
939,531,221,0,0,0,0,0,8,60530,99,6053000,1,91000033,40000,12000,0,5
940,531,222,0,0,0,0,0,8,60820,99,6082000,1,91000033,40000,12000,0,5
941,531,223,0,0,0,0,0,8,61110,99,6111000,1,91000033,40000,12000,0,5
942,531,224,0,0,0,0,0,8,61400,99,6140000,1,91000033,40000,12000,0,5
943,531,225,0,0,0,0,0,8,61690,99,6169000,1,91000033,40000,12000,0,5
944,531,226,0,0,0,0,0,8,61980,99,6198000,1,91000033,40000,12000,0,5
945,531,227,0,0,0,0,0,8,62260,99,6226000,1,91000033,40000,12000,0,5
946,531,228,0,0,0,0,0,8,62550,99,6255000,1,91000033,40000,12000,0,5
947,531,229,0,0,0,0,0,8,62840,99,6284000,1,91000033,40000,12000,0,5
948,531,230,0,0,0,0,0,8,63130,99,6313000,1,91000033,40000,12000,0,5
949,531,231,0,0,0,0,0,8,64640,99,6464000,1,91000033,40000,12000,0,5
950,531,232,0,0,0,0,0,8,64930,99,6493000,1,91000033,40000,12000,0,5
951,531,233,0,0,0,0,0,8,65230,99,6523000,1,91000033,40000,12000,0,5
952,531,234,0,0,0,0,0,8,65520,99,6552000,1,91000033,40000,12000,0,5
953,531,235,0,0,0,0,0,8,65820,99,6582000,1,91000033,40000,12000,0,5
954,531,236,0,0,0,0,0,8,66110,99,6611000,1,91000033,40000,12000,0,5
955,531,237,0,0,0,0,0,8,66410,99,6641000,1,91000033,40000,12000,0,5
956,531,238,0,0,0,0,0,8,66700,99,6670000,1,91000033,40000,12000,0,5
957,531,239,0,0,0,0,0,8,66990,99,6699000,1,91000033,40000,12000,0,5
958,531,240,0,0,0,0,0,8,67290,99,6729000,1,91000033,40000,12000,0,5
959,531,241,0,0,0,0,0,8,68860,99,6886000,1,91000033,40000,12000,0,5
960,531,242,0,0,0,0,0,8,69160,99,6916000,1,91000033,40000,12000,0,5
961,531,243,0,0,0,0,0,8,69460,99,6946000,1,91000033,40000,12000,0,5
962,531,244,0,0,0,0,0,8,69760,99,6976000,1,91000033,40000,12000,0,5
963,531,245,0,0,0,0,0,8,70060,99,7006000,1,91000033,40000,12000,0,5
964,531,246,0,0,0,0,0,8,70360,99,7036000,1,91000033,40000,12000,0,5
965,531,247,0,0,0,0,0,8,70660,99,7066000,1,91000033,40000,12000,0,5
966,531,248,0,0,0,0,0,8,70960,99,7096000,1,91000033,40000,12000,0,5
967,531,249,0,0,0,0,0,8,71260,99,7126000,1,91000033,40000,12000,0,5
968,531,250,0,0,0,0,0,8,71560,99,7156000,1,91000033,40000,12000,0,5
969,531,251,0,0,0,0,0,8,73190,99,7319000,1,91000033,40000,12000,0,5
970,531,252,0,0,0,0,0,8,73500,99,7350000,1,91000033,40000,12000,0,5
971,531,253,0,0,0,0,0,8,73800,99,7380000,1,91000033,40000,12000,0,5
972,531,254,0,0,0,0,0,8,74110,99,7411000,1,91000033,40000,12000,0,5
973,531,255,0,0,0,0,0,8,74410,99,7441000,1,91000033,40000,12000,0,5
974,531,256,0,0,0,0,0,8,74720,99,7472000,1,91000033,40000,12000,0,5
975,531,257,0,0,0,0,0,8,75020,99,7502000,1,91000033,40000,12000,0,5
976,531,258,0,0,0,0,0,8,75330,99,7533000,1,91000033,40000,12000,0,5
977,531,259,0,0,0,0,0,8,75630,99,7563000,1,91000033,40000,12000,0,5
978,531,260,0,0,0,0,0,8,75940,99,7594000,1,91000033,40000,12000,0,5
979,531,261,0,0,0,0,0,8,77630,99,7763000,1,91000033,40000,12000,0,5
980,531,262,0,0,0,0,0,8,77940,99,7794000,1,91000033,40000,12000,0,5
981,531,263,0,0,0,0,0,8,78250,99,7825000,1,91000033,40000,12000,0,5
982,531,264,0,0,0,0,0,8,78560,99,7856000,1,91000033,40000,12000,0,5
983,531,265,0,0,0,0,0,8,78880,99,7888000,1,91000033,40000,12000,0,5
984,531,266,0,0,0,0,0,8,79190,99,7919000,1,91000033,40000,12000,0,5
985,531,267,0,0,0,0,0,8,79500,99,7950000,1,91000033,40000,12000,0,5
986,531,268,0,0,0,0,0,8,79810,99,7981000,1,91000033,40000,12000,0,5
987,531,269,0,0,0,0,0,8,80120,99,8012000,1,91000033,40000,12000,0,5
988,531,270,0,0,0,0,0,8,80430,99,8043000,1,91000033,40000,12000,0,5
989,531,271,0,0,0,0,0,8,82180,99,8218000,1,91000033,40000,12000,0,5
