id,w,h,backdata,mapdata,scenedata,enemyplace,heropoint,pngid,mapdown,mapup
430204,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430204.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430205,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430205.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430206,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430206.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430207,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430207.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430208,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430208.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430209,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430209.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430210,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430210.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430301,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430301.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430302,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430302.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430303,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430303.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430304,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430304.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430305,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430305.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430306,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430306.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430307,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430307.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430308,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430308.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430309,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430309.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
430310,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace430310.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200101,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200101.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200102,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200102.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200103,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200103.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200104,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200104.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200105,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200105.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200106,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200106.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200201,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200201.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200202,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200202.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200203,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200203.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200204,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200204.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200205,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200205.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200206,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200206.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200301,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200301.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200302,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200302.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200303,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200303.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200304,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200304.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200305,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200305.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200306,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200306.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200401,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200401.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200402,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200402.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200403,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200403.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200404,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200404.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200405,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200405.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200406,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200406.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200501,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200501.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200502,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200502.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200503,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200503.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200504,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200504.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200505,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200505.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200506,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200506.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200601,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200601.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200602,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200602.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200603,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200603.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200604,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200604.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200605,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200605.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
200606,880,660,back1001a.bgr,mapdata1001a.map,scenedata1001a.csv,enemyplace200606.csv,heropoint110101.csv,0,ditu5.png,dingtu1.png
