id,item1,num1,item2,num2,item3,num3,item4,num4
607309,91000002,2000,81400601,1,23130014,10,23000025,10
607310,91000002,2000,81400601,1,23000026,10,44300204,5
607401,91000002,2000,81400601,1,23310014,10,44500101,5
607402,91000002,2000,81400601,1,23320014,10,44500104,5
607403,91000002,2000,81400601,1,23330014,10,23000025,10
607404,91000002,2000,81400601,1,23210014,10,44500102,5
607405,91000002,2000,81400601,1,23220014,10,44500105,5
607406,91000002,2000,81400601,1,23230014,10,23000025,10
607407,91000002,2000,81400601,1,23110014,10,44500103,5
607408,91000002,2000,81400601,1,23120014,10,44500106,5
607409,91000002,2000,81400601,1,23130014,10,23000025,10
607410,91000002,2000,81400601,1,23000026,10,44300704,5
607501,91000002,2000,81400601,1,23310014,10,44500101,5
607502,91000002,2000,81400601,1,23320014,10,44500104,5
607503,91000002,2000,81400601,1,23330014,10,23000025,10
607504,91000002,2000,81400601,1,23210014,10,44500102,5
607505,91000002,2000,81400601,1,23220014,10,44500105,5
607506,91000002,2000,81400601,1,23230014,10,23000025,10
607507,91000002,2000,81400601,1,23110014,10,44500103,5
607508,91000002,2000,81400601,1,23120014,10,44500106,5
607509,91000002,2000,81400601,1,23130014,10,23000025,10
607510,91000002,2000,81400601,1,23000026,10,44200804,5
607601,91000002,2000,81400601,1,23310014,10,44500101,5
607602,91000002,2000,81400601,1,23320014,10,44500104,5
607603,91000002,2000,81400601,1,23330014,10,23000026,10
607604,91000002,2000,81400601,1,23210014,10,44500102,5
607605,91000002,2000,81400601,1,23220014,10,44500105,5
607606,91000002,2000,81400601,1,23230014,10,23000026,10
607607,91000002,2000,81400601,1,23110014,10,44500103,5
607608,91000002,2000,81400601,1,23120014,10,44500106,5
607609,91000002,2000,81400601,1,23130014,10,23000026,10
607610,91000002,2000,81400601,1,23000027,10,44200904,5
607701,91000002,2000,81400601,1,23310014,10,44500101,5
607702,91000002,2000,81400601,1,23320014,10,44500104,5
607703,91000002,2000,81400601,1,23330014,10,23000026,10
607704,91000002,2000,81400601,1,23210014,10,44500102,5
607705,91000002,2000,81400601,1,23220014,10,44500105,5
607706,91000002,2000,81400601,1,23230014,10,23000026,10
607707,91000002,2000,81400601,1,23110014,10,44500103,5
607708,91000002,2000,81400601,1,23120014,10,44500106,5
607709,91000002,2000,81400601,1,23130014,10,23000026,10
607710,91000002,2000,81400601,1,23000027,10,44200204,5
607801,91000002,2000,81400601,1,23310014,10,44500101,5
607802,91000002,2000,81400601,1,23320014,10,44500104,5
607803,91000002,2000,81400601,1,23330014,10,23000026,10
607804,91000002,2000,81400601,1,23210014,10,44500102,5
607805,91000002,2000,81400601,1,23220014,10,44500105,5
607806,91000002,2000,81400601,1,23230014,10,23000026,10
607807,91000002,2000,81400601,1,23110014,10,44500103,5
607808,91000002,2000,81400601,1,23120014,10,44500106,5
607809,91000002,2000,81400601,1,23130014,10,23000026,10
607810,91000002,2000,81400601,1,23000027,10,44401004,5
607901,91000002,2000,81400601,1,23310014,10,44500101,5
607902,91000002,2000,81400601,1,23320014,10,44500104,5
607903,91000002,2000,81400601,1,23330014,10,23000026,10
607904,91000002,2000,81400601,1,23210014,10,44500102,5
607905,91000002,2000,81400601,1,23220014,10,44500105,5
607906,91000002,2000,81400601,1,23230014,10,23000026,10
607907,91000002,2000,81400601,1,23110014,10,44500103,5
607908,91000002,2000,81400601,1,23120014,10,44500106,5
607909,91000002,2000,81400601,1,23130014,10,23000026,10
607910,91000002,2000,81400601,1,23000027,10,44400904,5
608001,91000002,2000,81400601,1,23310014,10,44500101,5
608002,91000002,2000,81400601,1,23320014,10,44500104,5
608003,91000002,2000,81400601,1,23330014,10,23000026,10
608004,91000002,2000,81400601,1,23210014,10,44500102,5
608005,91000002,2000,81400601,1,23220014,10,44500105,5
608006,91000002,2000,81400601,1,23230014,10,23000026,10
608007,91000002,2000,81400601,1,23110014,10,44500103,5
608008,91000002,2000,81400601,1,23120014,10,44500106,5
608009,91000002,2000,81400601,1,23130014,10,23000026,10
608010,91000002,2000,81400601,1,23000027,10,44100304,5
700001,91000001,100000,81900021,10,0,0,0,0
700101,12400801,30,91000002,100,0,0,0,0
700201,12200301,30,91000002,100,0,0,0,0
700301,12200601,30,91000002,100,0,0,0,0
700401,12200501,30,91000002,100,0,0,0,0
700501,12101001,30,91000002,100,0,0,0,0
700601,12200101,30,91000002,100,0,0,0,0
700701,12100501,30,91000002,100,0,0,0,0
700801,12100701,30,91000002,100,0,0,0,0
700901,12300501,30,91000002,100,0,0,0,0
701001,12300301,30,91000002,100,0,0,0,0
701101,12300401,30,91000002,100,0,0,0,0
701201,12100101,30,91000002,100,0,0,0,0
701301,12400801,30,91000002,100,0,0,0,0
701401,12200601,30,91000002,100,0,0,0,0
701501,12101001,30,91000002,100,0,0,0,0
701601,12100501,30,91000002,100,0,0,0,0
701701,12300501,30,91000002,100,0,0,0,0
701801,12200501,30,91000002,100,0,0,0,0
701901,12400901,30,91000002,100,0,0,0,0
702001,12200101,30,91000002,100,0,0,0,0
702101,12100101,30,91000002,100,0,0,0,0
702201,12200301,30,91000002,100,0,0,0,0
702301,12100701,30,91000002,100,0,0,0,0
702401,12300401,30,91000002,100,0,0,0,0
702501,12300301,30,91000002,100,0,0,0,0
702601,12100901,30,91000002,100,0,0,0,0
702701,12200901,30,91000002,100,0,0,0,0
702801,12400301,30,91000002,100,0,0,0,0
702901,12200601,30,91000002,100,0,0,0,0
703001,12100501,30,91000002,100,0,0,0,0
703101,12300201,30,91000002,100,0,0,0,0
703201,12200501,30,91000002,100,0,0,0,0
703301,12300501,30,91000002,100,0,0,0,0
703401,12300901,30,91000002,100,0,0,0,0
703501,12200301,30,91000002,100,0,0,0,0
703601,12101001,30,91000002,100,0,0,0,0
703701,12100101,30,91000002,100,0,0,0,0
703801,12300301,30,91000002,100,0,0,0,0
703901,12300401,30,91000002,100,0,0,0,0
704001,12400901,30,91000002,100,0,0,0,0
704101,12400801,30,91000002,100,0,0,0,0
704201,12200101,30,91000002,100,0,0,0,0
704301,12300201,30,91000002,100,0,0,0,0
704401,12300501,30,91000002,100,0,0,0,0
704501,12200601,30,91000002,100,0,0,0,0
704601,12100101,30,91000002,100,0,0,0,0
704701,12400801,30,91000002,100,0,0,0,0
704801,12100501,30,91000002,100,0,0,0,0
704901,12300901,30,91000002,100,0,0,0,0
705001,12400901,30,91000002,100,0,0,0,0
705101,12100701,30,91000002,100,0,0,0,0
705201,12100301,30,91000002,100,0,0,0,0
801001,91000018,1000,91000001,20000,76000002,5,0,0
801002,91000018,1000,91000001,20000,76000002,5,0,0
801003,91000018,1000,91000001,20000,76000002,5,0,0
801004,91000018,1000,91000001,20000,76000002,5,0,0
801005,91000018,1000,91000001,20000,76000003,5,81900001,10
802001,91000018,1200,91000001,40000,76000002,5,0,0
802002,91000018,1200,91000001,40000,76000002,5,0,0
802003,91000018,1200,91000001,40000,76000002,5,0,0
802004,91000018,1200,91000001,40000,76000002,5,0,0
802005,91000018,1200,91000001,40000,76000003,5,81900001,20
803001,91000018,1400,91000001,60000,76000002,5,0,0
803002,91000018,1400,91000001,60000,76000002,5,0,0
803003,91000018,1400,91000001,60000,76000002,5,0,0
803004,91000018,1400,91000001,60000,76000002,5,0,0
803005,91000018,1400,91000001,60000,76000003,5,81900001,30
804001,91000018,1600,91000001,80000,76000002,5,0,0
804002,91000018,1600,91000001,80000,76000002,5,0,0
804003,91000018,1600,91000001,80000,76000002,5,0,0
804004,91000018,1600,91000001,80000,76000002,5,0,0
804005,91000018,1600,91000001,80000,76000003,5,81900001,40
805001,91000018,1800,91000001,100000,76000003,5,0,0
805002,91000018,1800,91000001,100000,76000003,5,0,0
805003,91000018,1800,91000001,100000,76000003,5,0,0
805004,91000018,1800,91000001,100000,76000003,5,0,0
805005,91000018,1800,91000001,100000,76000003,5,81900001,50
806001,91000018,2000,91000001,120000,0,0,0,0
806002,91000018,2000,91000001,120000,0,0,0,0
806003,91000018,2000,91000001,120000,0,0,0,0
806004,91000018,2000,91000001,120000,0,0,0,0
806005,91000018,2000,91000001,120000,81400002,5,0,0
807001,91000018,2000,91000001,140000,0,0,0,0
807002,91000018,2000,91000001,140000,0,0,0,0
807003,91000018,2000,91000001,140000,0,0,0,0
807004,91000018,2000,91000001,140000,0,0,0,0
807005,91000018,2000,91000001,140000,81400002,5,0,0
808001,91000018,2000,91000001,160000,0,0,0,0
808002,91000018,2000,91000001,160000,0,0,0,0
808003,91000018,2000,91000001,160000,0,0,0,0
808004,91000018,2000,91000001,160000,0,0,0,0
808005,91000018,2000,91000001,160000,81400003,5,0,0
809001,91000018,2000,91000001,180000,0,0,0,0
809002,91000018,2000,91000001,180000,0,0,0,0
809003,91000018,2000,91000001,180000,0,0,0,0
809004,91000018,2000,91000001,180000,0,0,0,0
809005,91000018,2000,91000001,180000,81400003,5,0,0
810001,91000018,2000,91000001,200000,0,0,0,0
810002,91000018,2000,91000001,200000,0,0,0,0
810003,91000018,2000,91000001,200000,0,0,0,0
810004,91000018,2000,91000001,200000,0,0,0,0
810005,91000018,2000,91000001,200000,81400003,5,0,0
