id,sort,chapter,type,dec,titlet,begin,txt,thingid,explore,item1,num1,item2,num2,item3,num3,item4,num4
353,5,36,2,谈判,谈判,0,0,3609,20,91000001,100,0,0,0,0,0,0
354,1,37,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,3701,0,0,0,0,0,0,0,0,0
355,2,37,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,3703,0,0,0,0,0,0,0,0,0
356,3,37,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,3705,0,0,0,0,0,0,0,0,0
357,4,37,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,3708,0,0,0,0,0,0,0,0,0
358,5,37,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,3710,0,0,0,0,0,0,0,0,0
359,1,37,2,遗迹,遗迹,0,0,3702,20,91000001,100,0,0,0,0,0,0
360,2,37,2,谈判,谈判,0,0,3704,20,91000001,100,0,0,0,0,0,0
361,3,37,2,野兽,野兽,0,0,3706,20,91000001,100,0,0,0,0,0,0
362,4,37,2,遗迹,遗迹,0,0,3707,20,91000001,100,0,0,0,0,0,0
363,5,37,2,谈判,谈判,0,0,3709,20,91000001,100,0,0,0,0,0,0
364,1,38,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,3801,0,0,0,0,0,0,0,0,0
365,2,38,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,3803,0,0,0,0,0,0,0,0,0
366,3,38,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,3805,0,0,0,0,0,0,0,0,0
367,4,38,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,3808,0,0,0,0,0,0,0,0,0
368,5,38,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,3810,0,0,0,0,0,0,0,0,0
369,1,38,2,遗迹,遗迹,0,0,3802,20,91000001,100,0,0,0,0,0,0
370,2,38,2,谈判,谈判,0,0,3804,20,91000001,100,0,0,0,0,0,0
371,3,38,2,野兽,野兽,0,0,3806,20,91000001,100,0,0,0,0,0,0
372,4,38,2,遗迹,遗迹,0,0,3807,20,91000001,100,0,0,0,0,0,0
373,5,38,2,谈判,谈判,0,0,3809,20,91000001,100,0,0,0,0,0,0
374,1,39,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,3901,0,0,0,0,0,0,0,0,0
375,2,39,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,3903,0,0,0,0,0,0,0,0,0
376,3,39,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,3905,0,0,0,0,0,0,0,0,0
377,4,39,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,3908,0,0,0,0,0,0,0,0,0
378,5,39,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,3910,0,0,0,0,0,0,0,0,0
379,1,39,2,遗迹,遗迹,0,0,3902,20,91000001,100,0,0,0,0,0,0
380,2,39,2,谈判,谈判,0,0,3904,20,91000001,100,0,0,0,0,0,0
381,3,39,2,野兽,野兽,0,0,3906,20,91000001,100,0,0,0,0,0,0
382,4,39,2,遗迹,遗迹,0,0,3907,20,91000001,100,0,0,0,0,0,0
383,5,39,2,谈判,谈判,0,0,3909,20,91000001,100,0,0,0,0,0,0
384,1,40,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4001,0,0,0,0,0,0,0,0,0
385,2,40,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4003,0,0,0,0,0,0,0,0,0
386,3,40,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4005,0,0,0,0,0,0,0,0,0
387,4,40,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4008,0,0,0,0,0,0,0,0,0
388,5,40,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4010,0,0,0,0,0,0,0,0,0
389,1,40,2,遗迹,遗迹,0,0,4002,20,91000001,100,0,0,0,0,0,0
390,2,40,2,谈判,谈判,0,0,4004,20,91000001,100,0,0,0,0,0,0
391,3,40,2,野兽,野兽,0,0,4006,20,91000001,100,0,0,0,0,0,0
392,4,40,2,遗迹,遗迹,0,0,4007,20,91000001,100,0,0,0,0,0,0
393,5,40,2,谈判,谈判,0,0,4009,20,91000001,100,0,0,0,0,0,0
394,1,41,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4101,0,0,0,0,0,0,0,0,0
395,2,41,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4103,0,0,0,0,0,0,0,0,0
396,3,41,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4105,0,0,0,0,0,0,0,0,0
397,4,41,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4108,0,0,0,0,0,0,0,0,0
398,5,41,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4110,0,0,0,0,0,0,0,0,0
399,1,41,2,遗迹,遗迹,0,0,4102,20,91000001,100,0,0,0,0,0,0
400,2,41,2,谈判,谈判,0,0,4104,20,91000001,100,0,0,0,0,0,0
401,3,41,2,野兽,野兽,0,0,4106,20,91000001,100,0,0,0,0,0,0
402,4,41,2,遗迹,遗迹,0,0,4107,20,91000001,100,0,0,0,0,0,0
403,5,41,2,谈判,谈判,0,0,4109,20,91000001,100,0,0,0,0,0,0
404,1,42,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4201,0,0,0,0,0,0,0,0,0
405,2,42,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4203,0,0,0,0,0,0,0,0,0
406,3,42,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4205,0,0,0,0,0,0,0,0,0
407,4,42,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4208,0,0,0,0,0,0,0,0,0
408,5,42,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4210,0,0,0,0,0,0,0,0,0
409,1,42,2,遗迹,遗迹,0,0,4202,20,91000001,100,0,0,0,0,0,0
410,2,42,2,谈判,谈判,0,0,4204,20,91000001,100,0,0,0,0,0,0
411,3,42,2,野兽,野兽,0,0,4206,20,91000001,100,0,0,0,0,0,0
412,4,42,2,遗迹,遗迹,0,0,4207,20,91000001,100,0,0,0,0,0,0
413,5,42,2,谈判,谈判,0,0,4209,20,91000001,100,0,0,0,0,0,0
414,1,43,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4301,0,0,0,0,0,0,0,0,0
415,2,43,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4303,0,0,0,0,0,0,0,0,0
416,3,43,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4305,0,0,0,0,0,0,0,0,0
417,4,43,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4308,0,0,0,0,0,0,0,0,0
418,5,43,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4310,0,0,0,0,0,0,0,0,0
419,1,43,2,遗迹,遗迹,0,0,4302,20,91000001,100,0,0,0,0,0,0
420,2,43,2,谈判,谈判,0,0,4304,20,91000001,100,0,0,0,0,0,0
421,3,43,2,野兽,野兽,0,0,4306,20,91000001,100,0,0,0,0,0,0
422,4,43,2,遗迹,遗迹,0,0,4307,20,91000001,100,0,0,0,0,0,0
423,5,43,2,谈判,谈判,0,0,4309,20,91000001,100,0,0,0,0,0,0
424,1,44,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4401,0,0,0,0,0,0,0,0,0
425,2,44,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4403,0,0,0,0,0,0,0,0,0
426,3,44,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4405,0,0,0,0,0,0,0,0,0
427,4,44,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4408,0,0,0,0,0,0,0,0,0
428,5,44,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4410,0,0,0,0,0,0,0,0,0
429,1,44,2,遗迹,遗迹,0,0,4402,20,91000001,100,0,0,0,0,0,0
430,2,44,2,谈判,谈判,0,0,4404,20,91000001,100,0,0,0,0,0,0
431,3,44,2,野兽,野兽,0,0,4406,20,91000001,100,0,0,0,0,0,0
432,4,44,2,遗迹,遗迹,0,0,4407,20,91000001,100,0,0,0,0,0,0
433,5,44,2,谈判,谈判,0,0,4409,20,91000001,100,0,0,0,0,0,0
434,1,45,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4501,0,0,0,0,0,0,0,0,0
435,2,45,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4503,0,0,0,0,0,0,0,0,0
436,3,45,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4505,0,0,0,0,0,0,0,0,0
437,4,45,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4508,0,0,0,0,0,0,0,0,0
438,5,45,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4510,0,0,0,0,0,0,0,0,0
439,1,45,2,遗迹,遗迹,0,0,4502,20,91000001,100,0,0,0,0,0,0
440,2,45,2,谈判,谈判,0,0,4504,20,91000001,100,0,0,0,0,0,0
441,3,45,2,野兽,野兽,0,0,4506,20,91000001,100,0,0,0,0,0,0
442,4,45,2,遗迹,遗迹,0,0,4507,20,91000001,100,0,0,0,0,0,0
443,5,45,2,谈判,谈判,0,0,4509,20,91000001,100,0,0,0,0,0,0
444,1,46,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4601,0,0,0,0,0,0,0,0,0
445,2,46,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4603,0,0,0,0,0,0,0,0,0
446,3,46,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4605,0,0,0,0,0,0,0,0,0
447,4,46,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4608,0,0,0,0,0,0,0,0,0
448,5,46,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4610,0,0,0,0,0,0,0,0,0
449,1,46,2,遗迹,遗迹,0,0,4602,20,91000001,100,0,0,0,0,0,0
450,2,46,2,谈判,谈判,0,0,4604,20,91000001,100,0,0,0,0,0,0
451,3,46,2,野兽,野兽,0,0,4606,20,91000001,100,0,0,0,0,0,0
452,4,46,2,遗迹,遗迹,0,0,4607,20,91000001,100,0,0,0,0,0,0
453,5,46,2,谈判,谈判,0,0,4609,20,91000001,100,0,0,0,0,0,0
454,1,47,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4701,0,0,0,0,0,0,0,0,0
455,2,47,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4703,0,0,0,0,0,0,0,0,0
456,3,47,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4705,0,0,0,0,0,0,0,0,0
457,4,47,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4708,0,0,0,0,0,0,0,0,0
458,5,47,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4710,0,0,0,0,0,0,0,0,0
459,1,47,2,遗迹,遗迹,0,0,4702,20,91000001,100,0,0,0,0,0,0
460,2,47,2,谈判,谈判,0,0,4704,20,91000001,100,0,0,0,0,0,0
461,3,47,2,野兽,野兽,0,0,4706,20,91000001,100,0,0,0,0,0,0
462,4,47,2,遗迹,遗迹,0,0,4707,20,91000001,100,0,0,0,0,0,0
463,5,47,2,谈判,谈判,0,0,4709,20,91000001,100,0,0,0,0,0,0
464,1,48,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4801,0,0,0,0,0,0,0,0,0
465,2,48,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4803,0,0,0,0,0,0,0,0,0
466,3,48,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4805,0,0,0,0,0,0,0,0,0
467,4,48,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4808,0,0,0,0,0,0,0,0,0
468,5,48,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4810,0,0,0,0,0,0,0,0,0
469,1,48,2,遗迹,遗迹,0,0,4802,20,91000001,100,0,0,0,0,0,0
470,2,48,2,谈判,谈判,0,0,4804,20,91000001,100,0,0,0,0,0,0
471,3,48,2,野兽,野兽,0,0,4806,20,91000001,100,0,0,0,0,0,0
472,4,48,2,遗迹,遗迹,0,0,4807,20,91000001,100,0,0,0,0,0,0
473,5,48,2,谈判,谈判,0,0,4809,20,91000001,100,0,0,0,0,0,0
474,1,49,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,4901,0,0,0,0,0,0,0,0,0
475,2,49,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,4903,0,0,0,0,0,0,0,0,0
476,3,49,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,4905,0,0,0,0,0,0,0,0,0
477,4,49,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,4908,0,0,0,0,0,0,0,0,0
478,5,49,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,4910,0,0,0,0,0,0,0,0,0
479,1,49,2,遗迹,遗迹,0,0,4902,20,91000001,100,0,0,0,0,0,0
480,2,49,2,谈判,谈判,0,0,4904,20,91000001,100,0,0,0,0,0,0
481,3,49,2,野兽,野兽,0,0,4906,20,91000001,100,0,0,0,0,0,0
482,4,49,2,遗迹,遗迹,0,0,4907,20,91000001,100,0,0,0,0,0,0
483,5,49,2,谈判,谈判,0,0,4909,20,91000001,100,0,0,0,0,0,0
484,1,50,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5001,0,0,0,0,0,0,0,0,0
485,2,50,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5003,0,0,0,0,0,0,0,0,0
486,3,50,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5005,0,0,0,0,0,0,0,0,0
487,4,50,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5008,0,0,0,0,0,0,0,0,0
488,5,50,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5010,0,0,0,0,0,0,0,0,0
489,1,50,2,遗迹,遗迹,0,0,5002,20,91000001,100,0,0,0,0,0,0
490,2,50,2,谈判,谈判,0,0,5004,20,91000001,100,0,0,0,0,0,0
491,3,50,2,野兽,野兽,0,0,5006,20,91000001,100,0,0,0,0,0,0
492,4,50,2,遗迹,遗迹,0,0,5007,20,91000001,100,0,0,0,0,0,0
493,5,50,2,谈判,谈判,0,0,5009,20,91000001,100,0,0,0,0,0,0
494,1,51,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5101,0,0,0,0,0,0,0,0,0
495,2,51,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5103,0,0,0,0,0,0,0,0,0
496,3,51,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5105,0,0,0,0,0,0,0,0,0
497,4,51,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5108,0,0,0,0,0,0,0,0,0
498,5,51,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5110,0,0,0,0,0,0,0,0,0
499,1,51,2,遗迹,遗迹,0,0,5102,20,91000001,100,0,0,0,0,0,0
500,2,51,2,谈判,谈判,0,0,5104,20,91000001,100,0,0,0,0,0,0
501,3,51,2,野兽,野兽,0,0,5106,20,91000001,100,0,0,0,0,0,0
502,4,51,2,遗迹,遗迹,0,0,5107,20,91000001,100,0,0,0,0,0,0
503,5,51,2,谈判,谈判,0,0,5109,20,91000001,100,0,0,0,0,0,0
504,1,52,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5201,0,0,0,0,0,0,0,0,0
505,2,52,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5203,0,0,0,0,0,0,0,0,0
506,3,52,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5205,0,0,0,0,0,0,0,0,0
507,4,52,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5208,0,0,0,0,0,0,0,0,0
508,5,52,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5210,0,0,0,0,0,0,0,0,0
509,1,52,2,遗迹,遗迹,0,0,5202,20,91000001,100,0,0,0,0,0,0
510,2,52,2,谈判,谈判,0,0,5204,20,91000001,100,0,0,0,0,0,0
511,3,52,2,野兽,野兽,0,0,5206,20,91000001,100,0,0,0,0,0,0
512,4,52,2,遗迹,遗迹,0,0,5207,20,91000001,100,0,0,0,0,0,0
513,5,52,2,谈判,谈判,0,0,5209,20,91000001,100,0,0,0,0,0,0
514,1,53,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5301,0,0,0,0,0,0,0,0,0
515,2,53,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5303,0,0,0,0,0,0,0,0,0
516,3,53,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5305,0,0,0,0,0,0,0,0,0
517,4,53,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5308,0,0,0,0,0,0,0,0,0
518,5,53,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5310,0,0,0,0,0,0,0,0,0
519,1,53,2,遗迹,遗迹,0,0,5302,20,91000001,100,0,0,0,0,0,0
520,2,53,2,谈判,谈判,0,0,5304,20,91000001,100,0,0,0,0,0,0
521,3,53,2,野兽,野兽,0,0,5306,20,91000001,100,0,0,0,0,0,0
522,4,53,2,遗迹,遗迹,0,0,5307,20,91000001,100,0,0,0,0,0,0
523,5,53,2,谈判,谈判,0,0,5309,20,91000001,100,0,0,0,0,0,0
524,1,54,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5401,0,0,0,0,0,0,0,0,0
525,2,54,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5403,0,0,0,0,0,0,0,0,0
526,3,54,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5405,0,0,0,0,0,0,0,0,0
527,4,54,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5408,0,0,0,0,0,0,0,0,0
528,5,54,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5410,0,0,0,0,0,0,0,0,0
529,1,54,2,遗迹,遗迹,0,0,5402,20,91000001,100,0,0,0,0,0,0
530,2,54,2,谈判,谈判,0,0,5404,20,91000001,100,0,0,0,0,0,0
531,3,54,2,野兽,野兽,0,0,5406,20,91000001,100,0,0,0,0,0,0
532,4,54,2,遗迹,遗迹,0,0,5407,20,91000001,100,0,0,0,0,0,0
533,5,54,2,谈判,谈判,0,0,5409,20,91000001,100,0,0,0,0,0,0
534,1,55,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5501,0,0,0,0,0,0,0,0,0
535,2,55,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5503,0,0,0,0,0,0,0,0,0
536,3,55,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5505,0,0,0,0,0,0,0,0,0
537,4,55,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5508,0,0,0,0,0,0,0,0,0
538,5,55,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5510,0,0,0,0,0,0,0,0,0
539,1,55,2,遗迹,遗迹,0,0,5502,20,91000001,100,0,0,0,0,0,0
540,2,55,2,谈判,谈判,0,0,5504,20,91000001,100,0,0,0,0,0,0
541,3,55,2,野兽,野兽,0,0,5506,20,91000001,100,0,0,0,0,0,0
542,4,55,2,遗迹,遗迹,0,0,5507,20,91000001,100,0,0,0,0,0,0
543,5,55,2,谈判,谈判,0,0,5509,20,91000001,100,0,0,0,0,0,0
544,1,56,1,        通过这座雪山，就能到达矮人的王国。,山中女妖,尊敬的领主大人：,\n    传说中的山中女妖出现了。,5601,0,0,0,0,0,0,0,0,0
545,2,56,1,        通过这座雪山，就能到达矮人的王国。,雪域劫匪,尊敬的领主大人：,\n    一伙劫匪拦在路中，看样子是准备趁雪打劫。,5603,0,0,0,0,0,0,0,0,0
546,3,56,1,        通过这座雪山，就能到达矮人的王国。,混沌法师,尊敬的领主大人：,\n    上古时代的灵魂被困于此，终日不得安息。,5605,0,0,0,0,0,0,0,0,0
547,4,56,1,        通过这座雪山，就能到达矮人的王国。,冰霜卫士,尊敬的领主大人：,\n    这群古老的战士似乎一直在守护这种神圣的山峰。,5608,0,0,0,0,0,0,0,0,0
548,5,56,1,        通过这座雪山，就能到达矮人的王国。,北岭守护者,尊敬的领主大人：,\n    她曾经是神山的守护者，如今已经彻底迷失了自我。,5610,0,0,0,0,0,0,0,0,0
549,1,56,2,遗迹,遗迹,0,0,5602,20,91000001,100,0,0,0,0,0,0
550,2,56,2,谈判,谈判,0,0,5604,20,91000001,100,0,0,0,0,0,0
551,3,56,2,野兽,野兽,0,0,5606,20,91000001,100,0,0,0,0,0,0
552,4,56,2,遗迹,遗迹,0,0,5607,20,91000001,100,0,0,0,0,0,0
553,5,56,2,谈判,谈判,0,0,5609,20,91000001,100,0,0,0,0,0,0
