id,lotteryid,description,chance,type,groupid,groupwt,itemid,itemdes,itemwt,min,max,havelot,haveitemwt
1510,30005,军团狩猎紫装掉落库,0,1,101,0,60620040,骑士皮盔,1,1,1,0,0
1511,30005,军团狩猎紫装掉落库,0,1,101,0,60430040,圣焰战甲,1,1,1,0,0
1512,30005,军团狩猎紫装掉落库,0,1,101,0,60530040,海神法袍,1,1,1,0,0
1513,30005,军团狩猎紫装掉落库,0,1,101,0,60630040,骑士之甲,1,1,1,0,0
1514,30005,军团狩猎紫装掉落库,0,1,101,0,60440040,圣焰战靴,1,1,1,0,0
1515,30005,军团狩猎紫装掉落库,0,1,101,0,60540040,海神布靴,1,1,1,0,0
1516,30005,军团狩猎紫装掉落库,0,1,101,0,60640040,骑士皮靴,1,1,1,0,0
1517,30006,军团狩猎橙装掉落库,10000,1,101,10000,60110060,破空黑剑,1,1,1,0,0
1518,30006,军团狩猎橙装掉落库,0,1,101,0,60210060,地恸战锤,1,1,1,0,0
1519,30006,军团狩猎橙装掉落库,0,1,101,0,60310060,奥术魔杖,1,1,1,0,0
1520,30006,军团狩猎橙装掉落库,0,1,101,0,60420060,地恸战盔,1,1,1,0,0
1521,30006,军团狩猎橙装掉落库,0,1,101,0,60520060,奥术巫帽,1,1,1,0,0
1522,30006,军团狩猎橙装掉落库,0,1,101,0,60620060,破空皮盔,1,1,1,0,0
1523,30006,军团狩猎橙装掉落库,0,1,101,0,60430060,地恸板甲,1,1,1,0,0
1524,30006,军团狩猎橙装掉落库,0,1,101,0,60530060,奥术法袍,1,1,1,0,0
1525,30006,军团狩猎橙装掉落库,0,1,101,0,60630060,破空皮甲,1,1,1,0,0
1526,30006,军团狩猎橙装掉落库,0,1,101,0,60440060,地恸战靴,1,1,1,0,0
1527,30006,军团狩猎橙装掉落库,0,1,101,0,60540060,奥术布靴,1,1,1,0,0
1528,30006,军团狩猎橙装掉落库,0,1,101,0,60640060,破空战靴,1,1,1,0,0
1529,30007,军团狩猎橙+装掉落库,10000,1,101,10000,60110070,月影铸剑,1,1,1,0,0
1530,30007,军团狩猎橙+装掉落库,0,1,101,0,60210070,天使重锤,1,1,1,0,0
1531,30007,军团狩猎橙+装掉落库,0,1,101,0,60310070,法神的传承,1,1,1,0,0
1532,30007,军团狩猎橙+装掉落库,0,1,101,0,60420070,天使的战盔,1,1,1,0,0
1533,30007,军团狩猎橙+装掉落库,0,1,101,0,60520070,传承兜帽,1,1,1,0,0
1534,30007,军团狩猎橙+装掉落库,0,1,101,0,60620070,月影皮盔,1,1,1,0,0
1535,30007,军团狩猎橙+装掉落库,0,1,101,0,60430070,天使的板甲,1,1,1,0,0
1536,30007,军团狩猎橙+装掉落库,0,1,101,0,60530070,传承的法袍,1,1,1,0,0
1537,30007,军团狩猎橙+装掉落库,0,1,101,0,60630070,月影皮甲,1,1,1,0,0
1538,30007,军团狩猎橙+装掉落库,0,1,101,0,60440070,天使的战靴,1,1,1,0,0
1539,30007,军团狩猎橙+装掉落库,0,1,101,0,60540070,传承的布靴,1,1,1,0,0
1540,30007,军团狩猎橙+装掉落库,0,1,101,0,60640070,月影皮靴,1,1,1,0,0
1541,30010,军团狩猎白+绿装随机掉落库,10000,1,101,10000,60110000,粗制铁剑,2,1,1,0,0
1542,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60210000,镔铁重杵,2,1,1,0,0
1543,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60310000,青石法杖,2,1,1,0,0
1544,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60420000,镔铁头盔,2,1,1,0,0
1545,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60520000,学徒巫帽,2,1,1,0,0
1546,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60620000,轻便皮盔,2,1,1,0,0
1547,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60430000,镔铁战甲,2,1,1,0,0
1548,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60530000,学徒布袍,2,1,1,0,0
1549,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60630000,轻便皮甲,2,1,1,0,0
1550,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60440000,镔铁战靴,2,1,1,0,0
1551,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60540000,学徒布靴,2,1,1,0,0
1552,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60640000,轻便皮靴,2,1,1,0,0
1553,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60110010,皇室短弓,1,1,1,0,0
1554,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60210010,碎石重斧,1,1,1,0,0
1555,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60310010,长藤木杖,1,1,1,0,0
1556,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60420010,碎石头盔,1,1,1,0,0
1557,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60520010,精致巫帽,1,1,1,0,0
1558,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60620010,华丽皮盔,1,1,1,0,0
1559,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60430010,碎石战甲,1,1,1,0,0
1560,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60530010,精致布袍,1,1,1,0,0
1561,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60630010,华丽皮甲,1,1,1,0,0
1562,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60440010,碎石战靴,1,1,1,0,0
1563,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60540010,精致布靴,1,1,1,0,0
1564,30010,军团狩猎白+绿装随机掉落库,0,1,101,0,60640010,华丽皮靴,1,1,1,0,0
1565,30011,军团狩猎绿+蓝装随机掉落库,10000,1,101,10000,60110010,皇室短弓,2,1,1,0,0
1566,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60210010,碎石重斧,2,1,1,0,0
1567,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60310010,长藤木杖,2,1,1,0,0
1568,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60420010,碎石头盔,2,1,1,0,0
1569,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60520010,精致巫帽,2,1,1,0,0
1570,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60620010,华丽皮盔,2,1,1,0,0
1571,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60430010,碎石战甲,2,1,1,0,0
1572,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60530010,精致布袍,2,1,1,0,0
1573,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60630010,华丽皮甲,2,1,1,0,0
1574,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60440010,碎石战靴,2,1,1,0,0
1575,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60540010,精致布靴,2,1,1,0,0
1576,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60640010,华丽皮靴,2,1,1,0,0
1577,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60110020,锋利匕首,1,1,1,0,0
1578,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60210020,开山重斧,1,1,1,0,0
1579,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60310020,初学者魔杖,1,1,1,0,0
1580,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60420020,开山头盔,1,1,1,0,0
1581,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60520020,初学者巫帽,1,1,1,0,0
1582,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60620020,贵族皮盔,1,1,1,0,0
1583,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60430020,开山战甲,1,1,1,0,0
1584,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60530020,初学者布袍,1,1,1,0,0
1585,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60630020,贵族皮甲,1,1,1,0,0
1586,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60440020,开山战靴,1,1,1,0,0
1587,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60540020,初学者布靴,1,1,1,0,0
1588,30011,军团狩猎绿+蓝装随机掉落库,0,1,101,0,60640020,贵族皮靴,1,1,1,0,0
1589,30012,军团狩猎蓝+蓝+装随机掉落库,10000,1,101,10000,60110020,锋利匕首,2,1,1,0,0
1590,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60210020,开山重斧,2,1,1,0,0
1591,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60310020,初学者魔杖,2,1,1,0,0
1592,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60420020,开山头盔,2,1,1,0,0
1593,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60520020,初学者巫帽,2,1,1,0,0
1594,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60620020,贵族皮盔,2,1,1,0,0
1595,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60430020,开山战甲,2,1,1,0,0
1596,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60530020,初学者布袍,2,1,1,0,0
1597,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60630020,贵族皮甲,2,1,1,0,0
1598,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60440020,开山战靴,2,1,1,0,0
1599,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60540020,初学者布靴,2,1,1,0,0
1600,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60640020,贵族皮靴,2,1,1,0,0
1601,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60110030,勇士利剑,1,1,1,0,0
1602,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60210030,烈风大斧,1,1,1,0,0
1603,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60310030,祈火之杖,1,1,1,0,0
1604,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60420030,烈风头盔,1,1,1,0,0
1605,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60520030,祈火巫帽,1,1,1,0,0
1606,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60620030,勇士皮盔,1,1,1,0,0
1607,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60430030,烈风战甲,1,1,1,0,0
1608,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60530030,祈火布袍,1,1,1,0,0
1609,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60630030,勇士之甲,1,1,1,0,0
1610,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60440030,烈风长靴,1,1,1,0,0
1611,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60540030,祈火布靴,1,1,1,0,0
1612,30012,军团狩猎蓝+蓝+装随机掉落库,0,1,101,0,60640030,勇士皮靴,1,1,1,0,0
1613,30013,军团狩猎蓝++紫装随机掉落库,10000,1,101,10000,60110030,勇士利剑,2,1,1,0,0
1614,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60210030,烈风大斧,2,1,1,0,0
1615,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60310030,祈火之杖,2,1,1,0,0
1616,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60420030,烈风头盔,2,1,1,0,0
1617,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60520030,祈火巫帽,2,1,1,0,0
1618,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60620030,勇士皮盔,2,1,1,0,0
1619,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60430030,烈风战甲,2,1,1,0,0
1620,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60530030,祈火布袍,2,1,1,0,0
1621,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60630030,勇士之甲,2,1,1,0,0
1622,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60440030,烈风长靴,2,1,1,0,0
1623,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60540030,祈火布靴,2,1,1,0,0
1624,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60640030,勇士皮靴,2,1,1,0,0
1625,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60110040,骑士佩剑,1,1,1,0,0
1626,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60210040,圣焰战刃,1,1,1,0,0
1627,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60310040,海神的恩赐,1,1,1,0,0
1628,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60420040,圣焰战盔,1,1,1,0,0
1629,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60520040,海神巫帽,1,1,1,0,0
1630,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60620040,骑士皮盔,1,1,1,0,0
1631,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60430040,圣焰战甲,1,1,1,0,0
1632,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60530040,海神法袍,1,1,1,0,0
1633,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60630040,骑士之甲,1,1,1,0,0
1634,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60440040,圣焰战靴,1,1,1,0,0
1635,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60540040,海神布靴,1,1,1,0,0
1636,30013,军团狩猎蓝++紫装随机掉落库,0,1,101,0,60640040,骑士皮靴,1,1,1,0,0
1637,30014,军团狩猎紫+紫+装随机掉落库,10000,1,101,10000,60110040,骑士佩剑,2,1,1,0,0
1638,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60210040,圣焰战刃,2,1,1,0,0
1639,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60310040,海神的恩赐,2,1,1,0,0
1640,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60420040,圣焰战盔,2,1,1,0,0
1641,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60520040,海神巫帽,2,1,1,0,0
1642,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60620040,骑士皮盔,2,1,1,0,0
1643,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60430040,圣焰战甲,2,1,1,0,0
1644,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60530040,海神法袍,2,1,1,0,0
1645,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60630040,骑士之甲,2,1,1,0,0
1646,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60440040,圣焰战靴,2,1,1,0,0
1647,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60540040,海神布靴,2,1,1,0,0
1648,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60640040,骑士皮靴,2,1,1,0,0
1649,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60110050,迅风长剑,1,1,1,0,0
1650,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60210050,威仪之斧,1,1,1,0,0
1651,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60310050,星辰之杖,1,1,1,0,0
1652,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60420050,威仪战盔,1,1,1,0,0
1653,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60520050,星辰巫帽,1,1,1,0,0
1654,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60620050,迅风皮盔,1,1,1,0,0
1655,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60430050,威仪战甲,1,1,1,0,0
1656,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60530050,星辰布甲,1,1,1,0,0
1657,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60630050,迅风皮甲,1,1,1,0,0
1658,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60440050,威仪战靴,1,1,1,0,0
1659,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60540050,星辰布靴,1,1,1,0,0
1660,30014,军团狩猎紫+紫+装随机掉落库,0,1,101,0,60640050,迅风战靴,1,1,1,0,0
1661,30015,军团狩猎紫++橙装随机掉落库,10000,1,101,10000,60110050,迅风长剑,2,1,1,0,0
1662,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60210050,威仪之斧,2,1,1,0,0
1663,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60310050,星辰之杖,2,1,1,0,0
1664,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60420050,威仪战盔,2,1,1,0,0
1665,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60520050,星辰巫帽,2,1,1,0,0
1666,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60620050,迅风皮盔,2,1,1,0,0
1667,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60430050,威仪战甲,2,1,1,0,0
1668,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60530050,星辰布甲,2,1,1,0,0
1669,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60630050,迅风皮甲,2,1,1,0,0
1670,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60440050,威仪战靴,2,1,1,0,0
1671,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60540050,星辰布靴,2,1,1,0,0
1672,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60640050,迅风战靴,2,1,1,0,0
1673,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60110060,破空黑剑,1,1,1,0,0
1674,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60210060,地恸战锤,1,1,1,0,0
1675,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60310060,奥术魔杖,1,1,1,0,0
1676,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60420060,地恸战盔,1,1,1,0,0
1677,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60520060,奥术巫帽,1,1,1,0,0
1678,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60620060,破空皮盔,1,1,1,0,0
1679,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60430060,地恸板甲,1,1,1,0,0
1680,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60530060,奥术法袍,1,1,1,0,0
1681,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60630060,破空皮甲,1,1,1,0,0
1682,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60440060,地恸战靴,1,1,1,0,0
1683,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60540060,奥术布靴,1,1,1,0,0
1684,30015,军团狩猎紫++橙装随机掉落库,0,1,101,0,60640060,破空战靴,1,1,1,0,0
1685,30016,军团狩猎橙+橙+装随机掉落库,10000,1,101,10000,60110060,破空黑剑,2,1,1,0,0
1686,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60210060,地恸战锤,2,1,1,0,0
1687,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60310060,奥术魔杖,2,1,1,0,0
1688,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60420060,地恸战盔,2,1,1,0,0
1689,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60520060,奥术巫帽,2,1,1,0,0
1690,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60620060,破空皮盔,2,1,1,0,0
1691,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60430060,地恸板甲,2,1,1,0,0
1692,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60530060,奥术法袍,2,1,1,0,0
1693,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60630060,破空皮甲,2,1,1,0,0
1694,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60440060,地恸战靴,2,1,1,0,0
1695,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60540060,奥术布靴,2,1,1,0,0
1696,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60640060,破空战靴,2,1,1,0,0
1697,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60110070,月影铸剑,1,1,1,0,0
1698,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60210070,天使重锤,1,1,1,0,0
1699,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60310070,法神的传承,1,1,1,0,0
1700,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60420070,天使的战盔,1,1,1,0,0
1701,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60520070,传承兜帽,1,1,1,0,0
1702,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60620070,月影皮盔,1,1,1,0,0
1703,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60430070,天使的板甲,1,1,1,0,0
1704,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60530070,传承的法袍,1,1,1,0,0
1705,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60630070,月影皮甲,1,1,1,0,0
1706,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60440070,天使的战靴,1,1,1,0,0
1707,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60540070,传承的布靴,1,1,1,0,0
1708,30016,军团狩猎橙+橙+装随机掉落库,0,1,101,0,60640070,月影皮靴,1,1,1,0,0
1709,30100,随机阵营强化石,10000,1,101,10000,40000007,怒涛强化石,1,1,1,0,0
1710,30100,随机阵营强化石,0,1,101,0,40000008,圣焰强化石,1,1,1,0,0
1711,30100,随机阵营强化石,0,1,101,0,40000009,神峰强化石,1,1,1,0,0
1712,30100,随机阵营强化石,0,1,101,0,40000010,雷鸣强化石,1,1,1,0,0
1713,40001,军团小型钻石箱,10000,1,101,10000,91000002,钻石,1,1000,1000,0,0
1714,40002,军团稀有钻石箱,10000,1,101,10000,91000002,钻石,1,3000,3000,0,0
1715,40003,军团极品钻石箱,10000,1,101,10000,91000002,钻石,1,10000,10000,0,0
1716,40101,邀请礼包,10000,1,101,10000,91000002,钻石,1,99900,99900,0,0
1717,50001,首充板甲稀有宝箱,10000,2,101,10000,60210020,开山重斧,10000,1,1,0,0
1718,50001,首充板甲稀有宝箱,0,2,102,10000,60420020,开山头盔,10000,1,1,0,0
1719,50001,首充板甲稀有宝箱,0,2,103,10000,60430020,开山战甲,10000,1,1,0,0
1720,50001,首充板甲稀有宝箱,0,2,104,10000,60440020,开山战靴,10000,1,1,0,0
1721,50002,光系防具箱,10000,2,101,10000,60520045,海神巫帽,10000,1,1,0,0
1722,50002,光系防具箱,0,2,102,10000,60540045,海神布靴,10000,1,1,0,0
1723,50003,力量稀有装备箱,10000,2,101,10000,80210020,开山重斧,10000,1,1,0,0
1724,50003,力量稀有装备箱,0,2,102,10000,80420020,开山头盔,10000,1,1,0,0
1725,50003,力量稀有装备箱,0,2,103,10000,80430020,开山战甲,10000,1,1,0,0
1726,50003,力量稀有装备箱,0,2,104,10000,80440020,开山战靴,10000,1,1,0,0
1727,50004,智力精英装备箱,10000,2,101,10000,80310040,海神的恩赐,10000,1,1,0,0
1728,50004,智力精英装备箱,0,2,102,10000,80520040,海神巫帽,10000,1,1,0,0
1729,50004,智力精英装备箱,0,2,103,10000,80530040,海神法袍,10000,1,1,0,0
1730,50004,智力精英装备箱,0,2,104,10000,80540040,海神布靴,10000,1,1,0,0
1731,50005,10元充值卡,10000,2,101,10000,91000002,钻石,10000,10000,10000,0,0
1732,50006,30元充值卡,10000,2,101,10000,91000002,钻石,10000,30000,30000,0,0
1733,50007,100元充值卡,10000,2,101,10000,91000002,钻石,10000,100000,100000,0,0
1734,50008,328元充值卡,10000,2,101,10000,91000002,钻石,10000,328000,328000,0,0
1735,50009,648元充值卡,10000,2,101,10000,91000002,钻石,10000,648000,648000,0,0
1736,50010,1388元充值卡,10000,2,101,10000,91000002,钻石,10000,1388000,1388000,0,0
1737,50011,3000元充值卡,10000,2,101,10000,91000002,钻石,10000,3000000,3000000,0,0
1738,50012,5000元充值卡,10000,2,101,10000,91000002,钻石,10000,5000000,5000000,0,0
1739,50005,10元充值卡,10000,2,102,10000,91000022,贵族经验,10000,10000,10000,0,0
1740,50006,30元充值卡,10000,2,102,10000,91000022,贵族经验,10000,30000,30000,0,0
1741,50007,100元充值卡,10000,2,102,10000,91000022,贵族经验,10000,100000,100000,0,0
1742,50008,328元充值卡,10000,2,102,10000,91000022,贵族经验,10000,328000,328000,0,0
1743,50009,648元充值卡,10000,2,102,10000,91000022,贵族经验,10000,648000,648000,0,0
1744,50010,1388元充值卡,10000,2,102,10000,91000022,贵族经验,10000,1388000,1388000,0,0
1745,50011,3000元充值卡,10000,2,102,10000,91000022,贵族经验,10000,3000000,3000000,0,0
1746,50012,5000元充值卡,10000,2,102,10000,91000022,贵族经验,10000,5000000,5000000,0,0
1747,50013,500元红包,10000,2,101,10000,91000002,钻石,10000,500000,500000,0,0
1748,50014,钻石礼包,10000,2,101,10000,91000002,钻石,50000,500000,500000,0,0
1749,50014,钻石礼包,0,2,101,0,91000001,金币,150000,500000,500000,0,0
1750,50014,钻石礼包,0,2,101,0,91000041,勇士经验,100000,500000,500000,0,0
1751,50015,豪华钻石礼包,10000,2,101,10000,91000002,钻石,80000,500000,500000,0,0
1752,50015,豪华钻石礼包,0,2,101,0,42010003,占卜劵,10,500000,500000,0,0
1753,50015,豪华钻石礼包,0,2,101,0,13000002,精英勇士魂石,30,500000,500000,0,0
1754,60100,全稀有英雄库,10000,1,101,10000,11101201,北境之锤,1,1,1,0,0
1755,60100,全稀有英雄库,0,1,101,0,11101301,凯旋之歌,1,1,1,0,0
1756,60100,全稀有英雄库,0,1,101,0,11101401,狩魔鹰眼,1,1,1,0,0
1757,60100,全稀有英雄库,0,1,101,0,11101501,魔导女爵,1,1,1,0,0
1758,60100,全稀有英雄库,0,1,101,0,11201101,异族女王,1,1,1,0,0
1759,60100,全稀有英雄库,0,1,101,0,11201201,图腾之心,1,1,1,0,0
1760,60100,全稀有英雄库,0,1,101,0,11201301,燃魂之矛,1,1,1,0,0
1761,60100,全稀有英雄库,0,1,101,0,11301001,裁决判官,1,1,1,0,0
1762,60100,全稀有英雄库,0,1,101,0,11301101,影之罗刹,1,1,1,0,0
1763,60100,全稀有英雄库,0,1,101,0,11301201,暗之剑豪,1,1,1,0,0
1764,60100,全稀有英雄库,0,1,101,0,11401001,贯天之箭,1,1,1,0,0
1765,60100,全稀有英雄库,0,1,101,0,11401101,神力之石,1,1,1,0,0
1766,60100,全稀有英雄库,0,1,101,0,11401201,密林智者,1,1,1,0,0
1767,60101,水系稀有英雄库,10000,1,101,10000,11101201,北境之锤,1,1,1,0,0
1768,60101,水系稀有英雄库,0,1,101,0,11101301,凯旋之歌,1,1,1,0,0
1769,60101,水系稀有英雄库,0,1,101,0,11101401,狩魔鹰眼,1,1,1,0,0
1770,60101,水系稀有英雄库,0,1,101,0,11101501,魔导女爵,1,1,1,0,0
1771,60102,火系稀有英雄库,10000,1,101,10000,11201101,异族女王,1,1,1,0,0
1772,60102,火系稀有英雄库,0,1,101,0,11201201,图腾之心,1,1,1,0,0
1773,60102,火系稀有英雄库,0,1,101,0,11201301,燃魂之矛,1,1,1,0,0
1774,60103,雷系稀有英雄库,10000,1,101,10000,11301001,裁决判官,1,1,1,0,0
1775,60103,雷系稀有英雄库,0,1,101,0,11301101,影之罗刹,1,1,1,0,0
1776,60103,雷系稀有英雄库,0,1,101,0,11301201,暗之剑豪,1,1,1,0,0
