boxid,groupid,type,item1,name1,num1,item2,name2,num2,item3,name3,num3
5002105,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002106,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002107,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002108,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002109,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002110,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002201,2005002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5002202,2005002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5003101,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003102,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003103,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003104,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003105,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003106,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003107,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003108,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003109,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003110,2005003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5003201,2005003,2,42010003,占卜劵,5,0,0,0,0,0,0
5003202,2005003,2,42010003,占卜劵,5,0,0,0,0,0,0
5004101,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004102,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004103,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004104,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004105,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004106,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004107,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004108,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004109,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004110,2005004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5004201,2005004,2,42010003,占卜劵,5,0,0,0,0,0,0
5004202,2005004,2,42010003,占卜劵,5,0,0,0,0,0,0
5101101,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101102,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101103,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101104,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101105,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101106,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101107,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101108,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101109,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101110,2005101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5101201,2005101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5101202,2005101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5102101,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102102,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102103,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102104,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102105,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102106,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102107,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102108,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102109,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102110,2005102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5102201,2005102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5102202,2005102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5103101,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103102,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103103,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103104,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103105,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103106,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103107,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103108,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103109,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103110,2005103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5103201,2005103,2,42010003,占卜劵,5,0,0,0,0,0,0
5103202,2005103,2,42010003,占卜劵,5,0,0,0,0,0,0
5201101,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201102,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201103,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201104,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201105,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201106,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201107,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201108,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201109,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201110,2005201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5201201,2005201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5201202,2005201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5202101,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202102,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202103,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202104,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202105,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202106,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202107,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202108,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202109,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202110,2005202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5202201,2005202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5202202,2005202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5203101,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203102,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203103,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203104,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203105,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203106,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203107,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203108,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203109,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203110,2005203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5203201,2005203,2,42010003,占卜劵,5,0,0,0,0,0,0
5203202,2005203,2,42010003,占卜劵,5,0,0,0,0,0,0
