id,type,category,officer,officernum,officertype,topmod,npclv,npcquality,npcstar,armquality,armlv,npctitle,heroweaponlv,npc1,armtype1,npc2,armtype2,npc3,armtype3,npc4,armtype4,npc5,armtype5,npc6,armtype6,npc7,armtype7,npc8,armtype8,npc9,armtype9,npc10,armtype10,tabletype1,tablevalue1,num1,tabletype2,tablevalue2,num2,tabletype3,tablevalue3,num3,tabletype4,tablevalue4,num4,tabletype5,tablevalue5,num5
239,1,3,16,2,2,3001,21,5,0,0,0,0,0,1007,12004,4010,12005,1005,12004,3002,12003,2001,11004,2003,11004,2008,11005,3003,11003,3009,11003,0,0,6,11780,5,7,884,5,8,295,5,9,884,5,10,295,5
240,1,3,16,2,1,3001,21,5,0,0,0,0,0,1009,22004,2009,22004,3006,22005,3004,21004,1001,21005,1003,21004,4009,21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,3,17,2,3,3002,20,5,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,9898,5,7,742,5,8,247,5,9,742,5,10,247,5
242,1,3,17,2,2,3002,20,5,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,9898,5,7,742,5,8,247,5,9,742,5,10,247,5
243,1,3,17,2,1,3002,20,5,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,3,18,2,3,3009,19,4,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,10194,5,7,765,5,8,255,5,9,765,5,10,255,5
245,1,3,18,2,2,3009,19,4,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,10194,5,7,765,5,8,255,5,9,765,5,10,255,5
246,1,3,18,2,1,3009,19,4,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,3,19,2,3,3008,18,4,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,7924,5,7,594,5,8,198,5,9,594,5,10,198,5
248,1,3,19,2,2,3008,18,4,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,7924,5,7,594,5,8,198,5,9,594,5,10,198,5
249,1,3,19,2,1,3008,18,4,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,3,20,2,3,3005,17,4,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
251,1,3,20,2,2,3005,17,4,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
252,1,3,20,2,1,3005,17,4,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,3,21,2,3,3001,16,3,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
254,1,3,21,2,2,3001,16,3,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
255,1,3,21,2,1,3001,16,3,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,3,22,2,3,3002,15,3,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
257,1,3,22,2,2,3002,15,3,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,7207,5,7,540,5,8,180,5,9,540,5,10,180,5
258,1,3,22,2,1,3002,15,3,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,3,23,2,3,3009,14,3,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,4841,5,7,363,5,8,121,5,9,363,5,10,121,5
260,1,3,23,2,2,3009,14,3,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,4841,5,7,363,5,8,121,5,9,363,5,10,121,5
261,1,3,23,2,1,3009,14,3,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,3,24,2,3,3008,13,3,0,0,0,0,0,1002,31002,2002,31002,2006,31003,3007,31003,2005,32003,2010,32002,3005,32002,4003,32003,0,0,0,0,6,3902,5,7,293,5,8,98,5,9,293,5,10,98,5
263,1,3,24,2,2,3008,13,3,0,0,0,0,0,1007,12002,4010,12003,1005,12003,3002,12002,2001,11003,2003,11002,2008,11003,3003,11002,3009,11002,0,0,6,3902,5,7,293,5,8,98,5,9,293,5,10,98,5
264,1,3,24,2,1,3008,13,3,0,0,0,0,0,1009,22002,2009,22003,3006,22003,3004,21002,1001,21003,1003,21003,4009,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,3,25,2,3,3001,12,2,0,0,0,0,0,3001,31001,1002,31001,2002,31001,2006,31001,3007,31002,0,0,0,0,0,0,0,0,0,0,6,602,5,7,45,5,8,15,5,9,45,5,10,15,5
266,1,3,25,2,2,3001,12,2,0,0,0,0,0,4008,12001,1005,12001,3002,12001,2001,11001,2003,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,3,25,2,1,3001,12,2,0,0,0,0,0,4008,12001,1005,12001,3002,12001,2001,11001,2003,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,3,26,2,3,3002,11,2,0,0,0,0,0,3001,31001,4005,31001,1002,31001,2002,31001,2006,31001,0,0,0,0,0,0,0,0,0,0,6,693,5,7,52,5,8,17,5,9,52,5,10,17,5
269,1,3,26,2,2,3002,11,2,0,0,0,0,0,4008,12001,1008,11001,1005,12001,3002,12001,2001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,3,26,2,1,3002,11,2,0,0,0,0,0,4008,12001,1008,11001,1005,12001,3002,12001,2001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1,3,27,1,3,3009,10,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,1002,31001,2002,31001,0,0,0,0,0,0,0,0,0,0,6,423,5,7,32,5,8,11,5,9,32,5,10,11,5
272,1,3,27,1,2,3009,10,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,1002,31001,2002,31001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,3,27,1,1,3009,10,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,1002,31001,2002,31001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,3,28,1,3,3008,9,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,1002,31001,0,0,0,0,0,0,0,0,0,0,6,1000,5,7,75,5,8,25,5,9,75,5,10,25,5
275,1,3,28,1,2,3008,9,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,1002,31001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,3,28,1,1,3008,9,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,1002,31001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,3,29,1,3,3001,8,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,6,851,5,7,64,5,8,21,5,9,64,5,10,21,5
278,1,3,29,1,2,3001,8,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,3,29,1,1,3001,8,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,3,30,1,3,3002,7,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1,3,30,1,2,3002,7,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,3,30,1,1,3002,7,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,3,31,1,3,3009,6,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,3,31,1,2,3009,6,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,3,31,1,1,3009,6,2,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,3,32,1,3,3008,5,1,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,3,32,1,2,3008,5,1,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,3,32,1,1,3008,5,1,0,0,0,0,0,3001,31001,4005,31001,4006,32001,3008,32001,4002,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,2,1,101,1,2,1009,35,6,0,0,0,0,0,1001,21006,1002,21006,1009,22006,1003,21006,1004,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1002,2,1,101,1,1,1009,35,6,0,0,0,0,0,1001,21006,1002,21006,1009,22006,1003,21006,1004,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1003,2,1,101,1,3,1009,35,6,0,0,0,0,0,1001,21006,1002,21006,1009,22006,1003,21006,1004,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1004,2,1,102,1,1,1006,30,6,0,0,0,0,0,1004,12006,1008,11006,1006,11006,1007,22006,1005,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1005,2,1,102,1,2,1006,30,6,0,0,0,0,0,1004,12006,1008,11006,1006,11006,1007,22006,1005,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1006,2,1,102,1,3,1006,30,6,0,0,0,0,0,1004,12006,1008,11006,1006,11006,1007,22006,1005,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1007,2,1,103,1,2,1004,30,6,0,0,0,0,0,1001,21006,1002,21006,1004,22006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1008,2,1,103,1,1,1004,30,6,0,0,0,0,0,1001,21006,1002,21006,1004,22006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1009,2,1,103,1,3,1004,30,6,0,0,0,0,0,1001,21006,1002,21006,1004,22006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1010,2,1,104,1,2,1001,30,6,0,0,0,0,0,1003,21006,1002,21006,1001,21006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1011,2,1,104,1,1,1001,30,6,0,0,0,0,0,1003,21006,1002,21006,1001,21006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1012,2,1,104,1,3,1001,30,6,0,0,0,0,0,1003,21006,1002,21006,1001,21006,1007,22006,1005,22006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1013,2,1,105,1,3,1002,30,6,0,0,0,0,0,1010,31006,1008,32006,1002,31006,1003,31006,1001,31006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1014,2,1,105,1,2,1002,30,6,0,0,0,0,0,1010,31006,1008,32006,1002,31006,1003,31006,1001,31006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1015,2,1,105,1,1,1002,30,6,0,0,0,0,0,1010,31006,1008,32006,1002,31006,1003,31006,1001,31006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1016,2,2,101,1,2,2009,35,6,0,0,0,0,0,2007,22006,2004,22006,2009,22006,2002,21006,2006,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1017,2,2,101,1,1,2009,35,6,0,0,0,0,0,2007,22006,2004,22006,2009,22006,2002,21006,2006,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1018,2,2,101,1,3,2009,35,6,0,0,0,0,0,2007,22006,2004,22006,2009,22006,2002,21006,2006,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1019,2,2,102,1,1,2007,30,6,0,0,0,0,0,2001,11006,2005,11006,2007,12006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1020,2,2,102,1,2,2007,30,6,0,0,0,0,0,2001,11006,2005,11006,2007,12006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1021,2,2,102,1,3,2007,30,6,0,0,0,0,0,2001,11006,2005,11006,2007,12006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1022,2,2,103,1,1,2008,30,6,0,0,0,0,0,2001,11006,2005,11006,2008,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1023,2,2,103,1,2,2008,30,6,0,0,0,0,0,2001,11006,2005,11006,2008,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1024,2,2,103,1,3,2008,30,6,0,0,0,0,0,2001,11006,2005,11006,2008,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1025,2,2,104,1,1,2003,30,6,0,0,0,0,0,2001,11006,2005,11006,2003,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1026,2,2,104,1,2,2003,30,6,0,0,0,0,0,2001,11006,2005,11006,2003,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1027,2,2,104,1,3,2003,30,6,0,0,0,0,0,2001,11006,2005,11006,2003,11006,4003,11006,4010,12006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1028,2,2,105,1,3,2002,30,6,0,0,0,0,0,2001,32006,2003,32006,2002,31006,2010,32006,2008,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1029,2,2,105,1,2,2002,30,6,0,0,0,0,0,2001,32006,2003,32006,2002,31006,2010,32006,2008,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1030,2,2,105,1,1,2002,30,6,0,0,0,0,0,2001,32006,2003,32006,2002,31006,2010,32006,2008,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1031,2,3,101,1,2,3006,35,6,0,0,0,0,0,3004,21006,3007,21006,3006,22006,3002,22006,1010,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1032,2,3,101,1,1,3006,35,6,0,0,0,0,0,3004,21006,3007,21006,3006,22006,3002,22006,1010,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1033,2,3,101,1,3,3006,35,6,0,0,0,0,0,3004,21006,3007,21006,3006,22006,3002,22006,1010,21006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1034,2,3,102,1,3,3010,30,6,0,0,0,0,0,3001,31006,3003,32006,3010,32006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1035,2,3,102,1,2,3010,30,6,0,0,0,0,0,3001,31006,3003,32006,3010,32006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1036,2,3,102,1,1,3010,30,6,0,0,0,0,0,3001,31006,3003,32006,3010,32006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1037,2,3,103,1,3,3007,30,6,0,0,0,0,0,3003,32006,3009,32006,3007,31006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1038,2,3,103,1,2,3007,30,6,0,0,0,0,0,3003,32006,3009,32006,3007,31006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1039,2,3,103,1,1,3007,30,6,0,0,0,0,0,3003,32006,3009,32006,3007,31006,3004,31006,3005,32006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1040,2,3,104,1,1,3009,30,6,0,0,0,0,0,3002,12006,3003,11006,3009,11006,3005,11006,3008,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1041,2,3,104,1,2,3009,30,6,0,0,0,0,0,3002,12006,3003,11006,3009,11006,3005,11006,3008,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1042,2,3,104,1,3,3009,30,6,0,0,0,0,0,3002,12006,3003,11006,3009,11006,3005,11006,3008,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1043,2,3,105,1,1,3002,30,6,0,0,0,0,0,3003,11006,3005,11006,3002,12006,3008,11006,3009,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1044,2,3,105,1,2,3002,30,6,0,0,0,0,0,3003,11006,3005,11006,3002,12006,3008,11006,3009,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
1045,2,3,105,1,3,3002,30,6,0,0,0,0,0,3003,11006,3005,11006,3002,12006,3008,11006,3009,11006,0,0,0,0,0,0,0,0,0,0,6,23713,5,7,1791,5,8,362,5,9,1791,5,10,362,5
