skill_id,originalskill,skill_name,type_show,skill_level,consume_type1,consume_num1,consume_type2,consume_num2,rare,release_bout,count_down,upgrade,skill_china,skill_type,show,skill_description,buff_value_type,trigger_pro1,skill_effect1,finishjump1,unfinishjump1,trigger_pro2,skill_effect2,finishjump2,unfinishjump2,trigger_pro3,skill_effect3,finishjump3,unfinishjump3,trigger_pro4,skill_effect4,finishjump4,unfinishjump4,trigger_pro5,skill_effect5,finishjump5,unfinishjump5,trigger_pro6,skill_effect6,finishjump6,unfinishjump6,trigger_pro7,skill_effect7,finishjump7,unfinishjump7,trigger_pro8,skill_effect8,finishjump8,unfinishjump8,trigger_pro9,skill_effect9,finishjump9,unfinishjump9,trigger_pro10,skill_effect10,finishjump10,unfinishjump10,trigger_pro11,skill_effect11,finishjump11,unfinishjump11,trigger_pro12,skill_effect12,finishjump12,unfinishjump12,skill_add_type,skill_add_value,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,lua_name,skill_icon,skill_sound,showpanel,blacktime,lighteffect,storageturn,showtop_effect,skill_Action_round
45004013,45004011,神愈·疗,主动技能,3,0,0,0,0,0,1,2,0,2,0,0,神圣的歌声响起，为己方全体回复等同拉斐尔攻击98%的生命，并附加【神愈印记】状态，持续2回合；若有【神愈印记】状态下的己方死亡，则提升拉斐尔15%治疗效果，直到战斗结束,2,10000,3048,2,2,10000,3049,3,3,10000,3051,4,4,10000,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200201,slogo45004013,0,5,0,0,0,0,0
45004021,45004021,神愈·佑,被动技能,1,0,0,0,0,0,0,0,45004022,3,0,0,生命提升20%，攻击提升10%,9,10000,10004,2,2,10000,10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200202,slogo45004021,0,0,0,0,0,0,0
45004022,45004021,神愈·佑,被动技能,2,0,0,0,0,0,0,0,45004023,3,0,0,生命提升30%，攻击提升15%,9,10000,10006,2,2,10000,10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200203,slogo45004022,0,0,0,0,0,0,0
45004023,45004021,神愈·佑,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,生命提升40%，攻击提升20%，治疗效果提升10%,9,10000,10010,2,2,10000,10014,3,3,10000,10052,0,0,10000,2080,5,5,10000,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,200,0,1,0,a200204,slogo45004023,Hero/VO_2002_final,0,0,0,0,4444,0
45004031,45004031,神愈·活,主动技能,1,0,0,0,0,0,2,4,45004032,2,3,0,天上出现无数小天使，复活己方单体，并回复等同拉斐尔攻击109%的生命；若己方无死亡单位，则为生命值最低的己方单位恢复等同拉斐尔攻击185%的生命,2,10000,1100,2,4,10000,1101,3,3,10000,3052,0,0,10000,2080,5,5,10000,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p301001,slogo45004031,0,0,0,0,0,4444,0
45004032,45004031,神愈·活,主动技能,2,0,0,0,0,0,2,4,45004033,2,3,0,天上出现无数小天使，复活己方单体，并回复等同拉斐尔攻击128%的生命；若己方无死亡单位，则为生命值最低的己方单位恢复等同拉斐尔攻击207%的生命,2,10000,1100,2,4,10000,1101,3,3,10000,3053,0,0,10000,2080,5,5,10000,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200300,slogo45004032,0,0,0,0,0,0,0
45004033,45004031,神愈·活,主动技能,3,0,0,0,0,0,2,4,0,2,3,0,天上出现无数小天使，复活己方单体，并回复等同拉斐尔攻击157%的生命；若己方无死亡单位，则为生命值最低的己方单位恢复等同拉斐尔攻击230%的生命,2,10000,1100,2,4,10000,1101,3,3,10000,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200301,slogo45004033,0,2,0,0,0,0,0
45004041,45004041,神愈·福,被动技能,1,0,0,0,0,0,0,0,45004042,3,1,0,【普通攻击】时，对生命最低的己方单位回复等同拉斐尔攻击30%的生命,2,10000,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200302,slogo45004041,0,0,0,0,0,0,0
45004042,45004041,神愈·福,被动技能,2,0,0,0,0,0,0,0,45004043,3,1,0,【普通攻击】时，对生命最低的己方单位回复等同拉斐尔攻击40%的生命,2,10000,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200303,slogo45004042,0,0,0,0,0,0,0
45004043,45004041,神愈·福,被动技能,3,0,0,0,0,0,0,0,0,3,1,0,【普通攻击】时，对生命最低的己方单位回复等同拉斐尔攻击50%的生命,2,10000,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200304,slogo45004043,Hero/VO_2003_final,0,0,0,0,0,0
45005001,45005001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200400,slogo45005001,0,6,0,0,0,0,0
45005011,45005011,神罚·灭,主动技能,1,0,0,0,0,0,1,2,45005012,2,0,0,对前方单体造成160%物理伤害，本次伤害无视目标30%防御；若目标处于【光明印记】状态，则本次伤害提升15%,2,10000,3064,2,2,10000,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo45005011,0,0,0,0,0,0,0
45005012,45005011,神罚·灭,主动技能,2,0,0,0,0,0,1,2,45005013,2,0,0,对前方单体造成192%物理伤害，本次伤害无视目标40%防御；若目标处于【光明印记】状态，则本次伤害提升20%,2,10000,3065,2,2,10000,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,p200401,slogo45005012,0,0,0,0,0,0,0
45005013,45005011,神罚·灭,主动技能,3,0,0,0,0,0,1,2,0,2,0,0,对前方单体造成230%物理伤害，本次伤害无视目标40%防御，并回复自身等同伤害量30%的生命；若目标处于【光明印记】状态，则本次伤害提升20%,2,10000,3065,2,2,10000,3068,3,3,10000,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200404,slogo45005013,Hero/VO_2004_final,0,0,0,0,4444,0
45005021,45005021,神罚·力,被动技能,1,0,0,0,0,0,0,0,45005022,3,0,0,攻击提升15%，暴击伤害提升10%,9,10000,10013,2,2,10000,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200500,slogo45005021,0,0,0,0,0,0,0
45005022,45005021,神罚·力,被动技能,2,0,0,0,0,0,0,0,45005023,3,0,0,攻击提升25%，暴击伤害提升15%，暴击率提升5%,9,10000,10015,2,2,10000,10043,3,3,10000,10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200501,slogo45005022,0,5,0,0,0,0,0
45005023,45005021,神罚·力,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,攻击提升35%，暴击伤害提升20%，暴击率提升10%；受到的单次伤害不会超过自身生命上限的30%,9,10000,10017,2,2,10000,10044,3,3,10000,10022,4,4,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,0,0,a200502,slogo45005023,0,0,0,0,0,0,0
45005031,45005031,神罚·追,被动技能,1,0,0,0,0,0,0,0,45005032,3,0,0,米迦勒对准目标永不放弃，攻击时，40%概率额外召唤天堂之刃追加攻击，造成本次伤害80%的物理伤害,6,4000,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200503,slogo45005031,0,0,0,0,0,4444,0
45005032,45005031,神罚·追,被动技能,2,0,0,0,0,0,0,0,45005033,3,0,0,米迦勒对准目标永不放弃，攻击时，50%概率额外召唤天堂之刃追加攻击，造成本次伤害100%的物理伤害,6,5000,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,200,0,1,0,a200504,slogo45005032,Hero/VO_2005_final,3,0,0,0,0,0
45005033,45005031,神罚·追,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,米迦勒对准目标永不放弃，攻击时，60%概率额外召唤天堂之刃追加攻击，造成本次伤害120%的物理伤害,6,6000,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,20,0,0,1,0,a200600,slogo45005033,0,0,0,0,0,0,0
45005041,45005041,神罚·反,被动技能,1,0,0,0,0,0,0,0,45005042,3,0,0,受到攻击时，60%概率使用【普通攻击】对攻击者进行反击，反击无闪避,5,6000,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,250,0,0,1,0,a200601,slogo45005041,0,0,0,0,0,4444,0
45005042,45005041,神罚·反,被动技能,2,0,0,0,0,0,0,0,45005043,3,0,0,受到攻击时，80%概率使用【普通攻击】对攻击者进行反击，反击无闪避,5,8000,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,0,0,a200604,slogo45005042,Hero/VO_2006_final,0,0,0,0,0,0
45005043,45005041,神罚·反,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,受到攻击时，使用【普通攻击】对攻击者进行反击，反击无闪避,5,10000,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200700,slogo45005043,0,0,0,0,0,0,0
53001001,53001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100304,slogo53001001,Hero/VO_1003_final,0,0,0,0,4444,0
53001011,53001011,巫毒治疗,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,莫甘娜使用巫毒秘术进行治疗，为随机3个己方单位回复等同莫甘娜攻击180%的生命，但30%概率降低目标20%攻击，持续2回合,2,10000,5001,2,2,3000,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,1000,0,0,0,p100305,slogo53001011,0,0,0,0,0,0,0
53001021,53001021,巫神体,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击提升10%，生命提升5%,9,10000,10012,2,2,10000,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo53001021,0,0,0,0,0,0,0
54001001,54001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100400,slogo54001001,0,5,0,0,0,0,0
54001011,54001011,饥饿之寒,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,瘟疫、战争、饥饿、死亡，对攻击最高的敌方单体造成166%物理伤害，45%概率附加【冰冻】状态，持续2回合；若目标处于【减速】状态，【冰冻】概率提升50%,2,10000,5003,2,2,10000,5004,3,3,10000,5005,4,5,9500,115,0,0,4500,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,a100401,slogo54001011,0,0,0,0,0,0,0
54001021,54001021,不死之身,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击提升10%，暴击提升6%,9,10000,10012,2,2,10000,10030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,a100402,slogo54001021,0,0,0,0,0,0,0
54001031,54001031,不灭意志,被动技能,1,0,0,0,0,0,0,2,0,3,0,0,自身生命低于50%时，免伤提升10%，并使自身攻击时回复等同伤害50%的生命，持续2回合,2,10000,5006,2,2,10000,5007,3,3,10000,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo54001031,0,0,0,0,0,4444,0
54002001,54002001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p100403,slogo54002001,0,0,0,0,0,4444,0
54002011,54002011,灵魂毒箭,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,射出直击灵魂的箭矢，对随机3个敌方单位造成111%物理伤害，30%概率附加【中毒】状态，持续2回合,2,10000,5009,2,2,3000,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100404,slogo54002011,Hero/VO_1004_final,0,0,0,0,0,0
54002021,54002021,暗月之力,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击提升10%，生命提升5%,9,10000,10012,2,2,10000,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100404,slogo54002021,Hero/VO_1004_final,2,0,0,0,0,0
54002031,54002031,淬毒,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击时，30%概率附加【中毒】状态，持续2回合,9,10000,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,1,0,p301001,slogo54002031,0,0,0,0,0,0,0
54003001,54003001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100500,slogo54003001,0,0,0,0,0,0,0
54003011,54003011,灵魂灼烧,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,阿努比斯直接对灵魂进行灼烧，对前方单体造成180%魔法伤害，30%概率附加【灼烧】和【禁疗】状态，持续2回合,2,10000,3003,2,2,3000,1005,3,0,10000,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100404,slogo54003011,Hero/VO_1004_final,0,0,0,0,0,0
54003021,54003021,死神体,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击提升10%，生命提升5%,9,10000,10012,2,2,10000,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100501,slogo54003021,0,6,0,0,0,0,0
54003031,54003031,死神诅咒,主动技能,1,0,0,0,0,0,2,4,0,2,0,0,来自死神的诅咒，对前方单体造成259%魔法伤害，额外附加等同目标最大生命7%的伤害（不超过自身攻击的20倍）；若目标处于【灼烧】或【烈焰灼烧】状态，则附加【禁疗】状态，持续2回合,2,10000,5015,2,2,10000,5013,4,3,10000,5014,4,0,10000,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100501,slogo54003031,0,0,0,0,0,0,0
55001001,55001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100501,slogo55001001,0,0,0,0,0,0,0
55001011,55001011,黑暗幕布,主动技能,1,0,0,0,0,0,1,4,55001012,2,0,0,黑暗降临时成为敌人的噩梦朋友的保护色，对敌方后排造成125%魔法伤害，并根据伤害总量的50%为己方生命最低的3个单位附加【护盾】，持续2回合,2,10000,5016,2,2,10000,5022,3,3,10000,5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo55001011,0,0,0,0,0,4444,0
55001012,55001011,黑暗幕布,主动技能,2,0,0,0,0,0,1,4,55001013,2,0,0,黑暗降临时成为敌人的噩梦朋友的保护色，对敌方后排造成150%魔法伤害，并根据伤害总量的100%为己方生命最低的3个单位附加【护盾】，持续2回合,2,10000,5017,2,2,10000,5022,3,3,10000,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,0,0,a100503,slogo55001012,0,0,0,0,0,0,0
55001013,55001011,黑暗幕布,主动技能,3,0,0,0,0,0,1,4,0,2,0,0,黑暗降临时成为敌人的噩梦朋友的保护色，对敌方后排造成179%魔法伤害，并根据伤害总量的150%为己方生命最低的3个单位附加【护盾】，持续2回合,2,10000,5018,2,2,10000,5022,3,3,10000,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100504,slogo55001013,Hero/VO_1005_final,5,0,0,0,0,0
55001021,55001021,灾难神体,被动技能,1,0,0,0,0,0,0,0,55001022,3,0,0,生命提升20%，攻击提升10%，速度提升5,9,10000,10004,2,2,10000,10012,3,3,10000,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100600,slogo55001021,0,0,0,0,0,0,0
55001022,55001021,灾难神体,被动技能,2,0,0,0,0,0,0,0,55001023,3,0,0,生命提升30%，攻击提升15%，速度提升10,9,10000,10006,2,2,10000,10013,3,3,10000,10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100601,slogo55001022,0,0,0,0,0,4444,0
55001023,55001021,灾难神体,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,生命提升40%，攻击提升20%，速度提升15,9,10000,10010,2,2,10000,10014,3,3,10000,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,0,0,a100602,slogo55001023,0,3,0,0,0,0,0
55001031,55001031,潘多拉魔盒,主动技能,1,0,0,0,0,0,2,4,55001032,2,0,0,魔盒里面装着未知，若魔盒释放灾难，对全体敌人造成30%伤害，并从【降疗30%】、【降命中20%】、【降攻击30%】、【中毒】中随机附加1个负面状态，持续2回合；若释放祝福，则恢复己方全体10%最大生命并提升10%攻击，持续2回合,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p100603,slogo55001031,0,0,0,0,0,0,0
55001032,55001031,潘多拉魔盒,主动技能,2,0,0,0,0,0,2,4,55001033,2,0,0,魔盒里面装着未知，若魔盒释放灾难，对全体敌人造成30%伤害，并从【降疗30%】、【降命中20%】、【降攻击30%】、【中毒】中随机附加2个负面状态，持续2回合；若释放祝福，则恢复己方全体10%最大生命并提升15%攻击，持续2回合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100604,slogo55001032,Hero/VO_1006_final,0,0,0,0,4444,0
55001033,55001031,潘多拉魔盒,主动技能,3,0,0,0,0,0,2,4,0,2,0,0,魔盒里面装着未知，若魔盒释放灾难，对全体敌人造成30%伤害，并从【降疗30%】、【降命中20%】、【降攻击30%】、【中毒】中随机附加2个负面状态，持续2回合；若释放祝福，则恢复己方全体15%最大生命并提升20%攻击，持续2回合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100700,slogo55001033,0,0,0,0,0,0,0
55001041,55001041,灾难降临,被动技能,1,0,0,0,0,0,0,0,55001042,3,0,0,战斗开始时，降低敌方全体10%攻击（该效果不可驱散），持续2回合,2,10000,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,0,0,a100701,slogo55001041,0,0,0,0,0,0,0
55001042,55001041,灾难降临,被动技能,2,0,0,0,0,0,0,0,55001043,3,0,0,战斗开始时，降低敌方全体15%攻击（该效果不可驱散），持续2回合,2,10000,5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,0,0,p100702,slogo55001042,0,0,0,0,0,4444,0
55001043,55001041,灾难降临,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,战斗开始时，降低敌方全体20%攻击（该效果不可驱散），持续2回合,2,10000,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,800,0,1,0,a100704,slogo55001043,Hero/VO_1007_final,0,0,0,0,0,0
55002001,55002001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100800,slogo55002001,0,0,0,0,0,0,0
55002011,55002011,魔王·判,主动技能,1,0,0,0,0,0,1,4,55002012,2,0,0,阿斯莫德召唤黑暗之刃进行攻击，对随机3个敌方单位造成120%物理伤害，50%概率附加【流血】状态，持续2回合,2,10000,5026,2,2,5000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo55002011,0,5,0,0,0,0,0
55002012,55002011,魔王·判,主动技能,2,0,0,0,0,0,1,4,55002013,2,0,0,阿斯莫德召唤黑暗之刃进行攻击，对随机3个敌方单位造成143%物理伤害，60%概率附加【流血】状态，持续2回合,2,10000,5027,2,2,6000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100801,slogo55002012,0,0,0,0,0,0,0
55002013,55002011,魔王·判,主动技能,3,0,0,0,0,0,1,4,0,2,0,0,阿斯莫德召唤黑暗之刃进行攻击，对随机3个敌方单位造成170%物理伤害，72%概率附加【流血】状态，持续2回合,2,10000,5028,2,2,7000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100802,slogo55002013,0,0,0,0,0,0,0
55002021,55002021,魔王·意,被动技能,1,0,0,0,0,0,0,0,55002022,3,0,0,生命提升20%，攻击提升10%，暴击提升5%,9,10000,10004,2,2,10000,10012,3,3,10000,10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p100803,slogo55002021,0,0,0,0,0,4444,0
