id,sort,step,tag_type,task_sort,activity,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,value,item_name,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,times,cost,sale,start,continued,cd,show,coctime,vip_limit,point,rebate_type,param1,describe,button,jump,backicon,nameicon
1070402,7,4,2,2,特惠抢购,0,0,0,0,0,0,42010002,100,0,0,0,0,0,0,600000,阵营召唤卷,91000002,480000,0,0,0,0,0,0,1,600000,480000,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
1070403,7,4,2,3,特惠抢购,0,0,0,0,0,0,30020032,1,0,0,0,0,0,0,118000,史诗武器箱,91000002,88500,0,0,0,0,0,0,1,118000,88500,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
1070404,7,4,2,4,特惠抢购,0,0,0,0,0,0,30020033,1,0,0,0,0,0,0,118000,史诗头盔箱,91000002,88500,0,0,0,0,0,0,1,118000,88500,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
1070405,7,4,2,5,特惠抢购,0,0,0,0,0,0,30020034,1,0,0,0,0,0,0,118000,史诗战甲箱,91000002,88500,0,0,0,0,0,0,1,118000,88500,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
1070406,7,4,2,6,特惠抢购,0,0,0,0,0,0,30020035,1,0,0,0,0,0,0,118000,史诗战靴箱,91000002,88500,0,0,0,0,0,0,1,118000,88500,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
1070501,7,5,3,1,成长返利,0,0,0,0,0,0,60210080,1,0,0,0,0,0,0,311300,崩山之刃,91000002,249000,0,0,0,0,0,0,1,311300,249000,-7,86400,0,0,86400,0,1,1,0,购买主线战令，可免费领取,购买战令,"ui_mgr.openUI(""LimitGiftPackShopUI"",enOpenUIType.EUIT_ListType,{index_type=10,index=10})",0,0
1080101,8,1,1,1,今日目标,登录第8天,126,8,0,0,0,91000002,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,100,0,0,0,0,0,0,0
1080102,8,1,1,2,今日目标,领主等级达到:90,1,90,0,0,0,91000002,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,20,0,0,0,0,0,0,0
1080103,8,1,1,3,今日目标,法阵总战力达到:130000,2,130000,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,20,0,0,0,0,0,0,0
1080104,8,1,1,4,今日目标,命运核心等级达到:90,72,90,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,20,0,0,0,0,0,0,0
1080201,8,2,1,1,冒险历程,通关冒险关卡13-4章,42,436,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080202,8,2,1,2,冒险历程,通关冒险关卡13-8章,42,440,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080203,8,2,1,3,冒险历程,通关冒险关卡13-12章,42,444,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080204,8,2,1,4,冒险历程,通关冒险关卡13-16章,42,448,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080211,8,2,1,11,冒险历程,试炼之塔层数:105,81,105,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080212,8,2,1,12,冒险历程,试炼之塔层数:107,81,107,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080213,8,2,1,13,冒险历程,试炼之塔层数:109,81,109,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080214,8,2,1,14,冒险历程,试炼之塔层数:112,81,112,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080215,8,2,1,15,冒险历程,试炼之塔层数:115,81,115,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080221,8,2,1,21,冒险历程,完成橙色悬赏任务:6次,218,6,0,6,0,13000002,30,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080222,8,2,1,22,冒险历程,完成橙色悬赏任务:9次,218,9,0,6,0,13000002,30,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080223,8,2,1,23,冒险历程,完成橙色悬赏任务:12次,218,12,0,6,0,13000002,30,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080224,8,2,1,24,冒险历程,完成橙色悬赏任务:15次,218,15,0,6,0,13000002,30,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080231,8,2,1,31,冒险历程,通关地牢第三层:6次,61,6,3,0,0,91000051,5000,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080232,8,2,1,32,冒险历程,通关地牢第三层:7次,61,7,3,0,0,91000051,5000,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080233,8,2,1,33,冒险历程,通关地牢第三层:8次,61,8,3,0,0,91000051,5000,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080241,8,2,1,41,冒险历程,赠送友情点:110,112,110,0,0,0,42010001,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080242,8,2,1,42,冒险历程,赠送友情点:130,112,130,0,0,0,42010001,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080243,8,2,1,43,冒险历程,赠送友情点:160,112,160,0,0,0,42010001,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080244,8,2,1,44,冒险历程,赠送友情点:180,112,180,0,0,0,42010001,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080245,8,2,1,45,冒险历程,赠送友情点:200,112,200,0,0,0,42010001,1,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080301,8,3,1,1,英雄集结,获得英雄数量:100个,11,100,0,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080302,8,3,1,2,英雄集结,获得英雄数量:150个,11,150,0,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080303,8,3,1,3,英雄集结,获得英雄数量:200个,11,200,0,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080304,8,3,1,4,英雄集结,获得英雄数量:250个,11,250,0,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080305,8,3,1,5,英雄集结,获得英雄数量:300个,11,300,0,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080311,8,3,1,11,英雄集结,拥有紫色+装备:2个,32,2,5,0,0,81000001,150,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080312,8,3,1,12,英雄集结,拥有紫色+装备:4个,32,4,5,0,0,81000001,150,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080313,8,3,1,13,英雄集结,拥有紫色+装备:8个,32,8,5,0,0,81000001,300,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080314,8,3,1,14,英雄集结,拥有橙色装备:5个,32,5,6,0,0,81000001,500,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080315,8,3,1,15,英雄集结,拥有橙色装备:8个,32,8,6,0,0,81000001,500,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080316,8,3,1,16,英雄集结,拥有橙色装备:12个,32,12,6,0,0,81000001,500,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080317,8,3,1,17,英雄集结,获得活跃点数:700次,123,700,0,0,0,91000001,50000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080318,8,3,1,18,英雄集结,获得活跃点数:800次,123,800,0,0,0,91000001,100000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080319,8,3,1,19,英雄集结,获得活跃点数:900次,123,900,0,0,0,91000001,150000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080320,8,3,1,20,英雄集结,获得活跃点数:1000次,123,1000,0,0,0,91000001,300000,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080321,8,3,1,21,英雄集结,获得活跃点数:1100次,123,1100,0,0,0,91000001,400000,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080322,8,3,1,22,英雄集结,获得活跃点数:1200次,123,1200,0,0,0,91000001,500000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080331,8,3,1,31,英雄集结,1个英雄达到105级,15,1,105,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080332,8,3,1,32,英雄集结,3个英雄达到105级,15,3,105,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080333,8,3,1,33,英雄集结,5个英雄达到105级,15,5,105,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080401,8,4,2,1,特惠抢购,0,0,0,0,0,0,30020036,1,0,0,0,0,0,0,197800,史诗+武器箱,91000002,148300,0,0,0,0,0,0,1,197800,148300,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080402,8,4,2,2,特惠抢购,0,0,0,0,0,0,30020037,1,0,0,0,0,0,0,197800,史诗+头盔箱,91000002,148300,0,0,0,0,0,0,1,197800,148300,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080403,8,4,2,3,特惠抢购,0,0,0,0,0,0,30020038,1,0,0,0,0,0,0,197800,史诗+战甲箱,91000002,148300,0,0,0,0,0,0,1,197800,148300,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080404,8,4,2,4,特惠抢购,0,0,0,0,0,0,30020039,1,0,0,0,0,0,0,197800,史诗+战靴箱,91000002,148300,0,0,0,0,0,0,1,197800,148300,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080405,8,4,2,5,特惠抢购,0,0,0,0,0,0,30020002,2,0,0,0,0,0,0,30000,大量魔粉,91000002,21000,0,0,0,0,0,0,1,30000,21000,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080406,8,4,2,6,特惠抢购,0,0,0,0,0,0,30010002,2,0,0,0,0,0,0,16000,大量勇士经验,91000002,11200,0,0,0,0,0,0,1,16000,11200,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080407,8,4,2,7,特惠抢购,0,0,0,0,0,0,30000002,2,0,0,0,0,0,0,4000,大袋金币,91000002,2800,0,0,0,0,0,0,1,4000,2800,-8,604800,0,0,0,0,10,0,0,0,0,0,0,0
1080501,8,5,3,1,成长返利,0,0,0,0,0,0,42010003,10,0,0,0,0,0,0,500000,占卜劵,91000002,400000,0,0,0,0,0,0,1,500000,400000,-8,604800,0,0,86400,0,0,2,6,贵族6可免费领取,提升贵族,mod_newactivity.openNewPackage(),0,0
1090101,9,1,1,1,今日目标,登录第9天,126,9,0,0,0,91000002,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,100,0,0,0,0,0,0,0
1090102,9,1,1,2,今日目标,领主等级达到:94,1,94,0,0,0,91000002,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,20,0,0,0,0,0,0,0
1090103,9,1,1,3,今日目标,法阵总战力达到:150000,2,150000,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,20,0,0,0,0,0,0,0
1090104,9,1,1,4,今日目标,命运核心等级达到:95,72,95,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,20,0,0,0,0,0,0,0
1090201,9,2,1,1,成长历练,铸时星域5章进度60%,221,1,1005,60,0,91000002,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090202,9,2,1,2,成长历练,铸时星域5章进度80%,221,1,1005,80,0,91000002,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090203,9,2,1,3,成长历练,铸时星域5章进度100%,221,1,1005,100,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090211,9,2,1,11,成长历练,参加公会狩猎:13次,91,13,1,0,0,91000001,40000,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090212,9,2,1,12,成长历练,参加公会狩猎:15次,91,15,1,0,0,91000001,80000,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090213,9,2,1,13,成长历练,参加公会狩猎:17次,91,17,1,0,0,91000001,120000,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090214,9,2,1,14,成长历练,参加公会狩猎:19次,91,19,1,0,0,91000001,160000,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090215,9,2,1,15,成长历练,参加公会狩猎:21次,91,21,1,0,0,91000001,200000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090216,9,2,1,16,成长历练,参加公会狩猎:23次,91,23,1,0,0,91000001,240000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090221,9,2,1,21,成长历练,参与竞技场挑战:20次,51,20,0,0,0,30010001,1,91000001,10000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090222,9,2,1,22,成长历练,参与竞技场挑战:30次,51,30,0,0,0,30010001,1,91000001,10000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090223,9,2,1,23,成长历练,参与竞技场挑战:40次,51,40,0,0,0,30010001,1,91000001,10000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090224,9,2,1,24,成长历练,参与竞技场挑战:50次,51,50,0,0,0,30010001,1,91000001,10000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090225,9,2,1,25,成长历练,参与竞技场挑战:60次,51,60,0,0,0,30010001,2,91000001,20000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090226,9,2,1,26,成长历练,参与竞技场挑战:70次,51,70,0,0,0,30010001,2,91000001,20000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090227,9,2,1,27,成长历练,参与竞技场挑战:80次,51,80,0,0,0,30010001,2,91000001,20000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,5,0,0,0,0,0,0,0
1090231,9,2,1,31,成长历练,在黎明教堂进阶英雄20次,14,20,0,0,0,42010001,2,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090232,9,2,1,32,成长历练,在黎明教堂进阶英雄25次,14,25,0,0,0,42010001,2,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090233,9,2,1,33,成长历练,在黎明教堂进阶英雄30次,14,30,0,0,0,42010001,3,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090234,9,2,1,34,成长历练,在黎明教堂进阶英雄35次,14,35,0,0,0,42010001,3,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090235,9,2,1,35,成长历练,在黎明教堂进阶英雄40次,14,40,0,0,0,42010001,5,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090236,9,2,1,36,成长历练,在黎明教堂进阶英雄45次,14,45,0,0,0,42010001,5,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090321,9,3,1,21,英雄集结,获得橙色英雄:10个,217,10,6,0,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090322,9,3,1,22,英雄集结,获得橙色英雄:12个,217,12,6,0,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090323,9,3,1,23,英雄集结,获得橙色英雄:14个,217,14,6,0,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090324,9,3,1,24,英雄集结,获得橙色英雄:16个,217,16,6,0,0,13000002,120,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,15,0,0,0,0,0,0,0
1090331,9,3,1,31,英雄集结,提升装备强化等级:13次,31,13,0,0,0,30000001,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090332,9,3,1,32,英雄集结,提升装备强化等级:15次,31,15,0,0,0,30000001,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090333,9,3,1,33,英雄集结,提升装备强化等级:17次,31,17,0,0,0,30000001,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090334,9,3,1,34,英雄集结,提升装备强化等级:19次,31,19,0,0,0,30000001,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090335,9,3,1,35,英雄集结,提升装备强化等级:21次,31,21,0,0,0,30000001,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090336,9,3,1,36,英雄集结,提升装备强化等级:23次,31,23,0,0,0,30000001,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090341,9,3,1,41,英雄集结,1个英雄达到112级,15,1,112,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090342,9,3,1,42,英雄集结,3个英雄达到112级,15,3,112,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090343,9,3,1,43,英雄集结,5个英雄达到112级,15,5,112,0,0,91000041,50000,91000044,200,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090401,9,4,2,1,特惠抢购,0,0,0,0,0,0,42010002,100,0,0,0,0,0,0,600000,阵营召唤卷,91000002,450000,0,0,0,0,0,0,1,600000,450000,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090402,9,4,2,2,特惠抢购,0,0,0,0,0,0,13000002,60,0,0,0,0,0,0,180000,精英勇士魂石,91000002,126000,0,0,0,0,0,0,1,180000,126000,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090403,9,4,2,3,特惠抢购,0,0,0,0,0,0,13000001,180,0,0,0,0,0,0,72000,稀有勇士魂石,91000002,50400,0,0,0,0,0,0,1,72000,50400,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090404,9,4,2,4,特惠抢购,0,0,0,0,0,0,40000011,5,0,0,0,0,0,0,125000,黎明之力,91000002,87500,0,0,0,0,0,0,1,125000,87500,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090405,9,4,2,5,特惠抢购,0,0,0,0,0,0,81000001,300,0,0,0,0,0,0,60000,青铜锻造币,91000002,42000,0,0,0,0,0,0,1,60000,42000,-9,518400,0,0,0,0,10,0,0,0,0,0,0,0
1090501,9,5,3,1,成长返利,0,0,0,0,0,0,81000002,5,0,0,0,0,0,0,100000,白银锻造币,91000002,80000,0,0,0,0,0,0,1,100000,80000,-9,518400,0,0,86400,0,1,2,6,贵族6可免费领取,提升贵族,mod_newactivity.openNewPackage(),0,0
1100101,10,1,1,1,今日目标,登录第10天,126,10,0,0,0,91000002,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,100,0,0,0,0,0,0,0
1100102,10,1,1,2,今日目标,领主等级达到:96,1,96,0,0,0,91000002,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100103,10,1,1,3,今日目标,法阵总战力达到:170000,2,170000,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100104,10,1,1,4,今日目标,命运核心等级达到:100,72,100,0,0,0,91000002,50000,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100201,10,2,1,1,成长历练,通关冒险关卡13-28章,42,460,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100202,10,2,1,2,成长历练,通关冒险关卡13-32章,42,464,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100203,10,2,1,3,成长历练,通关冒险关卡13-36章,42,468,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100204,10,2,1,4,成长历练,通关冒险关卡13-40章,42,472,0,0,0,91000002,15000,42010001,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,10,0,0,0,0,0,0,0
1100211,10,2,1,11,成长历练,在地牢击败敌人:30次,63,30,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,5,0,0,0,0,0,0,0
1100212,10,2,1,12,成长历练,在地牢击败敌人:35次,63,35,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,5,0,0,0,0,0,0,0
1100213,10,2,1,13,成长历练,在地牢击败敌人:40次,63,40,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,5,0,0,0,0,0,0,0
1100214,10,2,1,14,成长历练,在地牢击败敌人:45次,63,45,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,5,0,0,0,0,0,0,0
1100215,10,2,1,15,成长历练,在地牢击败敌人:50次,63,50,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,5,0,0,0,0,0,0,0
1100221,10,2,1,21,成长历练,完成橙色悬赏任务:6次,218,6,0,6,0,13000002,30,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,-10,432000,0,0,0,0,15,0,0,0,0,0,0,0
