id,lv,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11
8005,20,1,62700,2,7290,3,3312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,853200
8005,21,1,65600,2,7880,3,3576,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,921600
8005,22,1,68800,2,8480,3,3856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,993600
8005,23,1,72100,2,9150,3,4160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1070500
8005,24,1,75700,2,9850,3,4488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1152800
8005,25,1,79500,2,10630,3,4840,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1244500
8005,26,1,83700,2,11470,3,5224,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1343400
8005,27,1,88200,2,12390,3,5640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1452000
8005,28,1,93200,2,13360,3,6088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1563800
8005,29,1,98500,2,14440,3,6568,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1690800
8005,30,1,104200,2,15550,3,7088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1823300
8005,31,1,110300,2,16790,3,7648,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1964800
8005,32,1,117000,2,18140,3,8256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2125600
8005,33,1,124200,2,19610,3,8912,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2296200
8005,34,1,132000,2,21140,3,9624,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2476900
8005,35,1,140500,2,22830,3,10392,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2676200
8005,36,1,149500,2,24640,3,11216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2883600
8005,37,1,159400,2,26620,3,12112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3115700
8005,38,1,170100,2,28730,3,13080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3365000
8005,39,1,181400,2,30990,3,14120,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3629000
8005,40,1,193800,2,33480,3,15248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3920300
8005,41,1,207100,2,36150,3,16464,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4234900
8005,42,1,221700,2,39050,3,17776,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4571600
8005,43,1,237100,2,42150,3,19192,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4936700
8005,44,1,253900,2,45530,3,20720,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5331500
8005,45,1,272000,2,49150,3,22376,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5756100
8005,46,1,291600,2,53080,3,24160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6212500
8005,47,1,312800,2,57280,3,26088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6707800
8005,48,1,335600,2,61870,3,28168,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7244800
8005,49,1,360400,2,66820,3,30416,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7821600
8005,50,1,387100,2,72150,3,32848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,8444800
8005,51,1,415800,2,77890,3,35472,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9118700
8005,52,1,446900,2,84120,3,38304,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9846900
8005,53,1,480600,2,90860,3,41368,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,10639300
8005,54,1,516800,2,98110,3,44672,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,11486200
8005,55,1,556200,2,105960,3,48240,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,12406500
8005,56,1,598500,2,114410,3,52096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,13394600
8005,57,1,644100,2,123560,3,56256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,14464100
8005,58,1,693400,2,133420,3,60752,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,15621700
8005,59,1,746800,2,144100,3,65608,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,16867800
8005,60,1,804400,2,155630,3,70856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,18221100
8005,61,1,866600,2,168040,3,76520,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,19672500
8005,62,1,933900,2,181510,3,82640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,21250000
8005,63,1,1006400,2,195980,3,89248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,22943800
8005,64,1,1084800,2,211680,3,96384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,24783900
8005,65,1,1169300,2,228600,3,104088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,26761800
8005,66,1,1260700,2,246870,3,112408,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,28901300
8005,67,1,1359500,2,266640,3,121400,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,31216500
8005,68,1,1466200,2,287940,3,131112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,33711700
8005,69,1,1581300,2,310990,3,141600,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,36407000
8005,70,1,1705800,2,335860,3,152928,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,39322300
8005,71,1,1840000,2,362710,3,165160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,42464500
8005,72,1,1916200,2,377960,3,172096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,44250600
8005,73,1,1995400,2,393820,3,179320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,46106000
8005,74,1,2078000,2,410360,3,186848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,48042800
8005,75,1,2164300,2,427570,3,194688,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,50057300
8005,76,1,2253900,2,445540,3,202864,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,52162900
8005,77,1,2347500,2,464230,3,211384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,54348400
8005,78,1,2445000,2,483760,3,220256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,56635600
8005,79,1,2546500,2,504030,3,229504,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,59008900
8005,80,1,2652300,2,525170,3,239136,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,61484100
8005,81,1,2762500,2,547250,3,249176,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,64069100
8005,82,1,2877400,2,570200,3,259640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,66756000
8005,83,1,2997200,2,594160,3,270544,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,69560400
8005,84,1,3121900,2,619110,3,281904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,72482400
8005,85,1,3251700,2,645100,3,293736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,75528600
8005,86,1,3387200,2,672190,3,306072,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,78698700
8005,87,1,3528400,2,700400,3,318920,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,81999500
8005,88,1,3675400,2,729830,3,332312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,85445700
8005,89,1,3828700,2,760430,3,346264,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,89025900
8005,90,1,3988200,2,792370,3,360800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,92766000
8005,91,1,4154600,2,825670,3,375952,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,96665200
8005,92,1,4328000,2,860320,3,391736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,100722600
8005,93,1,4508500,2,896440,3,408184,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,104951900
8005,94,1,4689100,2,932580,3,424632,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,109355500
8005,95,1,4869800,2,968720,3,441080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,113948600
8005,96,1,5050300,2,1004800,3,457528,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,118733400
8005,97,1,5230900,2,1040930,3,473976,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,123718600
8005,98,1,5411600,2,1077050,3,490424,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,128913900
8005,99,1,5592300,2,1113170,3,506872,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,134328000
8005,100,1,5772800,2,1149300,3,523320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,139968100
8005,101,1,5953400,2,1185400,3,539768,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,145608200
8005,102,1,6134200,2,1221540,3,556216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,151248300
8005,103,1,6314700,2,1257640,3,572664,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,156888400
8005,104,1,6495300,2,1293770,3,589112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,162528500
8005,105,1,6675900,2,1329920,3,605560,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,168168600
8005,106,1,6856500,2,1366040,3,622008,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,173808700
8005,107,1,7037100,2,1402150,3,638456,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,179448800
8005,108,1,7217800,2,1438300,3,654904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,185088900
8005,109,1,7398400,2,1474390,3,671352,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,190729000
8005,110,1,7579000,2,1510520,3,687800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,196369100
8005,111,1,7759500,2,1546630,3,704248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,202009200
8005,112,1,7940100,2,1582750,3,720696,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,207649300
8005,113,1,8120600,2,1618880,3,737144,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,213289400
8005,114,1,8301400,2,1655040,3,753592,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,218929500
8005,115,1,8482000,2,1691100,3,770040,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,224569600
8005,116,1,8662500,2,1727260,3,786488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,230209700
8005,117,1,8843100,2,1763360,3,802936,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,235849800
8005,118,1,9023900,2,1799510,3,819384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,241489900
8005,119,1,9204400,2,1835630,3,835832,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,247130000
8005,120,1,9385000,2,1871740,3,852280,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,252770100
8006,1,1,38600,2,1930,3,800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,222000
8006,2,1,39500,2,2110,3,864,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,243400
8006,3,1,40300,2,2250,3,928,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,262300
8006,4,1,41100,2,2430,3,1000,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,282000
8006,5,1,42100,2,2650,3,1080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,306000
8006,6,1,43000,2,2820,3,1160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,324500
8006,7,1,44000,2,3000,3,1248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,347300
8006,8,1,45200,2,3240,3,1344,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,376400
8006,9,1,46400,2,3500,3,1448,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,405300
8006,10,1,48000,2,3770,3,1560,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,436500
8006,11,1,49400,2,4060,3,1680,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,468000
8006,12,1,50800,2,4380,3,1808,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,508300
8006,13,1,52700,2,4750,3,1952,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,547700
8006,14,1,54500,2,5120,3,2104,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,592400
8006,15,1,56400,2,5470,3,2272,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,631200
8006,16,1,58500,2,5890,3,2448,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,680800
8006,17,1,60900,2,6390,3,2640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,739500
8006,18,1,63400,2,6890,3,2848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,797800
8006,19,1,66100,2,7430,3,3072,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,855700
8006,20,1,69000,2,8010,3,3312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,925200
8006,21,1,72200,2,8670,3,3576,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1000600
8006,22,1,75700,2,9320,3,3856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1077600
8006,23,1,79300,2,10070,3,4160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1162000
8006,24,1,83300,2,10840,3,4488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1251300
8006,25,1,87500,2,11700,3,4840,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1352000
8006,26,1,92100,2,12620,3,5224,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1458400
8006,27,1,97000,2,13630,3,5640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1576500
8006,28,1,102500,2,14690,3,6088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1696300
8006,29,1,108400,2,15880,3,6568,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1834800
8006,30,1,114600,2,17110,3,7088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1979300
8006,31,1,121300,2,18470,3,7648,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2132800
8006,32,1,128700,2,19950,3,8256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2305600
8006,33,1,136600,2,21570,3,8912,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2492700
8006,34,1,145200,2,23260,3,9624,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2687900
8006,35,1,154600,2,25110,3,10392,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,2904200
8006,36,1,164500,2,27110,3,11216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3130600
8006,37,1,175300,2,29290,3,12112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3382200
8006,38,1,187100,2,31610,3,13080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3653000
8006,39,1,199500,2,34080,3,14120,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,3939000
8006,40,1,213200,2,36830,3,15248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4256300
8006,41,1,227800,2,39760,3,16464,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4595400
8006,42,1,243900,2,42960,3,17776,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,4962600
8006,43,1,260800,2,46360,3,19192,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5357200
8006,44,1,279300,2,50090,3,20720,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,5787500
8006,45,1,299200,2,54070,3,22376,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6248100
8006,46,1,320800,2,58390,3,24160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,6743000
8006,47,1,344100,2,63000,3,26088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7281300
8006,48,1,369200,2,68060,3,28168,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,7863800
8006,49,1,396400,2,73500,3,30416,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,8489100
8006,50,1,425800,2,79360,3,32848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9165300
8006,51,1,457400,2,85690,3,35472,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,9898700
8006,52,1,491600,2,92530,3,38304,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,10687400
8006,53,1,528700,2,99940,3,41368,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,11548800
8006,54,1,568500,2,107920,3,44672,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,12467700
8006,55,1,611800,2,116560,3,48240,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,13467000
8006,56,1,658400,2,125850,3,52096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,14539100
8006,57,1,708500,2,135920,3,56256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,15700100
8006,58,1,762700,2,146770,3,60752,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,16956200
8006,59,1,821500,2,158500,3,65608,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,18307800
8006,60,1,884800,2,171190,3,70856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,19776600
8006,61,1,953300,2,184840,3,76520,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,21352500
8006,62,1,1027300,2,199670,3,82640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,23066500
8006,63,1,1107000,2,215580,3,89248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,24904300
8006,64,1,1193300,2,232840,3,96384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,26900900
8006,65,1,1286200,2,251470,3,104088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,29048800
8006,66,1,1386800,2,271550,3,112408,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,31368800
8006,67,1,1495500,2,293310,3,121400,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,33883000
8006,68,1,1612800,2,316740,3,131112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,36591700
8006,69,1,1739400,2,342100,3,141600,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,39517500
8006,70,1,1876400,2,369450,3,152928,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,42682300
8006,71,1,2024000,2,398990,3,165160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,46093000
8006,72,1,2107800,2,415760,3,172096,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,48030600
8006,73,1,2194900,2,433210,3,179320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,50044500
8006,74,1,2285800,2,451400,3,186848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,52146800
8006,75,1,2380700,2,470330,3,194688,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,54333800
8006,76,1,2479300,2,490100,3,202864,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,56619400
8006,77,1,2582300,2,510660,3,211384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,58992400
8006,78,1,2689500,2,532150,3,220256,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,61473600
8006,79,1,2801200,2,554430,3,229504,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,64048900
8006,80,1,2917500,2,577690,3,239136,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,66735600
8006,81,1,3038800,2,601970,3,249176,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,69541100
8006,82,1,3165100,2,627230,3,259640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,72458500
8006,83,1,3296900,2,653570,3,270544,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,75500900
8006,84,1,3434100,2,681030,3,281904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,78674400
8006,85,1,3576900,2,709610,3,293736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,81979600
8006,86,1,3725900,2,739420,3,306072,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,85421200
8006,87,1,3881200,2,770440,3,318920,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,89003000
8006,88,1,4042900,2,802820,3,332312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,92744200
8006,89,1,4211600,2,836470,3,346264,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,96629400
8006,90,1,4387000,2,871610,3,360800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,100690500
8006,91,1,4570100,2,908230,3,375952,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,104921200
8006,92,1,4760800,2,946360,3,391736,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,109326600
8006,93,1,4959400,2,986080,3,408184,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,113915900
8006,94,1,5158000,2,1025850,3,424632,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,118696500
8006,95,1,5356800,2,1065590,3,441080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,123680600
8006,96,1,5555300,2,1105280,3,457528,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,128873900
8006,97,1,5754000,2,1145020,3,473976,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,134286100
8006,98,1,5952800,2,1184760,3,490424,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,139924900
8006,99,1,6151500,2,1224490,3,506872,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,145802500
8006,100,1,6350100,2,1264220,3,523320,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,151924600
8006,101,1,6548700,2,1303950,3,539768,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,158046700
8006,102,1,6747600,2,1343700,3,556216,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,164168800
8006,103,1,6946200,2,1383400,3,572664,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,170290900
8006,104,1,7144800,2,1423140,3,589112,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,176413000
8006,105,1,7343500,2,1462920,3,605560,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,182535100
8006,106,1,7542200,2,1502640,3,622008,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,188657200
8006,107,1,7740800,2,1542360,3,638456,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,194779300
8006,108,1,7939600,2,1582130,3,654904,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,200901400
8006,109,1,8138200,2,1621830,3,671352,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,207023500
8006,110,1,8336900,2,1661570,3,687800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,213145600
8006,111,1,8535500,2,1701300,3,704248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,219267700
8006,112,1,8734100,2,1741030,3,720696,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,225389800
8006,113,1,8932700,2,1780760,3,737144,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,231511900
8006,114,1,9131500,2,1820550,3,753592,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,237634000
8006,115,1,9330200,2,1860220,3,770040,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,243756100
8006,116,1,9528800,2,1899980,3,786488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,249878200
8006,117,1,9727400,2,1939690,3,802936,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,256000300
8006,118,1,9926300,2,1979470,3,819384,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,262122400
8006,119,1,10124800,2,2019190,3,835832,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,268244500
8006,120,1,10323500,2,2058910,3,852280,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,274366600
8007,1,1,42500,2,2130,3,800,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,241000
8007,2,1,43500,2,2320,3,864,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,264900
8007,3,1,44300,2,2480,3,928,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,286300
8007,4,1,45200,2,2670,3,1000,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,306000
8007,5,1,46300,2,2920,3,1080,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,332500
8007,6,1,47300,2,3100,3,1160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,353000
8007,7,1,48400,2,3310,3,1248,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,378300
8007,8,1,49700,2,3560,3,1344,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,409900
8007,9,1,51000,2,3850,3,1448,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,441300
8007,10,1,52800,2,4140,3,1560,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,473000
8007,11,1,54300,2,4460,3,1680,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,508500
8007,12,1,55900,2,4820,3,1808,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,551800
8007,13,1,58000,2,5230,3,1952,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,595700
8007,14,1,60000,2,5630,3,2104,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,644900
8007,15,1,62000,2,6030,3,2272,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,686200
8007,16,1,64400,2,6490,3,2448,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,740800
8007,17,1,67000,2,7030,3,2640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,804000
8007,18,1,69700,2,7580,3,2848,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,867300
8007,19,1,72700,2,8180,3,3072,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,930200
8007,20,1,75900,2,8810,3,3312,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1004700
8007,21,1,79400,2,9540,3,3576,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1087100
8007,22,1,83300,2,10250,3,3856,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1171100
8007,23,1,87200,2,11070,3,4160,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1263000
8007,24,1,91600,2,11920,3,4488,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1359300
8007,25,1,96300,2,12860,3,4840,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1469500
8007,26,1,101300,2,13890,3,5224,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1585400
8007,27,1,106700,2,14990,3,5640,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1713000
8007,28,1,112800,2,16170,3,6088,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1842800
8007,29,1,119200,2,17470,3,6568,0,0,0,0,0,0,0,0,21,20000,22,0,38,0,99,1995300
