id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype,buttoncolour
201705,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,5,今日消耗体力达1800,49,1800,91000003,0,0,72000004,1,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201706,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,6,今日消耗体力达2000,49,2000,91000003,0,0,72000004,1,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201707,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,7,今日消耗体力达2200,49,2200,91000003,0,0,72000004,1,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201708,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,8,今日消耗体力达2400,49,2400,91000003,0,0,30101000,100,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201709,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,9,今日消耗体力达2600,49,2600,91000003,0,0,30101000,100,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201710,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,10,今日消耗体力达2800,49,2800,91000003,0,0,30101000,100,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201711,2,2,1,2017,诸将祝福,bg_activity_17,天天返利,当天消耗体力达到指定数量，即可领取奖励。,11,今日消耗体力达3000,49,3000,91000003,0,0,30101000,100,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201801,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,2,今日购买铜钱4次,24,4,2,0,0,91000001,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201802,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,3,今日购买铜钱6次,24,6,2,0,0,91000001,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201803,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,4,今日购买铜钱8次,24,8,2,0,0,91000001,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201804,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,5,今日购买铜钱10次,24,10,2,0,0,91000001,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201805,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,7,今日购买铜钱14次,24,14,2,0,0,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201806,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,9,今日购买铜钱18次,24,18,2,0,0,91000001,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201807,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,10,今日购买铜钱20次,24,20,2,0,0,91000001,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201808,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,11,今日购买铜钱25次,24,25,2,0,0,91000001,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201809,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,12,今日购买铜钱30次,24,30,2,0,0,91000001,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201810,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,13,今日购买铜钱40次,24,40,2,0,0,91000001,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201811,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,14,今日购买铜钱60次,24,60,2,0,0,91000001,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201812,3,2,1,2018,点金手,bg_activity_20,天天返利,当天购买铜钱达到指定次数，即可领取奖励。,15,今日购买铜钱100次,24,100,2,0,0,91000001,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691200,0,0,1,0,1,2,5,0
201901,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,1,今日购买高级饲料3次,157,3,2,0,0,15100101,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201902,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,2,今日购买高级饲料4次,157,4,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201903,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,3,今日购买高级饲料5次,157,5,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201904,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,4,今日购买高级饲料6次,157,6,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201905,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,5,今日购买高级饲料8次,157,8,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201906,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,6,今日购买高级饲料10次,157,10,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201907,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,7,今日购买高级饲料15次,157,15,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201908,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,8,今日购买高级饲料20次,157,20,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201909,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,9,今日购买高级饲料30次,157,30,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201910,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,10,今日购买高级饲料40次,157,40,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201911,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,11,今日购买高级饲料50次,157,50,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201912,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,12,今日购买高级饲料60次,157,60,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
201913,4,2,1,2019,战马降临,bg_activity_38,天天返利,当天购买高级饲料达到指定次数，即可领取奖励。,13,今日购买高级饲料80次,157,80,2,0,0,15100101,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202001,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,1,今日嘉奖5次,176,5,0,0,0,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202002,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,2,今日嘉奖8次,176,8,0,0,0,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202003,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,3,今日嘉奖10次,176,10,0,0,0,91000031,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202004,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,4,今日嘉奖15次,176,15,0,0,0,91000031,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202005,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,5,今日嘉奖20次,176,20,0,0,0,91000031,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202006,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,6,今日嘉奖30次,176,30,0,0,0,91000031,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202007,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,7,今日嘉奖40次,176,40,0,0,0,91000031,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202008,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,8,今日嘉奖50次,176,50,0,0,0,91000031,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202009,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,9,今日嘉奖60次,176,60,0,0,0,91000031,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202010,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,10,今日嘉奖70次,176,70,0,0,0,91000031,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202011,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,11,今日嘉奖80次,176,80,0,0,0,91000031,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202012,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,12,今日嘉奖90次,176,90,0,0,0,91000031,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202013,5,2,1,2020,五兵曹嘉奖,bg_activity_32,天天返利,当天嘉奖指定次数，即可领取奖励。,13,今日嘉奖100次,176,100,0,0,0,91000031,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,1,0,1,2,5,0
202101,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,1,参与同盟副本1次,137,1,1,0,0,91000002,10,91000025,50,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202102,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,2,参与同盟副本2次,137,2,1,0,0,91000002,20,91000025,60,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202103,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,3,参与同盟副本3次,137,3,1,0,0,91000002,30,91000025,70,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202104,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,4,参与同盟副本4次,137,4,1,0,0,91000002,40,91000025,80,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202105,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,5,参与同盟副本5次,137,5,1,0,0,91000002,50,91000025,90,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202106,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,6,参与同盟副本6次,137,6,1,0,0,91000002,60,91000025,100,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202107,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,7,参与同盟副本7次,137,7,1,0,0,91000002,70,91000025,110,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202108,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,8,参与同盟副本8次,137,8,1,0,0,91000002,80,91000025,120,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202109,1,2,1,2021,军团挑战,bg_activity_14,军团争霸,参与同盟副本，好礼享不断,9,参与同盟副本9次,137,9,1,0,0,91000002,90,91000025,130,0,0,0,0,0,0,0,0,0,0,0,0,5,345600,0,0,0,0,1,2,9,0
202201,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,1,第一名：,134,1,1,0,0,12100301,100,42100304,1,91000001,10000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202202,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,2,第二名：,134,1,2,0,0,12100301,100,30101000,400,91000001,8000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202203,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,3,第三名：,134,1,3,0,0,12100301,100,30101000,400,91000001,5000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202204,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,4,第四名：,134,1,4,0,0,12100301,70,30101000,300,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202205,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,5,第五名：,134,1,5,0,0,12100301,70,30101000,300,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202206,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,6,第六名：,134,1,6,0,0,12100301,50,30101000,200,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202207,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,7,第七名：,134,1,7,0,0,12100301,50,30101000,200,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202208,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,8,第八名：,134,1,8,0,0,12100301,50,30101000,200,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202209,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,9,第九名：,134,1,9,0,0,12100301,50,30101000,200,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202210,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,10,第十名：,134,1,10,0,0,12100301,50,30101000,200,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202211,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,11,第十一名：,134,1,11,0,0,12100301,30,30101000,150,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202212,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,12,第十二名：,134,1,12,0,0,12100301,30,30101000,150,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202213,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,13,第十三名：,134,1,13,0,0,12100301,30,30101000,150,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202214,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,14,第十四名：,134,1,14,0,0,12100301,30,30101000,150,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202215,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,15,第十五名：,134,1,15,0,0,12100301,30,30101000,150,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202216,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,16,第十六名：,134,1,16,0,0,12100301,20,30101000,100,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202217,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,17,第十七名：,134,1,17,0,0,12100301,20,30101000,100,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202218,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,18,第十八名：,134,1,18,0,0,12100301,20,30101000,100,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202219,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,19,第十九名：,134,1,19,0,0,12100301,20,30101000,100,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202220,2,2,2,2022,战力排名,bg_activity_21,开服狂欢,总战力排名，活动结束奖励发送至邮箱,20,第二十名：,134,1,20,0,0,12100301,20,30101000,100,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,604800,0,86400,0,0,1,2,1,1
202301,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,1,第一名：,167,1,1,0,0,60000215,20,30101000,5000,91000001,10000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202302,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,2,第二名：,167,1,2,0,0,60000215,15,30101000,4000,91000001,8000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202303,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,3,第三名：,167,1,3,0,0,60000215,12,30101000,4000,91000001,5000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202304,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,4,第四名：,167,1,4,0,0,60000215,10,30101000,3000,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202305,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,5,第五名：,167,1,5,0,0,60000215,10,30101000,3000,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202306,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,6,第六名：,167,1,6,0,0,60000215,8,30101000,2000,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202307,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,7,第七名：,167,1,7,0,0,60000215,8,30101000,2000,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202308,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,8,第八名：,167,1,8,0,0,60000215,5,30101000,2000,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202309,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,9,第九名：,167,1,9,0,0,60000215,5,30101000,2000,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202310,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,10,第十名：,167,1,10,0,0,60000215,5,30101000,2000,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202311,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,11,第十一名：,167,1,11,0,0,60000214,10,30101000,1500,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202312,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,12,第十二名：,167,1,12,0,0,60000214,10,30101000,1500,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202313,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,13,第十三名：,167,1,13,0,0,60000214,8,30101000,1500,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202314,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,14,第十四名：,167,1,14,0,0,60000214,8,30101000,1500,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202315,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,15,第十五名：,167,1,15,0,0,60000214,5,30101000,1500,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202316,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,16,第十六名：,167,1,16,0,0,60000214,5,30101000,1000,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202317,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,17,第十七名：,167,1,17,0,0,60000214,5,30101000,1000,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202318,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,18,第十八名：,167,1,18,0,0,60000214,5,30101000,1000,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202319,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,19,第十九名：,167,1,19,0,0,60000214,5,30101000,1000,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202320,3,2,2,2023,武将星级排名,bg_activity_45,开服狂欢,当前拥有武将星级排名，活动结束奖励发送至邮箱,20,第二十名：,167,1,20,0,0,60000214,5,30101000,1000,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202401,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,1,第一名：,202,1,1,1,0,91000007,8000,60000224,200,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202402,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,2,第二名：,202,1,2,1,0,91000007,6000,60000224,180,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202403,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,3,第三名：,202,1,3,1,0,91000007,5000,60000224,160,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202404,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,4,第四名：,202,1,4,1,0,91000007,4800,60000224,120,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202405,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,5,第五名：,202,1,5,1,0,91000007,4600,60000224,110,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202406,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,6,第六名：,202,1,6,1,0,91000007,4400,60000224,100,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202407,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,7,第七名：,202,1,7,1,0,91000007,4200,60000224,100,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
202408,4,2,2,2024,竞技场排名,bg_activity_34,开服狂欢,本阵营校场排名，活动结束奖励发送至邮箱,8,第八名：,202,1,8,1,0,91000007,4000,60000224,90,0,0,0,0,0,0,0,0,0,0,0,0,1,259200,0,86400,0,0,1,2,1,1
