skill_id,skill_name,type_show,skill_level,skill_levelmax,skill_china,skilllevel,skillcooldown,skill_description,skill_description2,skill_description3,skill_description4,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_range1,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,army_effect_hit,showtop_effect,attack_chant
40100402,风之箭雨,魔法,2,3,物理技能,61,0,温迪洛尔向天空射出10支箭矢，每支箭矢对随机目标单位造成[1]80%[0]攻击力的伤害,数量增强至15支,数量增强至20支,0,1001,-1500,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a40100402,401004,3333,Skill/4010_final,0,Hero/VO_final_female,0,0,0,0,0,0,0,0,4444,0
40100403,风之箭雨,魔法,3,3,物理技能,121,0,温迪洛尔向天空射出10支箭矢，每支箭矢对随机目标单位造成[1]80%[0]攻击力的伤害,数量增强至15支,数量增强至20支,0,1001,-1500,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a40100403,401004,3333,Skill/4010_final,0,Hero/VO_final_female,0,0,0,0,0,0,0,0,4444,0
40110001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,4000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,0,0,0,0,0,0,a40110001,401100,0,Weapon/Weapon_4011,0,0,0,0,0,0,0,0,0,0,0,0
40110101,猛砸,神术,1,4,物理技能,11,0,格伦猛砸地面对范围内的敌人造成[1]110％[0]攻击力的伤害与[1]1.5[0]秒的昏迷效果,猛砸的伤害增强至120％攻击力,猛砸的伤害增强至130％攻击力,猛砸的伤害增强至140％攻击力,1001,1000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,150,100,1,100,401101,10000,0,0,0,0,a40110101,401101,0,Skill/4011_skill01,0,Skill/VO_4010_final,0,0,0,0,0,0,0,0,0,0
40110102,猛砸,神术,2,4,物理技能,21,0,格伦猛砸地面对范围内的敌人造成[1]110％[0]攻击力的伤害与[1]1.5[0]秒的昏迷效果,猛砸的伤害增强至120％攻击力,猛砸的伤害增强至130％攻击力,猛砸的伤害增强至140％攻击力,1001,2000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,150,100,1,100,401101,10000,0,0,0,0,a40110102,401101,0,Skill/4011_skill01,0,Skill/VO_4010_final,0,0,0,0,0,0,0,0,0,0
40110103,猛砸,神术,3,4,物理技能,81,0,格伦猛砸地面对范围内的敌人造成[1]110％[0]攻击力的伤害与[1]1.5[0]秒的昏迷效果,猛砸的伤害增强至120％攻击力,猛砸的伤害增强至130％攻击力,猛砸的伤害增强至140％攻击力,1001,3000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,150,100,1,100,401101,10000,0,0,0,0,a40110103,401101,0,Skill/4011_skill01,0,Skill/VO_4010_final,0,0,0,0,0,0,0,0,0,0
40110104,猛砸,神术,4,4,物理技能,141,0,格伦猛砸地面对范围内的敌人造成[1]110％[0]攻击力的伤害与[1]1.5[0]秒的昏迷效果,猛砸的伤害增强至120％攻击力,猛砸的伤害增强至130％攻击力,猛砸的伤害增强至140％攻击力,1001,4000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,150,100,1,100,401101,10000,0,0,0,0,a40110104,401101,0,Skill/4011_skill01,0,Skill/VO_4010_final,0,0,0,0,0,0,0,0,0,0
40110201,锤击,被动,1,2,物理技能,41,0,格伦将目标击倒造成[1]165％[0]攻击力的范围伤害，并对受到伤害的敌人造成[1]30%[0]减速效果，持续[1]5[0]秒,锤击的伤害增强至200%,0,0,1001,8500,0,0,0,0,0,0,0,0,3,0,300,0,70,0,70,0,1,100,401102,10000,0,0,0,0,a40110201,401102,0,Skill/4011_skill02,0,0,0,0,0,0,0,0,0,0,0,0
40110202,锤击,被动,2,2,物理技能,101,0,格伦将目标击倒造成[1]165％[0]攻击力的范围伤害，并对受到伤害的敌人造成[1]30%[0]减速效果，持续[1]5[0]秒,锤击的伤害增强至200%,0,0,1001,12000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,70,0,1,100,401102,10000,0,0,0,0,a40110202,401102,0,Skill/4011_skill02,0,0,0,0,0,0,0,0,0,0,0,0
40110401,身强力壮,神术,1,3,物理技能,1,0,格伦获得一个持续[1]10[0]秒的护盾，该护盾最多吸收[1]350%[0]攻击力伤害,自然庇护！护盾吸收数值增强至400%攻击力,自然庇护！护盾吸收数值增强至450%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,100,401103,10000,0,0,0,0,a40110401,401104,3333,Skill/4011_final,0,0,0,0,0,0,0,0,0,0,4444,0
40110402,身强力壮,神术,2,3,物理技能,61,0,格伦获得一个持续[1]10[0]秒的护盾，该护盾最多吸收[1]350%[0]攻击力伤害,自然庇护！护盾吸收数值增强至400%攻击力,自然庇护！护盾吸收数值增强至450%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,100,401104,10000,0,0,0,0,a40110402,401104,3333,Skill/4011_final,0,0,0,0,0,0,0,0,0,0,4444,0
40110403,身强力壮,神术,3,3,物理技能,121,0,格伦获得一个持续[1]10[0]秒的护盾，该护盾最多吸收[1]350%[0]攻击力伤害,自然庇护！护盾吸收数值增强至400%攻击力,自然庇护！护盾吸收数值增强至450%攻击力,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,0,100,401105,10000,0,0,0,0,a40110403,401104,3333,Skill/4011_final,0,0,0,0,0,0,0,0,0,0,4444,0
40120001,普攻,物理,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40120001,401200,0,Weapon/Weapon_4012,0,0,0,0,0,0,0,0,0,0,0,0
40120101,藤蔓缠绕,神术,1,4,物理技能,11,0,诺伊德召唤藤蔓随机缠绕[1]1[0]名敌人，造成[1]70％[0]攻击力的伤害.被缠绕的敌人不能移动和攻击并且无法闪避，并受到[1]10%[0]攻击力的持续伤害，持续[1]7[0]秒,缠绕的伤害增强至80％攻击力,藤蔓生长！藤蔓缠绕现在可以缠绕2名敌人,藤蔓生长！藤蔓缠绕现在可以缠绕3名敌人,1001,-3000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401201,10000,401204,10000,0,0,a40120101,401201,0,Skill/4012_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40120102,藤蔓缠绕,神术,2,4,物理技能,21,0,诺伊德召唤藤蔓随机缠绕[1]1[0]名敌人，造成[1]70％[0]攻击力的伤害.被缠绕的敌人不能移动和攻击并且无法闪避，并受到[1]10%[0]攻击力的持续伤害，持续[1]7[0]秒,缠绕的伤害增强至80％攻击力,藤蔓生长！藤蔓缠绕现在可以缠绕2名敌人,藤蔓生长！藤蔓缠绕现在可以缠绕3名敌人,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401201,10000,401204,10000,0,0,a40120102,401201,0,Skill/4012_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40120103,藤蔓缠绕,神术,3,4,物理技能,81,0,诺伊德召唤藤蔓随机缠绕[1]1[0]名敌人，造成[1]70％[0]攻击力的伤害.被缠绕的敌人不能移动和攻击并且无法闪避，并受到[1]10%[0]攻击力的持续伤害，持续[1]7[0]秒,缠绕的伤害增强至80％攻击力,藤蔓生长！藤蔓缠绕现在可以缠绕2名敌人,藤蔓生长！藤蔓缠绕现在可以缠绕3名敌人,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401201,10000,401204,10000,0,0,a40120103,401201,0,Skill/4012_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40120104,藤蔓缠绕,神术,4,4,物理技能,141,0,诺伊德召唤藤蔓随机缠绕[1]1[0]名敌人，造成[1]70％[0]攻击力的伤害.被缠绕的敌人不能移动和攻击并且无法闪避，并受到[1]10%[0]攻击力的持续伤害，持续[1]7[0]秒,缠绕的伤害增强至80％攻击力,藤蔓生长！藤蔓缠绕现在可以缠绕2名敌人,藤蔓生长！藤蔓缠绕现在可以缠绕3名敌人,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401201,10000,401204,10000,0,0,a40120104,401201,0,Skill/4012_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40120201,尖刺护盾,被动,1,2,物理技能,41,0,诺伊德为一名友军施加尖刺护盾，使其受到伤害时会反弹[1]80％[0]攻击力的伤害，,尖刺护盾的反弹伤害数值增强至120%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401202,10000,0,0,0,0,a40120201,401202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40120202,尖刺护盾,被动,2,2,物理技能,101,0,诺伊德为一名友军施加尖刺护盾，使其受到伤害时会反弹[1]80％[0]攻击力的伤害，,尖刺护盾的反弹伤害数值增强至120%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,100,401203,10000,0,0,0,0,a40120202,401202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40120401,雷罚,神术,1,3,物理技能,1,0,诺伊德召唤五道闪电随机攻击敌人，每道闪电造成[1]150%[0]攻击力的伤害,雷霆之怒！召唤的闪电增加至8道,连环闪电！每道闪电的伤害，比上一道增强10%攻击力,0,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a40120401,401204,3333,Skill/4012_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
40120402,雷罚,神术,2,3,物理技能,61,0,诺伊德召唤五道闪电随机攻击敌人，每道闪电造成[1]150%[0]攻击力的伤害,雷霆之怒！召唤的闪电增加至8道,连环闪电！每道闪电的伤害，比上一道增强10%攻击力,0,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a40120402,401204,3333,Skill/4012_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
40120403,雷罚,神术,3,3,物理技能,121,0,诺伊德召唤五道闪电随机攻击敌人，每道闪电造成[1]150%[0]攻击力的伤害,雷霆之怒！召唤的闪电增加至8道,连环闪电！每道闪电的伤害，比上一道增强10%攻击力,0,1001,5000,0,0,0,0,0,0,0,0,3,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,a40120403,401204,3333,Skill/4012_final,0,Hero/VO_final_male,0,0,0,0,0,0,0,0,0,0
40130001,普攻,物理,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40130001,401300,0,Weapon/Weapon_4013,0,0,0,0,0,0,0,0,0,0,4444,0
40130101,地刺,神术,1,1,魔法技能,11,0,雷德在目标脚下召唤荆棘刺，附带减速效果造成[1]130％[0]攻击力的范围伤害,0,0,0,1001,3000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,40,0,1,100,401301,10000,0,0,0,0,a40130101,401301,0,Skill/4013_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40130401,爆炸,神术,1,1,魔法技能,1,0,雷德投掷出爆炸果实，对目标及其周围造成[1]115%[0]攻击力伤害，并受到持续伤害,0,0,0,1001,1500,0,0,0,0,0,0,0,0,4,0,300,0,480,0,40,0,1,0,401302,10000,0,0,0,0,a40130401,401304,3333,Skill/4013_final,0,0,0,0,0,0,0,0,0,0,0,0
40140001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,80,0,0,0,1,100,0,0,0,0,0,0,a40140001,401400,0,Weapon/Weapon_4014,0,Skill/VO_4014_final,0,0,0,0,0,0,0,0,0,0
40140101,猛刺,神术,1,1,物理技能,11,0,维克露尔对前方快速刺击三次造成[1]120％[0]攻击的伤害,0,0,0,1001,2000,0,0,0,0,0,0,0,0,3,0,300,0,80,0,80,30,1,100,0,0,0,0,0,0,a40140101,401401,0,Skill/4014_skill01,0,0,0,0,0,0,0,0,0,0,0,0
40140401,穿刺击,神术,1,1,物理技能,1,0,维克露尔挑起对目标范围内的敌人造成[1]190%[0]攻击力伤害,0,0,0,1001,9000,0,0,0,0,0,0,0,0,3,0,300,0,80,0,80,0,1,0,0,0,0,0,0,0,a40140401,401404,3333,Skill/4014_final,0,0,0,0,0,0,0,0,0,0,4444,0
40150001,普攻,物理,1,1,魔法技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40150001,401500,0,Weapon/Weapon_4015,0,0,0,0,0,0,0,0,0,0,0,0
40150101,驯鹿祝福,物理,1,4,被动触发技能,11,10000,每[1]10[0]秒一次，使己方随机一名队友提升[1]2%[0]的攻击力和防御力，若场上有圣诞老人则该技能优先对其施放，并且效果提升至[1]4%[0]，该效果持续[1]20[0]秒,提升的攻击力防御力效果提升至4%，若目标为圣诞老人则该效果提升至6%.,技能释放时还将随机对一名敌人造成2秒的昏迷效果,该技能冷却时间降低至8秒,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p40150101,401501,0,0,0,0,0,0,0,0,0,0,0,0,4444,0
40150102,驯鹿祝福,物理,2,4,被动触发技能,21,10000,每[1]10[0]秒一次，使己方随机一名队友提升[1]2%[0]的攻击力和防御力，若场上有圣诞老人则该技能优先对其施放，并且效果提升至[1]4%[0]，该效果持续[1]20[0]秒,提升的攻击力防御力效果提升至4%，若目标为圣诞老人则该效果提升至6%.,技能释放时还将随机对一名敌人造成2秒的昏迷效果,该技能冷却时间降低至8秒,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p40150102,401501,0,0,0,0,0,0,0,0,0,0,0,0,4444,0
40150103,驯鹿祝福,物理,3,4,被动触发技能,101,10000,每[1]10[0]秒一次，使己方随机一名队友提升[1]2%[0]的攻击力和防御力，若场上有圣诞老人则该技能优先对其施放，并且效果提升至[1]4%[0]，该效果持续[1]20[0]秒,提升的攻击力防御力效果提升至4%，若目标为圣诞老人则该效果提升至6%.,技能释放时还将随机对一名敌人造成2秒的昏迷效果,该技能冷却时间降低至8秒,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p40150103,401501,0,0,0,0,0,0,0,0,0,0,0,0,4444,0
40150104,驯鹿祝福,物理,4,4,被动触发技能,181,8000,每[1]10[0]秒一次，使己方随机一名队友提升[1]2%[0]的攻击力和防御力，若场上有圣诞老人则该技能优先对其施放，并且效果提升至[1]4%[0]，该效果持续[1]20[0]秒,提升的攻击力防御力效果提升至4%，若目标为圣诞老人则该效果提升至6%.,技能释放时还将随机对一名敌人造成2秒的昏迷效果,该技能冷却时间降低至8秒,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,0,0,0,0,0,0,0,0,p40150104,401501,0,0,0,0,0,0,0,0,0,0,0,0,4444,0
40150201,快乐冰场,物理,1,3,魔法技能,41,0,在目标脚下制造一个圆形的冰面，在上面的敌方单位降低[1]20%[0]急速，并每秒受到自身[1]25%[0]攻击力的伤害，持续时间[1]5[0]秒,降低急速效果提升至30%,每秒伤害提升至30%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,401504,10000,0,0,0,0,a40150201,401502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40150202,快乐冰场,物理,2,3,魔法技能,121,0,在目标脚下制造一个圆形的冰面，在上面的敌方单位降低[1]20%[0]急速，并每秒受到自身[1]25%[0]攻击力的伤害，持续时间[1]5[0]秒,降低急速效果提升至30%,每秒伤害提升至30%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,401505,10000,0,0,0,0,a40150202,401502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40150203,快乐冰场,物理,3,3,魔法技能,201,0,在目标脚下制造一个圆形的冰面，在上面的敌方单位降低[1]20%[0]急速，并每秒受到自身[1]25%[0]攻击力的伤害，持续时间[1]5[0]秒,降低急速效果提升至30%,每秒伤害提升至30%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,401505,10000,0,0,0,0,a40150203,401502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40150301,节日辉光,物理,1,3,魔法技能,61,0,治疗一名生命值最低的友军为其恢复[1]80%[0]攻击力的生命值,额外恢复100点能量,恢复的生命值提升至攻击力的90%，并额外恢复150点能量.,0,1001,-2000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40150301,401503,0,Skill/4015_skill03,0,0,0,0,0,0,0,0,0,0,0,0
40150302,节日辉光,物理,2,3,魔法技能,141,0,治疗一名生命值最低的友军为其恢复[1]80%[0]攻击力的生命值,额外恢复100点能量,恢复的生命值提升至攻击力的90%，并额外恢复150点能量.,0,1001,-2000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40150302,401503,0,Skill/4015_skill03,0,0,0,0,0,0,0,0,0,0,0,0
40150303,节日辉光,物理,3,3,魔法技能,221,0,治疗一名生命值最低的友军为其恢复[1]80%[0]攻击力的生命值,额外恢复100点能量,恢复的生命值提升至攻击力的90%，并额外恢复150点能量.,0,1001,-1000,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,100,0,0,0,0,0,0,a40150303,401503,0,Skill/4015_skill03,0,0,0,0,0,0,0,0,0,0,0,0
40150401,驯鹿庇护,物理,1,3,魔法技能,1,0,附身在攻击力最高的队友身上，提升队友属性数值为自身属性的[1]70%[0]，若场上有圣诞老人则该技能优先对其施放，并且附加属性提升至[1]90%[0]，期间获得一个吸收自身攻击力[1]300%[0]的护盾，持续[1]15[0]秒.附身一直持续到护盾结束.,额外为最虚弱的队友添加一个自身攻击200%的护盾,附身的属性提升至90%，若附身在圣诞老人上则提升至110%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,401509,10000,0,0,0,0,a40150401,401504,3333,Skill/4015_final,0,Skill/VO_4015_final,0,0,0,0,0,0,0,0,0,0
40150402,驯鹿庇护,物理,2,3,魔法技能,81,0,附身在攻击力最高的队友身上，提升队友属性数值为自身属性的[1]70%[0]，若场上有圣诞老人则该技能优先对其施放，并且附加属性提升至[1]90%[0]，期间获得一个吸收自身攻击力[1]300%[0]的护盾，持续[1]15[0]秒.附身一直持续到护盾结束.,额外为最虚弱的队友添加一个自身攻击200%的护盾,附身的属性提升至90%，若附身在圣诞老人上则提升至110%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,401509,10000,401510,10000,0,0,a40150402,401504,3333,Skill/4015_final,0,Skill/VO_4015_final,0,0,0,0,0,0,0,0,0,0
40150403,驯鹿庇护,物理,3,3,魔法技能,161,0,附身在攻击力最高的队友身上，提升队友属性数值为自身属性的[1]70%[0]，若场上有圣诞老人则该技能优先对其施放，并且附加属性提升至[1]90%[0]，期间获得一个吸收自身攻击力[1]300%[0]的护盾，持续[1]15[0]秒.附身一直持续到护盾结束.,额外为最虚弱的队友添加一个自身攻击200%的护盾,附身的属性提升至90%，若附身在圣诞老人上则提升至110%,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,480,0,0,0,1,0,401509,10000,401510,10000,0,0,a40150403,401504,3333,Skill/4015_final,0,Skill/VO_4015_final,0,0,0,0,0,0,0,0,0,0
40150404,驯鹿庇护,物理,3,3,被动触发技能,1,0,附身在攻击力最高的队友身上，提升队友属性数值为自身属性的[1]70%[0]，若场上有圣诞老人则该技能优先对其施放，并且附加属性提升至[1]90%[0]，期间获得一个吸收自身攻击力[1]300%[0]的护盾，持续[1]15[0]秒.附身一直持续到护盾结束.,额外为最虚弱的队友添加一个自身攻击200%的护盾,附身的属性提升至90%，若附身在圣诞老人上则提升至110%,0,34,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,p40150404,401504,3333,Skill/4015_final,0,Skill/VO_4015_final,0,0,0,0,0,0,0,0,0,0
40150405,驯鹿庇护,物理,3,3,被动触发技能,1,0,附身在攻击力最高的队友身上，提升队友属性数值为自身属性的[1]70%[0]，若场上有圣诞老人则该技能优先对其施放，并且附加属性提升至[1]90%[0]，期间获得一个吸收自身攻击力[1]300%[0]的护盾，持续[1]15[0]秒.附身一直持续到护盾结束.,额外为最虚弱的队友添加一个自身攻击200%的护盾,附身的属性提升至90%，若附身在圣诞老人上则提升至110%,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,480,0,0,0,1,0,0,0,0,0,0,0,p40150405,401504,3333,Skill/4015_final,0,Skill/VO_4015_final,0,0,0,0,0,0,0,0,0,0
50010001,普攻,物理,1,1,物理技能,1,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,0,0,0,0,0,0,a50010001,500100,0,Weapon/Weapon_5001,0,0,0,0,0,0,0,0,0,0,0,0
50010101,神罚,魔法,1,4,物理技能,11,0,迎接神罚！战斗开始时莱尔对处于对称位置的敌人发起进攻造成[1]280％[0]攻击力的伤害，攻击后会停留在该目标旁目标不会因为这次伤害恢复能量,审判之力！神罚的伤害增强至290％攻击力,神罚禁锢！被神罚击中的敌人在后续5秒内不会因为被攻击而恢复能量,审判之力！神罚的伤害增强至310％攻击力,1001,18000,6,8000,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,100,500101,10000,500108,10000,0,0,a50010101,500101,0,Skill/5001_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
50010102,神罚,魔法,2,4,物理技能,21,0,迎接神罚！战斗开始时莱尔对处于对称位置的敌人发起进攻造成[1]280％[0]攻击力的伤害，攻击后会停留在该目标旁目标不会因为这次伤害恢复能量,审判之力！神罚的伤害增强至290％攻击力,神罚禁锢！被神罚击中的敌人在后续5秒内不会因为被攻击而恢复能量,审判之力！神罚的伤害增强至310％攻击力,1001,19000,6,8000,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,100,500101,10000,500108,10000,0,0,a50010102,500101,0,Skill/5001_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
50010103,神罚,魔法,3,4,物理技能,101,0,迎接神罚！战斗开始时莱尔对处于对称位置的敌人发起进攻造成[1]280％[0]攻击力的伤害，攻击后会停留在该目标旁目标不会因为这次伤害恢复能量,审判之力！神罚的伤害增强至290％攻击力,神罚禁锢！被神罚击中的敌人在后续5秒内不会因为被攻击而恢复能量,审判之力！神罚的伤害增强至310％攻击力,1001,19000,6,8000,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,100,500102,10000,500108,10000,0,0,a50010103,500101,0,Skill/5001_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
50010104,神罚,魔法,4,4,物理技能,181,0,迎接神罚！战斗开始时莱尔对处于对称位置的敌人发起进攻造成[1]280％[0]攻击力的伤害，攻击后会停留在该目标旁目标不会因为这次伤害恢复能量,审判之力！神罚的伤害增强至290％攻击力,神罚禁锢！被神罚击中的敌人在后续5秒内不会因为被攻击而恢复能量,审判之力！神罚的伤害增强至310％攻击力,1001,21000,6,8000,0,0,0,0,0,0,3,0,300,0,1000,0,0,0,1,100,500102,10000,500108,10000,0,0,a50010104,500101,0,Skill/5001_skill01,0,0,0,0,0,0,0,0,0,0,4444,0
50010201,圣光连击,被动,1,3,物理技能,41,0,闪耀光辉！莱尔对目标进行多段攻击，最后一击造成[1]150％[0]攻击力的伤害并附带[1]2[0]秒昏迷效果,眩光冲击！圣光连击的昏迷效果持续时间增强至3秒,利刃强化！圣光连击的最后一击伤害增强至170％攻击力,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,500103,10000,0,0,0,0,a50010201,500102,0,Skill/5001_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
50010202,圣光连击,被动,2,3,物理技能,121,0,闪耀光辉！莱尔对目标进行多段攻击，最后一击造成[1]150％[0]攻击力的伤害并附带[1]2[0]秒昏迷效果,眩光冲击！圣光连击的昏迷效果持续时间增强至3秒,利刃强化！圣光连击的最后一击伤害增强至170％攻击力,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,500104,10000,0,0,0,0,a50010202,500102,0,Skill/5001_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
50010203,圣光连击,被动,3,3,物理技能,201,0,闪耀光辉！莱尔对目标进行多段攻击，最后一击造成[1]150％[0]攻击力的伤害并附带[1]2[0]秒昏迷效果,眩光冲击！圣光连击的昏迷效果持续时间增强至3秒,利刃强化！圣光连击的最后一击伤害增强至170％攻击力,0,1001,10000,0,0,0,0,0,0,0,0,3,0,300,0,70,0,0,0,1,100,500104,10000,0,0,0,0,a50010203,500102,0,Skill/5001_skill02,0,0,0,0,0,0,0,0,0,0,4444,0
50010301,团结之力,被动,1,3,被动触发技能,61,0,凝聚意志！战斗中，每名存活的友军使自己获得[1]8％[0]的伤害减免,凝聚力量！每名存活友军还将使自己获得3％的攻击力增强,凝聚力量！每名存活友军还将使自己获得4％的攻击力增强,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,500105,10000,0,0,0,0,p50010301,500103,0,Skill/5001_skill03,0,0,0,0,0,0,0,0,0,0,0,0
50010302,团结之力,被动,2,3,被动触发技能,141,0,凝聚意志！战斗中，每名存活的友军使自己获得[1]8％[0]的伤害减免,凝聚力量！每名存活友军还将使自己获得3％的攻击力增强,凝聚力量！每名存活友军还将使自己获得4％的攻击力增强,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,500106,10000,0,0,0,0,p50010302,500103,0,Skill/5001_skill03,0,0,0,0,0,0,0,0,0,0,0,0
50010303,团结之力,被动,3,3,被动触发技能,221,0,凝聚意志！战斗中，每名存活的友军使自己获得[1]8％[0]的伤害减免,凝聚力量！每名存活友军还将使自己获得3％的攻击力增强,凝聚力量！每名存活友军还将使自己获得4％的攻击力增强,0,21,1,0,0,0,0,0,0,0,0,2,0,300,0,0,0,0,0,0,0,500107,10000,0,0,0,0,p50010303,500103,0,Skill/5001_skill03,0,0,0,0,0,0,0,0,0,0,0,0
50010401,光刃冲击,魔法,1,3,物理技能,1,0,终结！莱尔光速的对战场造成[1]3[0]次冲击，每次冲击对经过的敌人造成[1]160%[0]攻击力的伤害，最后一次冲击必定暴击,多重审判！被2次冲击命中的敌人，会受到50%额外伤害,最后的审判！光刃冲击的伤害增强至190%攻击力,0,1001,6000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,0,0,0,0,0,0,0,a50010401,500104,3333,Skill/5001_final,0,Skill/VO_5001_final,0,0,0,0,0,0,0,0,0,0
50010402,光刃冲击,魔法,2,3,物理技能,81,0,终结！莱尔光速的对战场造成[1]3[0]次冲击，每次冲击对经过的敌人造成[1]160%[0]攻击力的伤害，最后一次冲击必定暴击,多重审判！被2次冲击命中的敌人，会受到50%额外伤害,最后的审判！光刃冲击的伤害增强至190%攻击力,0,1001,6000,0,0,0,0,0,0,0,0,3,0,300,0,100,0,0,0,1,0,0,0,0,0,0,0,a50010402,500104,3333,Skill/5001_final,0,Skill/VO_5001_final,0,0,0,0,0,0,0,0,0,0
