id,mapid,line,row,numberofplies,difficulty,isshow,element,name,limit_param,upper_param,limit_Robot,minimum_limit,limit_min,upper_min,limitrobot_min,minimum_min,param1,param2,select1,select2,select3,select4,cart_lv,cart_quality,showprize,showprizenum,treasure_item1,treasure_num1,treasure_item2,treasure_num2,treasure_item3,treasure_num3,prize1,num1,prize2,num2,prize3,num3,prize4,num4,prize5,num5,lottery1,lottery2,lottery3,brave_item,brave_num,intr,intr2,relique_p1,relique_p2,relique_p3,first_robot_quality,first_robot_lv,first_robot_group,vshop_p1,vshop_p2,vshop_p3,vshop_p4
110020752,2,7,5,2,1,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
110020822,2,8,2,2,1,0,2,普通怪,8300,8900,5800,6800,5800,6400,4800,4800,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,185,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|1|2|1|1,22|22|22|22|22,21|11|22|13|13,2,0,0,8
110020842,2,8,4,2,1,0,3,精英怪,10400,11200,7900,8900,7900,8700,6900,6900,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,185,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|1|2|1|1,22|22|22|22|22,21|11|22|13|13,0,1,0,9
110020912,2,9,1,2,1,0,2,普通怪,8900,9500,6400,7400,6400,7000,5400,5400,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,190,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|1|2|1|1,22|22|22|22|22,21|11|22|13|13,2,0,0,8
110020932,2,9,3,2,1,1,6,号令火炬,0,0,0,0,0,0,0,0,0,0,1,1|2,1|3,1|4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,点燃火炬，召唤一名英雄协助你完成本次冒险,点燃火炬，召唤一名英雄协助你完成本次冒险,0,0,0,0,0,0,0,0,0,0
110020952,2,9,5,2,1,0,3,精英怪,11200,12000,8700,9700,8700,9500,7700,7700,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,190,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|1|2|1|1,22|22|22|22|22,21|11|22|13|13,0,1,0,9
110021022,2,10,2,2,1,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
110021042,2,10,4,2,1,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
110021132,2,11,3,2,1,1,4,BOSS,12500,14000,9000,11000,8000,10000,6500,7000,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,200,91000002,100,0,0,0,0,0,0,0,0,0,91000054,250,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,0,10000,2|2|2|2|2,26|26|26|26|26,21|22|23|23|23,0,0,1,19
110021232,2,12,3,2,1,1,11,奖励,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110020133,2,1,3,3,1,0,1,起点,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110020223,2,2,2,3,1,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
110020243,2,2,4,3,1,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
110020313,2,3,1,3,1,0,2,普通怪,8900,9700,6400,7400,5900,6700,4900,4900,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,210,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|1|2|1|1,22|22|22|22|22,11|11|11|13|13,2,0,0,8
110020333,2,3,3,3,1,0,2,普通怪,8900,9700,6400,7400,5900,6700,4900,4900,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,210,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|1|2|1|1,22|22|22|22|22,11|11|11|13|13,2,0,0,8
110020353,2,3,5,3,1,0,3,精英怪,11200,12000,8700,9700,8200,9000,7200,7200,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,210,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,26|26|26|26|26,11|11|11|13|13,0,1,0,9
110020423,2,4,2,3,1,1,5,地牢商人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,走过路过不要错过,走过路过不要错过,0,0,0,0,0,0,0,0,0,0
110020443,2,4,4,3,1,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
110020513,2,5,1,3,1,0,3,精英怪,12000,12800,9500,10500,9000,9800,8000,8000,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,30|30|30|30|30,21|22|23|23|23,0,1,0,9
110020533,2,5,3,3,1,0,3,精英怪,12000,12800,9500,10500,9000,9800,8000,8000,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,30|30|30|30|30,21|22|23|23|23,0,1,0,9
110020553,2,5,5,3,1,0,2,普通怪,9700,10500,7200,8200,6700,7500,5700,5700,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|2|2|2|2,26|26|26|26|26,21|22|23|23|23,2,0,0,8
110020623,2,6,2,3,1,0,2,普通怪,10500,11300,8000,9000,7500,8300,6500,6500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,225,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|2|2|2|2,27|27|27|27|27,21|22|23|23|23,2,0,0,8
110020643,2,6,4,3,1,0,3,精英怪,12800,13600,10300,11300,9800,10600,8800,8800,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,225,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,31|31|31|31|31,21|22|23|23|23,0,1,0,9
110020713,2,7,1,3,1,0,3,精英怪,13600,14400,11100,12100,10600,11400,9600,9600,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
110020733,2,7,3,3,1,0,3,精英怪,13600,14400,11100,12100,10600,11400,9600,9600,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
110020753,2,7,5,3,1,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
110020823,2,8,2,3,1,0,3,精英怪,14400,15200,11900,12900,11400,12200,10400,10400,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,235,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
110020843,2,8,4,3,1,1,6,号令火炬,0,0,0,0,0,0,0,0,0,0,1,1|2,1|3,1|4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,点燃火炬，召唤一名英雄协助你完成本次冒险,点燃火炬，召唤一名英雄协助你完成本次冒险,0,0,0,0,0,0,0,0,0,0
110020913,2,9,1,3,1,0,3,精英怪,15200,16000,12700,13700,12200,13000,11200,11200,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
110020933,2,9,3,3,1,0,3,精英怪,15200,16000,12700,13700,12200,13000,11200,11200,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
110020953,2,9,5,3,1,0,3,精英怪,15200,16000,12700,13700,12200,13000,11200,11200,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
110021023,2,10,2,3,1,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
110021043,2,10,4,3,1,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
110021133,2,11,3,3,1,1,4,BOSS,16500,19000,13000,15000,12500,14000,11000,11500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,250,91000002,200,0,0,0,0,0,0,0,0,0,91000054,50,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,0,0,2|2|2|2|2,41|41|41|40|40,21|22|23|23|23,0,0,1,19
110021233,2,12,3,3,1,1,11,奖励,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210020133,2,1,3,3,2,0,1,起点,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210020223,2,2,2,3,2,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
210020243,2,2,4,3,2,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
210020313,2,3,1,3,2,1,9,试炼火炬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,点燃火炬，接受强大的英雄试炼。完成试炼，他将会加入您的队伍协助你完成地牢探索。,点燃火炬，接受强大的英雄试炼。完成试炼，他将会加入您的队伍协助你完成地牢探索。,0,0,0,0,0,0,0,0,0,0
210020333,2,3,3,3,2,0,3,精英怪,13500,14500,11000,12000,9500,10500,8500,8500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,210,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,26|26|26|26|26,11|11|11|13|13,0,1,0,9
210020353,2,3,5,3,2,0,3,精英怪,13500,14500,11000,12000,9500,10500,8500,8500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,210,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,26|26|26|26|26,11|11|11|13|13,0,1,0,9
210020423,2,4,2,3,2,1,5,地牢商人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,走过路过不要错过,走过路过不要错过,0,0,0,0,0,0,0,0,0,0
210020443,2,4,4,3,2,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
210020513,2,5,1,3,2,0,3,精英怪,15500,16500,13000,14000,11500,12500,10500,10500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,30|30|30|30|30,21|22|23|23|23,0,1,0,9
210020533,2,5,3,3,2,0,3,精英怪,15500,16500,13000,14000,11500,12500,10500,10500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,30|30|30|30|30,21|22|23|23|23,0,1,0,9
210020553,2,5,5,3,2,0,2,普通怪,12900,13700,10400,11400,8900,9700,7900,7900,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,220,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|2|2|2|2,26|26|26|26|26,21|22|23|23|23,2,0,0,8
210020623,2,6,2,3,2,0,2,普通怪,13700,14500,11200,12200,9700,10500,8700,8700,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,225,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,9000,1000,0,2|2|2|2|2,27|27|27|27|27,21|22|23|23|23,2,0,0,8
210020643,2,6,4,3,2,0,3,精英怪,16500,17500,14000,15000,12500,13500,11500,11500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,225,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,31|31|31|31|31,21|22|23|23|23,0,1,0,9
210020713,2,7,1,3,2,0,3,精英怪,17500,18500,15000,16000,13500,14500,12500,12500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
210020733,2,7,3,3,2,0,3,精英怪,17500,18500,15000,16000,13500,14500,12500,12500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
210020753,2,7,5,3,2,0,3,精英怪,17500,18500,15000,16000,13500,14500,12500,12500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
210020823,2,8,2,3,2,1,10,秘宝守卫,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,91000051,3000,91000050,10000,91000025,3000,0,0,0,0,0,0,0,0,0,0,81001,0,0,0,0,唯一的一次机会，击败守卫获得宝藏！,唯一的一次机会，击败守卫获得宝藏！,0,0,0,0,0,0,0,0,0,0
210020843,2,8,4,3,2,0,3,精英怪,18500,19500,16000,17000,14500,15500,13500,13500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,235,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,35|35|35|35|35,21|22|23|23|23,0,1,0,9
210020913,2,9,1,3,2,0,3,精英怪,19500,20500,17000,18000,15500,16500,14500,14500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
210020933,2,9,3,3,2,0,3,精英怪,19500,20500,17000,18000,15500,16500,14500,14500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
210020953,2,9,5,3,2,0,3,精英怪,19500,20500,17000,18000,15500,16500,14500,14500,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,240,0,0,0,0,0,0,0,0,0,0,0,0,0,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,8000,2000,2|2|2|2|2,37|37|37|37|37,21|22|23|23|23,0,1,0,9
210021023,2,10,2,3,2,1,8,神使,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神使降临能祝福战败的英雄。随机使一名战败的英雄重生，并回复一半能量。如果无人战败，那么血量最低的英雄获得此恢复。,随机复活一名已经阵亡的英雄，并回复一半能量。如果无人阵亡，那么血量最低的英雄获得此回复。,0,0,0,0,0,0,0,0,0,0
210021043,2,10,4,3,2,1,7,复苏清泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,流动的清泉如同流动的生命，品尝甘甜的泉水能使疲惫的人获得活力。使所有未战败的英雄回复50%的生命。,流动的清泉，能让存活英雄恢复50%生命。,0,0,0,0,0,0,0,0,0,0
210021133,2,11,3,3,2,1,4,BOSS,21000,23500,17500,19500,16000,18500,14500,15000,0,0,0,0,0,0,0,0,70000001,1,0,0,0,0,0,0,91000051,250,91000002,200,0,0,0,0,0,0,0,0,0,91000054,100,战胜我，你就可以拿到数不尽的宝物,战胜我，你就可以拿到数不尽的宝物,0,0,0,2|2|2|2|2,41|41|41|40|40,21|22|23|23|23,0,0,1,19
210021233,2,12,3,3,2,1,11,奖励,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
