id,type,txt,level,item_id,item_num,open_skill1,open_skill2,open_skill3,value1,num1,increase1,value2,num2,increase2,value3,num3,increase3,value4,num4,increase4,value5,num5,increase5,value6,num6,increase6,value7,num7,increase7,value8,num8,increase8,value9,num9,increase9
43000084,43,法师-远古智慧,84,91000056,3700,94002106,94002205,94002305,1,342080,0,2,26418,0,3,3507,0,501,1470,0,502,2060,0,503,1440,0,6,900,0,20,50,0,99,168000,2000
43000085,43,法师-远古智慧,85,91000056,3750,94002106,94002206,94002305,1,342080,13890,2,26418,1072,3,3507,123,501,1470,0,502,2060,0,503,1440,60,6,900,0,20,50,0,99,170000,2000
43000086,43,法师-远古智慧,86,91000056,3800,94002106,94002206,94002305,1,355970,0,2,27490,0,3,3630,0,501,1470,70,502,2060,100,503,1500,0,6,900,0,20,50,0,99,172000,2000
43000087,43,法师-远古智慧,87,91000056,3850,94002106,94002206,94002305,1,355970,14162,2,27490,1093,3,3630,128,501,1540,0,502,2160,0,503,1500,0,6,900,0,20,50,0,99,174000,2000
43000088,43,法师-远古智慧,88,91000056,3900,94002106,94002206,94002305,1,370132,14434,2,28583,1114,3,3758,131,501,1540,0,502,2160,0,503,1500,0,6,900,0,20,50,0,99,176000,2000
43000089,43,法师-远古智慧,89,91000056,3950,94002106,94002206,94002305,1,384566,0,2,29697,0,3,3889,0,501,1540,0,502,2160,0,503,1500,60,6,900,0,20,50,0,99,178000,2000
43000090,43,法师-远古智慧,90,91000056,4000,94002107,94002206,94002305,1,384566,14707,2,29697,1135,3,3889,129,501,1540,0,502,2160,0,503,1560,0,6,900,0,20,50,0,99,180000,2000
43000091,43,法师-远古智慧,91,91000056,4050,94002107,94002206,94002305,1,399273,0,2,30832,0,3,4018,0,501,1540,70,502,2160,100,503,1560,0,6,900,100,20,50,0,99,182000,2000
43000092,43,法师-远古智慧,92,91000056,4100,94002107,94002206,94002305,1,399273,14979,2,30832,1156,3,4018,134,501,1610,0,502,2260,0,503,1560,0,6,1000,0,20,50,0,99,184000,2000
43000093,43,法师-远古智慧,93,91000056,4150,94002107,94002206,94002305,1,414252,15251,2,31988,1177,3,4152,137,501,1610,0,502,2260,0,503,1560,60,6,1000,0,20,50,0,99,186000,2000
43000094,43,法师-远古智慧,94,91000056,4200,94002107,94002206,94002305,1,429503,0,2,33165,0,3,4289,0,501,1610,0,502,2260,0,503,1620,0,6,1000,0,20,50,0,99,188000,2000
43000095,43,法师-远古智慧,95,91000056,4250,94002107,94002207,94002305,1,429503,15524,2,33165,1198,3,4289,135,501,1610,0,502,2260,0,503,1620,0,6,1000,0,20,50,0,99,190000,2000
43000096,43,法师-远古智慧,96,91000056,4300,94002107,94002207,94002305,1,445027,0,2,34363,0,3,4424,0,501,1610,70,502,2260,100,503,1620,0,6,1000,0,20,50,0,99,192000,2000
43000097,43,法师-远古智慧,97,91000056,4350,94002107,94002207,94002305,1,445027,15796,2,34363,1219,3,4424,140,501,1680,0,502,2360,0,503,1620,60,6,1000,0,20,50,0,99,194000,2000
43000098,43,法师-远古智慧,98,91000056,4400,94002107,94002207,94002305,1,460823,16068,2,35582,1240,3,4564,143,501,1680,0,502,2360,0,503,1680,0,6,1000,0,20,50,0,99,196000,2000
43000099,43,法师-远古智慧,99,91000056,4450,94002107,94002207,94002305,1,476891,0,2,36822,0,3,4707,0,501,1680,0,502,2360,0,503,1680,0,6,1000,0,20,50,0,99,198000,2000
43000100,43,法师-远古智慧,100,91000056,4500,94002107,94002207,94002306,1,476891,0,2,36822,0,3,4707,0,501,1680,0,502,2360,0,503,1680,0,6,1000,0,20,50,0,99,200000,2000
44000000,44,游侠-迅捷如风,0,91000056,50,0,0,0,1,0,503,2,0,44,3,0,7,501,0,0,502,0,0,503,0,0,19,0,0,20,0,0,99,0,2000
44000001,44,游侠-迅捷如风,1,91000056,60,0,0,0,1,503,0,2,44,0,3,7,0,501,0,70,502,0,90,503,0,70,19,0,50,20,0,50,99,2000,2000
44000002,44,游侠-迅捷如风,2,91000056,70,0,0,0,1,503,754,2,44,67,3,7,11,501,70,0,502,90,0,503,70,0,19,50,0,20,50,0,99,4000,2000
44000003,44,游侠-迅捷如风,3,91000056,80,0,0,0,1,1257,0,2,111,0,3,18,0,501,70,70,502,90,90,503,70,70,19,50,0,20,50,0,99,6000,2000
44000004,44,游侠-迅捷如风,4,91000056,100,0,0,0,1,1257,0,2,111,0,3,18,0,501,140,0,502,180,0,503,140,0,19,50,0,20,50,0,99,8000,2000
44000005,44,游侠-迅捷如风,5,91000056,120,94005101,0,0,1,1257,1005,2,111,88,3,18,15,501,140,0,502,180,0,503,140,0,19,50,0,20,50,0,99,10000,2000
44000006,44,游侠-迅捷如风,6,91000056,140,94005101,0,0,1,2262,0,2,199,0,3,33,0,501,140,70,502,180,90,503,140,70,19,50,0,20,50,0,99,12000,2000
44000007,44,游侠-迅捷如风,7,91000056,160,94005101,0,0,1,2262,1256,2,199,111,3,33,18,501,210,0,502,270,0,503,210,0,19,50,0,20,50,0,99,14000,2000
44000008,44,游侠-迅捷如风,8,91000056,180,94005101,0,0,1,3518,0,2,310,0,3,51,0,501,210,70,502,270,90,503,210,70,19,50,0,20,50,0,99,16000,2000
44000009,44,游侠-迅捷如风,9,91000056,200,94005101,0,0,1,3518,0,2,310,0,3,51,0,501,280,0,502,360,0,503,280,0,19,50,0,20,50,0,99,18000,2000
44000010,44,游侠-迅捷如风,10,91000056,220,94005102,0,0,1,3518,1508,2,310,132,3,51,22,501,280,0,502,360,0,503,280,0,19,50,0,20,50,0,99,20000,2000
44000011,44,游侠-迅捷如风,11,91000056,240,94005102,0,0,1,5026,0,2,442,0,3,73,0,501,280,70,502,360,90,503,280,70,19,50,50,20,50,50,99,22000,2000
44000012,44,游侠-迅捷如风,12,91000056,260,94005102,0,0,1,5026,1759,2,442,155,3,73,26,501,350,0,502,450,0,503,350,0,19,100,0,20,100,0,99,24000,2000
44000013,44,游侠-迅捷如风,13,91000056,280,94005102,0,0,1,6785,0,2,597,0,3,99,0,501,350,70,502,450,90,503,350,70,19,100,0,20,100,0,99,26000,2000
44000014,44,游侠-迅捷如风,14,91000056,300,94005102,0,0,1,6785,0,2,597,0,3,99,0,501,420,0,502,540,0,503,420,0,19,100,0,20,100,0,99,28000,2000
44000015,44,游侠-迅捷如风,15,91000056,330,94005102,94005201,0,1,6785,2262,2,597,199,3,99,33,501,420,0,502,540,0,503,420,0,19,100,0,20,100,0,99,30000,2000
44000016,44,游侠-迅捷如风,16,91000056,360,94005102,94005201,0,1,9047,0,2,796,0,3,132,0,501,420,70,502,540,90,503,420,70,19,100,0,20,100,0,99,32000,2000
44000017,44,游侠-迅捷如风,17,91000056,390,94005102,94005201,0,1,9047,2764,2,796,244,3,132,40,501,490,0,502,630,0,503,490,0,19,100,0,20,100,0,99,34000,2000
44000018,44,游侠-迅捷如风,18,91000056,420,94005102,94005201,0,1,11811,0,2,1040,0,3,172,0,501,490,70,502,630,90,503,490,70,19,100,0,20,100,0,99,36000,2000
44000019,44,游侠-迅捷如风,19,91000056,450,94005102,94005201,0,1,11811,0,2,1040,0,3,172,0,501,560,0,502,720,0,503,560,0,19,100,0,20,100,0,99,38000,2000
44000020,44,游侠-迅捷如风,20,91000056,500,94005102,94005202,0,1,11811,3016,2,1040,265,3,172,44,501,560,0,502,720,0,503,560,0,19,100,0,20,100,0,99,40000,2000
44000021,44,游侠-迅捷如风,21,91000056,550,94005102,94005202,0,1,14827,0,2,1305,0,3,216,0,501,560,70,502,720,90,503,560,70,19,100,50,20,100,50,99,42000,2000
44000022,44,游侠-迅捷如风,22,91000056,600,94005102,94005202,0,1,14827,3267,2,1305,288,3,216,48,501,630,0,502,810,0,503,630,0,19,150,0,20,150,0,99,44000,2000
44000023,44,游侠-迅捷如风,23,91000056,650,94005102,94005202,0,1,18094,3518,2,1593,309,3,264,51,501,630,0,502,810,0,503,630,0,19,150,0,20,150,0,99,46000,2000
44000024,44,游侠-迅捷如风,24,91000056,700,94005102,94005202,0,1,21612,0,2,1902,0,3,315,0,501,630,0,502,810,0,503,630,0,19,150,0,20,150,0,99,48000,2000
44000025,44,游侠-迅捷如风,25,91000056,750,94005102,94005202,94005301,1,21612,3770,2,1902,331,3,315,54,501,630,0,502,810,0,503,630,0,19,150,0,20,150,0,99,50000,2000
44000026,44,游侠-迅捷如风,26,91000056,800,94005102,94005202,94005301,1,25382,0,2,2233,0,3,369,0,501,630,70,502,810,90,503,630,70,19,150,0,20,150,0,99,52000,2000
44000027,44,游侠-迅捷如风,27,91000056,850,94005102,94005202,94005301,1,25382,4021,2,2233,354,3,369,58,501,700,0,502,900,0,503,700,0,19,150,0,20,150,0,99,54000,2000
44000028,44,游侠-迅捷如风,28,91000056,900,94005102,94005202,94005301,1,29403,4272,2,2587,375,3,427,61,501,700,0,502,900,0,503,700,0,19,150,0,20,150,0,99,56000,2000
44000029,44,游侠-迅捷如风,29,91000056,950,94005102,94005202,94005301,1,33675,0,2,2962,0,3,488,0,501,700,0,502,900,0,503,700,0,19,150,0,20,150,0,99,58000,2000
44000030,44,游侠-迅捷如风,30,91000056,1000,94005102,94005202,94005302,1,33675,4524,2,2962,397,3,488,64,501,700,0,502,900,0,503,700,0,19,150,0,20,150,0,99,60000,2000
44000031,44,游侠-迅捷如风,31,91000056,1050,94005102,94005202,94005302,1,38199,0,2,3359,0,3,552,0,501,700,70,502,900,90,503,700,70,19,150,50,20,150,50,99,62000,2000
44000032,44,游侠-迅捷如风,32,91000056,1100,94005102,94005202,94005302,1,38199,4775,2,3359,420,3,552,68,501,770,0,502,990,0,503,770,0,19,200,0,20,200,0,99,64000,2000
44000033,44,游侠-迅捷如风,33,91000056,1150,94005102,94005202,94005302,1,42974,5026,2,3779,441,3,620,71,501,770,0,502,990,0,503,770,0,19,200,0,20,200,0,99,66000,2000
44000034,44,游侠-迅捷如风,34,91000056,1200,94005102,94005202,94005302,1,48000,0,2,4220,0,3,691,0,501,770,0,502,990,0,503,770,0,19,200,0,20,200,0,99,68000,2000
44000035,44,游侠-迅捷如风,35,91000056,1250,94005103,94005202,94005302,1,48000,5278,2,4220,463,3,691,74,501,770,0,502,990,0,503,770,0,19,200,0,20,200,0,99,70000,2000
44000036,44,游侠-迅捷如风,36,91000056,1300,94005103,94005202,94005302,1,53278,0,2,4683,0,3,765,0,501,770,70,502,990,90,503,770,70,19,200,0,20,200,0,99,72000,2000
44000037,44,游侠-迅捷如风,37,91000056,1350,94005103,94005202,94005302,1,53278,5529,2,4683,486,3,765,78,501,840,0,502,1080,0,503,840,0,19,200,0,20,200,0,99,74000,2000
44000038,44,游侠-迅捷如风,38,91000056,1400,94005103,94005202,94005302,1,58807,5780,2,5169,507,3,843,81,501,840,0,502,1080,0,503,840,0,19,200,0,20,200,0,99,76000,2000
44000039,44,游侠-迅捷如风,39,91000056,1450,94005103,94005202,94005302,1,64587,0,2,5676,0,3,924,0,501,840,0,502,1080,0,503,840,0,19,200,0,20,200,0,99,78000,2000
44000040,44,游侠-迅捷如风,40,91000056,1500,94005103,94005203,94005302,1,64587,6032,2,5676,529,3,924,84,501,840,0,502,1080,0,503,840,0,19,200,0,20,200,0,99,80000,2000
44000041,44,游侠-迅捷如风,41,91000056,1550,94005103,94005203,94005302,1,70619,0,2,6205,0,3,1008,0,501,840,70,502,1080,90,503,840,70,19,200,50,20,200,50,99,82000,2000
44000042,44,游侠-迅捷如风,42,91000056,1600,94005103,94005203,94005302,1,70619,6283,2,6205,552,3,1008,88,501,910,0,502,1170,0,503,910,0,19,250,0,20,250,0,99,84000,2000
44000043,44,游侠-迅捷如风,43,91000056,1650,94005103,94005203,94005302,1,76902,6534,2,6757,573,3,1096,91,501,910,0,502,1170,0,503,910,0,19,250,0,20,250,0,99,86000,2000
44000044,44,游侠-迅捷如风,44,91000056,1700,94005103,94005203,94005302,1,83436,0,2,7330,0,3,1187,0,501,910,0,502,1170,0,503,910,0,19,250,0,20,250,0,99,88000,2000
44000045,44,游侠-迅捷如风,45,91000056,1750,94005103,94005203,94005303,1,83436,6786,2,7330,595,3,1187,94,501,910,0,502,1170,0,503,910,0,19,250,0,20,250,0,99,90000,2000
44000046,44,游侠-迅捷如风,46,91000056,1800,94005103,94005203,94005303,1,90222,0,2,7925,0,3,1281,0,501,910,70,502,1170,90,503,910,70,19,250,0,20,250,0,99,92000,2000
44000047,44,游侠-迅捷如风,47,91000056,1850,94005103,94005203,94005303,1,90222,7037,2,7925,618,3,1281,98,501,980,0,502,1260,0,503,980,0,19,250,0,20,250,0,99,94000,2000
44000048,44,游侠-迅捷如风,48,91000056,1900,94005103,94005203,94005303,1,97259,7288,2,8543,639,3,1379,101,501,980,0,502,1260,0,503,980,0,19,250,0,20,250,0,99,96000,2000
44000049,44,游侠-迅捷如风,49,91000056,1950,94005103,94005203,94005303,1,104547,0,2,9182,0,3,1480,0,501,980,0,502,1260,0,503,980,0,19,250,0,20,250,0,99,98000,2000
44000050,44,游侠-迅捷如风,50,91000056,2000,94005104,94005203,94005303,1,104547,7540,2,9182,661,3,1480,104,501,980,0,502,1260,0,503,980,0,19,250,0,20,250,0,99,100000,2000
44000051,44,游侠-迅捷如风,51,91000056,2050,94005104,94005203,94005303,1,112087,0,2,9843,0,3,1584,0,501,980,70,502,1260,90,503,980,70,19,250,50,20,250,50,99,102000,2000
44000052,44,游侠-迅捷如风,52,91000056,2100,94005104,94005203,94005303,1,112087,7791,2,9843,684,3,1584,108,501,1050,0,502,1350,0,503,1050,0,19,300,0,20,300,0,99,104000,2000
44000053,44,游侠-迅捷如风,53,91000056,2150,94005104,94005203,94005303,1,119878,8042,2,10527,705,3,1692,111,501,1050,0,502,1350,0,503,1050,0,19,300,0,20,300,0,99,106000,2000
44000054,44,游侠-迅捷如风,54,91000056,2200,94005104,94005203,94005303,1,127920,0,2,11232,0,3,1803,0,501,1050,0,502,1350,0,503,1050,0,19,300,0,20,300,0,99,108000,2000
44000055,44,游侠-迅捷如风,55,91000056,2250,94005104,94005204,94005303,1,127920,8294,2,11232,727,3,1803,114,501,1050,0,502,1350,0,503,1050,0,19,300,0,20,300,0,99,110000,2000
44000056,44,游侠-迅捷如风,56,91000056,2300,94005104,94005204,94005303,1,136214,0,2,11959,0,3,1917,0,501,1050,70,502,1350,90,503,1050,70,19,300,0,20,300,0,99,112000,2000
44000057,44,游侠-迅捷如风,57,91000056,2350,94005104,94005204,94005303,1,136214,8545,2,11959,750,3,1917,118,501,1120,0,502,1440,0,503,1120,0,19,300,0,20,300,0,99,114000,2000
44000058,44,游侠-迅捷如风,58,91000056,2400,94005104,94005204,94005303,1,144759,8796,2,12709,771,3,2035,121,501,1120,0,502,1440,0,503,1120,0,19,300,0,20,300,0,99,116000,2000
44000059,44,游侠-迅捷如风,59,91000056,2450,94005104,94005204,94005303,1,153555,0,2,13480,0,3,2156,0,501,1120,0,502,1440,0,503,1120,0,19,300,0,20,300,0,99,118000,2000
44000060,44,游侠-迅捷如风,60,91000056,2500,94005104,94005204,94005304,1,153555,9048,2,13480,793,3,2156,124,501,1120,0,502,1440,0,503,1120,0,19,300,0,20,300,0,99,120000,2000
44000061,44,游侠-迅捷如风,61,91000056,2550,94005104,94005204,94005304,1,162603,0,2,14273,0,3,2280,0,501,1120,70,502,1440,90,503,1120,70,19,300,50,20,300,50,99,122000,2000
44000062,44,游侠-迅捷如风,62,91000056,2600,94005104,94005204,94005304,1,162603,9299,2,14273,816,3,2280,128,501,1190,0,502,1530,0,503,1190,0,19,350,0,20,350,0,99,124000,2000
44000063,44,游侠-迅捷如风,63,91000056,2650,94005104,94005204,94005304,1,171902,9550,2,15089,837,3,2408,131,501,1190,0,502,1530,0,503,1190,0,19,350,0,20,350,0,99,126000,2000
44000064,44,游侠-迅捷如风,64,91000056,2700,94005104,94005204,94005304,1,181452,0,2,15926,0,3,2539,0,501,1190,0,502,1530,0,503,1190,0,19,350,0,20,350,0,99,128000,2000
44000065,44,游侠-迅捷如风,65,91000056,2750,94005105,94005204,94005304,1,181452,9802,2,15926,859,3,2539,134,501,1190,0,502,1530,0,503,1190,0,19,350,0,20,350,0,99,130000,2000
44000066,44,游侠-迅捷如风,66,91000056,2800,94005105,94005204,94005304,1,191254,0,2,16785,0,3,2673,0,501,1190,70,502,1530,90,503,1190,70,19,350,0,20,350,0,99,132000,2000
44000067,44,游侠-迅捷如风,67,91000056,2850,94005105,94005204,94005304,1,191254,10053,2,16785,882,3,2673,138,501,1260,0,502,1620,0,503,1260,0,19,350,0,20,350,0,99,134000,2000
44000068,44,游侠-迅捷如风,68,91000056,2900,94005105,94005204,94005304,1,201307,10304,2,17667,903,3,2811,141,501,1260,0,502,1620,0,503,1260,0,19,350,0,20,350,0,99,136000,2000
44000069,44,游侠-迅捷如风,69,91000056,2950,94005105,94005204,94005304,1,211611,0,2,18570,0,3,2952,0,501,1260,0,502,1620,0,503,1260,0,19,350,0,20,350,0,99,138000,2000
44000070,44,游侠-迅捷如风,70,91000056,3000,94005105,94005205,94005304,1,211611,10556,2,18570,925,3,2952,144,501,1260,0,502,1620,0,503,1260,0,19,350,0,20,350,0,99,140000,2000
44000071,44,游侠-迅捷如风,71,91000056,3050,94005105,94005205,94005304,1,222167,0,2,19495,0,3,3096,0,501,1260,70,502,1620,90,503,1260,70,19,350,50,20,350,50,99,142000,2000
44000072,44,游侠-迅捷如风,72,91000056,3100,94005105,94005205,94005304,1,222167,10807,2,19495,948,3,3096,148,501,1330,0,502,1710,0,503,1330,0,19,400,0,20,400,0,99,144000,2000
44000073,44,游侠-迅捷如风,73,91000056,3150,94005105,94005205,94005304,1,232974,11058,2,20443,969,3,3244,151,501,1330,0,502,1710,0,503,1330,0,19,400,0,20,400,0,99,146000,2000
44000074,44,游侠-迅捷如风,74,91000056,3200,94005105,94005205,94005304,1,244032,0,2,21412,0,3,3395,0,501,1330,0,502,1710,0,503,1330,0,19,400,0,20,400,0,99,148000,2000
44000075,44,游侠-迅捷如风,75,91000056,3250,94005105,94005205,94005305,1,244032,11310,2,21412,991,3,3395,154,501,1330,0,502,1710,0,503,1330,0,19,400,0,20,400,0,99,150000,2000
44000076,44,游侠-迅捷如风,76,91000056,3300,94005105,94005205,94005305,1,255342,0,2,22403,0,3,3549,0,501,1330,70,502,1710,90,503,1330,70,19,400,0,20,400,0,99,152000,2000
44000077,44,游侠-迅捷如风,77,91000056,3350,94005105,94005205,94005305,1,255342,11561,2,22403,1014,3,3549,158,501,1400,0,502,1800,0,503,1400,0,19,400,0,20,400,0,99,154000,2000
44000078,44,游侠-迅捷如风,78,91000056,3400,94005105,94005205,94005305,1,266903,11812,2,23417,1035,3,3707,161,501,1400,0,502,1800,0,503,1400,0,19,400,0,20,400,0,99,156000,2000
44000079,44,游侠-迅捷如风,79,91000056,3450,94005105,94005205,94005305,1,278715,0,2,24452,0,3,3868,0,501,1400,0,502,1800,0,503,1400,0,19,400,0,20,400,0,99,158000,2000
44000080,44,游侠-迅捷如风,80,91000056,3500,94005106,94005205,94005305,1,278715,12064,2,24452,1057,3,3868,164,501,1400,0,502,1800,0,503,1400,0,19,400,0,20,400,0,99,160000,2000
44000081,44,游侠-迅捷如风,81,91000056,3550,94005106,94005205,94005305,1,290779,0,2,25509,0,3,4032,0,501,1400,70,502,1800,90,503,1400,70,19,400,50,20,400,50,99,162000,2000
44000082,44,游侠-迅捷如风,82,91000056,3600,94005106,94005205,94005305,1,290779,12315,2,25509,1080,3,4032,168,501,1470,0,502,1890,0,503,1470,0,19,450,0,20,450,0,99,164000,2000
44000083,44,游侠-迅捷如风,83,91000056,3650,94005106,94005205,94005305,1,303094,12566,2,26589,1101,3,4200,171,501,1470,0,502,1890,0,503,1470,0,19,450,0,20,450,0,99,166000,2000
44000084,44,游侠-迅捷如风,84,91000056,3700,94005106,94005205,94005305,1,315660,0,2,27690,0,3,4371,0,501,1470,0,502,1890,0,503,1470,0,19,450,0,20,450,0,99,168000,2000
44000085,44,游侠-迅捷如风,85,91000056,3750,94005106,94005206,94005305,1,315660,12818,2,27690,1123,3,4371,174,501,1470,0,502,1890,0,503,1470,0,19,450,0,20,450,0,99,170000,2000
44000086,44,游侠-迅捷如风,86,91000056,3800,94005106,94005206,94005305,1,328478,0,2,28813,0,3,4545,0,501,1470,70,502,1890,90,503,1470,70,19,450,0,20,450,0,99,172000,2000
44000087,44,游侠-迅捷如风,87,91000056,3850,94005106,94005206,94005305,1,328478,13069,2,28813,1146,3,4545,178,501,1540,0,502,1980,0,503,1540,0,19,450,0,20,450,0,99,174000,2000
44000088,44,游侠-迅捷如风,88,91000056,3900,94005106,94005206,94005305,1,341547,13320,2,29959,1167,3,4723,181,501,1540,0,502,1980,0,503,1540,0,19,450,0,20,450,0,99,176000,2000
44000089,44,游侠-迅捷如风,89,91000056,3950,94005106,94005206,94005305,1,354867,0,2,31126,0,3,4904,0,501,1540,0,502,1980,0,503,1540,0,19,450,0,20,450,0,99,178000,2000
44000090,44,游侠-迅捷如风,90,91000056,4000,94005107,94005206,94005305,1,354867,13572,2,31126,1189,3,4904,184,501,1540,0,502,1980,0,503,1540,0,19,450,0,20,450,0,99,180000,2000
44000091,44,游侠-迅捷如风,91,91000056,4050,94005107,94005206,94005305,1,368439,0,2,32315,0,3,5088,0,501,1540,70,502,1980,90,503,1540,70,19,450,50,20,450,50,99,182000,2000
44000092,44,游侠-迅捷如风,92,91000056,4100,94005107,94005206,94005305,1,368439,13823,2,32315,1212,3,5088,188,501,1610,0,502,2070,0,503,1610,0,19,500,0,20,500,0,99,184000,2000
44000093,44,游侠-迅捷如风,93,91000056,4150,94005107,94005206,94005305,1,382262,14074,2,33527,1233,3,5276,191,501,1610,0,502,2070,0,503,1610,0,19,500,0,20,500,0,99,186000,2000
44000094,44,游侠-迅捷如风,94,91000056,4200,94005107,94005206,94005305,1,396336,0,2,34760,0,3,5467,0,501,1610,0,502,2070,0,503,1610,0,19,500,0,20,500,0,99,188000,2000
44000095,44,游侠-迅捷如风,95,91000056,4250,94005107,94005207,94005305,1,396336,14326,2,34760,1255,3,5467,194,501,1610,0,502,2070,0,503,1610,0,19,500,0,20,500,0,99,190000,2000
44000096,44,游侠-迅捷如风,96,91000056,4300,94005107,94005207,94005305,1,410662,0,2,36015,0,3,5661,0,501,1610,70,502,2070,90,503,1610,70,19,500,0,20,500,0,99,192000,2000
44000097,44,游侠-迅捷如风,97,91000056,4350,94005107,94005207,94005305,1,410662,14577,2,36015,1278,3,5661,198,501,1680,0,502,2160,0,503,1680,0,19,500,0,20,500,0,99,194000,2000
44000098,44,游侠-迅捷如风,98,91000056,4400,94005107,94005207,94005305,1,425239,14828,2,37293,1299,3,5859,201,501,1680,0,502,2160,0,503,1680,0,19,500,0,20,500,0,99,196000,2000
44000099,44,游侠-迅捷如风,99,91000056,4450,94005107,94005207,94005305,1,440067,0,2,38592,0,3,6060,0,501,1680,0,502,2160,0,503,1680,0,19,500,0,20,500,0,99,198000,2000
44000100,44,游侠-迅捷如风,100,91000056,4500,94005107,94005207,94005306,1,440067,0,2,38592,0,3,6060,0,501,1680,0,502,2160,0,503,1680,0,19,500,0,20,500,0,99,200000,2000
45000000,45,辅助-仁慈护佑,0,91000056,50,0,0,0,1,0,580,2,0,40,3,0,8,501,0,0,502,0,0,503,0,0,21,0,0,0,0,0,99,0,2000
45000001,45,辅助-仁慈护佑,1,91000056,60,0,0,0,1,580,0,2,40,0,3,8,0,501,0,90,502,0,80,503,0,80,21,0,-300,0,0,0,99,2000,2000
45000002,45,辅助-仁慈护佑,2,91000056,70,0,0,0,1,580,870,2,40,60,3,8,12,501,90,0,502,80,0,503,80,0,21,-300,0,0,0,0,99,4000,2000
45000003,45,辅助-仁慈护佑,3,91000056,80,0,0,0,1,1450,0,2,100,0,3,20,0,501,90,80,502,80,70,503,80,80,21,-300,0,0,0,0,99,6000,2000
45000004,45,辅助-仁慈护佑,4,91000056,100,0,0,0,1,1450,0,2,100,0,3,20,0,501,170,0,502,150,0,503,160,0,21,-300,0,0,0,0,99,8000,2000
45000005,45,辅助-仁慈护佑,5,91000056,120,94001101,0,0,1,1450,1159,2,100,80,3,20,15,501,170,0,502,150,0,503,160,0,21,-300,0,0,0,0,99,10000,2000
45000006,45,辅助-仁慈护佑,6,91000056,140,94001101,0,0,1,2609,0,2,180,0,3,35,0,501,170,90,502,150,80,503,160,80,21,-300,0,0,0,0,99,12000,2000
45000007,45,辅助-仁慈护佑,7,91000056,160,94001101,0,0,1,2609,1450,2,180,100,3,35,20,501,260,0,502,230,0,503,240,0,21,-300,0,0,0,0,99,14000,2000
45000008,45,辅助-仁慈护佑,8,91000056,180,94001101,0,0,1,4059,0,2,280,0,3,55,0,501,260,80,502,230,70,503,240,80,21,-300,0,0,0,0,99,16000,2000
45000009,45,辅助-仁慈护佑,9,91000056,200,94001101,0,0,1,4059,0,2,280,0,3,55,0,501,340,0,502,300,0,503,320,0,21,-300,0,0,0,0,99,18000,2000
45000010,45,辅助-仁慈护佑,10,91000056,220,94001102,0,0,1,4059,1739,2,280,120,3,55,23,501,340,0,502,300,0,503,320,0,21,-300,0,0,0,0,99,20000,2000
45000011,45,辅助-仁慈护佑,11,91000056,240,94001102,0,0,1,5798,0,2,400,0,3,78,0,501,340,90,502,300,80,503,320,80,21,-300,-300,0,0,0,99,22000,2000
45000012,45,辅助-仁慈护佑,12,91000056,260,94001102,0,0,1,5798,2029,2,400,139,3,78,28,501,430,0,502,380,0,503,400,0,21,-600,0,0,0,0,99,24000,2000
45000013,45,辅助-仁慈护佑,13,91000056,280,94001102,0,0,1,7827,0,2,539,0,3,106,0,501,430,80,502,380,70,503,400,80,21,-600,0,0,0,0,99,26000,2000
45000014,45,辅助-仁慈护佑,14,91000056,300,94001102,0,0,1,7827,0,2,539,0,3,106,0,501,510,0,502,450,0,503,480,0,21,-600,0,0,0,0,99,28000,2000
45000015,45,辅助-仁慈护佑,15,91000056,330,94001102,94001201,0,1,7827,2609,2,539,180,3,106,35,501,510,0,502,450,0,503,480,0,21,-600,0,0,0,0,99,30000,2000
45000016,45,辅助-仁慈护佑,16,91000056,360,94001102,94001201,0,1,10436,0,2,719,0,3,141,0,501,510,90,502,450,80,503,480,80,21,-600,0,0,0,0,99,32000,2000
45000017,45,辅助-仁慈护佑,17,91000056,390,94001102,94001201,0,1,10436,3189,2,719,220,3,141,43,501,600,0,502,530,0,503,560,0,21,-600,0,0,0,0,99,34000,2000
45000018,45,辅助-仁慈护佑,18,91000056,420,94001102,94001201,0,1,13625,0,2,939,0,3,184,0,501,600,80,502,530,70,503,560,80,21,-600,0,0,0,0,99,36000,2000
45000019,45,辅助-仁慈护佑,19,91000056,450,94001102,94001201,0,1,13625,0,2,939,0,3,184,0,501,680,0,502,600,0,503,640,0,21,-600,0,0,0,0,99,38000,2000
45000020,45,辅助-仁慈护佑,20,91000056,500,94001102,94001202,0,1,13625,3479,2,939,240,3,184,48,501,680,0,502,600,0,503,640,0,21,-600,0,0,0,0,99,40000,2000
45000021,45,辅助-仁慈护佑,21,91000056,550,94001102,94001202,0,1,17104,0,2,1179,0,3,232,0,501,680,90,502,600,80,503,640,80,21,-600,-300,0,0,0,99,42000,2000
45000022,45,辅助-仁慈护佑,22,91000056,600,94001102,94001202,0,1,17104,3769,2,1179,260,3,232,51,501,770,0,502,680,0,503,720,0,21,-900,0,0,0,0,99,44000,2000
45000023,45,辅助-仁慈护佑,23,91000056,650,94001102,94001202,0,1,20873,4058,2,1439,279,3,283,54,501,770,0,502,680,0,503,720,0,21,-900,0,0,0,0,99,46000,2000
45000024,45,辅助-仁慈护佑,24,91000056,700,94001102,94001202,0,1,24931,0,2,1718,0,3,337,0,501,770,0,502,680,0,503,720,0,21,-900,0,0,0,0,99,48000,2000
