id,group,money,item1,num1,item2,num2,item3,num3,item4,num4,item5,num5,money_id,rebate_show,sale,money_reduce
17008,70,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,708,999％+,328,990
17009,70,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,709,900％+,648,1110
17101,71,0,91000002,6000,13000002,60,0,0,0,0,0,0,701,999％+,6,0
17102,71,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,702,999％+,30,0
17103,71,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,703,999％+,68,870
17104,71,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,704,999％+,98,870
17105,71,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,705,999％+,128,870
17106,71,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,706,900％+,168,900
17107,71,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,707,800％+,198,1020
17108,71,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,708,999％+,328,1020
17109,71,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,709,900％+,648,1140
17201,72,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17202,72,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
17203,72,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,60
17204,72,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,60
17205,72,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,60
17206,72,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,90
17207,72,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,210
17208,72,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,210
17209,72,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,330
17301,73,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17302,73,20,91000002,30000,13000002,60,91000044,300,0,0,0,0,756,800％+,30,0
17303,73,100,91000002,68000,13000002,120,91000044,600,0,0,0,0,757,700％+,68,60
17304,73,200,91000002,98000,13000002,180,91000044,800,0,0,0,0,758,700％+,98,60
17305,73,300,91000002,128000,13000002,240,13000001,240,91000044,1000,0,0,759,800％+,128,60
17306,73,500,91000002,168000,13000002,240,13000001,360,91000044,1000,0,0,760,600％+,168,90
17307,73,1000,91000002,198000,60210050,1,13000002,240,91000044,1200,0,0,761,500％+,198,210
17308,73,1500,91000002,328000,60210060,1,13000002,240,91000044,1500,0,0,762,400％+,328,210
17309,73,3000,91000002,648000,60210070,1,30200001,1,91000044,3000,0,0,763,200％+,648,330
17401,74,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17402,74,20,91000002,30000,42010001,10,0,0,0,0,0,0,756,990％+,30,0
17403,74,100,91000002,68000,60210040,1,81000001,300,0,0,0,0,757,200％+,68,60
17404,74,200,91000002,98000,60210040,1,81000001,600,0,0,0,0,758,200％+,98,60
17405,74,300,91000002,128000,60210050,1,81000001,800,0,0,0,0,759,200％+,128,60
17406,74,500,91000002,168000,60210050,1,81000002,10,0,0,0,0,760,200％+,168,90
17407,74,1000,91000002,198000,60210060,1,81000002,20,0,0,0,0,761,300％+,198,210
17408,74,1500,91000002,328000,60210060,1,81000002,50,0,0,0,0,762,400％+,328,210
17409,74,3000,91000002,648000,60210070,1,30200001,1,81000002,50,0,0,763,400％+,648,330
17501,75,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17502,75,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
17503,75,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,60
17504,75,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,60
17505,75,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,60
17506,75,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,90
17507,75,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,210
17508,75,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,210
17509,75,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,330
17601,76,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17602,76,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
17603,76,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,90
17604,76,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,90
17605,76,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,90
17606,76,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,120
17607,76,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,240
17608,76,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,240
17609,76,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,360
17701,77,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17702,77,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
17703,77,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,120
17704,77,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,120
17705,77,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,120
17706,77,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,150
17707,77,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,270
17708,77,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,270
17709,77,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,390
17801,78,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17802,78,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
17803,78,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,150
17804,78,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,150
17805,78,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,150
17806,78,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,180
17807,78,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,300
17808,78,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,300
17809,78,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,420
17901,79,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
17902,79,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
17903,79,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,180
17904,79,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,180
17905,79,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,180
17906,79,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,210
17907,79,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,330
17908,79,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,330
17909,79,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,450
18001,80,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18002,80,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
18003,80,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,210
18004,80,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,210
18005,80,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,210
18006,80,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,240
18007,80,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,360
18008,80,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,360
18009,80,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,480
18101,81,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18102,81,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
18103,81,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,240
18104,81,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,240
18105,81,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,240
18106,81,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,270
18107,81,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,390
18108,81,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,390
18109,81,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,510
18201,82,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18202,82,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
18203,82,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,270
18204,82,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,270
18205,82,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,270
18206,82,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,300
18207,82,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,420
18208,82,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,420
18209,82,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,540
18301,83,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18302,83,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
18303,83,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,300
18304,83,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,300
18305,83,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,300
18306,83,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,330
18307,83,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,450
18308,83,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,450
18309,83,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,570
18401,84,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18402,84,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
18403,84,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,330
18404,84,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,330
18405,84,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,330
18406,84,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,360
18407,84,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,480
18408,84,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,480
18409,84,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,600
18501,85,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18502,85,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
18503,85,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,360
18504,85,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,360
18505,85,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,360
18506,85,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,390
18507,85,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,510
18508,85,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,510
18509,85,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,630
18601,86,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18602,86,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
18603,86,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,390
18604,86,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,390
18605,86,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,390
18606,86,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,420
18607,86,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,540
18608,86,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,540
18609,86,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,660
18701,87,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18702,87,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
18703,87,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,420
18704,87,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,420
18705,87,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,420
18706,87,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,450
18707,87,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,570
18708,87,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,570
18709,87,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,690
18801,88,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18802,88,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
18803,88,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,450
18804,88,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,450
18805,88,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,450
18806,88,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,480
18807,88,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,600
18808,88,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,600
18809,88,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,720
18901,89,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
18902,89,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
18903,89,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,480
18904,89,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,480
18905,89,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,480
18906,89,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,510
18907,89,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,630
18908,89,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,630
18909,89,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,750
19001,90,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
19002,90,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
19003,90,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,510
19004,90,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,510
19005,90,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,510
19006,90,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,540
19007,90,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,660
19008,90,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,660
19009,90,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,780
19101,91,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
19102,91,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
19103,91,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,540
19104,91,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,540
19105,91,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,540
19106,91,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,570
19107,91,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,690
19108,91,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,690
19109,91,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,810
19201,92,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
19202,92,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
19203,92,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,570
19204,92,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,570
19205,92,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,570
19206,92,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,600
19207,92,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,720
19208,92,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,720
19209,92,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,840
19301,93,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
19302,93,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,756,990％+,30,0
19303,93,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,757,990％+,68,600
19304,93,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,758,990％+,98,600
19305,93,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,759,990％+,128,600
19306,93,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,760,990％+,168,630
19307,93,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,761,500％+,198,750
19308,93,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,750
19309,93,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,870
19401,94,0,91000002,6000,13000002,60,0,0,0,0,0,0,755,990％+,6,0
19402,94,20,91000002,30000,42010001,15,0,0,0,0,0,0,756,990％+,30,0
19403,94,100,91000002,68000,42010001,20,30200001,1,0,0,0,0,757,990％+,68,630
19404,94,200,91000002,98000,42010001,30,13000002,120,0,0,0,0,758,990％+,98,630
19405,94,300,91000002,128000,42010001,40,30020053,1,0,0,0,0,759,990％+,128,630
19406,94,500,91000002,168000,42010001,50,30020053,1,0,0,0,0,760,990％+,168,660
19407,94,1000,91000002,198000,42010002,10,30200101,1,0,0,0,0,761,990％+,198,780
19408,94,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,762,990％+,328,780
19409,94,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,763,990％+,648,900
19501,95,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
19502,95,20,91000002,30000,13000002,60,91000044,300,0,0,0,0,711,800％+,30,0
19503,95,100,91000002,68000,13000002,120,91000044,600,0,0,0,0,712,700％+,68,60
19504,95,200,91000002,98000,13000002,180,91000044,800,0,0,0,0,713,700％+,98,60
19505,95,300,91000002,128000,13000002,180,13000001,120,91000044,1000,0,0,714,600％+,128,60
19506,95,500,91000002,168000,13000002,240,13000001,180,91000044,1000,0,0,715,600％+,168,90
19507,95,1000,91000002,198000,60210050,1,13000002,240,91000044,1200,0,0,716,500％+,198,210
19508,95,1500,91000002,328000,60210060,1,13000002,240,91000044,1500,0,0,717,400％+,328,210
19509,95,3000,91000002,648000,60210070,1,30200001,1,91000044,3000,0,0,718,200％+,648,330
19601,96,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
19602,96,20,91000002,30000,42010001,10,0,0,0,0,0,0,711,990％+,30,0
19603,96,100,91000002,68000,60210040,1,81000001,300,0,0,0,0,712,200％+,68,90
19604,96,200,91000002,98000,60210040,1,81000001,600,0,0,0,0,713,200％+,98,90
19605,96,300,91000002,128000,60210050,1,81000001,800,0,0,0,0,714,200％+,128,90
19606,96,500,91000002,168000,60210050,1,81000002,10,0,0,0,0,715,200％+,168,120
19607,96,1000,91000002,198000,60210060,1,81000002,20,0,0,0,0,716,300％+,198,240
19608,96,1500,91000002,328000,60210060,1,81000002,50,0,0,0,0,717,400％+,328,240
19609,96,3000,91000002,648000,60210070,1,30200001,1,81000002,50,0,0,718,400％+,648,360
19701,97,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
19702,97,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,711,990％+,30,0
19703,97,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,712,990％+,68,120
19704,97,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,713,990％+,98,120
19705,97,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,714,990％+,128,120
19706,97,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,715,990％+,168,150
19707,97,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,716,500％+,198,270
19708,97,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,717,990％+,328,270
19709,97,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,718,990％+,648,390
19801,98,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
19802,98,20,91000002,30000,13000002,120,91000044,300,0,0,0,0,711,990％+,30,0
19803,98,100,91000002,68000,42010001,30,91000044,600,0,0,0,0,712,990％+,68,150
19804,98,200,91000002,98000,42010001,40,91000044,1500,0,0,0,0,713,990％+,98,150
19805,98,300,91000002,128000,42010001,50,91000044,2000,0,0,0,0,714,990％+,128,150
19806,98,500,91000002,168000,30200001,3,91000044,3000,0,0,0,0,715,990％+,168,180
19807,98,1000,91000002,198000,30200100,1,13000002,240,0,0,0,0,716,500％+,198,300
19808,98,1500,91000002,328000,42010002,20,30200101,1,0,0,0,0,717,990％+,328,300
19809,98,3000,91000002,648000,42010002,30,30200101,2,0,0,0,0,718,990％+,648,420
19901,99,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
19902,99,20,91000002,30000,60210080,1,13000002,60,0,0,0,0,711,990％+,30,0
19903,99,100,91000002,68000,60210080,1,13000002,120,0,0,0,0,712,990％+,68,180
19904,99,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,713,800％+,98,180
19905,99,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,714,600％+,128,180
19906,99,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,715,700％+,168,210
19907,99,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,716,800％+,198,330
19908,99,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,717,700％+,328,330
19909,99,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,718,990％+,648,450
20001,100,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
20002,100,20,91000002,30000,60210080,1,13000002,60,0,0,0,0,711,990％+,30,0
20003,100,100,91000002,68000,60210080,1,13000002,120,0,0,0,0,712,990％+,68,210
20004,100,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,713,800％+,98,210
20005,100,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,714,600％+,128,210
20006,100,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,715,700％+,168,240
20007,100,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,716,800％+,198,360
20008,100,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,717,700％+,328,360
20009,100,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,718,990％+,648,480
20101,101,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
20102,101,20,91000002,30000,60210080,1,13000002,60,0,0,0,0,711,990％+,30,0
20103,101,100,91000002,68000,60210080,1,13000002,120,0,0,0,0,712,990％+,68,240
20104,101,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,713,800％+,98,240
20105,101,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,714,600％+,128,240
20106,101,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,715,700％+,168,270
20107,101,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,716,800％+,198,390
20108,101,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,717,700％+,328,390
20109,101,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,718,990％+,648,510
20201,102,0,91000002,6000,13000002,60,0,0,0,0,0,0,710,990％+,6,0
20202,102,20,91000002,30000,60210080,1,13000002,60,0,0,0,0,711,990％+,30,0
20203,102,100,91000002,68000,60210080,1,13000002,120,0,0,0,0,712,990％+,68,270
20204,102,200,91000002,98000,60210080,1,81000002,20,0,0,0,0,713,800％+,98,270
20205,102,300,91000002,128000,60210080,1,13000002,120,0,0,0,0,714,600％+,128,270
20206,102,500,91000002,168000,60210080,1,81000002,40,0,0,0,0,715,700％+,168,300
20207,102,1000,91000002,198000,60210080,1,81000002,60,0,0,0,0,716,800％+,198,420
20208,102,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,717,700％+,328,420
20209,102,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,718,990％+,648,540
20301,103,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20302,103,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20303,103,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,60
20304,103,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,60
20305,103,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,60
20306,103,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,724,990％+,168,90
20307,103,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,725,700％+,198,210
20308,103,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,210
20309,103,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,330
20401,104,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20402,104,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20403,104,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,90
20404,104,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,90
20405,104,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,90
20406,104,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,724,990％+,168,120
20407,104,1000,91000002,198000,30020053,2,13000002,120,0,0,0,0,725,700％+,198,240
20408,104,1500,91000002,328000,60210080,1,42010002,30,0,0,0,0,726,700％+,328,240
20409,104,3000,91000002,648000,60210080,1,81000002,100,42010002,100,0,0,727,990％+,648,360
20501,105,0,91000002,6000,13000002,60,0,0,0,0,0,0,719,990％+,6,0
20502,105,20,91000002,30000,13000002,90,13000002,90,0,0,0,0,720,990％+,30,0
20503,105,100,91000002,68000,42010001,20,13000002,120,0,0,0,0,721,990％+,68,120
20504,105,200,91000002,98000,42010001,30,81000002,20,0,0,0,0,722,990％+,98,120
20505,105,300,91000002,128000,42010001,40,13000002,120,0,0,0,0,723,990％+,128,120
20506,105,500,91000002,168000,42010002,30,81000002,40,0,0,0,0,724,990％+,168,150
