id,hero_id,initial_quality,element_type,attacktype,first_robot_group,robot_group,attribute,hero_star,artifact_type,artifact_id,artifact_lv,exclusiveequip,exclusivelv,cart,group_attribute
841,2005,4,2,1,41,41,2,27,0,0,0,0,0,1,1
842,2005,4,2,1,41,41,2,28,0,0,0,0,0,1,1
843,2005,4,2,1,41,41,2,29,0,0,0,0,0,1,1
844,2005,4,2,1,41,41,2,30,0,0,0,0,0,1,1
845,2005,4,2,1,41,41,2,31,0,0,0,0,0,1,1
846,2005,4,2,1,41,41,2,32,0,0,0,0,0,1,1
847,2005,4,2,1,41,41,2,33,0,0,0,0,0,1,1
848,2005,4,2,1,41,41,2,34,0,0,0,0,0,1,1
849,2005,4,2,1,41,41,2,35,0,0,0,0,0,1,1
850,2005,4,2,1,41,41,2,36,0,0,0,0,0,1,1
851,2005,4,2,1,41,41,2,37,0,0,0,0,0,1,1
852,2006,4,2,1,41,41,2,1,0,0,0,0,0,1,1
853,2006,4,2,1,41,41,2,2,0,0,0,0,0,1,1
854,2006,4,2,1,41,41,2,3,0,0,0,0,0,1,1
855,2006,4,2,1,41,41,2,4,0,0,0,0,0,1,1
856,2006,4,2,1,41,41,2,5,0,0,0,0,0,1,1
857,2006,4,2,1,41,41,2,6,0,0,0,0,0,1,1
858,2006,4,2,1,41,41,2,7,0,0,0,0,0,1,1
859,2006,4,2,1,41,41,2,8,0,0,0,0,0,1,1
860,2006,4,2,1,41,41,2,9,0,0,0,0,0,1,1
861,2006,4,2,1,41,41,2,10,0,0,0,0,0,1,1
862,2006,4,2,1,41,41,2,11,0,0,0,0,0,1,1
863,2006,4,2,1,41,41,2,12,0,0,0,0,0,1,1
864,2006,4,2,1,41,41,2,13,0,0,0,0,0,1,1
865,2006,4,2,1,41,41,2,14,0,0,0,0,0,1,1
866,2006,4,2,1,41,41,2,15,0,0,0,0,0,1,1
867,2006,4,2,1,41,41,2,16,0,0,0,0,0,1,1
868,2006,4,2,1,41,41,2,17,0,0,0,0,0,1,1
869,2006,4,2,1,41,41,2,18,0,0,0,0,0,1,1
870,2006,4,2,1,41,41,2,19,0,0,0,0,0,1,1
871,2006,4,2,1,41,41,2,20,0,0,0,0,0,1,1
872,2006,4,2,1,41,41,2,21,0,0,0,0,0,1,1
873,2006,4,2,1,41,41,2,22,0,0,0,0,0,1,1
874,2006,4,2,1,41,41,2,23,0,0,0,0,0,1,1
875,2006,4,2,1,41,41,2,24,0,0,0,0,0,1,1
876,2006,4,2,1,41,41,2,25,0,0,0,0,0,1,1
877,2006,4,2,1,41,41,2,26,0,0,0,0,0,1,1
878,2006,4,2,1,41,41,2,27,0,0,0,0,0,1,1
879,2006,4,2,1,41,41,2,28,0,0,0,0,0,1,1
880,2006,4,2,1,41,41,2,29,0,0,0,0,0,1,1
881,2006,4,2,1,41,41,2,30,0,0,0,0,0,1,1
882,2006,4,2,1,41,41,2,31,0,0,0,0,0,1,1
883,2006,4,2,1,41,41,2,32,0,0,0,0,0,1,1
884,2006,4,2,1,41,41,2,33,0,0,0,0,0,1,1
885,2006,4,2,1,41,41,2,34,0,0,0,0,0,1,1
886,2006,4,2,1,41,41,2,35,0,0,0,0,0,1,1
887,2006,4,2,1,41,41,2,36,0,0,0,0,0,1,1
888,2006,4,2,1,41,41,2,37,0,0,0,0,0,1,1
889,2007,4,2,2,42,42,2,1,0,0,0,0,0,1,1
890,2007,4,2,2,42,42,2,2,0,0,0,0,0,1,1
891,2007,4,2,2,42,42,2,3,0,0,0,0,0,1,1
892,2007,4,2,2,42,42,2,4,0,0,0,0,0,1,1
893,2007,4,2,2,42,42,2,5,0,0,0,0,0,1,1
894,2007,4,2,2,42,42,2,6,0,0,0,0,0,1,1
895,2007,4,2,2,42,42,2,7,0,0,0,0,0,1,1
896,2007,4,2,2,42,42,2,8,0,0,0,0,0,1,1
897,2007,4,2,2,42,42,2,9,0,0,0,0,0,1,1
898,2007,4,2,2,42,42,2,10,0,0,0,0,0,1,1
899,2007,4,2,2,42,42,2,11,0,0,0,0,0,1,1
900,2007,4,2,2,42,42,2,12,0,0,0,0,0,1,1
901,2007,4,2,2,42,42,2,13,0,0,0,0,0,1,1
902,2007,4,2,2,42,42,2,14,0,0,0,0,0,1,1
903,2007,4,2,2,42,42,2,15,0,0,0,0,0,1,1
904,2007,4,2,2,42,42,2,16,0,0,0,0,0,1,1
905,2007,4,2,2,42,42,2,17,0,0,0,0,0,1,1
906,2007,4,2,2,42,42,2,18,0,0,0,0,0,1,1
907,2007,4,2,2,42,42,2,19,0,0,0,0,0,1,1
908,2007,4,2,2,42,42,2,20,0,0,0,0,0,1,1
909,2007,4,2,2,42,42,2,21,0,0,0,0,0,1,1
910,2007,4,2,2,42,42,2,22,0,0,0,0,0,1,1
911,2007,4,2,2,42,42,2,23,0,0,0,0,0,1,1
912,2007,4,2,2,42,42,2,24,0,0,0,0,0,1,1
913,2007,4,2,2,42,42,2,25,0,0,0,0,0,1,1
914,2007,4,2,2,42,42,2,26,0,0,0,0,0,1,1
915,2007,4,2,2,42,42,2,27,0,0,0,0,0,1,1
916,2007,4,2,2,42,42,2,28,0,0,0,0,0,1,1
917,2007,4,2,2,42,42,2,29,0,0,0,0,0,1,1
918,2007,4,2,2,42,42,2,30,0,0,0,0,0,1,1
919,2007,4,2,2,42,42,2,31,0,0,0,0,0,1,1
920,2007,4,2,2,42,42,2,32,0,0,0,0,0,1,1
921,2007,4,2,2,42,42,2,33,0,0,0,0,0,1,1
922,2007,4,2,2,42,42,2,34,0,0,0,0,0,1,1
923,2007,4,2,2,42,42,2,35,0,0,0,0,0,1,1
924,2007,4,2,2,42,42,2,36,0,0,0,0,0,1,1
925,2007,4,2,2,42,42,2,37,0,0,0,0,0,1,1
926,2009,4,2,3,43,43,2,1,0,0,0,0,0,1,1
927,2009,4,2,3,43,43,2,2,0,0,0,0,0,1,1
928,2009,4,2,3,43,43,2,3,0,0,0,0,0,1,1
929,2009,4,2,3,43,43,2,4,0,0,0,0,0,1,1
930,2009,4,2,3,43,43,2,5,0,0,0,0,0,1,1
931,2009,4,2,3,43,43,2,6,0,0,0,0,0,1,1
932,2009,4,2,3,43,43,2,7,0,0,0,0,0,1,1
933,2009,4,2,3,43,43,2,8,0,0,0,0,0,1,1
934,2009,4,2,3,43,43,2,9,0,0,0,0,0,1,1
935,2009,4,2,3,43,43,2,10,0,0,0,0,0,1,1
936,2009,4,2,3,43,43,2,11,0,0,0,0,0,1,1
937,2009,4,2,3,43,43,2,12,0,0,0,0,0,1,1
938,2009,4,2,3,43,43,2,13,0,0,0,0,0,1,1
939,2009,4,2,3,43,43,2,14,0,0,0,0,0,1,1
940,2009,4,2,3,43,43,2,15,0,0,0,0,0,1,1
941,2009,4,2,3,43,43,2,16,0,0,0,0,0,1,1
942,2009,4,2,3,43,43,2,17,0,0,0,0,0,1,1
943,2009,4,2,3,43,43,2,18,0,0,0,0,0,1,1
944,2009,4,2,3,43,43,2,19,0,0,0,0,0,1,1
945,2009,4,2,3,43,43,2,20,0,0,0,0,0,1,1
946,2009,4,2,3,43,43,2,21,0,0,0,0,0,1,1
947,2009,4,2,3,43,43,2,22,0,0,0,0,0,1,1
948,2009,4,2,3,43,43,2,23,0,0,0,0,0,1,1
949,2009,4,2,3,43,43,2,24,0,0,0,0,0,1,1
950,2009,4,2,3,43,43,2,25,0,0,0,0,0,1,1
951,2009,4,2,3,43,43,2,26,0,0,0,0,0,1,1
952,2009,4,2,3,43,43,2,27,0,0,0,0,0,1,1
953,2009,4,2,3,43,43,2,28,0,0,0,0,0,1,1
954,2009,4,2,3,43,43,2,29,0,0,0,0,0,1,1
955,2009,4,2,3,43,43,2,30,0,0,0,0,0,1,1
956,2009,4,2,3,43,43,2,31,0,0,0,0,0,1,1
957,2009,4,2,3,43,43,2,32,0,0,0,0,0,1,1
958,2009,4,2,3,43,43,2,33,0,0,0,0,0,1,1
959,2009,4,2,3,43,43,2,34,0,0,0,0,0,1,1
960,2009,4,2,3,43,43,2,35,0,0,0,0,0,1,1
961,2009,4,2,3,43,43,2,36,0,0,0,0,0,1,1
962,2009,4,2,3,43,43,2,37,0,0,0,0,0,1,1
963,2010,4,2,2,42,42,2,1,0,0,0,0,0,1,1
964,2010,4,2,2,42,42,2,2,0,0,0,0,0,1,1
965,2010,4,2,2,42,42,2,3,0,0,0,0,0,1,1
966,2010,4,2,2,42,42,2,4,0,0,0,0,0,1,1
967,2010,4,2,2,42,42,2,5,0,0,0,0,0,1,1
968,2010,4,2,2,42,42,2,6,0,0,0,0,0,1,1
969,2010,4,2,2,42,42,2,7,0,0,0,0,0,1,1
970,2010,4,2,2,42,42,2,8,0,0,0,0,0,1,1
971,2010,4,2,2,42,42,2,9,0,0,0,0,0,1,1
972,2010,4,2,2,42,42,2,10,0,0,0,0,0,1,1
973,2010,4,2,2,42,42,2,11,0,0,0,0,0,1,1
974,2010,4,2,2,42,42,2,12,0,0,0,0,0,1,1
975,2010,4,2,2,42,42,2,13,0,0,0,0,0,1,1
976,2010,4,2,2,42,42,2,14,0,0,0,0,0,1,1
977,2010,4,2,2,42,42,2,15,0,0,0,0,0,1,1
978,2010,4,2,2,42,42,2,16,0,0,0,0,0,1,1
979,2010,4,2,2,42,42,2,17,0,0,0,0,0,1,1
980,2010,4,2,2,42,42,2,18,0,0,0,0,0,1,1
981,2010,4,2,2,42,42,2,19,0,0,0,0,0,1,1
982,2010,4,2,2,42,42,2,20,0,0,0,0,0,1,1
983,2010,4,2,2,42,42,2,21,0,0,0,0,0,1,1
984,2010,4,2,2,42,42,2,22,0,0,0,0,0,1,1
985,2010,4,2,2,42,42,2,23,0,0,0,0,0,1,1
986,2010,4,2,2,42,42,2,24,0,0,0,0,0,1,1
987,2010,4,2,2,42,42,2,25,0,0,0,0,0,1,1
988,2010,4,2,2,42,42,2,26,0,0,0,0,0,1,1
989,2010,4,2,2,42,42,2,27,0,0,0,0,0,1,1
990,2010,4,2,2,42,42,2,28,0,0,0,0,0,1,1
991,2010,4,2,2,42,42,2,29,0,0,0,0,0,1,1
992,2010,4,2,2,42,42,2,30,0,0,0,0,0,1,1
993,2010,4,2,2,42,42,2,31,0,0,0,0,0,1,1
994,2010,4,2,2,42,42,2,32,0,0,0,0,0,1,1
995,2010,4,2,2,42,42,2,33,0,0,0,0,0,1,1
996,2010,4,2,2,42,42,2,34,0,0,0,0,0,1,1
997,2010,4,2,2,42,42,2,35,0,0,0,0,0,1,1
998,2010,4,2,2,42,42,2,36,0,0,0,0,0,1,1
999,2010,4,2,2,42,42,2,37,0,0,0,0,0,1,1
1000,2011,2,2,3,23,23,2,1,0,0,0,0,0,0,0
1001,2011,2,2,3,23,23,2,2,0,0,0,0,0,0,0
1002,2011,2,2,3,23,23,2,3,0,0,0,0,0,0,0
1003,2011,2,2,3,23,23,2,4,0,0,0,0,0,0,0
1004,2011,2,2,3,23,23,2,5,0,0,0,0,0,0,0
1005,2011,2,2,3,23,23,2,6,0,0,0,0,0,0,0
1006,2011,2,2,3,23,23,2,7,0,0,0,0,0,0,0
1007,2011,2,2,3,23,23,2,8,0,0,0,0,0,0,0
1008,2011,2,2,3,23,23,2,9,0,0,0,0,0,0,0
1009,2011,2,2,3,23,23,2,10,0,0,0,0,0,0,0
1010,2011,2,2,3,23,23,2,11,0,0,0,0,0,0,0
1011,2011,2,2,3,23,23,2,12,0,0,0,0,0,0,0
1012,2011,2,2,3,23,23,2,13,0,0,0,0,0,0,0
1013,2011,2,2,3,23,23,2,14,0,0,0,0,0,0,0
1014,2011,2,2,3,23,23,2,15,0,0,0,0,0,0,0
1015,2011,2,2,3,23,23,2,16,0,0,0,0,0,0,0
1016,2011,2,2,3,23,23,2,17,0,0,0,0,0,0,0
1017,2011,2,2,3,23,23,2,18,0,0,0,0,0,0,0
1018,2011,2,2,3,23,23,2,19,0,0,0,0,0,0,0
1019,2011,2,2,3,23,23,2,20,0,0,0,0,0,0,0
1020,2011,2,2,3,23,23,2,21,0,0,0,0,0,0,0
1021,2011,2,2,3,23,23,2,22,0,0,0,0,0,0,0
1022,2011,2,2,3,23,23,2,23,0,0,0,0,0,0,0
1023,2011,2,2,3,23,23,2,24,0,0,0,0,0,0,0
1024,2011,2,2,3,23,23,2,25,0,0,0,0,0,0,0
1025,2011,2,2,3,23,23,2,26,0,0,0,0,0,0,0
1026,2011,2,2,3,23,23,2,27,0,0,0,0,0,0,0
1027,2011,2,2,3,23,23,2,28,0,0,0,0,0,0,0
1028,2011,2,2,3,23,23,2,29,0,0,0,0,0,0,0
1029,2011,2,2,3,23,23,2,30,0,0,0,0,0,0,0
1030,2011,2,2,3,23,23,2,31,0,0,0,0,0,0,0
1031,2011,2,2,3,23,23,2,32,0,0,0,0,0,0,0
1032,2011,2,2,3,23,23,2,33,0,0,0,0,0,0,0
1033,2011,2,2,3,23,23,2,34,0,0,0,0,0,0,0
1034,2011,2,2,3,23,23,2,35,0,0,0,0,0,0,0
1035,2011,2,2,3,23,23,2,36,0,0,0,0,0,0,0
1036,2011,2,2,3,23,23,2,37,0,0,0,0,0,0,0
1037,2012,2,2,1,21,21,2,1,0,0,0,0,0,0,0
1038,2012,2,2,1,21,21,2,2,0,0,0,0,0,0,0
1039,2012,2,2,1,21,21,2,3,0,0,0,0,0,0,0
1040,2012,2,2,1,21,21,2,4,0,0,0,0,0,0,0
1041,2012,2,2,1,21,21,2,5,0,0,0,0,0,0,0
1042,2012,2,2,1,21,21,2,6,0,0,0,0,0,0,0
1043,2012,2,2,1,21,21,2,7,0,0,0,0,0,0,0
1044,2012,2,2,1,21,21,2,8,0,0,0,0,0,0,0
1045,2012,2,2,1,21,21,2,9,0,0,0,0,0,0,0
1046,2012,2,2,1,21,21,2,10,0,0,0,0,0,0,0
1047,2012,2,2,1,21,21,2,11,0,0,0,0,0,0,0
1048,2012,2,2,1,21,21,2,12,0,0,0,0,0,0,0
1049,2012,2,2,1,21,21,2,13,0,0,0,0,0,0,0
1050,2012,2,2,1,21,21,2,14,0,0,0,0,0,0,0
1051,2012,2,2,1,21,21,2,15,0,0,0,0,0,0,0
1052,2012,2,2,1,21,21,2,16,0,0,0,0,0,0,0
1053,2012,2,2,1,21,21,2,17,0,0,0,0,0,0,0
1054,2012,2,2,1,21,21,2,18,0,0,0,0,0,0,0
1055,2012,2,2,1,21,21,2,19,0,0,0,0,0,0,0
1056,2012,2,2,1,21,21,2,20,0,0,0,0,0,0,0
1057,2012,2,2,1,21,21,2,21,0,0,0,0,0,0,0
1058,2012,2,2,1,21,21,2,22,0,0,0,0,0,0,0
1059,2012,2,2,1,21,21,2,23,0,0,0,0,0,0,0
1060,2012,2,2,1,21,21,2,24,0,0,0,0,0,0,0
1061,2012,2,2,1,21,21,2,25,0,0,0,0,0,0,0
1062,2012,2,2,1,21,21,2,26,0,0,0,0,0,0,0
1063,2012,2,2,1,21,21,2,27,0,0,0,0,0,0,0
1064,2012,2,2,1,21,21,2,28,0,0,0,0,0,0,0
1065,2012,2,2,1,21,21,2,29,0,0,0,0,0,0,0
1066,2012,2,2,1,21,21,2,30,0,0,0,0,0,0,0
1067,2012,2,2,1,21,21,2,31,0,0,0,0,0,0,0
1068,2012,2,2,1,21,21,2,32,0,0,0,0,0,0,0
1069,2012,2,2,1,21,21,2,33,0,0,0,0,0,0,0
1070,2012,2,2,1,21,21,2,34,0,0,0,0,0,0,0
1071,2012,2,2,1,21,21,2,35,0,0,0,0,0,0,0
1072,2012,2,2,1,21,21,2,36,0,0,0,0,0,0,0
1073,2012,2,2,1,21,21,2,37,0,0,0,0,0,0,0
1074,2013,2,2,2,22,22,2,1,0,0,0,0,0,0,0
1075,2013,2,2,2,22,22,2,2,0,0,0,0,0,0,0
1076,2013,2,2,2,22,22,2,3,0,0,0,0,0,0,0
1077,2013,2,2,2,22,22,2,4,0,0,0,0,0,0,0
1078,2013,2,2,2,22,22,2,5,0,0,0,0,0,0,0
1079,2013,2,2,2,22,22,2,6,0,0,0,0,0,0,0
1080,2013,2,2,2,22,22,2,7,0,0,0,0,0,0,0
1081,2013,2,2,2,22,22,2,8,0,0,0,0,0,0,0
1082,2013,2,2,2,22,22,2,9,0,0,0,0,0,0,0
1083,2013,2,2,2,22,22,2,10,0,0,0,0,0,0,0
1084,2013,2,2,2,22,22,2,11,0,0,0,0,0,0,0
1085,2013,2,2,2,22,22,2,12,0,0,0,0,0,0,0
1086,2013,2,2,2,22,22,2,13,0,0,0,0,0,0,0
1087,2013,2,2,2,22,22,2,14,0,0,0,0,0,0,0
1088,2013,2,2,2,22,22,2,15,0,0,0,0,0,0,0
1089,2013,2,2,2,22,22,2,16,0,0,0,0,0,0,0
1090,2013,2,2,2,22,22,2,17,0,0,0,0,0,0,0
1091,2013,2,2,2,22,22,2,18,0,0,0,0,0,0,0
1092,2013,2,2,2,22,22,2,19,0,0,0,0,0,0,0
1093,2013,2,2,2,22,22,2,20,0,0,0,0,0,0,0
1094,2013,2,2,2,22,22,2,21,0,0,0,0,0,0,0
1095,2013,2,2,2,22,22,2,22,0,0,0,0,0,0,0
1096,2013,2,2,2,22,22,2,23,0,0,0,0,0,0,0
1097,2013,2,2,2,22,22,2,24,0,0,0,0,0,0,0
1098,2013,2,2,2,22,22,2,25,0,0,0,0,0,0,0
1099,2013,2,2,2,22,22,2,26,0,0,0,0,0,0,0
1100,2013,2,2,2,22,22,2,27,0,0,0,0,0,0,0
1101,2013,2,2,2,22,22,2,28,0,0,0,0,0,0,0
1102,2013,2,2,2,22,22,2,29,0,0,0,0,0,0,0
1103,2013,2,2,2,22,22,2,30,0,0,0,0,0,0,0
1104,2013,2,2,2,22,22,2,31,0,0,0,0,0,0,0
1105,2013,2,2,2,22,22,2,32,0,0,0,0,0,0,0
1106,2013,2,2,2,22,22,2,33,0,0,0,0,0,0,0
1107,2013,2,2,2,22,22,2,34,0,0,0,0,0,0,0
1108,2013,2,2,2,22,22,2,35,0,0,0,0,0,0,0
1109,2013,2,2,2,22,22,2,36,0,0,0,0,0,0,0
1110,2013,2,2,2,22,22,2,37,0,0,0,0,0,0,0
1111,2014,1,2,1,11,11,0,1,0,0,0,0,0,0,0
1112,2014,1,2,1,11,11,0,2,0,0,0,0,0,0,0
1113,2014,1,2,1,11,11,0,3,0,0,0,0,0,0,0
1114,2014,1,2,1,11,11,0,4,0,0,0,0,0,0,0
1115,2014,1,2,1,11,11,0,5,0,0,0,0,0,0,0
1116,2014,1,2,1,11,11,0,6,0,0,0,0,0,0,0
1117,2014,1,2,1,11,11,0,7,0,0,0,0,0,0,0
1118,2014,1,2,1,11,11,0,8,0,0,0,0,0,0,0
1119,2014,1,2,1,11,11,0,9,0,0,0,0,0,0,0
1120,2014,1,2,1,11,11,0,10,0,0,0,0,0,0,0
1121,2014,1,2,1,11,11,0,11,0,0,0,0,0,0,0
1122,2014,1,2,1,11,11,0,12,0,0,0,0,0,0,0
1123,2014,1,2,1,11,11,0,13,0,0,0,0,0,0,0
1124,2014,1,2,1,11,11,0,14,0,0,0,0,0,0,0
1125,2014,1,2,1,11,11,0,15,0,0,0,0,0,0,0
1126,2014,1,2,1,11,11,0,16,0,0,0,0,0,0,0
1127,2014,1,2,1,11,11,0,17,0,0,0,0,0,0,0
1128,2014,1,2,1,11,11,0,18,0,0,0,0,0,0,0
1129,2014,1,2,1,11,11,0,19,0,0,0,0,0,0,0
1130,2014,1,2,1,11,11,0,20,0,0,0,0,0,0,0
1131,2014,1,2,1,11,11,0,21,0,0,0,0,0,0,0
1132,2014,1,2,1,11,11,0,22,0,0,0,0,0,0,0
1133,2014,1,2,1,11,11,0,23,0,0,0,0,0,0,0
1134,2014,1,2,1,11,11,0,24,0,0,0,0,0,0,0
1135,2014,1,2,1,11,11,0,25,0,0,0,0,0,0,0
1136,2014,1,2,1,11,11,0,26,0,0,0,0,0,0,0
1137,2014,1,2,1,11,11,0,27,0,0,0,0,0,0,0
1138,2014,1,2,1,11,11,0,28,0,0,0,0,0,0,0
1139,2014,1,2,1,11,11,0,29,0,0,0,0,0,0,0
1140,2014,1,2,1,11,11,0,30,0,0,0,0,0,0,0
1141,2014,1,2,1,11,11,0,31,0,0,0,0,0,0,0
1142,2014,1,2,1,11,11,0,32,0,0,0,0,0,0,0
1143,2014,1,2,1,11,11,0,33,0,0,0,0,0,0,0
1144,2014,1,2,1,11,11,0,34,0,0,0,0,0,0,0
1145,2014,1,2,1,11,11,0,35,0,0,0,0,0,0,0
1146,2014,1,2,1,11,11,0,36,0,0,0,0,0,0,0
1147,2014,1,2,1,11,11,0,37,0,0,0,0,0,0,0
1148,2015,1,2,3,13,13,0,1,0,0,0,0,0,0,0
1149,2015,1,2,3,13,13,0,2,0,0,0,0,0,0,0
1150,2015,1,2,3,13,13,0,3,0,0,0,0,0,0,0
1151,2015,1,2,3,13,13,0,4,0,0,0,0,0,0,0
1152,2015,1,2,3,13,13,0,5,0,0,0,0,0,0,0
1153,2015,1,2,3,13,13,0,6,0,0,0,0,0,0,0
1154,2015,1,2,3,13,13,0,7,0,0,0,0,0,0,0
1155,2015,1,2,3,13,13,0,8,0,0,0,0,0,0,0
1156,2015,1,2,3,13,13,0,9,0,0,0,0,0,0,0
1157,2015,1,2,3,13,13,0,10,0,0,0,0,0,0,0
1158,2015,1,2,3,13,13,0,11,0,0,0,0,0,0,0
1159,2015,1,2,3,13,13,0,12,0,0,0,0,0,0,0
1160,2015,1,2,3,13,13,0,13,0,0,0,0,0,0,0
1161,2015,1,2,3,13,13,0,14,0,0,0,0,0,0,0
1162,2015,1,2,3,13,13,0,15,0,0,0,0,0,0,0
1163,2015,1,2,3,13,13,0,16,0,0,0,0,0,0,0
1164,2015,1,2,3,13,13,0,17,0,0,0,0,0,0,0
1165,2015,1,2,3,13,13,0,18,0,0,0,0,0,0,0
1166,2015,1,2,3,13,13,0,19,0,0,0,0,0,0,0
1167,2015,1,2,3,13,13,0,20,0,0,0,0,0,0,0
1168,2015,1,2,3,13,13,0,21,0,0,0,0,0,0,0
1169,2015,1,2,3,13,13,0,22,0,0,0,0,0,0,0
1170,2015,1,2,3,13,13,0,23,0,0,0,0,0,0,0
1171,2015,1,2,3,13,13,0,24,0,0,0,0,0,0,0
1172,2015,1,2,3,13,13,0,25,0,0,0,0,0,0,0
1173,2015,1,2,3,13,13,0,26,0,0,0,0,0,0,0
1174,2015,1,2,3,13,13,0,27,0,0,0,0,0,0,0
1175,2015,1,2,3,13,13,0,28,0,0,0,0,0,0,0
1176,2015,1,2,3,13,13,0,29,0,0,0,0,0,0,0
1177,2015,1,2,3,13,13,0,30,0,0,0,0,0,0,0
1178,2015,1,2,3,13,13,0,31,0,0,0,0,0,0,0
1179,2015,1,2,3,13,13,0,32,0,0,0,0,0,0,0
1180,2015,1,2,3,13,13,0,33,0,0,0,0,0,0,0
1181,2015,1,2,3,13,13,0,34,0,0,0,0,0,0,0
1182,2015,1,2,3,13,13,0,35,0,0,0,0,0,0,0
1183,2015,1,2,3,13,13,0,36,0,0,0,0,0,0,0
1184,2015,1,2,3,13,13,0,37,0,0,0,0,0,0,0
1185,2016,4,2,1,4,4,2,1,0,0,0,0,0,1,1
1186,2016,4,2,1,4,4,2,2,0,0,0,0,0,1,1
1187,2016,4,2,1,4,4,2,3,0,0,0,0,0,1,1
1188,2016,4,2,1,4,4,2,4,0,0,0,0,0,1,1
1189,2016,4,2,1,4,4,2,5,0,0,0,0,0,1,1
1190,2016,4,2,1,4,4,2,6,0,0,0,0,0,1,1
1191,2016,4,2,1,4,4,2,7,0,0,0,0,0,1,1
1192,2016,4,2,1,4,4,2,8,0,0,0,0,0,1,1
1193,2016,4,2,1,4,4,2,9,0,0,0,0,0,1,1
1194,2016,4,2,1,4,4,2,10,0,0,0,0,0,1,1
1195,2016,4,2,1,4,4,2,11,0,0,0,0,0,1,1
1196,2016,4,2,1,4,4,2,12,0,0,0,0,0,1,1
1197,2016,4,2,1,4,4,2,13,0,0,0,0,0,1,1
1198,2016,4,2,1,4,4,2,14,0,0,0,0,0,1,1
1199,2016,4,2,1,4,4,2,15,0,0,0,0,0,1,1
1200,2016,4,2,1,4,4,2,16,0,0,0,0,0,1,1
1201,2016,4,2,1,4,4,2,17,0,0,0,0,0,1,1
1202,2016,4,2,1,4,4,2,18,0,0,0,0,0,1,1
1203,2016,4,2,1,4,4,2,19,0,0,0,0,0,1,1
1204,2016,4,2,1,4,4,2,20,0,0,0,0,0,1,1
1205,2016,4,2,1,4,4,2,21,0,0,0,0,0,1,1
1206,2016,4,2,1,4,4,2,22,0,0,0,0,0,1,1
1207,2016,4,2,1,4,4,2,23,0,0,0,0,0,1,1
1208,2016,4,2,1,4,4,2,24,0,0,0,0,0,1,1
1209,2016,4,2,1,4,4,2,25,0,0,0,0,0,1,1
1210,2016,4,2,1,4,4,2,26,0,0,0,0,0,1,1
1211,2016,4,2,1,4,4,2,27,0,0,0,0,0,1,1
1212,2016,4,2,1,4,4,2,28,0,0,0,0,0,1,1
1213,2016,4,2,1,4,4,2,29,0,0,0,0,0,1,1
1214,2016,4,2,1,4,4,2,30,0,0,0,0,0,1,1
1215,2016,4,2,1,4,4,2,31,0,0,0,0,0,1,1
1216,2016,4,2,1,4,4,2,32,0,0,0,0,0,1,1
1217,2016,4,2,1,4,4,2,33,0,0,0,0,0,1,1
1218,2016,4,2,1,4,4,2,34,0,0,0,0,0,1,1
1219,2016,4,2,1,4,4,2,35,0,0,0,0,0,1,1
1220,2016,4,2,1,4,4,2,36,0,0,0,0,0,1,1
1221,2016,4,2,1,4,4,2,37,0,0,0,0,0,1,1
1222,3001,4,3,1,41,41,3,1,0,0,0,0,0,1,1
1223,3001,4,3,1,41,41,3,2,0,0,0,0,0,1,1
1224,3001,4,3,1,41,41,3,3,0,0,0,0,0,1,1
1225,3001,4,3,1,41,41,3,4,0,0,0,0,0,1,1
1226,3001,4,3,1,41,41,3,5,0,0,0,0,0,1,1
1227,3001,4,3,1,41,41,3,6,0,0,0,0,0,1,1
1228,3001,4,3,1,41,41,3,7,0,0,0,0,0,1,1
1229,3001,4,3,1,41,41,3,8,0,0,0,0,0,1,1
1230,3001,4,3,1,41,41,3,9,0,0,0,0,0,1,1
1231,3001,4,3,1,41,41,3,10,0,0,0,0,0,1,1
1232,3001,4,3,1,41,41,3,11,0,0,0,0,0,1,1
1233,3001,4,3,1,41,41,3,12,0,0,0,0,0,1,1
1234,3001,4,3,1,41,41,3,13,0,0,0,0,0,1,1
1235,3001,4,3,1,41,41,3,14,0,0,0,0,0,1,1
1236,3001,4,3,1,41,41,3,15,0,0,0,0,0,1,1
1237,3001,4,3,1,41,41,3,16,0,0,0,0,0,1,1
1238,3001,4,3,1,41,41,3,17,0,0,0,0,0,1,1
1239,3001,4,3,1,41,41,3,18,0,0,0,0,0,1,1
1240,3001,4,3,1,41,41,3,19,0,0,0,0,0,1,1
1241,3001,4,3,1,41,41,3,20,0,0,0,0,0,1,1
1242,3001,4,3,1,41,41,3,21,0,0,0,0,0,1,1
1243,3001,4,3,1,41,41,3,22,0,0,0,0,0,1,1
1244,3001,4,3,1,41,41,3,23,0,0,0,0,0,1,1
1245,3001,4,3,1,41,41,3,24,0,0,0,0,0,1,1
1246,3001,4,3,1,41,41,3,25,0,0,0,0,0,1,1
1247,3001,4,3,1,41,41,3,26,0,0,0,0,0,1,1
1248,3001,4,3,1,41,41,3,27,0,0,0,0,0,1,1
1249,3001,4,3,1,41,41,3,28,0,0,0,0,0,1,1
1250,3001,4,3,1,41,41,3,29,0,0,0,0,0,1,1
1251,3001,4,3,1,41,41,3,30,0,0,0,0,0,1,1
1252,3001,4,3,1,41,41,3,31,0,0,0,0,0,1,1
1253,3001,4,3,1,41,41,3,32,0,0,0,0,0,1,1
