id,nextid,dec,toucheffect,record,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12
2017,0,第六关BOSS宝物,15,0,2006,0,0,0,0,0,0,0,0,0,0,0
2018,0,第八关宝物,15,0,2008,0,0,0,0,0,0,0,0,0,0,0
2019,0,第九关宝物,15,0,2009,0,0,0,0,0,0,0,0,0,0,0
2020,2021,走进传送门,2,0,64,29,0,0,0,0,0,0,0,0,0,0
2021,0,章节完成,16,0,1,levelMapUI,0,第二十章完成,0,0,0,0,0,0,0,0
2101,0,21-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112101,0,0,0,0,0,0,0,0,0
2102,0,21-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112102,0,0,0,0,0,0,0,0,0
2103,0,21-2完成,8,1,2103,0,0,0,0,0,0,0,0,0,0,0
2104,0,21-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112103,0,0,0,0,0,0,0,0,0
2105,0,21-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112104,0,0,0,0,0,0,0,0,0
2106,0,21-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112105,0,0,0,0,0,0,0,0,0
2107,0,21-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112106,0,0,0,0,0,0,0,0,0
2108,0,21-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112107,0,0,0,0,0,0,0,0,0
2109,0,21-7完成,8,1,2109,0,0,0,0,0,0,0,0,0,0,0
2110,0,21-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112108,0,0,0,0,0,0,0,0,0
2111,0,21-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112109,0,0,0,0,0,0,0,0,0
2112,0,21-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112110,0,0,0,0,0,0,0,0,0
2113,0,第一关宝物,15,0,2101,0,0,0,0,0,0,0,0,0,0,0
2114,0,第三关宝物,15,0,2103,0,0,0,0,0,0,0,0,0,0,0
2115,0,第四关宝物,15,0,2104,0,0,0,0,0,0,0,0,0,0,0
2116,0,第五关宝物,15,0,2105,0,0,0,0,0,0,0,0,0,0,0
2117,0,第六关BOSS宝物,15,0,2106,0,0,0,0,0,0,0,0,0,0,0
2118,0,第八关宝物,15,0,2108,0,0,0,0,0,0,0,0,0,0,0
2119,0,第九关宝物,15,0,2109,0,0,0,0,0,0,0,0,0,0,0
2120,2121,走进传送门,2,0,64,27,0,0,0,0,0,0,0,0,0,0
2121,0,章节完成,16,0,1,levelMapUI,0,第二十一章完成,0,0,0,0,0,0,0,0
2201,0,22-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112201,0,0,0,0,0,0,0,0,0
2202,0,22-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112202,0,0,0,0,0,0,0,0,0
2203,0,22-2完成,8,1,2203,0,0,0,0,0,0,0,0,0,0,0
2204,0,22-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112203,0,0,0,0,0,0,0,0,0
2205,0,22-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112204,0,0,0,0,0,0,0,0,0
2206,0,22-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112205,0,0,0,0,0,0,0,0,0
2207,0,22-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112206,0,0,0,0,0,0,0,0,0
2208,0,22-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112207,0,0,0,0,0,0,0,0,0
2209,0,22-7完成,8,1,2209,0,0,0,0,0,0,0,0,0,0,0
2210,0,22-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112208,0,0,0,0,0,0,0,0,0
2211,0,22-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112209,0,0,0,0,0,0,0,0,0
2212,0,22-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112210,0,0,0,0,0,0,0,0,0
2213,0,第一关宝物,15,0,2201,0,0,0,0,0,0,0,0,0,0,0
2214,0,第三关宝物,15,0,2203,0,0,0,0,0,0,0,0,0,0,0
2215,0,第四关宝物,15,0,2204,0,0,0,0,0,0,0,0,0,0,0
2216,0,第五关宝物,15,0,2205,0,0,0,0,0,0,0,0,0,0,0
2217,0,第六关BOSS宝物,15,0,2206,0,0,0,0,0,0,0,0,0,0,0
2218,0,第八关宝物,15,0,2208,0,0,0,0,0,0,0,0,0,0,0
2219,0,第九关宝物,15,0,2209,0,0,0,0,0,0,0,0,0,0,0
2220,2221,走进传送门,2,0,65,12,0,0,0,0,0,0,0,0,0,0
2221,0,章节完成,16,0,1,levelMapUI,0,第二十二章完成,0,0,0,0,0,0,0,0
2301,0,23-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112301,0,0,0,0,0,0,0,0,0
2302,0,23-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112302,0,0,0,0,0,0,0,0,0
2303,0,23-2完成,8,1,2303,0,0,0,0,0,0,0,0,0,0,0
2304,0,23-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112303,0,0,0,0,0,0,0,0,0
2305,0,23-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112304,0,0,0,0,0,0,0,0,0
2306,0,23-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112305,0,0,0,0,0,0,0,0,0
2307,0,23-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112306,0,0,0,0,0,0,0,0,0
2308,0,23-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112307,0,0,0,0,0,0,0,0,0
2309,0,23-7完成,8,1,2309,0,0,0,0,0,0,0,0,0,0,0
2310,0,23-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112308,0,0,0,0,0,0,0,0,0
2311,0,23-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112309,0,0,0,0,0,0,0,0,0
2312,0,23-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112310,0,0,0,0,0,0,0,0,0
2313,0,第一关宝物,15,0,2301,0,0,0,0,0,0,0,0,0,0,0
2314,0,第三关宝物,15,0,2303,0,0,0,0,0,0,0,0,0,0,0
2315,0,第四关宝物,15,0,2304,0,0,0,0,0,0,0,0,0,0,0
2316,0,第五关宝物,15,0,2305,0,0,0,0,0,0,0,0,0,0,0
2317,0,第六关BOSS宝物,15,0,2306,0,0,0,0,0,0,0,0,0,0,0
2318,0,第八关宝物,15,0,2308,0,0,0,0,0,0,0,0,0,0,0
2319,0,第九关宝物,15,0,2309,0,0,0,0,0,0,0,0,0,0,0
2320,2321,走进传送门,2,0,60,6,0,0,0,0,0,0,0,0,0,0
2321,0,章节完成,16,0,1,levelMapUI,0,第二十三章完成,0,0,0,0,0,0,0,0
2401,0,24-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112401,0,0,0,0,0,0,0,0,0
2402,0,24-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112402,0,0,0,0,0,0,0,0,0
2403,0,24-2完成,8,1,2403,0,0,0,0,0,0,0,0,0,0,0
2404,0,24-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112403,0,0,0,0,0,0,0,0,0
2405,0,24-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112404,0,0,0,0,0,0,0,0,0
2406,0,24-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112405,0,0,0,0,0,0,0,0,0
2407,0,24-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112406,0,0,0,0,0,0,0,0,0
2408,0,24-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112407,0,0,0,0,0,0,0,0,0
2409,0,24-7完成,8,1,2409,0,0,0,0,0,0,0,0,0,0,0
2410,0,24-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112408,0,0,0,0,0,0,0,0,0
2411,0,24-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112409,0,0,0,0,0,0,0,0,0
2412,0,24-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112410,0,0,0,0,0,0,0,0,0
2413,0,第一关宝物,15,0,2401,0,0,0,0,0,0,0,0,0,0,0
2414,0,第三关宝物,15,0,2403,0,0,0,0,0,0,0,0,0,0,0
2415,0,第四关宝物,15,0,2404,0,0,0,0,0,0,0,0,0,0,0
2416,0,第五关宝物,15,0,2405,0,0,0,0,0,0,0,0,0,0,0
2417,0,第六关BOSS宝物,15,0,2406,0,0,0,0,0,0,0,0,0,0,0
2418,0,第八关宝物,15,0,2408,0,0,0,0,0,0,0,0,0,0,0
2419,0,第九关宝物,15,0,2409,0,0,0,0,0,0,0,0,0,0,0
2420,2421,走进传送门,2,0,64,10,0,0,0,0,0,0,0,0,0,0
2421,0,章节完成,16,0,1,levelMapUI,0,第二十四章完成,0,0,0,0,0,0,0,0
2501,0,25-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112501,0,0,0,0,0,0,0,0,0
2502,0,25-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112502,0,0,0,0,0,0,0,0,0
2503,0,25-2完成,8,1,2503,0,0,0,0,0,0,0,0,0,0,0
2504,0,25-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112503,0,0,0,0,0,0,0,0,0
2505,0,25-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112504,0,0,0,0,0,0,0,0,0
2506,0,25-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112505,0,0,0,0,0,0,0,0,0
2507,0,25-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112506,0,0,0,0,0,0,0,0,0
2508,0,25-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112507,0,0,0,0,0,0,0,0,0
2509,0,25-7完成,8,1,2509,0,0,0,0,0,0,0,0,0,0,0
2510,0,25-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112508,0,0,0,0,0,0,0,0,0
2511,0,25-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112509,0,0,0,0,0,0,0,0,0
2512,0,25-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112510,0,0,0,0,0,0,0,0,0
2513,0,第一关宝物,15,0,2501,0,0,0,0,0,0,0,0,0,0,0
2514,0,第三关宝物,15,0,2503,0,0,0,0,0,0,0,0,0,0,0
2515,0,第四关宝物,15,0,2504,0,0,0,0,0,0,0,0,0,0,0
2516,0,第五关宝物,15,0,2505,0,0,0,0,0,0,0,0,0,0,0
2517,0,第六关BOSS宝物,15,0,2506,0,0,0,0,0,0,0,0,0,0,0
2518,0,第八关宝物,15,0,2508,0,0,0,0,0,0,0,0,0,0,0
2519,0,第九关宝物,15,0,2509,0,0,0,0,0,0,0,0,0,0,0
2520,2521,走进传送门,2,0,60,6,0,0,0,0,0,0,0,0,0,0
2521,0,章节完成,16,0,1,levelMapUI,0,第二十五章完成,0,0,0,0,0,0,0,0
2601,0,26-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112601,0,0,0,0,0,0,0,0,0
2602,0,26-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112602,0,0,0,0,0,0,0,0,0
2603,0,26-2完成,8,1,2603,0,0,0,0,0,0,0,0,0,0,0
2604,0,26-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112603,0,0,0,0,0,0,0,0,0
2605,0,26-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112604,0,0,0,0,0,0,0,0,0
2606,0,26-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112605,0,0,0,0,0,0,0,0,0
2607,0,26-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112606,0,0,0,0,0,0,0,0,0
2608,0,26-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112607,0,0,0,0,0,0,0,0,0
2609,0,26-7完成,8,1,2609,0,0,0,0,0,0,0,0,0,0,0
2610,0,26-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112608,0,0,0,0,0,0,0,0,0
2611,0,26-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112609,0,0,0,0,0,0,0,0,0
2612,0,26-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112610,0,0,0,0,0,0,0,0,0
2613,0,第一关宝物,15,0,2601,0,0,0,0,0,0,0,0,0,0,0
2614,0,第三关宝物,15,0,2603,0,0,0,0,0,0,0,0,0,0,0
2615,0,第四关宝物,15,0,2604,0,0,0,0,0,0,0,0,0,0,0
2616,0,第五关宝物,15,0,2605,0,0,0,0,0,0,0,0,0,0,0
2617,0,第六关BOSS宝物,15,0,2606,0,0,0,0,0,0,0,0,0,0,0
2618,0,第八关宝物,15,0,2608,0,0,0,0,0,0,0,0,0,0,0
2619,0,第九关宝物,15,0,2609,0,0,0,0,0,0,0,0,0,0,0
2620,2621,走进传送门,2,0,64,31,0,0,0,0,0,0,0,0,0,0
2621,0,章节完成,16,0,1,levelMapUI,0,第二十六章完成,0,0,0,0,0,0,0,0
2701,0,27-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112701,0,0,0,0,0,0,0,0,0
2702,0,27-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112702,0,0,0,0,0,0,0,0,0
2703,0,27-2完成,8,1,2703,0,0,0,0,0,0,0,0,0,0,0
2704,0,27-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112703,0,0,0,0,0,0,0,0,0
2705,0,27-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112704,0,0,0,0,0,0,0,0,0
2706,0,27-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112705,0,0,0,0,0,0,0,0,0
2707,0,27-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112706,0,0,0,0,0,0,0,0,0
2708,0,27-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112707,0,0,0,0,0,0,0,0,0
2709,0,27-7完成,8,1,2709,0,0,0,0,0,0,0,0,0,0,0
2710,0,27-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112708,0,0,0,0,0,0,0,0,0
2711,0,27-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112709,0,0,0,0,0,0,0,0,0
2712,0,27-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112710,0,0,0,0,0,0,0,0,0
2713,0,第一关宝物,15,0,2701,0,0,0,0,0,0,0,0,0,0,0
2714,0,第三关宝物,15,0,2703,0,0,0,0,0,0,0,0,0,0,0
2715,0,第四关宝物,15,0,2704,0,0,0,0,0,0,0,0,0,0,0
2716,0,第五关宝物,15,0,2705,0,0,0,0,0,0,0,0,0,0,0
2717,0,第六关BOSS宝物,15,0,2706,0,0,0,0,0,0,0,0,0,0,0
2718,0,第八关宝物,15,0,2708,0,0,0,0,0,0,0,0,0,0,0
2719,0,第九关宝物,15,0,2709,0,0,0,0,0,0,0,0,0,0,0
2720,2721,走进传送门,2,0,64,25,0,0,0,0,0,0,0,0,0,0
2721,0,章节完成,16,0,1,levelMapUI,0,第二十七章完成,0,0,0,0,0,0,0,0
2801,0,28-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112801,0,0,0,0,0,0,0,0,0
2802,0,28-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112802,0,0,0,0,0,0,0,0,0
2803,0,28-2完成,8,1,2803,0,0,0,0,0,0,0,0,0,0,0
2804,0,28-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112803,0,0,0,0,0,0,0,0,0
2805,0,28-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112804,0,0,0,0,0,0,0,0,0
2806,0,28-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112805,0,0,0,0,0,0,0,0,0
2807,0,28-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112806,0,0,0,0,0,0,0,0,0
2808,0,28-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112807,0,0,0,0,0,0,0,0,0
2809,0,28-7完成,8,1,2809,0,0,0,0,0,0,0,0,0,0,0
2810,0,28-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112808,0,0,0,0,0,0,0,0,0
2811,0,28-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112809,0,0,0,0,0,0,0,0,0
2812,0,28-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112810,0,0,0,0,0,0,0,0,0
2813,0,第一关宝物,15,0,2801,0,0,0,0,0,0,0,0,0,0,0
2814,0,第三关宝物,15,0,2803,0,0,0,0,0,0,0,0,0,0,0
2815,0,第四关宝物,15,0,2804,0,0,0,0,0,0,0,0,0,0,0
2816,0,第五关宝物,15,0,2805,0,0,0,0,0,0,0,0,0,0,0
2817,0,第六关BOSS宝物,15,0,2806,0,0,0,0,0,0,0,0,0,0,0
2818,0,第八关宝物,15,0,2808,0,0,0,0,0,0,0,0,0,0,0
2819,0,第九关宝物,15,0,2809,0,0,0,0,0,0,0,0,0,0,0
2820,2821,走进传送门,2,0,65,19,0,0,0,0,0,0,0,0,0,0
2821,0,章节完成,16,0,1,levelMapUI,0,第二十八章完成,0,0,0,0,0,0,0,0
2901,0,29-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112901,0,0,0,0,0,0,0,0,0
2902,0,29-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112902,0,0,0,0,0,0,0,0,0
2903,0,29-2完成,8,1,2903,0,0,0,0,0,0,0,0,0,0,0
2904,0,29-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112903,0,0,0,0,0,0,0,0,0
2905,0,29-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112904,0,0,0,0,0,0,0,0,0
2906,0,29-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112905,0,0,0,0,0,0,0,0,0
2907,0,29-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112906,0,0,0,0,0,0,0,0,0
2908,0,29-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112907,0,0,0,0,0,0,0,0,0
2909,0,29-7完成,8,1,2909,0,0,0,0,0,0,0,0,0,0,0
2910,0,29-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112908,0,0,0,0,0,0,0,0,0
2911,0,29-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112909,0,0,0,0,0,0,0,0,0
2912,0,29-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112910,0,0,0,0,0,0,0,0,0
2913,0,第一关宝物,15,0,2901,0,0,0,0,0,0,0,0,0,0,0
2914,0,第三关宝物,15,0,2903,0,0,0,0,0,0,0,0,0,0,0
2915,0,第四关宝物,15,0,2904,0,0,0,0,0,0,0,0,0,0,0
2916,0,第五关宝物,15,0,2905,0,0,0,0,0,0,0,0,0,0,0
2917,0,第六关BOSS宝物,15,0,2906,0,0,0,0,0,0,0,0,0,0,0
2918,0,第八关宝物,15,0,2908,0,0,0,0,0,0,0,0,0,0,0
2919,0,第九关宝物,15,0,2909,0,0,0,0,0,0,0,0,0,0,0
2920,2921,走进传送门,2,0,65,11,0,0,0,0,0,0,0,0,0,0
2921,0,章节完成,16,0,1,levelMapUI,0,第二十九章完成,0,0,0,0,0,0,0,0
3001,0,30-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113001,0,0,0,0,0,0,0,0,0
3002,0,30-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113002,0,0,0,0,0,0,0,0,0
3003,0,30-2完成,8,1,3003,0,0,0,0,0,0,0,0,0,0,0
3004,0,30-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113003,0,0,0,0,0,0,0,0,0
3005,0,30-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113004,0,0,0,0,0,0,0,0,0
3006,0,30-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113005,0,0,0,0,0,0,0,0,0
3007,0,30-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113006,0,0,0,0,0,0,0,0,0
3008,0,30-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113007,0,0,0,0,0,0,0,0,0
3009,0,30-7完成,8,1,3009,0,0,0,0,0,0,0,0,0,0,0
3010,0,30-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113008,0,0,0,0,0,0,0,0,0
3011,0,30-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113009,0,0,0,0,0,0,0,0,0
3012,0,30-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113010,0,0,0,0,0,0,0,0,0
3013,0,第一关宝物,15,0,3001,0,0,0,0,0,0,0,0,0,0,0
3014,0,第三关宝物,15,0,3003,0,0,0,0,0,0,0,0,0,0,0
3015,0,第四关宝物,15,0,3004,0,0,0,0,0,0,0,0,0,0,0
3016,0,第五关宝物,15,0,3005,0,0,0,0,0,0,0,0,0,0,0
3017,0,第六关BOSS宝物,15,0,3006,0,0,0,0,0,0,0,0,0,0,0
3018,0,第八关宝物,15,0,3008,0,0,0,0,0,0,0,0,0,0,0
3019,0,第九关宝物,15,0,3009,0,0,0,0,0,0,0,0,0,0,0
3020,3021,走进传送门,2,0,62,36,0,0,0,0,0,0,0,0,0,0
3021,0,章节完成,16,0,1,levelMapUI,0,第三十章完成,0,0,0,0,0,0,0,0
3101,0,31-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113101,0,0,0,0,0,0,0,0,0
3102,0,31-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113102,0,0,0,0,0,0,0,0,0
3103,0,31-2完成,8,1,3103,0,0,0,0,0,0,0,0,0,0,0
3104,0,31-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",113103,0,0,0,0,0,0,0,0,0
