buffid,buffname,bufftype,timebase,timeadd,takeeffect,takeeffectnum,overlapnum,limitbuff,cleanbuff,benefit,effectid,effecttype1,effectbase1,effectadd1,effecttype2,effectbase2,effectadd2,effecttype3,effectbase3,effectadd3,effecttype4,effectbase4,effectadd4,buff_icon,trigger_buff,trigger_type,trigger_time,trigger_probability
500305,免疫控制,2,1800000,0,0,0,1,0,0,1,0,4125,180000,0,4134,180000,0,0,0,0,0,0,0,0,0,0,0,0
500402,生命恢复降低20%,1,1800000,0,0,0,1,0,0,2,10010,27,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500403,额外20%护盾,1,1800000,0,0,0,1,0,0,1,0,4321,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500404,额外25%护盾,1,1800000,0,0,0,1,0,0,1,0,4321,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500405,90%生命值护盾,1,1800000,0,0,0,99,0,0,1,50040404,4321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500501,防御力降低30%,1,10000,0,0,0,1,0,0,2,10004,503,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500502,急速降低20%,1,5000,0,0,0,1,0,0,2,10012,521,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500503,昏迷2秒,1,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500504,冻结3秒,1,3000,0,0,0,1,0,0,2,10022,4117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500505,魔法易伤30%,1,3000,0,0,0,20,0,0,2,10004,37,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500506,降低治疗效果80%,1,5000,0,0,0,1,0,0,2,10010,27,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500507,5%急速,1,5000,0,0,0,19,0,0,1,10011,521,-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500508,10%急速,1,5000,0,0,0,9,0,0,1,10011,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500509,防御力降低60%,1,10000,0,0,0,1,0,0,2,10004,503,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500510,防御力降低100%,1,10000,0,0,0,1,0,0,2,10004,503,-10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500601,防御降低30%,1,5000,0,0,0,1,0,0,2,50060104,503,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500602,昏迷1秒,1,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500603,法术易伤5%,1,10000,0,0,0,20,0,0,2,10004,37,-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500701,减速10%,0,8000,0,0,0,1,0,0,2,10012,521,1000,0,522,-1000,0,0,0,0,0,0,0,0,0,0,0,0
500702,筋斗云,0,2000,0,0,0,1,0,0,1,50070104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500703,永久隐身,2,180000,0,0,0,1,0,0,1,0,4108,180,0,4115,180,0,0,0,0,0,0,0,0,0,0,0,0
500704,一秒隐身,2,1000,0,0,0,1,0,0,1,0,4108,1,0,4115,1,0,0,0,0,0,0,0,0,0,0,0,0
500705,1倍界王拳,1,3000,0,0,0,1,0,0,1,20060304,35,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500706,2倍界王拳,1,3000,0,0,0,1,0,0,1,20060305,35,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500707,3倍界王拳,1,3000,0,0,0,1,0,0,1,20060306,35,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600101,每秒60%攻击力伤害,1,5000,0,1,1000,1,0,0,2,10019,4001,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600102,攻击力降低40%,1,5000,0,0,0,1,0,0,2,10002,502,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600103,无法释放大招3秒,1,3000,0,0,0,1,0,0,2,10024,4113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600104,无法释放大招2秒,1,2000,0,0,0,1,0,0,2,10024,4113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600105,攻击力降低30%,1,5000,0,0,0,1,0,0,2,10002,502,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600106,昏迷3秒,1,3000,0,0,0,1,0,0,2,10015,4114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600107,恐惧3秒,1,3000,0,0,0,1,0,0,2,10023,4106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600201,魅惑4秒,1,4000,0,0,0,1,0,0,2,10016,4104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600202,魅惑5秒,1,5000,0,0,0,1,0,0,2,10016,4104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600203,40%急速,1,8000,0,0,0,1,0,0,1,1011,521,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600206,蝙蝠,2,18000000,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600301,隐身15秒,0,15000,0,0,0,1,0,0,1,0,4108,15,0,4115,15,0,0,0,0,0,0,0,0,0,0,0,0
600302,昏迷1秒,0,1000,0,0,0,1,0,0,2,10015,4114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600303,免疫控制效果,0,8000,0,0,0,1,0,0,1,0,4125,8,0,4134,8,0,0,0,0,0,0,0,0,0,0,0,0
600304,薄葬,3,3000,0,0,0,1,0,0,1,0,4302,3,0,4127,3,0,0,0,0,0,0,0,0,0,0,0,0
600305,免疫控制效果,0,3000,0,0,0,1,0,0,1,0,4125,3,0,4134,3,0,0,0,0,0,0,0,0,0,0,0,0
600306,免疫控制效果,0,180000,0,0,0,1,0,0,1,0,4125,5,0,4134,5,0,4127,5,0,0,0,0,0,0,0,0,0
600401,伤害减免提高40%,1,5000,0,0,0,1,0,0,1,60040104,4101,5,0,38,4000,0,0,0,0,0,0,0,0,0,0,0,0
600501,降低周围单位攻击力40%,1,5000,0,0,0,1,0,0,1,10002,502,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600701,每秒80%攻击力伤害,1,14000,0,1,1000,1,0,0,2,10020,4001,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600702,重伤70%,1,14000,0,0,0,1,0,0,2,10010,27,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600703,每秒80%攻击力伤害,1,16000,0,1,1000,1,0,0,2,10020,4001,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600705,冻结3秒,1,3000,0,0,0,1,0,0,2,60070204,4117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600706,减速50%,1,4000,0,0,0,1,0,0,2,10012,521,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600708,200%易伤,1,1800000,0,0,0,1,0,0,2,10003,38,-20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600709,每秒100%,1,5000,0,1,1000,1,0,0,2,60070304,4001,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600801,10%最大生命值护盾,0,7000,0,0,0,1,0,0,1,60080204,4321,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600802,12%最大生命值护盾,0,7000,0,0,0,1,0,0,1,60080204,4321,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600803,14%最大生命值护盾,0,7000,0,0,0,1,0,0,1,60080204,4321,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600901,昏迷2秒,0,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600902,昏迷4秒,0,4000,0,0,0,1,0,0,2,10015,4114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600903,昏迷6秒,0,6000,0,0,0,1,0,0,2,10015,4114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600904,昏迷8秒,0,8000,0,0,0,1,0,0,2,10015,4114,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600905,免疫控制3秒,0,3000,0,0,0,1,0,0,1,0,4125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600906,免疫控制5秒,0,5000,0,0,0,1,0,0,1,0,4125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600907,治疗溢出护盾,1,15000,0,0,0,1,0,0,1,60090204,4311,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700101,400%攻击力护盾,0,1800000,0,0,0,1,0,0,1,70010205,4311,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700102,440%攻击力护盾,0,1800000,0,0,0,1,0,0,1,70010205,4311,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700103,480%攻击力护盾,0,1800000,0,0,0,1,0,0,1,70010205,4311,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700104,伤害降低35%,0,8000,0,0,0,1,0,0,1,10003,38,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700105,特效用,0,8000,0,0,0,1,0,0,1,70010204,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700201,封印,1,5000,0,0,0,1,0,0,2,10023,4106,5,0,38,-5000,0,0,0,0,0,0,0,0,0,0,0,0
700202,封印,1,8000,0,0,0,1,0,0,2,10023,4106,8,0,38,-5000,0,0,0,0,0,0,0,0,0,0,0,0
700203,300%护盾,1,1800000,0,0,0,1,0,0,1,70020204,4311,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700204,伤害提升20%,1,10000,0,0,0,1,0,0,1,10001,35,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700205,500%护盾,1,1800000,0,0,0,1,0,0,1,70020204,4311,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700206,昏迷1秒,1,1000,0,0,0,1,0,0,2,10015,4114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700207,昏迷2秒,1,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700208,昏迷3秒,1,3000,0,0,0,1,0,0,2,10015,4114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700209,移速降低99%攻速降低50%,1,5000,0,0,0,1,0,0,2,70020403,521,2500,0,522,-9900,0,0,0,0,0,0,0,0,0,0,0,0
700210,急速提高20%,1,5000,0,0,0,1,0,0,1,10011,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700211,每秒50%攻击力伤害,1,5000,0,1,1000,1,0,0,2,0,4001,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700212,每秒100%攻击力伤害,1,5000,0,1,1000,1,0,0,2,0,4001,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700213,每秒150%攻击力伤害,1,5000,0,1,1000,1,0,0,2,0,4001,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700214,空BUFF,1,5000,0,0,0,1,0,0,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700301,吸血等级10%,0,10000,0,0,0,5,0,0,1,0,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700302,暴击等级10%,0,10000,0,0,0,5,0,0,1,10007,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700303,圣诞礼袋重伤,0,5000,0,0,0,1,0,0,2,70030204,27,10000,0,4106,5,0,0,0,0,0,0,0,0,0,0,0,0
700304,攻击力提升20%,0,8000,0,0,0,1,0,0,1,10001,502,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700305,防御力提升20%,0,8000,0,0,0,1,0,0,1,10003,503,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700306,暴击倍数20%,0,8000,0,0,0,1,0,0,1,0,12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700307,免疫控制效果,0,8000,0,0,0,1,0,0,1,0,4125,8,0,4134,8,0,0,0,0,0,0,0,0,0,0,0,0
700308,命中提高30%,0,8000,0,0,0,1,0,0,1,10005,19,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700309,每秒恢复1%最大生命值,0,8000,0,1,1000,1,0,0,1,0,4015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700310,昏迷2秒,0,2000,0,0,0,1,0,0,2,10015,4114,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
700311,急速20%,0,4000,0,0,0,1,0,0,1,10011,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700312,昏迷2秒后降低40%急速,0,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,700313,1,0,10000
700313,降低40%急速,0,5000,0,0,0,1,0,0,2,10012,521,4000,0,522,-4000,0,0,0,0,0,0,0,0,0,0,0,0
700314,圣诞封锁2,0,5000,0,0,0,1,0,0,2,70030205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800101,燃烧弹DOT,1,10000,0,1,2000,1,0,0,2,10019,4001,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800201,魅惑6秒,1,6000,0,0,0,1,0,0,2,10016,4104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800701,昏迷10秒,0,10000,0,0,0,1,0,0,2,10015,4114,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800702,20易伤20重伤,0,5000,0,0,0,100,0,0,2,10003,38,-2000,0,27,-2000,0,28,-2000,0,26,-2000,0,0,0,0,0,0
800703,昏迷5秒,0,5000,0,0,0,1,0,0,2,10015,4114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800704,移除减益,2,5000,0,0,0,1,0,0,1,80070404,4127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800801,物理减伤80%15秒,2,15000,0,0,0,1,0,0,1,80080204,36,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800802,物理减伤80%15秒,2,15000,0,0,0,1,0,0,1,0,36,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101,降低移动速度70%10秒,0,10000,0,0,0,1,0,0,2,10012,522,-6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801102,恢复1%最大生命值10秒,0,10000,0,1,1000,20,0,0,1,40010402,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801103,2%易伤,1,5000,0,0,0,100,0,0,2,0,38,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801104,减少50%恢复效果,1,5000,0,0,0,1,0,0,2,10010,27,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801105,最大生命值1%伤害10秒,1,10000,0,1,1000,1,0,0,2,10019,4002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801106,减50点能量80%攻击力伤害5秒,1,1000,0,1,1000,1,0,0,2,0,4001,8000,0,4021,-50,0,0,0,0,0,0,0,0,0,0,0,0
801107,500%攻击的护盾,1,1800000,0,0,0,1,0,0,1,80110204,4311,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801108,1秒眩晕,0,1000,0,1,1000,1,0,0,2,10015,4114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001,BOSS1属性增幅1,2,1800000,0,0,0,30,0,0,1,0,2,100,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
810002,BOSS1属性增幅2,2,1800000,0,0,0,30,0,0,1,0,2,112,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0
810003,BOSS1属性增幅3,2,1800000,0,0,0,30,0,0,1,0,2,125,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
810004,BOSS1属性增幅4,2,1800000,0,0,0,30,0,0,1,0,2,140,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0
810005,BOSS1属性增幅5,2,1800000,0,0,0,30,0,0,1,0,2,156,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0
810006,BOSS1属性增幅6,2,1800000,0,0,0,30,0,0,1,0,2,179,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0
810007,BOSS1属性增幅7,2,1800000,0,0,0,30,0,0,1,0,2,205,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0
810008,BOSS1属性增幅8,2,1800000,0,0,0,30,0,0,1,0,2,235,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0
810009,BOSS1属性增幅9,2,1800000,0,0,0,30,0,0,1,0,2,270,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0
810010,BOSS1属性增幅10,2,1800000,0,0,0,30,0,0,1,0,2,318,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0
810011,BOSS1属性增幅11,2,1800000,0,0,0,30,0,0,1,0,2,375,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0
810012,BOSS1属性增幅12,2,1800000,0,0,0,30,0,0,1,0,2,442,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0
810013,BOSS1属性增幅13,2,1800000,0,0,0,30,0,0,1,0,2,521,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0
810014,BOSS1属性增幅14,2,1800000,0,0,0,30,0,0,1,0,2,614,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0
820001,BOSS2属性增幅1,2,1800000,0,0,0,30,0,0,1,0,2,125,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
820002,BOSS2属性增幅2,2,1800000,0,0,0,30,0,0,1,0,2,250,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0
820003,BOSS2属性增幅3,2,1800000,0,0,0,30,0,0,1,0,2,375,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0
820004,BOSS2属性增幅4,2,1800000,0,0,0,30,0,0,1,0,2,500,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0
820005,BOSS2属性增幅5,2,1800000,0,0,0,30,0,0,1,0,2,625,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0
820006,BOSS2属性增幅6,2,1800000,0,0,0,30,0,0,1,0,2,750,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0
820007,BOSS2属性增幅7,2,1800000,0,0,0,30,0,0,1,0,2,875,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0
820008,BOSS2属性增幅8,2,1800000,0,0,0,30,0,0,1,0,2,1000,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0
820009,BOSS2属性增幅9,2,1800000,0,0,0,30,0,0,1,0,2,1125,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0
820010,BOSS2属性增幅10,2,1800000,0,0,0,30,0,0,1,0,2,1250,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0
820011,BOSS2属性增幅11,2,1800000,0,0,0,30,0,0,1,0,2,1375,0,3,137,0,0,0,0,0,0,0,0,0,0,0,0
820012,BOSS2属性增幅12,2,1800000,0,0,0,30,0,0,1,0,2,1500,0,3,150,0,0,0,0,0,0,0,0,0,0,0,0
820013,BOSS2属性增幅13,2,1800000,0,0,0,30,0,0,1,0,2,1625,0,3,162,0,0,0,0,0,0,0,0,0,0,0,0
820014,BOSS2属性增幅14,2,1800000,0,0,0,30,0,0,1,0,2,1750,0,3,175,0,0,0,0,0,0,0,0,0,0,0,0
830001,免疫控制,3,1800000,0,0,0,1,0,0,1,0,4125,180,0,4134,180,0,0,0,0,0,0,0,0,0,0,0,0
850001,BOSS2属性增幅1,2,1800000,0,0,0,60,0,0,1,0,2,325,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0
850002,BOSS2属性增幅2,2,1800000,0,0,0,60,0,0,1,0,2,650,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0
850003,BOSS2属性增幅3,2,1800000,0,0,0,60,0,0,1,0,2,958,0,3,185,0,0,0,0,0,0,0,0,0,0,0,0
850004,BOSS2属性增幅4,2,1800000,0,0,0,60,0,0,1,0,2,1251,0,3,250,0,0,0,0,0,0,0,0,0,0,0,0
850005,BOSS2属性增幅5,2,1800000,0,0,0,60,0,0,1,0,2,1527,0,3,310,0,0,0,0,0,0,0,0,0,0,0,0
850006,BOSS2属性增幅6,2,1800000,0,0,0,60,0,0,1,0,2,1787,0,3,375,0,0,0,0,0,0,0,0,0,0,0,0
850007,BOSS2属性增幅7,2,1800000,0,0,0,60,0,0,1,0,2,2031,0,3,435,0,0,0,0,0,0,0,0,0,0,0,0
850008,BOSS2属性增幅8,2,1800000,0,0,0,60,0,0,1,0,2,2258,0,3,500,0,0,0,0,0,0,0,0,0,0,0,0
850009,BOSS2属性增幅9,2,1800000,0,0,0,60,0,0,1,0,2,2470,0,3,560,0,0,0,0,0,0,0,0,0,0,0,0
850010,BOSS2属性增幅10,2,1800000,0,0,0,60,0,0,1,0,2,2665,0,3,625,0,0,0,0,0,0,0,0,0,0,0,0
850011,BOSS2属性增幅11,2,1800000,0,0,0,60,0,0,1,0,2,2843,0,3,685,0,0,0,0,0,0,0,0,0,0,0,0
850012,BOSS2属性增幅12,2,1800000,0,0,0,60,0,0,1,0,2,3006,0,3,750,0,0,0,0,0,0,0,0,0,0,0,0
850013,BOSS2属性增幅13,2,1800000,0,0,0,60,0,0,1,0,2,3152,0,3,810,0,0,0,0,0,0,0,0,0,0,0,0
850014,BOSS2属性增幅14,2,1800000,0,0,0,60,0,0,1,0,2,3282,0,3,875,0,0,0,0,0,0,0,0,0,0,0,0
900301,每秒1%最大生命值,2,180000,0,1,1000,1,0,0,1,0,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910011,每秒恢复10点能量,2,1800000,0,1,1000,1,0,0,1,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910012,每秒恢复14点能量,2,1800000,0,1,1000,1,0,0,1,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910013,每秒恢复16点能量,2,1800000,0,1,1000,1,0,0,1,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910021,120%攻击力护盾,1,50000,0,0,0,1,0,0,1,10050401,4311,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910022,170%攻击力护盾,1,50000,0,0,0,1,0,0,1,10050401,4311,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910023,220%攻击力护盾,1,50000,0,0,0,1,0,0,1,10050401,4311,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910024,3秒免控,1,3000,0,0,0,1,0,0,1,0,4125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910031,攻速提高15%,2,3000,0,0,0,1,0,0,1,0,521,-750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910032,攻速提高20%,2,3000,0,0,0,1,0,0,1,0,521,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910033,攻速提高25%，暴击伤害30%,2,3000,0,0,0,1,0,0,1,0,521,-1250,0,12,3000,0,0,0,0,0,0,0,0,0,0,0,0
910041,生命恢复增加10%,2,1800000,0,0,0,1,0,0,1,0,28,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910042,生命恢复增加15%,2,1800000,0,0,0,1,0,0,1,0,28,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910051,每3秒增加1%攻击力,2,1800000,0,1,3000,99,0,0,1,0,502,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910052,每3秒增加1%攻击力外加2%命中,2,1800000,0,1,3000,99,0,0,1,0,502,100,0,19,200,0,0,0,0,0,0,0,0,0,0,0,0
910053,每3秒增加1.5%攻击力外加3%命中,2,1800000,0,1,3000,99,0,0,1,0,502,150,0,19,300,0,0,0,0,0,0,0,0,0,0,0,0
910061,每秒1%最大生命值,2,30000,0,1,1000,1,0,0,1,0,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910062,每秒1%最大生命值,2,45000,0,1,1000,1,0,0,1,0,4012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910063,每秒1.5%最大生命值,2,45000,0,1,1000,1,0,0,1,0,4012,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921011,5%攻击10%防御,2,180000,0,0,0,3,0,0,1,10001,502,500,0,503,1000,0,0,0,0,0,0,0,0,0,0,0,0
921012,7.5%攻击15%防御,2,180000,0,0,0,3,0,0,1,10001,502,750,0,503,1500,0,0,0,0,0,0,0,0,0,0,0,0
921013,10%攻击20%防御,2,180000,0,0,0,3,0,0,1,10001,502,1000,0,503,2000,0,0,0,0,0,0,0,0,0,0,0,0
921031,5%防御力免疫控制,2,5000,0,0,0,1,0,0,1,10003,503,500,0,4125,5,0,4134,5,0,0,0,0,0,0,0,0,0
921032,20%防御力免疫控制,2,5000,0,0,0,1,0,0,1,10003,503,2000,0,4125,5,0,4134,5,0,0,0,0,0,0,0,0,0
921033,40%防御力免疫控制,2,5000,0,0,0,1,0,0,1,10003,503,4000,0,4125,5,0,4134,5,0,0,0,0,0,0,0,0,0
921034,40%防御力免疫控制,2,8000,0,0,0,1,0,0,1,10003,503,4000,0,4125,8,0,4134,8,0,0,0,0,0,0,0,0,0
921041,100%护盾,0,180000,0,0,0,1,0,0,1,10050401,4311,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921042,180%护盾,0,180000,0,0,0,1,0,0,1,10050401,4311,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921051,受伤回能降低30%,2,4000,0,0,0,1,0,0,2,0,4501,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921052,受伤回能降低40%,2,4000,0,0,0,1,0,0,2,0,4501,-4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921053,受伤回能降低90%,2,4000,0,0,0,1,0,0,2,0,4501,-9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921054,驱散,2,4000,0,0,0,1,0,0,2,0,4501,-9000,0,4126,5,0,0,0,0,0,0,0,0,0,0,0,0
921081,能量药水,2,18000000,0,0,0,1,0,0,1,10080207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921111,昏迷2秒,0,2000,0,0,0,1,0,0,2,10015,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921112,昏迷4秒,0,4000,0,0,0,1,0,0,2,10015,4114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921181,冻结5秒,0,5000,0,0,0,1,0,0,2,10022,4117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921182,冻结5秒,0,5000,0,0,0,1,0,0,2,10022,4117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921183,易伤50%,0,5000,0,0,0,1,0,0,2,10004,38,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922011,50%最大生命值,2,5000,0,0,0,1,0,0,1,10050401,4321,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922051,提高能量转化率,2,1800000,0,0,0,1,0,0,1,0,4501,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922061,每秒3%最大生命,2,15000,0,1,1000,1,0,0,1,0,4012,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922062,每秒4%最大生命,2,15000,0,1,1000,1,0,0,1,0,4012,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922063,每秒5%最大生命,2,15000,0,1,1000,1,0,0,1,0,4012,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922064,每秒提升0.7%攻击力,2,180000,0,0,0,99,0,0,1,10001,502,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
