taskid,system,group,preposegroup,condition,position,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,prepose,itemlv1,numlv1,itemlv2,numlv2,itemlv3,numlv3,itemlv4,numlv4,itemlv5,numlv5
102811,1,1028,1027,0,2,通关冒险关卡28-40,42,1232,0,0,0,91000002,20000,40000017,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
102812,1,1028,1027,0,2,通关冒险关卡28-44,42,1236,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102813,1,1028,1027,0,2,通关冒险关卡28-48,42,1240,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102814,1,1028,1027,0,2,通关冒险关卡28-52,42,1244,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102815,1,1028,1027,0,2,通关冒险关卡28-56,42,1248,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102816,1,1028,1027,0,2,通关冒险关卡28-60,42,1252,0,0,0,91000002,20000,40000018,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
102901,1,1029,1028,0,1,通关冒险关卡第29章,43,29,0,0,0,91000022,200,42010002,20,11100701,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
102902,1,1029,1028,0,2,通关冒险关卡29-4,42,1256,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102903,1,1029,1028,0,2,通关冒险关卡29-8,42,1260,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102904,1,1029,1028,0,2,通关冒险关卡29-12,42,1264,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102905,1,1029,1028,0,2,通关冒险关卡29-16,42,1268,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102906,1,1029,1028,0,2,通关冒险关卡29-20,42,1272,0,0,0,91000002,20000,40000012,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
102907,1,1029,1028,0,2,通关冒险关卡29-24,42,1276,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102908,1,1029,1028,0,2,通关冒险关卡29-28,42,1280,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102909,1,1029,1028,0,2,通关冒险关卡29-32,42,1284,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102910,1,1029,1028,0,2,通关冒险关卡29-36,42,1288,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102911,1,1029,1028,0,2,通关冒险关卡29-40,42,1292,0,0,0,91000002,20000,40000013,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
102912,1,1029,1028,0,2,通关冒险关卡29-44,42,1296,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102913,1,1029,1028,0,2,通关冒险关卡29-48,42,1300,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102914,1,1029,1028,0,2,通关冒险关卡29-52,42,1304,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102915,1,1029,1028,0,2,通关冒险关卡29-56,42,1308,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
102916,1,1029,1028,0,2,通关冒险关卡29-60,42,1312,0,0,0,91000002,20000,40000014,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
103001,1,1030,1029,0,1,通关冒险关卡第30章,43,30,0,0,0,91000022,200,42010002,20,11200701,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103002,1,1030,1029,0,2,通关冒险关卡30-4,42,1316,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103003,1,1030,1029,0,2,通关冒险关卡30-8,42,1320,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103004,1,1030,1029,0,2,通关冒险关卡30-12,42,1324,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103005,1,1030,1029,0,2,通关冒险关卡30-16,42,1328,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103006,1,1030,1029,0,2,通关冒险关卡30-20,42,1332,0,0,0,91000002,20000,40000015,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
103007,1,1030,1029,0,2,通关冒险关卡30-24,42,1336,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103008,1,1030,1029,0,2,通关冒险关卡30-28,42,1340,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103009,1,1030,1029,0,2,通关冒险关卡30-32,42,1344,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103010,1,1030,1029,0,2,通关冒险关卡30-36,42,1348,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103011,1,1030,1029,0,2,通关冒险关卡30-40,42,1352,0,0,0,91000002,20000,40000016,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
103012,1,1030,1029,0,2,通关冒险关卡30-44,42,1356,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103013,1,1030,1029,0,2,通关冒险关卡30-48,42,1360,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103014,1,1030,1029,0,2,通关冒险关卡30-52,42,1364,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103015,1,1030,1029,0,2,通关冒险关卡30-56,42,1368,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,9000,0,0,0,0,0,0,0,0
103016,1,1030,1029,0,2,通关冒险关卡30-60,42,1372,0,0,0,91000002,20000,40000017,50,0,0,0,0,0,91000002,20000,0,0,0,0,0,0,0,0
103101,1,1031,1030,0,1,通关冒险关卡第31章,43,31,0,0,0,91000022,200,42010002,20,11400701,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103102,1,1031,1030,0,2,通关冒险关卡31-4,42,1376,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103103,1,1031,1030,0,2,通关冒险关卡31-8,42,1380,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103104,1,1031,1030,0,2,通关冒险关卡31-12,42,1384,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103105,1,1031,1030,0,2,通关冒险关卡31-16,42,1388,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103106,1,1031,1030,0,2,通关冒险关卡31-20,42,1392,0,0,0,91000002,30000,40000018,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103107,1,1031,1030,0,2,通关冒险关卡31-24,42,1396,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103108,1,1031,1030,0,2,通关冒险关卡31-28,42,1400,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103109,1,1031,1030,0,2,通关冒险关卡31-32,42,1404,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103110,1,1031,1030,0,2,通关冒险关卡31-36,42,1408,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103111,1,1031,1030,0,2,通关冒险关卡31-40,42,1412,0,0,0,91000002,30000,40000012,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103112,1,1031,1030,0,2,通关冒险关卡31-44,42,1416,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103113,1,1031,1030,0,2,通关冒险关卡31-48,42,1420,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103114,1,1031,1030,0,2,通关冒险关卡31-52,42,1424,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103115,1,1031,1030,0,2,通关冒险关卡31-56,42,1428,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103116,1,1031,1030,0,2,通关冒险关卡31-60,42,1432,0,0,0,91000002,30000,40000013,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103201,1,1032,1031,0,1,通关冒险关卡第32章,43,32,0,0,0,91000022,200,42010002,20,11300701,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103202,1,1032,1031,0,2,通关冒险关卡32-4,42,1436,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103203,1,1032,1031,0,2,通关冒险关卡32-8,42,1440,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103204,1,1032,1031,0,2,通关冒险关卡32-12,42,1444,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103205,1,1032,1031,0,2,通关冒险关卡32-16,42,1448,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103206,1,1032,1031,0,2,通关冒险关卡32-20,42,1452,0,0,0,91000002,30000,40000014,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103207,1,1032,1031,0,2,通关冒险关卡32-24,42,1456,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103208,1,1032,1031,0,2,通关冒险关卡32-28,42,1460,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103209,1,1032,1031,0,2,通关冒险关卡32-32,42,1464,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103210,1,1032,1031,0,2,通关冒险关卡32-36,42,1468,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103211,1,1032,1031,0,2,通关冒险关卡32-40,42,1472,0,0,0,91000002,30000,40000015,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103212,1,1032,1031,0,2,通关冒险关卡32-44,42,1476,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103213,1,1032,1031,0,2,通关冒险关卡32-48,42,1480,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103214,1,1032,1031,0,2,通关冒险关卡32-52,42,1484,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103215,1,1032,1031,0,2,通关冒险关卡32-56,42,1488,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103216,1,1032,1031,0,2,通关冒险关卡32-60,42,1492,0,0,0,91000002,30000,40000016,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103301,1,1033,1032,0,1,通关冒险关卡第33章,43,33,0,0,0,91000022,200,42010002,20,11100801,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103302,1,1033,1032,0,2,通关冒险关卡33-4,42,1496,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103303,1,1033,1032,0,2,通关冒险关卡33-8,42,1500,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103304,1,1033,1032,0,2,通关冒险关卡33-12,42,1504,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103305,1,1033,1032,0,2,通关冒险关卡33-16,42,1508,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103306,1,1033,1032,0,2,通关冒险关卡33-20,42,1512,0,0,0,91000002,30000,40000017,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103307,1,1033,1032,0,2,通关冒险关卡33-24,42,1516,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103308,1,1033,1032,0,2,通关冒险关卡33-28,42,1520,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103309,1,1033,1032,0,2,通关冒险关卡33-32,42,1524,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103310,1,1033,1032,0,2,通关冒险关卡33-36,42,1528,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103311,1,1033,1032,0,2,通关冒险关卡33-40,42,1532,0,0,0,91000002,30000,40000018,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103312,1,1033,1032,0,2,通关冒险关卡33-44,42,1536,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103313,1,1033,1032,0,2,通关冒险关卡33-48,42,1540,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103314,1,1033,1032,0,2,通关冒险关卡33-52,42,1544,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103315,1,1033,1032,0,2,通关冒险关卡33-56,42,1548,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103316,1,1033,1032,0,2,通关冒险关卡33-60,42,1552,0,0,0,91000002,30000,40000012,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103401,1,1034,1033,0,1,通关冒险关卡第34章,43,34,0,0,0,91000022,200,42010002,20,11200901,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103402,1,1034,1033,0,2,通关冒险关卡34-4,42,1556,0,0,0,91000002,9000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103403,1,1034,1033,0,2,通关冒险关卡34-8,42,1560,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103404,1,1034,1033,0,2,通关冒险关卡34-12,42,1564,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103405,1,1034,1033,0,2,通关冒险关卡34-16,42,1568,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103406,1,1034,1033,0,2,通关冒险关卡34-20,42,1572,0,0,0,91000002,30000,40000013,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103407,1,1034,1033,0,2,通关冒险关卡34-24,42,1576,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103408,1,1034,1033,0,2,通关冒险关卡34-28,42,1580,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103409,1,1034,1033,0,2,通关冒险关卡34-32,42,1584,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103410,1,1034,1033,0,2,通关冒险关卡34-36,42,1588,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103411,1,1034,1033,0,2,通关冒险关卡34-40,42,1592,0,0,0,91000002,30000,40000014,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103412,1,1034,1033,0,2,通关冒险关卡34-44,42,1596,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103413,1,1034,1033,0,2,通关冒险关卡34-48,42,1600,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103414,1,1034,1033,0,2,通关冒险关卡34-52,42,1604,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103415,1,1034,1033,0,2,通关冒险关卡34-56,42,1608,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103416,1,1034,1033,0,2,通关冒险关卡34-60,42,1612,0,0,0,91000002,30000,40000015,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103501,1,1035,1034,0,1,通关冒险关卡第35章,43,35,0,0,0,91000022,200,42010002,20,11400801,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103502,1,1035,1034,0,2,通关冒险关卡35-4,42,1616,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103503,1,1035,1034,0,2,通关冒险关卡35-8,42,1620,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103504,1,1035,1034,0,2,通关冒险关卡35-12,42,1624,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103505,1,1035,1034,0,2,通关冒险关卡35-16,42,1628,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103506,1,1035,1034,0,2,通关冒险关卡35-20,42,1632,0,0,0,91000002,30000,40000016,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103507,1,1035,1034,0,2,通关冒险关卡35-24,42,1636,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103508,1,1035,1034,0,2,通关冒险关卡35-28,42,1640,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103509,1,1035,1034,0,2,通关冒险关卡35-32,42,1644,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103510,1,1035,1034,0,2,通关冒险关卡35-36,42,1648,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103511,1,1035,1034,0,2,通关冒险关卡35-40,42,1652,0,0,0,91000002,30000,40000017,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103512,1,1035,1034,0,2,通关冒险关卡35-44,42,1656,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103513,1,1035,1034,0,2,通关冒险关卡35-48,42,1660,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103514,1,1035,1034,0,2,通关冒险关卡35-52,42,1664,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103515,1,1035,1034,0,2,通关冒险关卡35-56,42,1668,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103516,1,1035,1034,0,2,通关冒险关卡35-60,42,1672,0,0,0,91000002,30000,40000018,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103601,1,1036,1035,0,1,通关冒险关卡第36章,43,36,0,0,0,91000022,200,42010002,20,11300801,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103602,1,1036,1035,0,2,通关冒险关卡36-4,42,1676,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103603,1,1036,1035,0,2,通关冒险关卡36-8,42,1680,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103604,1,1036,1035,0,2,通关冒险关卡36-12,42,1684,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103605,1,1036,1035,0,2,通关冒险关卡36-16,42,1688,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103606,1,1036,1035,0,2,通关冒险关卡36-20,42,1692,0,0,0,91000002,30000,40000012,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103607,1,1036,1035,0,2,通关冒险关卡36-24,42,1696,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103608,1,1036,1035,0,2,通关冒险关卡36-28,42,1700,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103609,1,1036,1035,0,2,通关冒险关卡36-32,42,1704,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103610,1,1036,1035,0,2,通关冒险关卡36-36,42,1708,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103611,1,1036,1035,0,2,通关冒险关卡36-40,42,1712,0,0,0,91000002,30000,40000013,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103612,1,1036,1035,0,2,通关冒险关卡36-44,42,1716,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103613,1,1036,1035,0,2,通关冒险关卡36-48,42,1720,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103614,1,1036,1035,0,2,通关冒险关卡36-52,42,1724,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103615,1,1036,1035,0,2,通关冒险关卡36-56,42,1728,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103616,1,1036,1035,0,2,通关冒险关卡36-60,42,1732,0,0,0,91000002,30000,40000014,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103701,1,1037,1036,0,1,通关冒险关卡第37章,43,37,0,0,0,91000022,200,42010002,20,11100901,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103702,1,1037,1036,0,2,通关冒险关卡37-4,42,1736,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103703,1,1037,1036,0,2,通关冒险关卡37-8,42,1740,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103704,1,1037,1036,0,2,通关冒险关卡37-12,42,1744,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103705,1,1037,1036,0,2,通关冒险关卡37-16,42,1748,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103706,1,1037,1036,0,2,通关冒险关卡37-20,42,1752,0,0,0,91000002,30000,40000015,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103707,1,1037,1036,0,2,通关冒险关卡37-24,42,1756,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103708,1,1037,1036,0,2,通关冒险关卡37-28,42,1760,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103709,1,1037,1036,0,2,通关冒险关卡37-32,42,1764,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103710,1,1037,1036,0,2,通关冒险关卡37-36,42,1768,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103711,1,1037,1036,0,2,通关冒险关卡37-40,42,1772,0,0,0,91000002,30000,40000016,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103712,1,1037,1036,0,2,通关冒险关卡37-44,42,1776,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103713,1,1037,1036,0,2,通关冒险关卡37-48,42,1780,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103714,1,1037,1036,0,2,通关冒险关卡37-52,42,1784,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103715,1,1037,1036,0,2,通关冒险关卡37-56,42,1788,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103716,1,1037,1036,0,2,通关冒险关卡37-60,42,1792,0,0,0,91000002,30000,40000017,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103801,1,1038,1037,0,1,通关冒险关卡第38章,43,38,0,0,0,91000022,200,42010002,20,11400901,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103802,1,1038,1037,0,2,通关冒险关卡38-4,42,1796,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103803,1,1038,1037,0,2,通关冒险关卡38-8,42,1800,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103804,1,1038,1037,0,2,通关冒险关卡38-12,42,1804,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103805,1,1038,1037,0,2,通关冒险关卡38-16,42,1808,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103806,1,1038,1037,0,2,通关冒险关卡38-20,42,1812,0,0,0,91000002,30000,40000018,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103807,1,1038,1037,0,2,通关冒险关卡38-24,42,1816,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103808,1,1038,1037,0,2,通关冒险关卡38-28,42,1820,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103809,1,1038,1037,0,2,通关冒险关卡38-32,42,1824,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103810,1,1038,1037,0,2,通关冒险关卡38-36,42,1828,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103811,1,1038,1037,0,2,通关冒险关卡38-40,42,1832,0,0,0,91000002,30000,40000012,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103812,1,1038,1037,0,2,通关冒险关卡38-44,42,1836,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103813,1,1038,1037,0,2,通关冒险关卡38-48,42,1840,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103814,1,1038,1037,0,2,通关冒险关卡38-52,42,1844,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103815,1,1038,1037,0,2,通关冒险关卡38-56,42,1848,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
103816,1,1038,1037,0,2,通关冒险关卡38-60,42,1852,0,0,0,91000002,30000,40000013,50,0,0,0,0,0,91000002,30000,0,0,0,0,0,0,0,0
103901,1,1039,1038,0,1,通关冒险关卡第39章,43,39,0,0,0,91000022,200,42010002,20,11300901,1,0,0,0,91000002,100000,0,0,0,0,0,0,0,0
103902,1,1039,1038,0,2,通关冒险关卡39-4,42,1856,0,0,0,91000002,15000,0,0,0,0,0,0,0,91000002,15000,0,0,0,0,0,0,0,0
