id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype
201504,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,4,累计消费5000钻石,42,5000,0,0,0,91000031,10000,60000214,5,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201505,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,5,累计消费7000钻石,42,7000,0,0,0,91000031,14000,60000214,7,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201506,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,6,累计消费10000钻石,42,10000,0,0,0,91000031,20000,60000214,10,91000001,350000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201507,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,7,累计消费15000钻石,42,15000,0,0,0,60000201,10,80500101,10,91000001,400000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201508,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,8,累计消费20000钻石,42,20000,0,0,0,60000202,20,80500201,10,91000001,500000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201509,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,9,累计消费30000钻石,42,30000,0,0,0,60000203,25,80500301,10,91000001,600000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201510,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,10,累计消费40000钻石,42,40000,0,0,0,60000204,30,80500401,10,91000001,700000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201511,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,11,累计消费60000钻石,42,60000,0,0,0,60000205,35,80500501,20,91000001,800000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201512,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,12,累计消费120000钻石,42,120000,0,0,0,60000206,50,80500601,20,91000001,900000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201513,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,13,累计消费200000钻石,42,200000,0,0,0,60000207,50,80500701,20,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201601,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,1,今日购买高级水晶3次,157,3,2,0,0,15100101,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201602,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,2,今日购买高级水晶4次,157,4,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201603,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,3,今日购买高级水晶5次,157,5,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201604,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,4,今日购买高级水晶6次,157,6,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201605,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,5,今日购买高级水晶8次,157,8,2,0,0,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201606,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,6,今日购买高级水晶10次,157,10,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201607,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,7,今日购买高级水晶15次,157,15,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201608,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,8,今日购买高级水晶20次,157,20,2,0,0,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201609,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,9,今日购买高级水晶30次,157,30,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201610,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,10,今日购买高级水晶40次,157,40,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201611,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,11,今日购买高级水晶50次,157,50,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201612,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,12,今日购买高级水晶60次,157,60,2,0,0,15100101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201613,5,2,1,2016,每日购买水晶,bg_activity_38,日常活动,当天购买高级水晶达到指定次数，即可领取奖励。,13,今日购买高级水晶80次,157,80,2,0,0,15100101,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201701,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,1,今日祈祷5次,176,5,0,0,0,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201702,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,2,今日祈祷8次,176,8,0,0,0,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201703,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,3,今日祈祷10次,176,10,0,0,0,91000031,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201704,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,4,今日祈祷15次,176,15,0,0,0,91000031,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201705,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,5,今日祈祷20次,176,20,0,0,0,91000031,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201706,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,6,今日祈祷30次,176,30,0,0,0,91000031,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201707,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,7,今日祈祷40次,176,40,0,0,0,91000031,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201708,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,8,今日祈祷50次,176,50,0,0,0,91000031,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201709,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,9,今日祈祷60次,176,60,0,0,0,91000031,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201710,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,10,今日祈祷70次,176,70,0,0,0,91000031,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201711,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,11,今日祈祷80次,176,80,0,0,0,91000031,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201712,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,12,今日祈祷90次,176,90,0,0,0,91000031,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201713,5,2,1,2017,每日祈祷,bg_activity_19,日常活动,当天祈祷指定次数，即可领取奖励。,13,今日祈祷100次,176,100,0,0,0,91000031,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,2
201801,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,1,通关泰拉之谜 第17章,186,1,111710,0,0,30101000,30,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201802,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,2,通关泰拉之谜 第18章,186,1,111810,0,0,30101000,40,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201803,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,3,通关泰拉之谜 第19章,186,1,111910,0,0,30101000,50,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201804,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,4,通关泰拉之谜 第20章,186,1,112010,0,0,30101000,60,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201805,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,5,通关泰拉之谜 第21章,186,1,112110,0,0,30101000,70,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201806,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,6,通关泰拉之谜 第22章,186,1,112210,0,0,30101000,80,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201807,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,7,通关泰拉之谜 第23章,186,1,112310,0,0,30101000,90,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201808,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,8,通关泰拉之谜 第24章,186,1,112410,0,0,30101000,100,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201809,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,9,通关泰拉之谜 第25章,186,1,112510,0,0,30101000,110,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201810,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,10,通关泰拉之谜 第26章,186,1,112610,0,0,30101000,120,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201811,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,11,通关泰拉之谜 第27章,186,1,112710,0,0,30101000,130,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201812,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,12,通关泰拉之谜 第28章,186,1,112810,0,0,30101000,140,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201813,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,13,通关泰拉之谜 第29章,186,1,112910,0,0,30101000,150,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201814,6,2,1,2018,限时通关2,bg_activity_28,开服狂欢,通关指定关卡，即可领取奖励。,14,通关泰拉之谜 第30章,186,1,113010,0,0,30101000,160,91000001,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,1
201901,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,1,第一名：,169,1,1,1,0,42000001,30,91000001,10000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201902,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,2,第二名：,169,1,2,1,0,42000001,25,91000001,8000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201903,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,3,第三名：,169,1,3,1,0,42000001,22,91000001,5000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201904,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,4,第四名：,169,1,4,1,0,42000001,22,91000001,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201905,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,5,第五名：,169,1,5,1,0,42000001,20,91000001,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201906,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,6,第六名：,169,1,6,1,0,42000001,20,91000001,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201907,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,7,第七名：,169,1,7,1,0,42000001,18,91000001,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201908,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,8,第八名：,169,1,8,1,0,42000001,18,91000001,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201909,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,9,第九名：,169,1,9,1,0,42000001,16,91000001,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201910,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,10,第十名：,169,1,10,1,0,42000001,16,91000001,2000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201911,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,11,第十一名：,169,1,11,1,0,42000001,14,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201912,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,12,第十二名：,169,1,12,1,0,42000001,14,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201913,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,13,第十三名：,169,1,13,1,0,42000001,12,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201914,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,14,第十四名：,169,1,14,1,0,42000001,12,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201915,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,15,第十五名：,169,1,15,1,0,42000001,10,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201916,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,16,第十六名：,169,1,16,1,0,42000001,10,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201917,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,17,第十七名：,169,1,17,1,0,42000001,8,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201918,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,18,第十八名：,169,1,18,1,0,42000001,8,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201919,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,19,第十九名：,169,1,19,1,0,42000001,6,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
201920,3,2,2,2019,天赋总等级排行,bg_activity_35,开服狂欢,出战队伍天赋总等级排行，活动结束后奖励发送至邮箱,20,第二十名：,169,1,20,1,0,42000001,6,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,86400,0,0,1,2,1
202001,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,1,0,147,30,0,0,0,91000032,1500,0,0,0,0,0,0,91000002,210,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202002,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,2,0,147,30,0,0,0,30101000,600,0,0,0,0,0,0,91000002,300,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202003,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,3,0,147,30,0,0,0,91000033,2000,0,0,0,0,0,0,91000002,280,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202004,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,4,0,147,30,0,0,0,91000027,5000,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202005,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,5,0,147,30,0,0,0,60000215,3,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202006,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,6,0,147,30,0,0,0,91000031,30000,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202007,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,7,0,147,30,0,0,0,60000201,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202008,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,8,0,147,30,0,0,0,60000202,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202009,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,9,0,147,30,0,0,0,80000011,10,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202010,5,2,3,2020,限时打折兑换2,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,10,0,147,100,0,0,0,12200201,1,0,0,0,0,0,0,91000002,1000,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,2
202101,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,1,高级召唤10次,59,10,2,0,0,81400602,2,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202102,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,2,高级召唤20次,59,20,2,0,0,81400602,3,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202103,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,3,高级召唤30次,59,30,2,0,0,81400602,5,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202104,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,4,高级召唤40次,59,40,2,0,0,12200501,30,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202105,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,5,高级召唤50次,59,50,2,0,0,12200501,30,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202106,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,6,高级召唤60次,59,60,2,0,0,12200501,40,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202107,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,7,高级召唤70次,59,70,2,0,0,12200501,40,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202108,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,8,高级召唤80次,59,80,2,0,0,12200501,50,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202109,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,9,高级召唤100次,59,100,2,0,0,42100504,1,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202110,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,10,高级召唤200次,59,200,2,0,0,81400602,20,12200201,10,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202111,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,11,高级召唤300次,59,300,2,0,0,81400602,20,12200201,10,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202112,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,12,高级召唤400次,59,400,2,0,0,81400602,20,12200201,15,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202113,5,2,1,2021,英雄召唤2,bg_activity_24,开服狂欢,限时召唤返神级英雄,13,高级召唤500次,59,500,2,0,0,81400602,20,12200201,20,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,518400,0,0,0,0,2,2,1
202201,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),1,购买1次6元充值档,73,1,6,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202202,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),2,购买1次30元充值档,73,1,5,0,0,91000002,150,91000001,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202203,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),3,购买1次98元充值档,73,1,4,0,0,91000002,200,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202204,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),4,购买1次198元充值档,73,1,3,0,0,91000002,240,81400602,1,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202205,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),5,购买1次328元充值档,73,1,2,0,0,91000002,300,81400602,2,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202206,2,2,1,2022,每日单笔充值3,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),6,购买1次648元充值档,73,1,1,0,0,91000002,1000,81400602,3,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
202301,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,1,累计充值60钻石,60,60,0,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202302,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,2,累计充值300钻石,60,300,0,0,0,91000002,150,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202303,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,3,累计充值600钻石,60,600,0,0,0,91000002,200,91000001,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202304,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,4,累计充值1000钻石,60,1000,0,0,0,91000002,300,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202305,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,5,累计充值2000钻石,60,2000,0,0,0,91000002,350,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
202306,2,2,1,2023,累计充值2,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,6,累计充值3000钻石,60,3000,0,0,0,91000002,400,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,2,2,4
