attribute_list_group,weight_attribute,attribute_type,lv,odds_lv1,odds_lv2,attribute_valve,quality,icon,name
30102,1000,7,29,50,240,2375,9,elogo14500201.png,近战攻击
30102,1000,7,30,0,0,2500,9,elogo14500201.png,近战攻击
30102,1000,8,1,10000,10000,50,9,elogo14300301.png,近战防御
30102,1000,8,2,5000,8000,100,9,elogo14300301.png,近战防御
30102,1000,8,3,2500,5000,150,9,elogo14300301.png,近战防御
30102,1000,8,4,1000,3000,200,9,elogo14300301.png,近战防御
30102,1000,8,5,500,1500,250,9,elogo14300301.png,近战防御
30102,1000,8,6,200,700,300,9,elogo14300301.png,近战防御
30102,1000,8,7,100,410,350,9,elogo14300301.png,近战防御
30102,1000,8,8,50,240,400,9,elogo14300301.png,近战防御
30102,1000,8,9,50,240,450,9,elogo14300301.png,近战防御
30102,1000,8,10,50,240,500,9,elogo14300301.png,近战防御
30102,1000,8,11,50,240,575,9,elogo14400301.png,近战防御
30102,1000,8,12,50,240,650,9,elogo14400301.png,近战防御
30102,1000,8,13,50,240,725,9,elogo14400301.png,近战防御
30102,1000,8,14,50,240,800,9,elogo14400301.png,近战防御
30102,1000,8,15,50,240,875,9,elogo14400301.png,近战防御
30102,1000,8,16,50,240,950,9,elogo14400301.png,近战防御
30102,1000,8,17,50,240,1025,9,elogo14400301.png,近战防御
30102,1000,8,18,50,240,1100,9,elogo14400301.png,近战防御
30102,1000,8,19,50,240,1175,9,elogo14400301.png,近战防御
30102,1000,8,20,50,240,1250,9,elogo14400301.png,近战防御
30102,1000,8,21,50,240,1375,9,elogo14500301.png,近战防御
30102,1000,8,22,50,240,1500,9,elogo14500301.png,近战防御
30102,1000,8,23,50,240,1625,9,elogo14500301.png,近战防御
30102,1000,8,24,50,240,1750,9,elogo14500301.png,近战防御
30102,1000,8,25,50,240,1875,9,elogo14500301.png,近战防御
30102,1000,8,26,50,240,2000,9,elogo14500301.png,近战防御
30102,1000,8,27,50,240,2125,9,elogo14500301.png,近战防御
30102,1000,8,28,50,240,2250,9,elogo14500301.png,近战防御
30102,1000,8,29,50,240,2375,9,elogo14500301.png,近战防御
30102,1000,8,30,0,0,2500,9,elogo14500301.png,近战防御
30102,1000,9,1,10000,10000,50,9,elogo14300401.png,远程攻击
30102,1000,9,2,5000,8000,100,9,elogo14300401.png,远程攻击
30102,1000,9,3,2500,5000,150,9,elogo14300401.png,远程攻击
30102,1000,9,4,1000,3000,200,9,elogo14300401.png,远程攻击
30102,1000,9,5,500,1500,250,9,elogo14300401.png,远程攻击
30102,1000,9,6,200,700,300,9,elogo14300401.png,远程攻击
30102,1000,9,7,100,410,350,9,elogo14300401.png,远程攻击
30102,1000,9,8,50,240,400,9,elogo14300401.png,远程攻击
30102,1000,9,9,50,240,450,9,elogo14300401.png,远程攻击
30102,1000,9,10,50,240,500,9,elogo14300401.png,远程攻击
30102,1000,9,11,50,240,575,9,elogo14400401.png,远程攻击
30102,1000,9,12,50,240,650,9,elogo14400401.png,远程攻击
30102,1000,9,13,50,240,725,9,elogo14400401.png,远程攻击
30102,1000,9,14,50,240,800,9,elogo14400401.png,远程攻击
30102,1000,9,15,50,240,875,9,elogo14400401.png,远程攻击
30102,1000,9,16,50,240,950,9,elogo14400401.png,远程攻击
30102,1000,9,17,50,240,1025,9,elogo14400401.png,远程攻击
30102,1000,9,18,50,240,1100,9,elogo14400401.png,远程攻击
30102,1000,9,19,50,240,1175,9,elogo14400401.png,远程攻击
30102,1000,9,20,50,240,1250,9,elogo14400401.png,远程攻击
30102,1000,9,21,50,240,1375,9,elogo14500401.png,远程攻击
30102,1000,9,22,50,240,1500,9,elogo14500401.png,远程攻击
30102,1000,9,23,50,240,1625,9,elogo14500401.png,远程攻击
30102,1000,9,24,50,240,1750,9,elogo14500401.png,远程攻击
30102,1000,9,25,50,240,1875,9,elogo14500401.png,远程攻击
30102,1000,9,26,50,240,2000,9,elogo14500401.png,远程攻击
30102,1000,9,27,50,240,2125,9,elogo14500401.png,远程攻击
30102,1000,9,28,50,240,2250,9,elogo14500401.png,远程攻击
30102,1000,9,29,50,240,2375,9,elogo14500401.png,远程攻击
30102,1000,9,30,0,0,2500,9,elogo14500401.png,远程攻击
30102,1000,10,1,10000,10000,50,9,elogo14300501.png,远程防御
30102,1000,10,2,5000,8000,100,9,elogo14300501.png,远程防御
30102,1000,10,3,2500,5000,150,9,elogo14300501.png,远程防御
30102,1000,10,4,1000,3000,200,9,elogo14300501.png,远程防御
30102,1000,10,5,500,1500,250,9,elogo14300501.png,远程防御
30102,1000,10,6,200,700,300,9,elogo14300501.png,远程防御
30102,1000,10,7,100,410,350,9,elogo14300501.png,远程防御
30102,1000,10,8,50,240,400,9,elogo14300501.png,远程防御
30102,1000,10,9,50,240,450,9,elogo14300501.png,远程防御
30102,1000,10,10,50,240,500,9,elogo14300501.png,远程防御
30102,1000,10,11,50,240,575,9,elogo14400501.png,远程防御
30102,1000,10,12,50,240,650,9,elogo14400501.png,远程防御
30102,1000,10,13,50,240,725,9,elogo14400501.png,远程防御
30102,1000,10,14,50,240,800,9,elogo14400501.png,远程防御
30102,1000,10,15,50,240,875,9,elogo14400501.png,远程防御
30102,1000,10,16,50,240,950,9,elogo14400501.png,远程防御
30102,1000,10,17,50,240,1025,9,elogo14400501.png,远程防御
30102,1000,10,18,50,240,1100,9,elogo14400501.png,远程防御
30102,1000,10,19,50,240,1175,9,elogo14400501.png,远程防御
30102,1000,10,20,50,240,1250,9,elogo14400501.png,远程防御
30102,1000,10,21,50,240,1375,9,elogo14500501.png,远程防御
30102,1000,10,22,50,240,1500,9,elogo14500501.png,远程防御
30102,1000,10,23,50,240,1625,9,elogo14500501.png,远程防御
30102,1000,10,24,50,240,1750,9,elogo14500501.png,远程防御
30102,1000,10,25,50,240,1875,9,elogo14500501.png,远程防御
30102,1000,10,26,50,240,2000,9,elogo14500501.png,远程防御
30102,1000,10,27,50,240,2125,9,elogo14500501.png,远程防御
30102,1000,10,28,50,240,2250,9,elogo14500501.png,远程防御
30102,1000,10,29,50,240,2375,9,elogo14500501.png,远程防御
30102,1000,10,30,0,0,2500,9,elogo14500501.png,远程防御
30102,1000,19,1,10000,10000,50,9,elogo14301001.png,近战穿透
30102,1000,19,2,5000,8000,100,9,elogo14301001.png,近战穿透
30102,1000,19,3,2500,5000,150,9,elogo14301001.png,近战穿透
30102,1000,19,4,1000,3000,200,9,elogo14301001.png,近战穿透
30102,1000,19,5,500,1500,250,9,elogo14301001.png,近战穿透
30102,1000,19,6,200,700,300,9,elogo14301001.png,近战穿透
30102,1000,19,7,100,410,350,9,elogo14301001.png,近战穿透
30102,1000,19,8,50,240,400,9,elogo14301001.png,近战穿透
30102,1000,19,9,50,240,450,9,elogo14301001.png,近战穿透
30102,1000,19,10,50,240,500,9,elogo14301001.png,近战穿透
30102,1000,19,11,50,240,575,9,elogo14401001.png,近战穿透
30102,1000,19,12,50,240,650,9,elogo14401001.png,近战穿透
30102,1000,19,13,50,240,725,9,elogo14401001.png,近战穿透
30102,1000,19,14,50,240,800,9,elogo14401001.png,近战穿透
30102,1000,19,15,50,240,875,9,elogo14401001.png,近战穿透
30102,1000,19,16,50,240,950,9,elogo14401001.png,近战穿透
30102,1000,19,17,50,240,1025,9,elogo14401001.png,近战穿透
30102,1000,19,18,50,240,1100,9,elogo14401001.png,近战穿透
30102,1000,19,19,50,240,1175,9,elogo14401001.png,近战穿透
30102,1000,19,20,50,240,1250,9,elogo14401001.png,近战穿透
30102,1000,19,21,50,240,1375,9,elogo14501001.png,近战穿透
30102,1000,19,22,50,240,1500,9,elogo14501001.png,近战穿透
30102,1000,19,23,50,240,1625,9,elogo14501001.png,近战穿透
30102,1000,19,24,50,240,1750,9,elogo14501001.png,近战穿透
30102,1000,19,25,50,240,1875,9,elogo14501001.png,近战穿透
30102,1000,19,26,50,240,2000,9,elogo14501001.png,近战穿透
30102,1000,19,27,50,240,2125,9,elogo14501001.png,近战穿透
30102,1000,19,28,50,240,2250,9,elogo14501001.png,近战穿透
30102,1000,19,29,50,240,2375,9,elogo14501001.png,近战穿透
30102,1000,19,30,0,0,2500,9,elogo14501001.png,近战穿透
30102,1000,20,1,10000,10000,50,9,elogo14301101.png,远程穿透
30102,1000,20,2,5000,8000,100,9,elogo14301101.png,远程穿透
30102,1000,20,3,2500,5000,150,9,elogo14301101.png,远程穿透
30102,1000,20,4,1000,3000,200,9,elogo14301101.png,远程穿透
30102,1000,20,5,500,1500,250,9,elogo14301101.png,远程穿透
30102,1000,20,6,200,700,300,9,elogo14301101.png,远程穿透
30102,1000,20,7,100,410,350,9,elogo14301101.png,远程穿透
30102,1000,20,8,50,240,400,9,elogo14301101.png,远程穿透
30102,1000,20,9,50,240,450,9,elogo14301101.png,远程穿透
30102,1000,20,10,50,240,500,9,elogo14301101.png,远程穿透
30102,1000,20,11,50,240,575,9,elogo14401101.png,远程穿透
30102,1000,20,12,50,240,650,9,elogo14401101.png,远程穿透
30102,1000,20,13,50,240,725,9,elogo14401101.png,远程穿透
30102,1000,20,14,50,240,800,9,elogo14401101.png,远程穿透
30102,1000,20,15,50,240,875,9,elogo14401101.png,远程穿透
30102,1000,20,16,50,240,950,9,elogo14401101.png,远程穿透
30102,1000,20,17,50,240,1025,9,elogo14401101.png,远程穿透
30102,1000,20,18,50,240,1100,9,elogo14401101.png,远程穿透
30102,1000,20,19,50,240,1175,9,elogo14401101.png,远程穿透
30102,1000,20,20,50,240,1250,9,elogo14401101.png,远程穿透
30102,1000,20,21,50,240,1375,9,elogo14501101.png,远程穿透
30102,1000,20,22,50,240,1500,9,elogo14501101.png,远程穿透
30102,1000,20,23,50,240,1625,9,elogo14501101.png,远程穿透
30102,1000,20,24,50,240,1750,9,elogo14501101.png,远程穿透
30102,1000,20,25,50,240,1875,9,elogo14501101.png,远程穿透
30102,1000,20,26,50,240,2000,9,elogo14501101.png,远程穿透
30102,1000,20,27,50,240,2125,9,elogo14501101.png,远程穿透
30102,1000,20,28,50,240,2250,9,elogo14501101.png,远程穿透
30102,1000,20,29,50,240,2375,9,elogo14501101.png,远程穿透
30102,1000,20,30,0,0,2500,9,elogo14501101.png,远程穿透
30103,1000,6,1,10000,10000,500,9,elogo14300101.png,兵力
30103,1000,6,2,5000,8000,1000,9,elogo14300101.png,兵力
30103,1000,6,3,2500,5000,1500,9,elogo14300101.png,兵力
30103,1000,6,4,1000,3000,2000,9,elogo14300101.png,兵力
30103,1000,6,5,500,1500,2500,9,elogo14300101.png,兵力
30103,1000,6,6,200,700,3000,9,elogo14300101.png,兵力
30103,1000,6,7,100,410,3500,9,elogo14300101.png,兵力
30103,1000,6,8,50,240,4000,9,elogo14300101.png,兵力
30103,1000,6,9,50,240,4500,9,elogo14300101.png,兵力
30103,1000,6,10,50,240,5000,9,elogo14300101.png,兵力
30103,1000,6,11,50,240,5750,9,elogo14400101.png,兵力
30103,1000,6,12,50,240,6500,9,elogo14400101.png,兵力
30103,1000,6,13,50,240,7250,9,elogo14400101.png,兵力
30103,1000,6,14,50,240,8000,9,elogo14400101.png,兵力
30103,1000,6,15,50,240,8750,9,elogo14400101.png,兵力
30103,1000,6,16,50,240,9500,9,elogo14400101.png,兵力
30103,1000,6,17,50,240,10250,9,elogo14400101.png,兵力
30103,1000,6,18,50,240,11000,9,elogo14400101.png,兵力
30103,1000,6,19,50,240,11750,9,elogo14400101.png,兵力
30103,1000,6,20,50,240,12500,9,elogo14400101.png,兵力
30103,1000,6,21,50,240,13750,9,elogo14500101.png,兵力
30103,1000,6,22,50,240,15000,9,elogo14500101.png,兵力
30103,1000,6,23,50,240,16250,9,elogo14500101.png,兵力
30103,1000,6,24,50,240,17500,9,elogo14500101.png,兵力
30103,1000,6,25,50,240,18750,9,elogo14500101.png,兵力
30103,1000,6,26,50,240,20000,9,elogo14500101.png,兵力
30103,1000,6,27,50,240,21250,9,elogo14500101.png,兵力
30103,1000,6,28,50,240,22500,9,elogo14500101.png,兵力
30103,1000,6,29,50,240,23750,9,elogo14500101.png,兵力
30103,1000,6,30,0,0,25000,9,elogo14500101.png,兵力
30103,1000,7,1,10000,10000,50,9,elogo14300201.png,近战攻击
30103,1000,7,2,5000,8000,100,9,elogo14300201.png,近战攻击
30103,1000,7,3,2500,5000,150,9,elogo14300201.png,近战攻击
30103,1000,7,4,1000,3000,200,9,elogo14300201.png,近战攻击
30103,1000,7,5,500,1500,250,9,elogo14300201.png,近战攻击
30103,1000,7,6,200,700,300,9,elogo14300201.png,近战攻击
30103,1000,7,7,100,410,350,9,elogo14300201.png,近战攻击
30103,1000,7,8,50,240,400,9,elogo14300201.png,近战攻击
30103,1000,7,9,50,240,450,9,elogo14300201.png,近战攻击
30103,1000,7,10,50,240,500,9,elogo14300201.png,近战攻击
30103,1000,7,11,50,240,575,9,elogo14400201.png,近战攻击
30103,1000,7,12,50,240,650,9,elogo14400201.png,近战攻击
30103,1000,7,13,50,240,725,9,elogo14400201.png,近战攻击
30103,1000,7,14,50,240,800,9,elogo14400201.png,近战攻击
30103,1000,7,15,50,240,875,9,elogo14400201.png,近战攻击
30103,1000,7,16,50,240,950,9,elogo14400201.png,近战攻击
30103,1000,7,17,50,240,1025,9,elogo14400201.png,近战攻击
30103,1000,7,18,50,240,1100,9,elogo14400201.png,近战攻击
30103,1000,7,19,50,240,1175,9,elogo14400201.png,近战攻击
30103,1000,7,20,50,240,1250,9,elogo14400201.png,近战攻击
30103,1000,7,21,50,240,1375,9,elogo14500201.png,近战攻击
30103,1000,7,22,50,240,1500,9,elogo14500201.png,近战攻击
30103,1000,7,23,50,240,1625,9,elogo14500201.png,近战攻击
30103,1000,7,24,50,240,1750,9,elogo14500201.png,近战攻击
30103,1000,7,25,50,240,1875,9,elogo14500201.png,近战攻击
30103,1000,7,26,50,240,2000,9,elogo14500201.png,近战攻击
30103,1000,7,27,50,240,2125,9,elogo14500201.png,近战攻击
30103,1000,7,28,50,240,2250,9,elogo14500201.png,近战攻击
30103,1000,7,29,50,240,2375,9,elogo14500201.png,近战攻击
30103,1000,7,30,0,0,2500,9,elogo14500201.png,近战攻击
30103,1000,8,1,10000,10000,50,9,elogo14300301.png,近战防御
30103,1000,8,2,5000,8000,100,9,elogo14300301.png,近战防御
30103,1000,8,3,2500,5000,150,9,elogo14300301.png,近战防御
30103,1000,8,4,1000,3000,200,9,elogo14300301.png,近战防御
30103,1000,8,5,500,1500,250,9,elogo14300301.png,近战防御
30103,1000,8,6,200,700,300,9,elogo14300301.png,近战防御
30103,1000,8,7,100,410,350,9,elogo14300301.png,近战防御
30103,1000,8,8,50,240,400,9,elogo14300301.png,近战防御
30103,1000,8,9,50,240,450,9,elogo14300301.png,近战防御
30103,1000,8,10,50,240,500,9,elogo14300301.png,近战防御
30103,1000,8,11,50,240,575,9,elogo14400301.png,近战防御
30103,1000,8,12,50,240,650,9,elogo14400301.png,近战防御
30103,1000,8,13,50,240,725,9,elogo14400301.png,近战防御
30103,1000,8,14,50,240,800,9,elogo14400301.png,近战防御
30103,1000,8,15,50,240,875,9,elogo14400301.png,近战防御
30103,1000,8,16,50,240,950,9,elogo14400301.png,近战防御
30103,1000,8,17,50,240,1025,9,elogo14400301.png,近战防御
30103,1000,8,18,50,240,1100,9,elogo14400301.png,近战防御
30103,1000,8,19,50,240,1175,9,elogo14400301.png,近战防御
30103,1000,8,20,50,240,1250,9,elogo14400301.png,近战防御
30103,1000,8,21,50,240,1375,9,elogo14500301.png,近战防御
30103,1000,8,22,50,240,1500,9,elogo14500301.png,近战防御
30103,1000,8,23,50,240,1625,9,elogo14500301.png,近战防御
30103,1000,8,24,50,240,1750,9,elogo14500301.png,近战防御
30103,1000,8,25,50,240,1875,9,elogo14500301.png,近战防御
30103,1000,8,26,50,240,2000,9,elogo14500301.png,近战防御
30103,1000,8,27,50,240,2125,9,elogo14500301.png,近战防御
30103,1000,8,28,50,240,2250,9,elogo14500301.png,近战防御
30103,1000,8,29,50,240,2375,9,elogo14500301.png,近战防御
30103,1000,8,30,0,0,2500,9,elogo14500301.png,近战防御
30103,1000,9,1,10000,10000,50,9,elogo14300401.png,远程攻击
30103,1000,9,2,5000,8000,100,9,elogo14300401.png,远程攻击
30103,1000,9,3,2500,5000,150,9,elogo14300401.png,远程攻击
30103,1000,9,4,1000,3000,200,9,elogo14300401.png,远程攻击
30103,1000,9,5,500,1500,250,9,elogo14300401.png,远程攻击
30103,1000,9,6,200,700,300,9,elogo14300401.png,远程攻击
30103,1000,9,7,100,410,350,9,elogo14300401.png,远程攻击
30103,1000,9,8,50,240,400,9,elogo14300401.png,远程攻击
30103,1000,9,9,50,240,450,9,elogo14300401.png,远程攻击
30103,1000,9,10,50,240,500,9,elogo14300401.png,远程攻击
30103,1000,9,11,50,240,575,9,elogo14400401.png,远程攻击
30103,1000,9,12,50,240,650,9,elogo14400401.png,远程攻击
30103,1000,9,13,50,240,725,9,elogo14400401.png,远程攻击
30103,1000,9,14,50,240,800,9,elogo14400401.png,远程攻击
30103,1000,9,15,50,240,875,9,elogo14400401.png,远程攻击
30103,1000,9,16,50,240,950,9,elogo14400401.png,远程攻击
30103,1000,9,17,50,240,1025,9,elogo14400401.png,远程攻击
30103,1000,9,18,50,240,1100,9,elogo14400401.png,远程攻击
30103,1000,9,19,50,240,1175,9,elogo14400401.png,远程攻击
30103,1000,9,20,50,240,1250,9,elogo14400401.png,远程攻击
30103,1000,9,21,50,240,1375,9,elogo14500401.png,远程攻击
30103,1000,9,22,50,240,1500,9,elogo14500401.png,远程攻击
30103,1000,9,23,50,240,1625,9,elogo14500401.png,远程攻击
30103,1000,9,24,50,240,1750,9,elogo14500401.png,远程攻击
30103,1000,9,25,50,240,1875,9,elogo14500401.png,远程攻击
30103,1000,9,26,50,240,2000,9,elogo14500401.png,远程攻击
30103,1000,9,27,50,240,2125,9,elogo14500401.png,远程攻击
30103,1000,9,28,50,240,2250,9,elogo14500401.png,远程攻击
30103,1000,9,29,50,240,2375,9,elogo14500401.png,远程攻击
30103,1000,9,30,0,0,2500,9,elogo14500401.png,远程攻击
30103,1000,10,1,10000,10000,50,9,elogo14300501.png,远程防御
30103,1000,10,2,5000,8000,100,9,elogo14300501.png,远程防御
30103,1000,10,3,2500,5000,150,9,elogo14300501.png,远程防御
30103,1000,10,4,1000,3000,200,9,elogo14300501.png,远程防御
30103,1000,10,5,500,1500,250,9,elogo14300501.png,远程防御
30103,1000,10,6,200,700,300,9,elogo14300501.png,远程防御
30103,1000,10,7,100,410,350,9,elogo14300501.png,远程防御
30103,1000,10,8,50,240,400,9,elogo14300501.png,远程防御
30103,1000,10,9,50,240,450,9,elogo14300501.png,远程防御
30103,1000,10,10,50,240,500,9,elogo14300501.png,远程防御
30103,1000,10,11,50,240,575,9,elogo14400501.png,远程防御
30103,1000,10,12,50,240,650,9,elogo14400501.png,远程防御
30103,1000,10,13,50,240,725,9,elogo14400501.png,远程防御
30103,1000,10,14,50,240,800,9,elogo14400501.png,远程防御
30103,1000,10,15,50,240,875,9,elogo14400501.png,远程防御
30103,1000,10,16,50,240,950,9,elogo14400501.png,远程防御
30103,1000,10,17,50,240,1025,9,elogo14400501.png,远程防御
30103,1000,10,18,50,240,1100,9,elogo14400501.png,远程防御
30103,1000,10,19,50,240,1175,9,elogo14400501.png,远程防御
30103,1000,10,20,50,240,1250,9,elogo14400501.png,远程防御
30103,1000,10,21,50,240,1375,9,elogo14500501.png,远程防御
30103,1000,10,22,50,240,1500,9,elogo14500501.png,远程防御
30103,1000,10,23,50,240,1625,9,elogo14500501.png,远程防御
30103,1000,10,24,50,240,1750,9,elogo14500501.png,远程防御
30103,1000,10,25,50,240,1875,9,elogo14500501.png,远程防御
30103,1000,10,26,50,240,2000,9,elogo14500501.png,远程防御
30103,1000,10,27,50,240,2125,9,elogo14500501.png,远程防御
30103,1000,10,28,50,240,2250,9,elogo14500501.png,远程防御
30103,1000,10,29,50,240,2375,9,elogo14500501.png,远程防御
30103,1000,10,30,0,0,2500,9,elogo14500501.png,远程防御
30103,1000,19,1,10000,10000,50,9,elogo14301001.png,近战穿透
30103,1000,19,2,5000,8000,100,9,elogo14301001.png,近战穿透
30103,1000,19,3,2500,5000,150,9,elogo14301001.png,近战穿透
30103,1000,19,4,1000,3000,200,9,elogo14301001.png,近战穿透
30103,1000,19,5,500,1500,250,9,elogo14301001.png,近战穿透
30103,1000,19,6,200,700,300,9,elogo14301001.png,近战穿透
30103,1000,19,7,100,410,350,9,elogo14301001.png,近战穿透
30103,1000,19,8,50,240,400,9,elogo14301001.png,近战穿透
30103,1000,19,9,50,240,450,9,elogo14301001.png,近战穿透
30103,1000,19,10,50,240,500,9,elogo14301001.png,近战穿透
30103,1000,19,11,50,240,575,9,elogo14401001.png,近战穿透
30103,1000,19,12,50,240,650,9,elogo14401001.png,近战穿透
30103,1000,19,13,50,240,725,9,elogo14401001.png,近战穿透
30103,1000,19,14,50,240,800,9,elogo14401001.png,近战穿透
30103,1000,19,15,50,240,875,9,elogo14401001.png,近战穿透
30103,1000,19,16,50,240,950,9,elogo14401001.png,近战穿透
30103,1000,19,17,50,240,1025,9,elogo14401001.png,近战穿透
30103,1000,19,18,50,240,1100,9,elogo14401001.png,近战穿透
30103,1000,19,19,50,240,1175,9,elogo14401001.png,近战穿透
30103,1000,19,20,50,240,1250,9,elogo14401001.png,近战穿透
30103,1000,19,21,50,240,1375,9,elogo14501001.png,近战穿透
30103,1000,19,22,50,240,1500,9,elogo14501001.png,近战穿透
30103,1000,19,23,50,240,1625,9,elogo14501001.png,近战穿透
30103,1000,19,24,50,240,1750,9,elogo14501001.png,近战穿透
30103,1000,19,25,50,240,1875,9,elogo14501001.png,近战穿透
30103,1000,19,26,50,240,2000,9,elogo14501001.png,近战穿透
30103,1000,19,27,50,240,2125,9,elogo14501001.png,近战穿透
30103,1000,19,28,50,240,2250,9,elogo14501001.png,近战穿透
30103,1000,19,29,50,240,2375,9,elogo14501001.png,近战穿透
30103,1000,19,30,0,0,2500,9,elogo14501001.png,近战穿透
30103,1000,20,1,10000,10000,50,9,elogo14301101.png,远程穿透
30103,1000,20,2,5000,8000,100,9,elogo14301101.png,远程穿透
30103,1000,20,3,2500,5000,150,9,elogo14301101.png,远程穿透
30103,1000,20,4,1000,3000,200,9,elogo14301101.png,远程穿透
30103,1000,20,5,500,1500,250,9,elogo14301101.png,远程穿透
30103,1000,20,6,200,700,300,9,elogo14301101.png,远程穿透
30103,1000,20,7,100,410,350,9,elogo14301101.png,远程穿透
30103,1000,20,8,50,240,400,9,elogo14301101.png,远程穿透
30103,1000,20,9,50,240,450,9,elogo14301101.png,远程穿透
30103,1000,20,10,50,240,500,9,elogo14301101.png,远程穿透
30103,1000,20,11,50,240,575,9,elogo14401101.png,远程穿透
30103,1000,20,12,50,240,650,9,elogo14401101.png,远程穿透
30103,1000,20,13,50,240,725,9,elogo14401101.png,远程穿透
30103,1000,20,14,50,240,800,9,elogo14401101.png,远程穿透
30103,1000,20,15,50,240,875,9,elogo14401101.png,远程穿透
30103,1000,20,16,50,240,950,9,elogo14401101.png,远程穿透
30103,1000,20,17,50,240,1025,9,elogo14401101.png,远程穿透
30103,1000,20,18,50,240,1100,9,elogo14401101.png,远程穿透
30103,1000,20,19,50,240,1175,9,elogo14401101.png,远程穿透
30103,1000,20,20,50,240,1250,9,elogo14401101.png,远程穿透
30103,1000,20,21,50,240,1375,9,elogo14501101.png,远程穿透
30103,1000,20,22,50,240,1500,9,elogo14501101.png,远程穿透
30103,1000,20,23,50,240,1625,9,elogo14501101.png,远程穿透
30103,1000,20,24,50,240,1750,9,elogo14501101.png,远程穿透
30103,1000,20,25,50,240,1875,9,elogo14501101.png,远程穿透
30103,1000,20,26,50,240,2000,9,elogo14501101.png,远程穿透
30103,1000,20,27,50,240,2125,9,elogo14501101.png,远程穿透
30103,1000,20,28,50,240,2250,9,elogo14501101.png,远程穿透
30103,1000,20,29,50,240,2375,9,elogo14501101.png,远程穿透
30103,1000,20,30,0,0,2500,9,elogo14501101.png,远程穿透
