skill_id,skill_name,type_show,skill_level,skill_mer,skill_china,skill_description,skill_value_type1,skill_count1,skill_value_type2,skill_count2,skill_value_type3,skill_count3,skill_value_type4,skill_count4,skill_add_type,skill_add_value,skill_type,skill_sub_type,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,buff_type1,buff_pro1,buff_type2,buff_pro2,buff_type3,buff_pro3,lua_name,skill_icon,storageeffect,sound,hit_sound,skill_sound,showpanel,blacktime,lighteffect,storageturn,army_effecttype_skill,army_effect_skill,army_effect_skill_speed,showtop_effect,attack_chant
400704,绝望之拥,神术,1,1,神术技能,对敌方单体目标造成500%神术伤害，并且回复伤害量80%的生命,1001,40000,0,0,0,0,0,0,0,0,8,0,300,500,60,0,0,1,0,0,0,0,0,0,0,a400704,400704,3333,Skill/4007_final,0,Hero/VO_4007_final,5,0,0,0,0,0,0,0,0
400705,凝血,被动,1,1,被动触发技能,当生命低于50%时，提高神术攻防50%。,2,1,0,0,0,0,0,0,0,0,2,0,300,500,0,0,0,1,0,0,0,0,0,0,0,p400705,400703,0,0,0,0,0,0,0,0,0,0,0,0,0
400800,普攻,物理,1,1,普通攻击,对目标军团造成一次物理伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,0,0,0,0,0,0,a400800,400800,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,0,0
400801,调和,神术,1,1,神术技能,对目标军团造成160%神术伤害，并且回复自身20%神术生命值,1001,6000,0,0,0,0,0,0,0,0,8,0,300,500,500,0,0,1,0,0,0,0,0,0,0,a400801,400801,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,4444,0
400802,复苏,神术,1,1,神术技能,给生命比例最低的恢复状态，每秒回复20%神术生命值,0,0,0,0,0,0,0,0,0,0,8,0,300,500,500,0,0,1,0,0,0,0,0,0,0,a400802,400802,0,0,0,0,0,0,0,0,0,0,0,4444,0
400803,自然之力,被动,1,1,被动天赋加成,增加30%治疗效果,22,3000,0,0,0,0,0,0,0,0,1,0,300,500,0,0,0,0,0,0,0,0,0,0,0,a400803,400803,0,0,0,0,0,0,0,0,0,0,0,0,0
400804,生命法阵,神术,1,1,神术技能,释放生命法阵，对本方全体部队持续恢复6次生命，每次200%神术攻击点,1001,10000,0,0,0,0,0,0,0,0,8,0,300,500,500,0,0,1,0,0,0,0,0,0,0,a400804,400804,3333,Skill/4008_final,0,Hero/VO_4008_final,6,0,0,0,0,0,0,0,0
400900,普攻,物理,1,1,普通攻击,对目标军团造成一次物理伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,300,500,20,0,0,1,0,0,0,0,0,0,0,a400900,400900,0,Skill/bowshot,0,0,0,0,0,0,0,0,0,0,0
400901,灼魂,魔法,1,1,魔法技能,指定一个敌方单位的灵魂使其燃烧，每秒造成1%生命值伤害，持续6秒,0,0,0,0,0,0,0,0,0,0,4,0,300,500,60,0,0,1,0,14091,10000,0,0,0,0,a400901,400901,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,4444,0
400902,罗丝之手,被动,1,1,被动天赋加成,增加500点魔法穿透,20,500,0,0,0,0,0,0,0,0,1,0,300,500,0,0,0,0,0,0,0,0,0,0,0,p400902,400902,0,0,0,0,0,0,0,0,0,0,0,0,0
400904,黑暗玫瑰,魔法,1,1,魔法技能,锁定一个目标，造成400%魔法伤害，并使其受到的伤害增加25%，持续8秒,1001,30000,0,0,0,0,0,0,0,0,4,0,300,500,60,0,0,1,0,14093,10000,0,0,0,0,a400904,400904,3333,Skill/4009_final,0,Hero/VO_4009_final,5,0,0,0,0,0,0,0,2000
401000,普攻,物理,1,1,普通攻击,对目标军团造成一次物理伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,0,0,0,0,0,0,a401000,401000,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,0,0
401001,元素敏感,魔法,1,1,魔法技能,减少目标20%魔法伤害减伤，持续8秒,0,0,0,0,0,0,0,0,0,0,4,0,300,500,500,0,0,1,0,14101,10000,0,0,0,0,a401001,401001,0,0,0,0,0,0,0,0,0,0,0,4444,0
401002,元素榨取,魔法,1,1,魔法技能,降低目标2%随机属性，可叠加10层,0,0,0,0,0,0,0,0,0,0,4,0,300,500,500,0,0,1,0,14102,10000,0,0,0,0,a401002,401002,0,0,0,0,0,0,0,0,0,0,0,4444,0
401003,元素替身,被动,1,1,被动触发技能,死亡后可立即复活，恢复50%生命和30%能量，每场战斗可用一次,5,1,0,0,0,0,0,0,0,0,2,0,300,500,0,0,0,0,0,0,0,0,0,0,0,p401003,401003,0,0,0,0,0,0,0,0,0,0,0,0,0
401004,元素风暴,魔法,1,1,魔法技能,对锥形范围内敌方造成400%魔法伤害，并增加自身25%魔法暴击几率，持续6秒,1001,30000,0,0,0,0,0,0,0,0,4,0,300,500,500,500,500,1,0,23093,10000,0,0,0,0,a401004,401004,3333,Skill/3009_final,0,Hero/VO_4010_final,5,0,0,0,0,0,0,0,1500
401100,普攻,物理,1,1,普通攻击,对目标军团造成一次物理伤害,1001,-5000,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,0,0,0,0,0,0,a401100,401100,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,0,0
401101,冰霜冲击,神术,1,1,神术技能,召唤一片冰霜对单体目标造成220%神术伤害。,1001,12000,0,0,0,0,0,0,0,0,8,0,300,500,500,0,0,1,0,0,0,0,0,0,0,a401101,401101,0,Skill/magicshot,0,0,0,0,0,0,0,0,0,4444,0
401102,寒冰屏障,被动,1,1,被动触发技能,受到致命伤害时，冻结自身，每秒恢复自身5%生命。持续5秒，每场战斗可生效两次,2,1,0,0,0,0,0,0,0,0,2,0,300,500,0,0,0,1,0,24112,10000,24113,10000,0,0,p401102,401102,0,0,0,0,0,0,0,0,0,0,0,0,0
401103,冰霜光环,光环,1,1,光环,敌方全体部队攻速，移速降低20%,0,0,0,0,0,0,0,0,0,0,9,0,300,500,0,0,0,1,0,3013,10000,0,0,0,0,p401103,401103,0,0,0,0,0,0,0,0,0,0,0,0,0
401104,绝对零度,神术,1,1,神术技能,瞬间冻结敌方部队，造成500%神术伤害，持续5秒，冻结期间每秒额外造成20%伤害,1001,40000,0,0,0,0,0,0,0,0,8,0,300,500,500,0,0,1,0,14111,10000,0,0,0,0,a401104,401104,3333,Skill/4011_final,0,Hero/VO_4011_final,5,0,0,0,0,0,0,0,0
401105,极寒延伸,被动,1,1,被动触发技能,绝对零度控制时长增加2秒，冻结期间造成100%的伤害,0,0,0,0,0,0,0,0,0,0,2,0,300,500,0,0,0,1,0,0,0,0,0,0,0,p401105,401103,0,0,0,0,0,0,0,0,0,0,0,0,0
500100,毒刺,魔法,1,1,魔法技能,喷射毒液攻击敌方目标，造成50%魔法伤害,1001,-5000,0,0,0,0,0,0,0,0,4,0,300,500,200,0,0,1,201,0,0,0,0,0,0,a500100,400801,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500104,毒液喷射,魔法,1,1,魔法技能,持续向目标喷射3波剧毒之液，每波造成40%魔法伤害并有20%几率使其无法移动，持续3秒,1001,-6000,0,0,0,0,0,0,0,0,4,0,300,500,200,0,0,1,0,15011,2000,0,0,0,0,a500104,500104,3333,Skill/5001_final,0,Hero/VO_5001_final,5,0,0,0,0,0,0,0,0
500200,爪击,物理,1,1,物理技能,迅猛的攻击敌方目标，造成60%物理伤害,1001,-4000,0,0,0,0,0,0,0,0,3,0,300,500,250,0,0,1,201,0,0,0,0,0,0,a500200,400402,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500201,狮鹫之心,被动,1,1,被动触发技能,生命首次低于30%时，触发狮鹫之心效果，每秒恢复4%最大生命值，持续8秒,2,2,0,0,0,0,0,0,0,0,2,0,300,500,250,0,0,0,0,25022,10000,0,0,0,0,p500201,500201,0,0,0,0,0,0,0,0,0,0,0,0,0
500204,狮鹫咆哮,物理,1,1,物理技能,对前方目标造成150%物理伤害，并有20%几率击晕目标，持续2秒,1001,5000,0,0,0,0,0,0,0,0,3,0,300,500,250,0,0,1,0,15021,2000,0,0,0,0,a500204,500204,3333,Skill/5002_final,0,Hero/VO_5002_final,5,0,0,0,0,0,0,0,2000
500300,撕咬,物理,1,1,物理技能,迅猛的攻击敌方目标2次，每次造成35%物理伤害,1001,-6500,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,201,0,0,0,0,0,0,a500300,100302,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500301,狮蝎之血,被动,1,1,被动触发技能,生命值首次低于30%时候，触发狮蝎之血效果，每秒恢复10%最大生命值，持续4秒,2,2,0,0,0,0,0,0,0,0,2,0,300,500,300,0,0,0,0,25031,10000,0,0,0,0,p500301,500301,0,0,0,0,0,0,0,0,0,0,0,0,0
500302,蝎毒,物理,1,1,物理技能,狮蝎的攻击将会使目标中毒，每秒1%，持续8秒,0,0,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,0,15032,10000,0,0,0,0,a500302,500302,0,0,0,0,0,0,0,0,0,0,0,0,0
500304,毁灭一击,魔法,1,1,魔法技能,舞动蝎尾对前方两个目标造成160%魔法伤害，并有20%几率让目标中毒，每秒1%，持续8秒,1001,6000,0,0,0,0,0,0,0,0,4,0,300,500,300,300,300,1,0,15034,2000,0,0,0,0,a500304,500304,3333,Skill/5003_final,0,Hero/VO_5003_final,5,0,0,0,0,0,0,0,2000
500400,撕碎,物理,1,1,物理技能,疯狂的攻击目标，造成80%物理伤害,1001,-2000,0,0,0,0,0,0,0,0,3,0,300,500,350,0,0,1,201,0,0,0,0,0,0,a500400,500204,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500401,奇美拉之心,被动,1,1,被动触发技能,生命值首次低于30%时，激活奇美拉之心，每秒恢复10%最大生命值，并使受到的物理和魔法伤害降低30%，持续6秒,2,2,0,0,0,0,0,0,0,0,2,0,300,500,350,0,0,0,0,25041,10000,25042,10000,0,0,p500401,500401,0,0,0,0,0,0,0,0,0,0,0,0,0
500402,焚身,魔法,1,1,魔法技能,奇美拉的攻击有20%几率让目标进入灼烧状态，每秒1%，持续8秒,0,0,0,0,0,0,0,0,0,0,4,0,300,500,350,0,0,1,0,15043,2000,0,0,0,0,a500402,500402,0,0,0,0,0,0,0,0,0,0,0,0,0
500404,冰火吐息,魔法,1,1,魔法技能,喷射一道冰息和一道火息对前方2个单位造成170%魔法伤害，并有20%几率灼烧目标，每秒1%，持续8秒,1001,7000,0,0,0,0,0,0,0,0,4,0,300,500,350,350,350,1,0,15044,2000,0,0,0,0,a500404,500404,3333,Skill/5004_final,0,Hero/VO_5004_final,5,0,0,0,0,0,0,0,0
500500,碾压,魔法,1,1,魔法技能,攻击前方目标，造成100%魔法伤害,1001,0,0,0,0,0,0,0,0,0,4,0,300,500,400,0,0,1,201,0,0,0,0,0,0,a500500,400705,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500501,魔像之心,被动,1,1,被动触发技能,生命值首次低于30%时，激活魔像之心，每秒恢复10%最大生命值，并使受到的物理和魔法伤害降低50%，持续8秒,2,2,0,0,0,0,0,0,0,0,2,0,300,500,400,0,0,0,0,25051,10000,25052,10000,0,0,p500501,500501,0,0,0,0,0,0,0,0,0,0,0,0,0
500502,泰坦之力,神术,1,1,神术技能,阿特拉斯的攻击有20%几率降低目标2%基础属性，可以叠加5次,0,0,0,0,0,0,0,0,0,0,8,0,300,500,400,0,0,1,0,15053,2000,0,0,0,0,a500502,500502,0,0,0,0,0,0,0,0,0,0,0,0,0
500504,魔能射线,魔法,1,1,魔法技能,对前方的三个目标，造成200%魔法伤害，同时有15%几率对目标造成30%额外伤害,1001,10000,0,0,0,0,0,0,0,0,4,0,300,500,400,400,400,1,0,0,0,0,0,0,0,a500504,500504,3333,Skill/5005_final,0,Hero/VO_5005_final,5,0,0,0,0,0,0,0,2000
500600,吞噬,物理,1,1,物理技能,疯狂的攻击前方目标2次，每次造成60%物理伤害,1001,-4000,0,0,0,0,0,0,0,0,3,0,300,500,450,0,0,1,201,0,0,0,0,0,0,a500600,300802,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500601,再生,光环,1,1,光环,九头蛇拥有再生的功能，每3秒回复5%的生命值,0,0,0,0,0,0,0,0,0,0,9,0,300,500,450,0,0,0,0,3014,10000,0,0,0,0,p500601,500601,0,0,0,0,0,0,0,0,0,0,0,0,0
500602,嗜血狂乱,被动,1,1,被动天赋加成,攻击速度增加10%，受到的物理和魔法伤害减少20%,111,-1000,23,-2000,24,-2000,0,0,0,0,1,0,300,500,450,0,0,0,0,0,0,0,0,0,0,p500602,500602,0,0,0,0,0,0,0,0,0,0,0,0,0
500604,深渊吐息,物理,1,1,物理技能,攻击4个单位，造成250%物理伤害，并有20%几率对目标造成50%额外伤害，有5%几率击退目标,1001,15000,0,0,0,0,0,0,0,0,3,0,300,500,450,450,450,1,0,0,0,0,0,0,0,a500604,500604,3333,Skill/5006_final,0,Hero/VO_5006_final,5,0,0,0,0,0,0,0,0
500700,龙爪,物理,1,1,物理技能,攻击前方单体目标，造成150%的物理伤害，,1001,5000,0,0,0,0,0,0,0,0,3,0,300,500,500,0,0,1,201,0,0,0,0,0,0,a500700,400402,0,Skill/5002_attack,0,0,0,0,0,0,0,0,0,0,0
500701,真龙之心,光环,1,1,光环,每3秒回复10%生命值，当生命值首次低于30%一下，触发真龙状态，造成的所有伤害变为神术伤害，同时增加50%伤害，50%攻速，持续10秒,0,0,0,0,0,0,0,0,0,0,9,0,300,500,500,0,0,0,0,3015,10000,0,0,0,0,p500701,500701,0,0,0,0,0,0,0,0,0,0,0,0,0
500702,龙鳞,被动,1,1,被动天赋加成,攻击速度增加20%,111,-2000,0,0,0,0,0,0,0,0,1,0,300,500,500,0,0,0,0,0,0,0,0,0,0,p500702,500702,0,0,0,0,0,0,0,0,0,0,0,0,0
500703,真龙形态,被动,1,1,被动触发技能,当生命值首次低于30%一下，触发真龙状态，造成的所有伤害变为神术伤害，同时增加50%伤害，50%攻速，持续10秒,2,2,0,0,0,0,0,0,0,0,2,0,300,500,500,0,0,0,0,25052,10000,0,0,0,0,p500701,500701,0,0,0,0,0,0,0,0,0,0,0,0,0
500704,深呼吸,魔法,1,1,魔法技能,迅速升空，对地面上所有的敌方目标喷出300%魔法伤害的灼热的龙息，龙息有5%几率造成两次伤害，第2次伤害是第1次的一半,1001,20000,0,0,0,0,0,0,0,0,4,0,300,500,500,500,500,1,0,0,0,0,0,0,0,a500704,500704,3333,Skill/5007_final,0,Hero/VO_5007_final,5,0,0,0,0,0,0,0,2000
1000001,近战佣兵通用,物理,1,2,物理技能,对敌方单体造成50%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,0,0,0,0,0,0,a999999,100001,0,Skill/sword1,0,0,0,0,0,0,1,1101,50,0,0
1000002,远程佣兵通用,物理,1,2,物理技能,对敌方单体造成50%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,201,0,0,0,0,0,0,a999998,100002,0,Skill/bowshot1,0,0,0,0,0,0,3,1102,60,0,0
1000003,法系远程通用,魔法,1,2,魔法技能,对敌方单体造成50%魔法伤害,1001,-5000,0,0,0,0,0,0,0,0,4,0,300,500,300,0,0,1,201,0,0,0,0,0,0,a999998,100002,0,Skill/magicshot1,0,0,0,0,0,0,2,1103,50,0,0
110100,挥击,物理,1,1,物理技能,对近战目标造成100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,0,0,0,0,0,0,a110100,110100,0,Skill/sword1,0,0,0,0,0,0,1,1101,50,0,0
110101,强化臂力,物理,1,1,物理技能,挥击有20%几率额外造成50%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,0,0,0,0,0,0,a110101,110101,0,0,0,0,0,0,0,0,1,1101,50,0,0
110200,连弩,物理,1,1,物理技能,射出两根箭矢，每支造成75%的物理伤害,1001,-2500,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,150,0,0,0,0,0,0,a110200,110200,0,Skill/bowshot1,0,0,0,0,0,0,3,1102,60,0,0
110201,连弩专精,物理,1,1,物理技能,每减少1%生命值，连弩增加0.5%物理伤害,1001,-2500,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,150,0,0,0,0,0,0,a110201,110201,0,0,0,0,0,0,0,0,3,1102,60,0,0
110300,魔法治愈,魔法,1,1,魔法技能,对目标造成110%的魔法伤害，并且随机回复己方单个单位造成伤害的生命值,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,300,0,0,1,220,0,0,0,0,0,0,a110300,110300,0,Skill/magicshot1,0,0,0,0,0,0,2,1103,50,0,0
110301,治愈,被动,1,1,被动天赋加成,所有治疗效果增加20%,22,2000,0,0,0,0,0,0,0,0,1,0,300,500,300,0,0,1,220,0,0,0,0,0,0,a110300,110301,0,0,0,0,0,0,0,0,2,1103,50,0,0
110400,制裁,神术,1,1,神术技能,快速攻击，对目标造成60%的神术伤害，有20%几率造成2次伤害,1001,-4000,0,0,0,0,0,0,0,0,8,0,300,500,40,0,0,1,120,0,0,0,0,0,0,a110400,110400,0,Skill/sword1,0,0,0,0,0,0,1,1104,0,0,0
110401,圣裁,神术,1,1,神术技能,制裁有20%几率昏迷目标，持续1.2秒,1001,-4000,0,0,0,0,0,0,0,0,8,0,300,500,40,0,0,1,120,11104,2000,0,0,0,0,a110401,110401,0,0,0,0,0,0,0,0,1,1104,0,0,0
210100,盾牌猛击,物理,1,1,物理技能,挥舞盾牌对近战目标造成125%物理伤害,1001,2500,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,250,0,0,0,0,0,0,a210100,210100,0,Skill/sword1,0,0,0,0,0,0,1,2101,50,0,0
210101,盾牌专精,物理,1,1,物理技能,使用盾牌猛击有20%几率回复50%物理攻击的生命值,1001,2500,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,250,0,0,0,0,0,0,a210101,210101,0,0,0,0,0,0,0,0,1,2101,50,0,0
210200,大狙,物理,1,1,物理技能,精确瞄准后射出一根骨箭，对目标造成110%的物理伤害,1001,1000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,400,22109,10000,0,0,0,0,a210200,210200,0,Skill/bowshot1,0,0,0,0,0,0,3,2102,60,0,0
210201,狙击之心,物理,1,1,物理技能,大狙的暴击伤害增加50%,1001,1000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,400,0,0,0,0,0,0,a210201,210201,0,0,0,0,0,0,0,0,3,2102,60,0,0
210300,诡秘能量,神术,1,1,神术技能,射出一发诡秘能量对目标造成40%的神术伤害，诡秘能量可以在两个目标之间弹射3次,1001,-6000,0,0,0,0,0,0,0,0,8,0,300,500,300,0,0,1,200,0,0,0,0,0,0,a210300,210300,0,Skill/magicshot1,0,0,0,0,0,0,2,2103,50,0,0
210301,神秘能量,被动,1,1,被动触发技能,受到的单次最大伤害不会超过生命上限的30%,2,1,0,0,0,0,0,0,0,0,2,0,300,500,300,0,0,1,200,0,0,0,0,0,0,a210300,210301,0,0,0,0,0,0,0,0,2,2103,50,0,0
210400,血罚,魔法,1,1,魔法技能,血族的特有攻击，对附近最多3个目标造成110%的魔法伤害,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,40,100,0,1,220,0,0,0,0,0,0,a210400,210400,0,Skill/magicshot1,0,0,0,0,0,0,1,2104,50,0,0
210401,血之奥义,魔法,1,1,魔法技能,血罚对目标造成伤害的30%转化成自己的生命值,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,40,0,0,1,220,0,0,0,0,0,0,a210401,210401,0,0,0,0,0,0,0,0,1,2104,50,0,0
310100,雷霆之锤,物理,1,1,物理技能,锤击地面目标，对周围小范围造成100%的物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,100,0,1,201,0,0,0,0,0,0,a310100,310100,0,Skill/hammer1,0,0,0,0,0,0,3,3102,50,0,0
310101,雷霆震荡,物理,1,1,物理技能,雷霆之锤可以降低受影响目标30%的移动速度和攻击速度,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,13109,10000,0,0,0,0,a310101,310101,0,0,0,0,0,0,0,0,3,3102,50,0,0
310200,破甲,物理,1,1,物理技能,对远程目标造成50%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,100,0,0,0,0,0,0,a310200,310200,0,Skill/bowshot1,0,0,0,0,0,0,1,3101,60,0,0
310201,强化破甲,物理,1,1,物理技能,破甲子弹会射穿目标对目标背后一个单位造成25%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,100,0,0,0,0,0,0,a310201,310201,0,0,0,0,0,0,0,0,1,3101,60,0,0
310300,奶奶个熊,物理,1,1,物理技能,对近战目标造成90%的物理伤害，并且增加自身10%物理防御，持续8秒,1001,-1000,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,180,23103,10000,0,0,0,0,a310300,310300,0,Skill/hammer1,0,0,0,0,0,0,1,3104,50,0,0
310301,愈合,被动,1,1,被动天赋加成,受到的所有治疗效果增加30%,67,3000,0,0,0,0,0,0,0,0,1,0,300,500,40,0,0,1,180,0,0,0,0,0,0,a310300,310301,0,0,0,0,0,0,0,0,1,3104,50,0,0
310400,火炮,魔法,1,1,魔法技能,对远程目标造成150%的魔法伤害，并且溅射伤害目标周围的目标,1001,5000,0,0,0,0,0,0,0,0,4,0,300,500,300,300,0,1,300,0,0,0,0,0,0,a310400,310400,0,Skill/fire1,0,0,0,0,0,0,2,3103,50,0,0
310401,强化火炮,魔法,1,1,魔法技能,火炮对生命值高于70%的目标，额外造成40%伤害,1001,5000,0,0,0,0,0,0,0,0,4,0,300,500,300,0,0,1,300,0,0,0,0,0,0,a310401,310401,0,0,0,0,0,0,0,0,2,3103,50,0,0
110110,挥击,物理,1,1,物理技能,对近战目标造成100%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,0,0,0,0,0,0,a110110,110100,0,0,0,0,0,0,0,0,1,1101,50,0,0
110111,强化臂力,物理,1,1,物理技能,挥击有20%几率额外造成50%物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,0,0,0,0,0,0,a110111,110101,0,0,0,0,0,0,0,0,1,1101,50,0,0
110210,连弩,物理,1,1,物理技能,射出两根箭矢，每支造成75%的物理伤害,1001,-2500,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,150,0,0,0,0,0,0,a110210,110200,0,0,0,0,0,0,0,0,3,1102,60,0,0
110211,连弩专精,物理,1,1,物理技能,每减少1%生命值，连弩增加0.5%物理伤害,1001,-2500,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,150,0,0,0,0,0,0,a110211,110201,0,0,0,0,0,0,0,0,3,1102,60,0,0
110310,魔法治愈,魔法,1,1,魔法技能,对目标造成110%的魔法伤害，并且随机回复己方单个单位造成伤害的生命值,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,300,0,0,1,220,0,0,0,0,0,0,a110310,110300,0,0,0,0,0,0,0,0,2,1103,50,0,0
110311,治愈,被动,1,1,被动天赋加成,所有治疗效果增加20%,67,2000,0,0,0,0,0,0,0,0,1,0,300,500,300,0,0,1,220,0,0,0,0,0,0,a110310,110301,0,0,0,0,0,0,0,0,2,1103,50,0,0
110410,制裁,神术,1,1,神术技能,快速攻击，对目标造成60%的神术伤害，有20%几率造成2次伤害,1001,-4000,0,0,0,0,0,0,0,0,8,0,300,500,40,0,0,1,120,0,0,0,0,0,0,a110410,110400,0,0,0,0,0,0,0,0,1,1104,0,0,0
110411,圣裁,神术,1,1,神术技能,制裁有20%几率昏迷目标，持续1.2秒,1001,-4000,0,0,0,0,0,0,0,0,8,0,300,500,40,0,0,1,120,11104,2000,0,0,0,0,a110411,110401,0,0,0,0,0,0,0,0,1,1104,0,0,0
210110,盾牌猛击,物理,1,1,物理技能,挥舞盾牌对近战目标造成125%物理伤害,1001,2500,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,250,0,0,0,0,0,0,a210110,210100,0,0,0,0,0,0,0,0,1,2101,50,0,0
210111,盾牌专精,物理,1,1,物理技能,使用盾牌猛击有20%几率回复50%物理攻击的生命值,1001,2500,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,250,0,0,0,0,0,0,a210111,210101,0,0,0,0,0,0,0,0,1,2101,50,0,0
210210,大狙,物理,1,1,物理技能,精确瞄准后射出一根骨箭，对目标造成110%的致命物理伤害,1001,1000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,400,22109,10000,0,0,0,0,a210210,210200,0,0,0,0,0,0,0,0,3,2102,60,0,0
210211,狙击之心,物理,1,1,物理技能,大狙的暴击伤害增加50%,1001,1000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,400,0,0,0,0,0,0,a210211,210201,0,0,0,0,0,0,0,0,3,2102,60,0,0
210310,诡秘能量,神术,1,1,神术技能,射出一发诡秘能量对目标造成40%的神术伤害，诡秘能量可以在两个目标之间弹射3次,1001,-6000,0,0,0,0,0,0,0,0,8,0,300,500,300,0,0,1,200,0,0,0,0,0,0,a210310,210300,0,0,0,0,0,0,0,0,2,2103,50,0,0
210311,神秘能量,被动,1,1,被动触发技能,受到的单次最大伤害不会超过生命上限的30%,2,1,0,0,0,0,0,0,0,0,2,0,300,500,300,0,0,1,200,0,0,0,0,0,0,a210310,210301,0,0,0,0,0,0,0,0,2,2103,50,0,0
210410,血罚,魔法,1,1,魔法技能,血族的特有攻击，对附近最多3个目标造成110%的魔法伤害,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,40,100,0,1,220,0,0,0,0,0,0,a210410,210400,0,0,0,0,0,0,0,0,1,2104,50,0,0
210411,血之奥义,魔法,1,1,魔法技能,血罚对目标造成伤害的30%转化成自己的生命值,1001,1000,0,0,0,0,0,0,0,0,4,0,300,500,40,0,0,1,220,0,0,0,0,0,0,a210411,210401,0,0,0,0,0,0,0,0,1,2104,50,0,0
310110,雷霆之锤,物理,1,1,物理技能,锤击地面目标，对周围小范围造成100%的物理伤害,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,100,0,1,201,0,0,0,0,0,0,a310110,310100,0,0,0,0,0,0,0,0,3,3102,50,0,0
310111,雷霆震荡,物理,1,1,物理技能,雷霆之锤可以降低受影响目标30%的移动速度和攻击速度,1001,0,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,201,13109,10000,0,0,0,0,a310111,310101,0,0,0,0,0,0,0,0,3,3102,50,0,0
310210,破甲,物理,1,1,物理技能,对远程目标造成50%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,100,0,0,0,0,0,0,a310210,310200,0,0,0,0,0,0,0,0,1,3101,60,0,0
310211,强化破甲,物理,1,1,物理技能,破甲子弹会射穿目标对目标背后一个单位造成25%物理伤害,1001,-5000,0,0,0,0,0,0,0,0,3,0,300,500,300,0,0,1,100,0,0,0,0,0,0,a310211,310201,0,0,0,0,0,0,0,0,1,3101,60,0,0
310310,奶奶个熊,物理,1,1,物理技能,对近战目标造成90%的物理伤害，并且增加自身10%物理防御，持续8秒,1001,-1000,0,0,0,0,0,0,0,0,3,0,300,500,40,0,0,1,180,23103,10000,0,0,0,0,a310310,310300,0,0,0,0,0,0,0,0,1,3104,50,0,0
310311,愈合,被动,1,1,被动天赋加成,受到的所有治疗效果增加30%,66,-3000,0,0,0,0,0,0,0,0,1,0,300,500,40,0,0,1,180,0,0,0,0,0,0,a310310,310301,0,0,0,0,0,0,0,0,1,3104,50,0,0
