id,sort,step,activity,backicon,nameicon,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,cost,sale,fund,power,start,continued,cd,show,coctime,renovate,reset,status,touch,vip_limit,point
700010005,7,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 540000,14,540000,0,0,0,91000002,350,91000027,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020001,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 5次,155,5,0,0,0,91000002,20,91000001,10000,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020002,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 10次,155,10,0,0,0,91000002,40,91000001,20000,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020003,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 15次,155,15,0,0,0,91000002,60,91000001,200,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020004,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 20次,155,20,0,0,0,91000002,80,91000001,200,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020005,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 25次,155,25,0,0,0,91000002,100,91000001,300,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020006,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 30次,155,30,0,0,0,91000002,120,91000001,300,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020007,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关任意试炼 35次,155,35,0,0,0,91000002,150,91000001,500,91000027,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020008,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关深渊矿井（简单） 1次,155,1,0,0,0,91000002,20,91000001,200000,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020009,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关深渊矿井（普通） 1次,155,1,0,0,0,91000002,20,91000001,300000,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020010,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关深渊矿井（困难） 1次,155,1,0,0,0,91000002,20,91000001,400000,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020011,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关巫妖陵寝（简单） 1次,155,1,0,0,0,91000002,20,91000033,2000,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020012,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关巫妖陵寝（普通） 1次,155,1,0,0,0,91000002,20,91000033,3000,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700020013,7,2,高手试炼,bg_huodong_qr1,开服狂欢,通关巫妖陵寝（困难） 1次,155,1,0,0,0,91000002,20,91000033,4000,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030001,7,3,高手试炼,bg_huodong_qr1,开服狂欢,通关魔灵禁地（简单） 1次,155,1,0,0,0,91000002,20,91000032,1200,91000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030002,7,3,高手试炼,bg_huodong_qr1,开服狂欢,通关魔灵禁地（普通） 1次,155,1,0,0,0,91000002,20,91000032,1400,91000027,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030003,7,3,高手试炼,bg_huodong_qr1,开服狂欢,通关魔灵禁地（困难） 1次,155,1,0,0,0,91000002,20,91000032,1600,91000027,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030004,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 5次,24,5,1,0,0,91000002,50,91000027,100,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030005,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 10次,24,10,1,0,0,91000002,50,91000027,200,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030006,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 15次,24,15,1,0,0,91000002,100,91000027,300,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030007,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 20次,24,20,1,0,0,91000002,100,91000027,400,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030008,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 30次,24,30,1,0,0,91000002,200,91000027,500,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030009,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,体力购买 40次,24,40,1,0,0,91000002,200,91000027,600,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030010,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,铜钱购买 10次,24,10,2,0,0,91000001,60000,91000027,100,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700030011,7,3,钱粮征收,bg_huodong_qr1,开服狂欢,铜钱购买 20次,24,20,2,0,0,91000001,120000,91000027,300,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700040001,7,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,15100101,100,0,0,0,0,0,0,91000002,5000,0,0,0,0,0,0,5000,2500,0,0,7,86400,0,86400,86400,0,0,1,0,0,1
700050001,7,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,91000027,10000,0,0,0,0,0,0,91000002,1000,0,0,0,0,0,0,1000,500,0,1,7,86400,0,86400,86400,0,0,1,0,0,1
