mercenary_id,mercenary_name,mercenary_icon,mercenary_level,mercenary_camp,mercenary_type,mercenary_hole,mercenary_index,mercenary_txt,base_type,base_value,base_txt,value_txt1,value_txt2,mercenary_speed,mercenary_attack,mercenary_skill1,mercenary_skill2,mercenary_skill3,mercenary_skill4,mercenary_model,flyeffect,sort,show
50306042,兽人·特种,mercenary_3010,3,6,1,4,2,主属性为活力等级，副属性为魔法防御,106,75,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,72,1
50306043,兽人·特种,mercenary_3010,3,6,1,4,3,主属性为活力等级，副属性为魔法防御,106,150,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,72,1
50306044,兽人·特种,mercenary_3010,3,6,1,4,4,主属性为活力等级，副属性为魔法防御,106,300,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,72,1
50401011,剑士·首领,mercenary_4010,4,1,1,1,1,主属性为活力等级，副属性为物理防御,0,0,激活属性：无,活力等级,物理防御,2000,10001,100001,0,0,0,1104,0,73,1
50401012,剑士·首领,mercenary_4010,4,1,1,1,2,主属性为活力等级，副属性为物理防御,0,0,激活属性：无,活力等级,物理防御,2000,10001,100001,0,0,0,1104,0,73,1
50401013,剑士·首领,mercenary_4010,4,1,1,1,3,主属性为活力等级，副属性为物理防御,0,0,激活属性：无,活力等级,物理防御,2000,10001,100001,0,0,0,1104,0,73,1
50401014,剑士·首领,mercenary_4010,4,1,1,1,4,主属性为活力等级，副属性为物理防御,0,0,激活属性：无,活力等级,物理防御,2000,10001,100001,0,0,0,1104,0,73,1
50401021,剑士·核心,mercenary_4010,4,1,1,2,1,主属性为物理攻击，副属性为物理攻击,107,38,激活属性：物理攻击,物理攻击,物理攻击,0,0,0,0,0,0,0,0,74,1
50401022,剑士·核心,mercenary_4010,4,1,1,2,2,主属性为物理攻击，副属性为物理攻击,107,75,激活属性：物理攻击,物理攻击,物理攻击,0,0,0,0,0,0,0,0,74,1
50401023,剑士·核心,mercenary_4010,4,1,1,2,3,主属性为物理攻击，副属性为物理攻击,107,150,激活属性：物理攻击,物理攻击,物理攻击,0,0,0,0,0,0,0,0,74,1
50401024,剑士·核心,mercenary_4010,4,1,1,2,4,主属性为物理攻击，副属性为物理攻击,107,300,激活属性：物理攻击,物理攻击,物理攻击,0,0,0,0,0,0,0,0,74,1
50401031,剑士·精锐,mercenary_4010,4,1,1,3,1,主属性为物理防御，副属性为物理防御,108,38,激活属性：物理防御,物理防御,物理防御,0,0,0,0,0,0,0,0,75,1
50401032,剑士·精锐,mercenary_4010,4,1,1,3,2,主属性为物理防御，副属性为物理防御,108,75,激活属性：物理防御,物理防御,物理防御,0,0,0,0,0,0,0,0,75,1
50401033,剑士·精锐,mercenary_4010,4,1,1,3,3,主属性为物理防御，副属性为物理防御,108,150,激活属性：物理防御,物理防御,物理防御,0,0,0,0,0,0,0,0,75,1
50401034,剑士·精锐,mercenary_4010,4,1,1,3,4,主属性为物理防御，副属性为物理防御,108,300,激活属性：物理防御,物理防御,物理防御,0,0,0,0,0,0,0,0,75,1
50401041,剑士·特种,mercenary_4010,4,1,1,4,1,主属性为活力等级，副属性为活力等级,106,38,激活属性：生命总量,活力等级,活力等级,0,0,0,0,0,0,0,0,76,1
50401042,剑士·特种,mercenary_4010,4,1,1,4,2,主属性为活力等级，副属性为活力等级,106,75,激活属性：生命总量,活力等级,活力等级,0,0,0,0,0,0,0,0,76,1
50401043,剑士·特种,mercenary_4010,4,1,1,4,3,主属性为活力等级，副属性为活力等级,106,150,激活属性：生命总量,活力等级,活力等级,0,0,0,0,0,0,0,0,76,1
50401044,剑士·特种,mercenary_4010,4,1,1,4,4,主属性为活力等级，副属性为活力等级,106,300,激活属性：生命总量,活力等级,活力等级,0,0,0,0,0,0,0,0,76,1
50402011,吸血鬼·首领,mercenary_4010,4,2,2,1,1,主属性为活力等级，副属性为魔法防御,0,0,激活属性：无,活力等级,魔法防御,1000,10002,200001,0,0,0,2104,0,77,1
50402012,吸血鬼·首领,mercenary_4010,4,2,2,1,2,主属性为活力等级，副属性为魔法防御,0,0,激活属性：无,活力等级,魔法防御,1000,10002,200001,0,0,0,2104,0,77,1
50402013,吸血鬼·首领,mercenary_4010,4,2,2,1,3,主属性为活力等级，副属性为魔法防御,0,0,激活属性：无,活力等级,魔法防御,1000,10002,200001,0,0,0,2104,0,77,1
50402014,吸血鬼·首领,mercenary_4010,4,2,2,1,4,主属性为活力等级，副属性为魔法防御,0,0,激活属性：无,活力等级,魔法防御,1000,10002,200001,0,0,0,2104,0,77,1
50402021,吸血鬼·核心,mercenary_4010,4,2,2,2,1,主属性为魔法攻击，副属性为魔法攻击,109,38,激活属性：魔法攻击,魔法攻击,魔法攻击,0,0,0,0,0,0,0,0,78,1
50402022,吸血鬼·核心,mercenary_4010,4,2,2,2,2,主属性为魔法攻击，副属性为魔法攻击,109,75,激活属性：魔法攻击,魔法攻击,魔法攻击,0,0,0,0,0,0,0,0,78,1
50402023,吸血鬼·核心,mercenary_4010,4,2,2,2,3,主属性为魔法攻击，副属性为魔法攻击,109,150,激活属性：魔法攻击,魔法攻击,魔法攻击,0,0,0,0,0,0,0,0,78,1
50402024,吸血鬼·核心,mercenary_4010,4,2,2,2,4,主属性为魔法攻击，副属性为魔法攻击,109,300,激活属性：魔法攻击,魔法攻击,魔法攻击,0,0,0,0,0,0,0,0,78,1
50402031,吸血鬼·精锐,mercenary_4010,4,2,2,3,1,主属性为魔法防御，副属性为魔法防御,110,38,激活属性：魔法防御,魔法防御,魔法防御,0,0,0,0,0,0,0,0,79,1
50402032,吸血鬼·精锐,mercenary_4010,4,2,2,3,2,主属性为魔法防御，副属性为魔法防御,110,75,激活属性：魔法防御,魔法防御,魔法防御,0,0,0,0,0,0,0,0,79,1
50402033,吸血鬼·精锐,mercenary_4010,4,2,2,3,3,主属性为魔法防御，副属性为魔法防御,110,150,激活属性：魔法防御,魔法防御,魔法防御,0,0,0,0,0,0,0,0,79,1
50402034,吸血鬼·精锐,mercenary_4010,4,2,2,3,4,主属性为魔法防御，副属性为魔法防御,110,300,激活属性：魔法防御,魔法防御,魔法防御,0,0,0,0,0,0,0,0,79,1
50402041,吸血鬼·特种,mercenary_4010,4,2,2,4,1,主属性为活力等级，副属性为魔法防御,106,38,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,80,1
50402042,吸血鬼·特种,mercenary_4010,4,2,2,4,2,主属性为活力等级，副属性为魔法防御,106,75,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,80,1
50402043,吸血鬼·特种,mercenary_4010,4,2,2,4,3,主属性为活力等级，副属性为魔法防御,106,150,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,80,1
50402044,吸血鬼·特种,mercenary_4010,4,2,2,4,4,主属性为活力等级，副属性为魔法防御,106,300,激活属性：生命总量,活力等级,魔法防御,0,0,0,0,0,0,0,0,80,1
50403011,火武神·首领,mercenary_4010,4,3,1,1,1,主属性为活力等级，副属性为心智减免,0,0,激活属性：无,活力等级,心智减免,2000,10002,200001,0,0,0,3104,0,81,1
50403012,火武神·首领,mercenary_4010,4,3,1,1,2,主属性为活力等级，副属性为心智减免,0,0,激活属性：无,活力等级,心智减免,2000,10002,200001,0,0,0,3104,0,81,1
50403013,火武神·首领,mercenary_4010,4,3,1,1,3,主属性为活力等级，副属性为心智减免,0,0,激活属性：无,活力等级,心智减免,2000,10002,200001,0,0,0,3104,0,81,1
50403014,火武神·首领,mercenary_4010,4,3,1,1,4,主属性为活力等级，副属性为心智减免,0,0,激活属性：无,活力等级,心智减免,2000,10002,200001,0,0,0,3104,0,81,1
50403021,火武神·核心,mercenary_4010,4,3,1,2,1,主属性为心智攻击，副属性为心智攻击,73,38,激活属性：心智伤害,心智攻击,心智攻击,0,0,0,0,0,0,0,0,82,1
50403022,火武神·核心,mercenary_4010,4,3,1,2,2,主属性为心智攻击，副属性为心智攻击,73,75,激活属性：心智伤害,心智攻击,心智攻击,0,0,0,0,0,0,0,0,82,1
50403023,火武神·核心,mercenary_4010,4,3,1,2,3,主属性为心智攻击，副属性为心智攻击,73,150,激活属性：心智伤害,心智攻击,心智攻击,0,0,0,0,0,0,0,0,82,1
50403024,火武神·核心,mercenary_4010,4,3,1,2,4,主属性为心智攻击，副属性为心智攻击,73,300,激活属性：心智伤害,心智攻击,心智攻击,0,0,0,0,0,0,0,0,82,1
50403031,火武神·精锐,mercenary_4010,4,3,1,3,1,主属性为心智防御，副属性为心智防御,74,38,激活属性：心智减免,心智防御,心智防御,0,0,0,0,0,0,0,0,83,1
50403032,火武神·精锐,mercenary_4010,4,3,1,3,2,主属性为心智防御，副属性为心智防御,74,75,激活属性：心智减免,心智防御,心智防御,0,0,0,0,0,0,0,0,83,1
50403033,火武神·精锐,mercenary_4010,4,3,1,3,3,主属性为心智防御，副属性为心智防御,74,150,激活属性：心智减免,心智防御,心智防御,0,0,0,0,0,0,0,0,83,1
50403034,火武神·精锐,mercenary_4010,4,3,1,3,4,主属性为心智防御，副属性为心智防御,74,300,激活属性：心智减免,心智防御,心智防御,0,0,0,0,0,0,0,0,83,1
50403041,火武神·特种,mercenary_4010,4,3,1,4,1,主属性为活力等级，副属性为心智减免,106,38,激活属性：生命总量,活力等级,心智减免,0,0,0,0,0,0,0,0,84,1
50403042,火武神·特种,mercenary_4010,4,3,1,4,2,主属性为活力等级，副属性为心智减免,106,75,激活属性：生命总量,活力等级,心智减免,0,0,0,0,0,0,0,0,84,1
50403043,火武神·特种,mercenary_4010,4,3,1,4,3,主属性为活力等级，副属性为心智减免,106,150,激活属性：生命总量,活力等级,心智减免,0,0,0,0,0,0,0,0,84,1
50403044,火武神·特种,mercenary_4010,4,3,1,4,4,主属性为活力等级，副属性为心智减免,106,300,激活属性：生命总量,活力等级,心智减免,0,0,0,0,0,0,0,0,84,1
50404011,德鲁伊·首领,mercenary_4010,4,4,1,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,85,1
50404012,德鲁伊·首领,mercenary_4010,4,4,1,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,85,1
50404013,德鲁伊·首领,mercenary_4010,4,4,1,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,85,1
50404014,德鲁伊·首领,mercenary_4010,4,4,1,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,85,1
50404021,德鲁伊·核心,mercenary_4010,4,4,1,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,86,1
50404022,德鲁伊·核心,mercenary_4010,4,4,1,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,86,1
50404023,德鲁伊·核心,mercenary_4010,4,4,1,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,86,1
50404024,德鲁伊·核心,mercenary_4010,4,4,1,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,86,1
50404031,德鲁伊·精锐,mercenary_4010,4,4,1,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,87,1
50404032,德鲁伊·精锐,mercenary_4010,4,4,1,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,87,1
50404033,德鲁伊·精锐,mercenary_4010,4,4,1,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,87,1
50404034,德鲁伊·精锐,mercenary_4010,4,4,1,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,87,1
50404041,德鲁伊·特种,mercenary_4010,4,4,1,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,88,1
50404042,德鲁伊·特种,mercenary_4010,4,4,1,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,88,1
50404043,德鲁伊·特种,mercenary_4010,4,4,1,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,88,1
50404044,德鲁伊·特种,mercenary_4010,4,4,1,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,88,1
50405011,魅魔·首领,mercenary_4010,4,5,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,89,1
50405012,魅魔·首领,mercenary_4010,4,5,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,89,1
50405013,魅魔·首领,mercenary_4010,4,5,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,89,1
50405014,魅魔·首领,mercenary_4010,4,5,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,2000,10001,100001,200001,0,0,2101,0,89,1
50405021,魅魔·核心,mercenary_4010,4,5,2,2,1,主属性为魔法攻击，副属性为魔法防御,73,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,90,1
50405022,魅魔·核心,mercenary_4010,4,5,2,2,2,主属性为魔法攻击，副属性为魔法防御,73,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,90,1
50405023,魅魔·核心,mercenary_4010,4,5,2,2,3,主属性为魔法攻击，副属性为魔法防御,73,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,90,1
50405024,魅魔·核心,mercenary_4010,4,5,2,2,4,主属性为魔法攻击，副属性为魔法防御,73,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,90,1
50405031,魅魔·精锐,mercenary_4010,4,5,2,3,1,主属性为魔法攻击，副属性为魔法防御,74,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,91,1
50405032,魅魔·精锐,mercenary_4010,4,5,2,3,2,主属性为魔法攻击，副属性为魔法防御,74,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,91,1
50405033,魅魔·精锐,mercenary_4010,4,5,2,3,3,主属性为魔法攻击，副属性为魔法防御,74,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,91,1
50405034,魅魔·精锐,mercenary_4010,4,5,2,3,4,主属性为魔法攻击，副属性为魔法防御,74,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,91,1
50405041,魅魔·特种,mercenary_4010,4,5,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,92,1
50405042,魅魔·特种,mercenary_4010,4,5,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,92,1
50405043,魅魔·特种,mercenary_4010,4,5,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,92,1
50405044,魅魔·特种,mercenary_4010,4,5,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,92,1
50406011,半人马·首领,mercenary_4010,4,6,2,1,1,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,93,1
50406012,半人马·首领,mercenary_4010,4,6,2,1,2,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,93,1
50406013,半人马·首领,mercenary_4010,4,6,2,1,3,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,93,1
50406014,半人马·首领,mercenary_4010,4,6,2,1,4,主属性为魔法攻击，副属性为魔法防御,0,0,激活属性：生命,魔法攻击,魔法防御,1000,10002,100001,200001,0,0,2101,0,93,1
50406021,半人马·核心,mercenary_4010,4,6,2,2,1,主属性为魔法攻击，副属性为魔法防御,107,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,94,1
50406022,半人马·核心,mercenary_4010,4,6,2,2,2,主属性为魔法攻击，副属性为魔法防御,107,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,94,1
50406023,半人马·核心,mercenary_4010,4,6,2,2,3,主属性为魔法攻击，副属性为魔法防御,107,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,94,1
50406024,半人马·核心,mercenary_4010,4,6,2,2,4,主属性为魔法攻击，副属性为魔法防御,107,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,94,1
50406031,半人马·精锐,mercenary_4010,4,6,2,3,1,主属性为魔法攻击，副属性为魔法防御,108,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,95,1
50406032,半人马·精锐,mercenary_4010,4,6,2,3,2,主属性为魔法攻击，副属性为魔法防御,108,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,95,1
50406033,半人马·精锐,mercenary_4010,4,6,2,3,3,主属性为魔法攻击，副属性为魔法防御,108,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,95,1
50406034,半人马·精锐,mercenary_4010,4,6,2,3,4,主属性为魔法攻击，副属性为魔法防御,108,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,95,1
50406041,半人马·特种,mercenary_4010,4,6,2,4,1,主属性为魔法攻击，副属性为魔法防御,106,38,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,96,1
50406042,半人马·特种,mercenary_4010,4,6,2,4,2,主属性为魔法攻击，副属性为魔法防御,106,75,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,96,1
50406043,半人马·特种,mercenary_4010,4,6,2,4,3,主属性为魔法攻击，副属性为魔法防御,106,150,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,96,1
50406044,半人马·特种,mercenary_4010,4,6,2,4,4,主属性为魔法攻击，副属性为魔法防御,106,300,激活属性：生命,魔法攻击,魔法防御,0,0,0,0,0,0,0,0,96,1
50501011,祭司·首领,mercenary_4010,5,1,1,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,97,0
50501012,祭司·首领,mercenary_4010,5,1,1,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,97,0
50501013,祭司·首领,mercenary_4010,5,1,1,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,97,0
50501014,祭司·首领,mercenary_4010,5,1,1,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10001,100001,0,0,0,2101,0,97,0
50501021,祭司·核心,mercenary_4010,5,1,1,2,1,主属性为物理攻击，副属性为物理防御,109,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,98,0
50501022,祭司·核心,mercenary_4010,5,1,1,2,2,主属性为物理攻击，副属性为物理防御,109,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,98,0
50501023,祭司·核心,mercenary_4010,5,1,1,2,3,主属性为物理攻击，副属性为物理防御,109,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,98,0
50501024,祭司·核心,mercenary_4010,5,1,1,2,4,主属性为物理攻击，副属性为物理防御,109,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,98,0
50501031,祭司·精锐,mercenary_4010,5,1,1,3,1,主属性为物理攻击，副属性为物理防御,110,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,99,0
50501032,祭司·精锐,mercenary_4010,5,1,1,3,2,主属性为物理攻击，副属性为物理防御,110,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,99,0
50501033,祭司·精锐,mercenary_4010,5,1,1,3,3,主属性为物理攻击，副属性为物理防御,110,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,99,0
50501034,祭司·精锐,mercenary_4010,5,1,1,3,4,主属性为物理攻击，副属性为物理防御,110,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,99,0
50501041,祭司·特种,mercenary_4010,5,1,1,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,100,0
50501042,祭司·特种,mercenary_4010,5,1,1,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,100,0
50501043,祭司·特种,mercenary_4010,5,1,1,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,100,0
50501044,祭司·特种,mercenary_4010,5,1,1,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,100,0
50502011,幽魂·首领,mercenary_4010,5,2,1,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,101,0
50502012,幽魂·首领,mercenary_4010,5,2,1,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,101,0
50502013,幽魂·首领,mercenary_4010,5,2,1,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,101,0
50502014,幽魂·首领,mercenary_4010,5,2,1,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,1000,10002,200001,0,0,0,2101,0,101,0
50502021,幽魂·核心,mercenary_4010,5,2,1,2,1,主属性为物理攻击，副属性为物理防御,73,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,102,0
50502022,幽魂·核心,mercenary_4010,5,2,1,2,2,主属性为物理攻击，副属性为物理防御,73,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,102,0
50502023,幽魂·核心,mercenary_4010,5,2,1,2,3,主属性为物理攻击，副属性为物理防御,73,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,102,0
50502024,幽魂·核心,mercenary_4010,5,2,1,2,4,主属性为物理攻击，副属性为物理防御,73,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,102,0
50502031,幽魂·精锐,mercenary_4010,5,2,1,3,1,主属性为物理攻击，副属性为物理防御,74,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,103,0
50502032,幽魂·精锐,mercenary_4010,5,2,1,3,2,主属性为物理攻击，副属性为物理防御,74,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,103,0
50502033,幽魂·精锐,mercenary_4010,5,2,1,3,3,主属性为物理攻击，副属性为物理防御,74,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,103,0
50502034,幽魂·精锐,mercenary_4010,5,2,1,3,4,主属性为物理攻击，副属性为物理防御,74,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,103,0
50502041,幽魂·特种,mercenary_4010,5,2,1,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,104,0
50502042,幽魂·特种,mercenary_4010,5,2,1,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,104,0
50502043,幽魂·特种,mercenary_4010,5,2,1,4,3,主属性为物理攻击，副属性为物理防御,106,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,104,0
50502044,幽魂·特种,mercenary_4010,5,2,1,4,4,主属性为物理攻击，副属性为物理防御,106,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,104,0
50503011,符文祭祀·首领,mercenary_4010,5,3,2,1,1,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,105,0
50503012,符文祭祀·首领,mercenary_4010,5,3,2,1,2,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,105,0
50503013,符文祭祀·首领,mercenary_4010,5,3,2,1,3,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,105,0
50503014,符文祭祀·首领,mercenary_4010,5,3,2,1,4,主属性为物理攻击，副属性为物理防御,0,0,激活属性：生命,物理攻击,物理防御,2000,10002,200001,0,0,0,2101,0,105,0
50503021,符文祭祀·核心,mercenary_4010,5,3,2,2,1,主属性为物理攻击，副属性为物理防御,109,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,106,0
50503022,符文祭祀·核心,mercenary_4010,5,3,2,2,2,主属性为物理攻击，副属性为物理防御,109,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,106,0
50503023,符文祭祀·核心,mercenary_4010,5,3,2,2,3,主属性为物理攻击，副属性为物理防御,109,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,106,0
50503024,符文祭祀·核心,mercenary_4010,5,3,2,2,4,主属性为物理攻击，副属性为物理防御,109,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,106,0
50503031,符文祭祀·精锐,mercenary_4010,5,3,2,3,1,主属性为物理攻击，副属性为物理防御,110,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,107,0
50503032,符文祭祀·精锐,mercenary_4010,5,3,2,3,2,主属性为物理攻击，副属性为物理防御,110,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,107,0
50503033,符文祭祀·精锐,mercenary_4010,5,3,2,3,3,主属性为物理攻击，副属性为物理防御,110,150,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,107,0
50503034,符文祭祀·精锐,mercenary_4010,5,3,2,3,4,主属性为物理攻击，副属性为物理防御,110,300,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,107,0
50503041,符文祭祀·特种,mercenary_4010,5,3,2,4,1,主属性为物理攻击，副属性为物理防御,106,38,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,108,0
50503042,符文祭祀·特种,mercenary_4010,5,3,2,4,2,主属性为物理攻击，副属性为物理防御,106,75,激活属性：生命,物理攻击,物理防御,0,0,0,0,0,0,0,0,108,0
