cityid,cityname,size,cityicon,npcoccupy,occupy1,occupy2,occupy3,sequence1,sequence2,sequence3,buff1,buff2,buff3,debuff1,debuff2,debuff3,npcpaly1,npcpaly2,npcpaly3,npcpaly4,npcpaly5,npcpaly6,npcpaly7,npcpaly8,npcpaly9,npcpaly10,npcpaly11,npcpaly12,npcpaly13,npcpaly14,npcpaly15,attackplay1,attackplay2,attackplay3,attackplay4,attackplay5,attackplay6,attackplay7,attackplay8,attackplay9,attackplay10,attackplay11,attackplay12,attackplay13,attackplay14,attackplay15,defenseplay1,defenseplay2,defenseplay3,defenseplay4,defenseplay5,defenseplay6,defenseplay7,defenseplay8,defenseplay9,defenseplay10,defenseplay11,defenseplay12,defenseplay13,defenseplay14,defenseplay15,citypng,name1,icon1,stronghold1,influence1,name2,icon2,stronghold2,influence2,name3,icon3,stronghold3,influence3,name4,icon4,stronghold4,influence4,name5,icon5,stronghold5,influence5
1110,上庸北,4,warcity_1001,30000,30000,30000,30000,122,118,121,0,0,0,0,20002,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1111,德阳北,4,warcity_1001,30000,3000000,30000,30000,123,119,122,30001,0,0,0,20003,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1112,德阳,2,warcity_1001,30000,3000000,30000,30000,124,120,123,30002,0,0,0,20003,20002,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1113,上庸,2,warcity_1001,60000,30000,30000,30000,1,121,124,0,0,0,0,20002,20002,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1114,襄阳,3,warcity_1001,60000,30000,30000,30000,2,122,125,0,0,0,0,20001,20001,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1115,上庸南,4,warcity_1001,30000,30000,30000,30000,125,123,126,0,0,0,0,20002,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1116,江州北,4,warcity_1001,30000,3000000,30000,30000,126,124,127,30001,0,0,0,20003,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1117,武阳,4,warcity_1001,30000,3000000,30000,30000,127,125,128,30001,0,0,0,20003,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1118,嘉陵,4,warcity_1001,30000,30000,30000,30000,128,126,129,0,0,0,0,20003,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1119,江州,2,warcity_1001,30000,30000,30000,30000,129,127,130,0,0,0,0,20003,20001,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1120,巴郡西,4,warcity_1001,30000,30000,30000,30000,130,128,131,0,0,0,0,20003,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1121,建宁北,4,warcity_1001,30000,30000,30000,30000,131,129,132,0,0,0,0,20003,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1122,巴郡,3,warcity_1001,30000,30000,30000,30000,132,130,133,0,0,0,0,20003,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1123,建宁,2,warcity_1001,30000,30000,30000,30000,133,131,134,0,0,0,0,20003,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1124,建宁西,4,warcity_1001,30000,30000,30000,30000,134,132,135,0,0,0,0,20003,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1125,俞元,2,warcity_1001,30000,30000,30000,30000,135,133,136,0,0,0,0,20003,20001,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1126,云南东,4,warcity_1001,30000,30000,30000,30000,136,134,137,0,0,0,0,20003,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1127,云南,4,warcity_1001,30000,30000,30000,30000,137,135,138,0,0,0,0,20003,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1128,兴古,4,warcity_1001,30000,30000,30000,30000,138,136,139,0,0,0,0,20003,20002,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1129,滇西,4,warcity_1001,30000,30000,30000,30000,139,137,140,0,0,0,0,20003,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1130,交趾,4,warcity_1001,30000,30000,30000,30000,140,138,141,0,0,0,0,20003,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1131,巴郡东,2,warcity_1001,30000,30000,30000,30000,141,139,142,0,0,0,0,20003,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1132,夷陵,4,warcity_1001,30000,30000,30000,30000,142,140,143,0,0,0,0,20003,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1133,夷陵南,4,warcity_1001,30000,30000,30000,30000,143,141,144,0,0,0,0,20003,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1134,夷道,4,warcity_1001,60000,30000,30000,30000,4,142,145,0,0,0,0,20001,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1135,长坂坡,4,warcity_1001,60000,30000,30000,30000,3,143,146,0,0,0,0,20001,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1136,樊城,4,warcity_1001,60000,30000,30000,30000,5,144,147,0,0,0,0,0,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1137,宛城,4,warcity_1001,60000,30000,30000,30000,144,5,148,0,0,0,0,0,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1138,汝南,4,warcity_1001,60000,30000,30000,30000,145,8,149,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1139,新野,4,warcity_1001,60000,30000,30000,30000,146,6,150,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1140,隆中,4,warcity_1001,60000,30000,30000,30000,147,7,151,0,0,0,20001,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1141,葛坡,4,warcity_1001,60000,30000,30000,30000,148,145,4,0,0,0,20001,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1142,葛坡南,2,warcity_1001,60000,30000,30000,30000,149,146,3,0,0,0,20001,20001,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1143,平春,3,warcity_1001,60000,30000,30000,30000,150,147,2,0,0,0,20002,20002,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1144,江夏,4,warcity_1001,60000,30000,30000,30000,151,148,5,0,0,0,20001,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1145,赤壁,4,warcity_1001,60000,30000,30000,30000,152,149,6,0,0,0,20001,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1146,枣阳,4,warcity_1001,60000,30000,30000,30000,153,150,8,0,0,0,20001,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1147,汉阳,4,warcity_1001,60000,30000,30000,30000,154,151,7,0,0,0,0,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1148,华容,2,warcity_1001,60000,30000,30000,30000,155,9,152,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1149,义阳,4,warcity_1001,60000,30000,30000,30000,156,152,9,0,0,0,0,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1150,乌林,4,warcity_1001,60000,30000,30000,30000,9,153,153,0,0,0,0,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1151,荆州,4,warcity_1001,60000,30000,30000,30000,8,154,154,0,0,0,0,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1152,麦城,4,warcity_1001,60000,30000,30000,30000,6,155,155,0,0,0,0,0,20001,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1153,江陵,4,warcity_1001,60000,30000,30000,30000,7,156,156,0,0,0,0,20001,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,10000,11001,11002,11004,13002,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1154,南蛮,5,warcity_1001,30000,30000,30000,30000,10,12,11,0,0,0,0,20003,20003,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1155,匈奴,5,warcity_1001,30000,30000,3000000,30000,11,10,12,0,30002,0,20003,0,20003,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
1156,山越,5,warcity_1001,30000,30000,30000,3000000,12,11,10,0,0,30001,20003,20003,0,10000,11005,11006,11008,13003,12001,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,10000,11005,11006,11008,13003,12002,0,0,0,0,0,0,0,0,0,stronghold_0,兵营,stronghold_1,10,20,南关隘,stronghold_2,10,20,军械库,stronghold_3,10,20,东关隘,stronghold_4,10,20,伐木场,stronghold_5,10,20
