levelid,firstitem1,num1,firstitem2,num2,firstitem3,num3,firstitem4,num4,firstitem5,num5,firstitem6,num6,teamexp,heroexp,icon1,icon2,icon3,icon4,icon5,icon6,item1,item2,item3,item4,item5,item6,bossicon1,icon7
1228100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10470,100001,100001,100001,100001,100001,100001,91000002,81400601,23000017,44300104,0,0,0,0
1229010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10500,100001,100001,100001,100001,100001,100001,91000002,81400601,23310009,44500101,0,0,0,0
1229020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10530,100001,100001,100001,100001,100001,100001,91000002,81400601,23320009,44500104,0,0,0,0
1229030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10560,100001,100001,100001,100001,100001,100001,91000002,81400601,23330009,23000016,0,0,0,0
1229040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10590,100001,100001,100001,100001,100001,100001,91000002,81400601,23210009,44500102,0,0,0,0
1229050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10620,100001,100001,100001,100001,100001,100001,91000002,81400601,23220009,44500105,0,0,0,0
1229060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10650,100001,100001,100001,100001,100001,100001,91000002,81400601,23230009,23000016,0,0,0,0
1229070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10680,100001,100001,100001,100001,100001,100001,91000002,81400601,23110009,44500103,0,0,0,0
1229080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10710,100001,100001,100001,100001,100001,100001,91000002,81400601,23120009,44500106,0,0,0,0
1229090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10740,100001,100001,100001,100001,100001,100001,91000002,81400601,23130009,23000016,0,0,0,0
1229100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10770,100001,100001,100001,100001,100001,100001,91000002,81400601,23000017,23000017,0,0,0,0
1230010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10800,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000018,0,0,0,0
1230020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10830,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000018,0,0,0,0
1230030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10860,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000018,0,0,0,0
1230040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10890,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000018,0,0,0,0
1230050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10920,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000018,0,0,0,0
1230060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10950,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000018,0,0,0,0
1230070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,10980,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000018,0,0,0,0
1230080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11010,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000018,0,0,0,0
1230090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11040,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000018,0,0,0,0
1230100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11070,100001,100001,100001,100001,100001,100001,91000002,81400601,23000018,23000018,0,0,0,0
1231010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11100,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000018,0,0,0,0
1231020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11130,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000018,0,0,0,0
1231030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11160,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000018,0,0,0,0
1231040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11190,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000018,0,0,0,0
1231050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11220,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000018,0,0,0,0
1231060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11250,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000018,0,0,0,0
1231070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11280,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000018,0,0,0,0
1231080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11310,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000018,0,0,0,0
1231090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11340,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000018,0,0,0,0
1231100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11370,100001,100001,100001,100001,100001,100001,91000002,81400601,23000018,23000018,0,0,0,0
1232010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11400,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000018,0,0,0,0
1232020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11430,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000018,0,0,0,0
1232030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11460,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000018,0,0,0,0
1232040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11490,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000018,0,0,0,0
1232050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11520,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000018,0,0,0,0
1232060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11550,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000018,0,0,0,0
1232070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11580,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000018,0,0,0,0
1232080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11610,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000018,0,0,0,0
1232090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11640,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000018,0,0,0,0
1232100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11670,100001,100001,100001,100001,100001,100001,91000002,81400601,23000018,23000018,0,0,0,0
1233010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11700,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000018,0,0,0,0
1233020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11730,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000018,0,0,0,0
1233030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11760,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000018,0,0,0,0
1233040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11790,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000018,0,0,0,0
1233050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11820,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000018,0,0,0,0
1233060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11850,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000018,0,0,0,0
1233070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11880,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000018,0,0,0,0
1233080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11910,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000018,0,0,0,0
1233090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11940,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000018,0,0,0,0
1233100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,11970,100001,100001,100001,100001,100001,100001,91000002,81400601,23000018,23000018,0,0,0,0
1234010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12000,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000018,0,0,0,0
1234020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12030,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000018,0,0,0,0
1234030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12060,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000018,0,0,0,0
1234040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12090,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000018,0,0,0,0
1234050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12120,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000018,0,0,0,0
1234060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12150,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000018,0,0,0,0
1234070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12180,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000018,0,0,0,0
1234080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12210,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000018,0,0,0,0
1234090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12240,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000018,0,0,0,0
1234100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12270,100001,100001,100001,100001,100001,100001,91000002,81400601,23000018,23000018,0,0,0,0
1235010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12300,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000019,0,0,0,0
1235020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12330,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000019,0,0,0,0
1235030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12360,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000019,0,0,0,0
1235040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12390,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000019,0,0,0,0
1235050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12420,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000019,0,0,0,0
1235060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12450,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000019,0,0,0,0
1235070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12480,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000019,0,0,0,0
1235080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12510,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000019,0,0,0,0
1235090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12540,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000019,0,0,0,0
1235100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12570,100001,100001,100001,100001,100001,100001,91000002,81400601,23000019,23000019,0,0,0,0
1236010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12600,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000019,0,0,0,0
1236020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12630,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000019,0,0,0,0
1236030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12660,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000019,0,0,0,0
1236040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12690,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000019,0,0,0,0
1236050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12720,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000019,0,0,0,0
1236060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12750,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000019,0,0,0,0
1236070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12780,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000019,0,0,0,0
1236080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12810,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000019,0,0,0,0
1236090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12840,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000019,0,0,0,0
1236100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12870,100001,100001,100001,100001,100001,100001,91000002,81400601,23000019,23000019,0,0,0,0
1237010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12900,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000019,0,0,0,0
1237020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12930,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000019,0,0,0,0
1237030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12960,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000019,0,0,0,0
1237040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,12990,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000019,0,0,0,0
1237050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13020,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000019,0,0,0,0
1237060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13050,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000019,0,0,0,0
1237070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13080,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000019,0,0,0,0
1237080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13110,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000019,0,0,0,0
1237090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13140,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000019,0,0,0,0
1237100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13170,100001,100001,100001,100001,100001,100001,91000002,81400601,23000019,23000019,0,0,0,0
1238010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13200,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000019,0,0,0,0
1238020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13230,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000019,0,0,0,0
1238030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13260,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000019,0,0,0,0
1238040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13290,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000019,0,0,0,0
1238050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13320,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000019,0,0,0,0
1238060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13350,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000019,0,0,0,0
1238070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13380,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000019,0,0,0,0
1238080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13410,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000019,0,0,0,0
1238090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13440,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000019,0,0,0,0
1238100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13470,100001,100001,100001,100001,100001,100001,91000002,81400601,23000019,23000019,0,0,0,0
1239010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13500,100001,100001,100001,100001,100001,100001,91000002,81400601,23310010,23000019,0,0,0,0
1239020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13530,100001,100001,100001,100001,100001,100001,91000002,81400601,23320010,23000019,0,0,0,0
1239030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13560,100001,100001,100001,100001,100001,100001,91000002,81400601,23330010,23000019,0,0,0,0
1239040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13590,100001,100001,100001,100001,100001,100001,91000002,81400601,23210010,23000019,0,0,0,0
1239050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13620,100001,100001,100001,100001,100001,100001,91000002,81400601,23220010,23000019,0,0,0,0
1239060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13650,100001,100001,100001,100001,100001,100001,91000002,81400601,23230010,23000019,0,0,0,0
1239070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13680,100001,100001,100001,100001,100001,100001,91000002,81400601,23110010,23000019,0,0,0,0
1239080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13710,100001,100001,100001,100001,100001,100001,91000002,81400601,23120010,23000019,0,0,0,0
1239090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13740,100001,100001,100001,100001,100001,100001,91000002,81400601,23130010,23000019,0,0,0,0
1239100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13770,100001,100001,100001,100001,100001,100001,91000002,81400601,23000019,23000019,0,0,0,0
1240010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13800,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000020,0,0,0,0
1240020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13830,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000020,0,0,0,0
1240030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13860,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000020,0,0,0,0
1240040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13890,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000020,0,0,0,0
1240050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13920,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000020,0,0,0,0
1240060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13950,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000020,0,0,0,0
1240070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,13980,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000020,0,0,0,0
1240080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14010,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000020,0,0,0,0
1240090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14040,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000020,0,0,0,0
1240100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14070,100001,100001,100001,100001,100001,100001,91000002,81400601,23000020,23000020,0,0,0,0
1241010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14100,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000020,0,0,0,0
1241020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14130,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000020,0,0,0,0
1241030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14160,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000020,0,0,0,0
1241040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14190,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000020,0,0,0,0
1241050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14220,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000020,0,0,0,0
1241060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14250,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000020,0,0,0,0
1241070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14280,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000020,0,0,0,0
1241080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14310,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000020,0,0,0,0
1241090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14340,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000020,0,0,0,0
1241100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14370,100001,100001,100001,100001,100001,100001,91000002,81400601,23000020,23000020,0,0,0,0
1242010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14400,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000020,0,0,0,0
1242020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14430,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000020,0,0,0,0
1242030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14460,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000020,0,0,0,0
1242040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14490,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000020,0,0,0,0
1242050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14520,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000020,0,0,0,0
1242060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14550,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000020,0,0,0,0
1242070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14580,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000020,0,0,0,0
1242080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14610,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000020,0,0,0,0
1242090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14640,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000020,0,0,0,0
1242100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14670,100001,100001,100001,100001,100001,100001,91000002,81400601,23000020,23000020,0,0,0,0
1243010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14700,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000020,0,0,0,0
1243020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14730,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000020,0,0,0,0
1243030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14760,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000020,0,0,0,0
1243040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14790,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000020,0,0,0,0
1243050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14820,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000020,0,0,0,0
1243060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14850,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000020,0,0,0,0
1243070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14880,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000020,0,0,0,0
1243080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14910,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000020,0,0,0,0
1243090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14940,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000020,0,0,0,0
1243100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,14970,100001,100001,100001,100001,100001,100001,91000002,81400601,23000020,23000020,0,0,0,0
1244010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15000,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000020,0,0,0,0
1244020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15030,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000020,0,0,0,0
1244030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15060,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000020,0,0,0,0
1244040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15090,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000020,0,0,0,0
1244050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15120,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000020,0,0,0,0
1244060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15150,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000020,0,0,0,0
1244070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15180,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000020,0,0,0,0
1244080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15210,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000020,0,0,0,0
1244090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15240,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000020,0,0,0,0
1244100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15270,100001,100001,100001,100001,100001,100001,91000002,81400601,23000020,23000020,0,0,0,0
1245010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15300,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000021,0,0,0,0
1245020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15330,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000021,0,0,0,0
1245030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15360,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000021,0,0,0,0
1245040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15390,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000021,0,0,0,0
1245050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15420,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000021,0,0,0,0
1245060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15450,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000021,0,0,0,0
1245070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15480,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000021,0,0,0,0
1245080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15510,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000021,0,0,0,0
1245090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15540,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000021,0,0,0,0
1245100,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15570,100001,100001,100001,100001,100001,100001,91000002,81400601,23000021,23000021,0,0,0,0
1246010,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15600,100001,100001,100001,100001,100001,100001,91000002,81400601,23310011,23000021,0,0,0,0
1246020,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15630,100001,100001,100001,100001,100001,100001,91000002,81400601,23320011,23000021,0,0,0,0
1246030,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15660,100001,100001,100001,100001,100001,100001,91000002,81400601,23330011,23000021,0,0,0,0
1246040,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15690,100001,100001,100001,100001,100001,100001,91000002,81400601,23210011,23000021,0,0,0,0
1246050,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15720,100001,100001,100001,100001,100001,100001,91000002,81400601,23220011,23000021,0,0,0,0
1246060,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15750,100001,100001,100001,100001,100001,100001,91000002,81400601,23230011,23000021,0,0,0,0
1246070,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15780,100001,100001,100001,100001,100001,100001,91000002,81400601,23110011,23000021,0,0,0,0
1246080,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15810,100001,100001,100001,100001,100001,100001,91000002,81400601,23120011,23000021,0,0,0,0
1246090,91000002,10,0,0,0,0,0,0,0,0,0,0,6,15840,100001,100001,100001,100001,100001,100001,91000002,81400601,23130011,23000021,0,0,0,0
